energy_ev,total_up,Cd_p_up,Cd_d_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up
-5.86793397,3.24423472,1.25209665,0.35205877,0.14409679,0.00000000,1.95350091,0.00000000
-5.86193097,3.26669378,1.25021009,0.35101438,0.13955105,0.00000000,1.98980921,0.00000000
-5.85592796,3.28121480,1.24556737,0.34910976,0.13502392,0.00000000,2.02164769,0.00000000
-5.84992496,3.28672046,1.23782004,0.34626627,0.13051197,0.00000000,2.04815474,0.00000000
-5.84392196,3.28220821,1.22664238,0.34241319,0.12600652,0.00000000,2.06850234,0.00000000
-5.83791896,3.26679560,1.21174940,0.33749215,0.12149535,0.00000000,2.08192504,0.00000000
-5.83191596,3.23976309,1.19291377,0.33146117,0.11696462,0.00000000,2.08774844,0.00000000
-5.82591296,3.20059209,1.16998062,0.32429819,0.11240068,0.00000000,2.08541573,0.00000000
-5.81990995,3.14899598,1.14287940,0.31600375,0.10779181,0.00000000,2.07451105,0.00000000
-5.81390695,3.08494261,1.11163221,0.30660265,0.10312965,0.00000000,2.05477840,0.00000000
-5.80790395,3.00866689,1.07635795,0.29614468,0.09841047,0.00000000,2.02613532,0.00000000
-5.80190095,2.92067310,1.03727234,0.28470413,0.09363594,0.00000000,1.98868056,0.00000000
-5.79589795,2.82172673,0.99468369,0.27237833,0.08881363,0.00000000,1.94269555,0.00000000
-5.78989495,2.71283646,0.94898487,0.25928515,0.08395717,0.00000000,1.88863967,0.00000000
-5.78389195,2.59522744,0.90064187,0.24555974,0.07908592,0.00000000,1.82713951,0.00000000
-5.77788894,2.47030714,0.85017965,0.23135060,0.07422453,0.00000000,1.75897279,0.00000000
-5.77188594,2.33962575,0.79816615,0.21681525,0.06940210,0.00000000,1.68504782,0.00000000
-5.76588294,2.20483296,0.74519525,0.20211569,0.06465121,0.00000000,1.60637923,0.00000000
-5.75987994,2.06763320,0.69186947,0.18741390,0.06000686,0.00000000,1.52406132,0.00000000
-5.75387694,1.92974129,0.63878344,0.17286753,0.05550531,0.00000000,1.43924001,0.00000000
-5.74787394,1.79284025,0.58650858,0.15862602,0.05118300,0.00000000,1.35308448,0.00000000
-5.74187094,1.65854289,0.53557984,0.14482727,0.04707548,0.00000000,1.26675970,0.00000000
-5.73586793,1.52835835,0.48648481,0.13159492,0.04321649,0.00000000,1.18140054,0.00000000
-5.72986493,1.40366448,0.43965554,0.11903641,0.03963724,0.00000000,1.09808845,0.00000000
-5.72386193,1.28568665,0.39546320,0.10724163,0.03636580,0.00000000,1.01783117,0.00000000
-5.71785893,1.17548311,0.35421552,0.09628244,0.03342676,0.00000000,0.94154601,0.00000000
-5.71185593,1.07393672,0.31615695,0.08621267,0.03084099,0.00000000,0.87004678,0.00000000
-5.70585293,0.98175274,0.28147104,0.07706884,0.02862571,0.00000000,0.80403464,0.00000000
-5.69984992,0.89946204,0.25028496,0.06887123,0.02679459,0.00000000,0.74409254,0.00000000
-5.69384692,0.82742879,0.22267549,0.06162537,0.02535811,0.00000000,0.69068326,0.00000000
-5.68784392,0.76586192,0.19867611,0.05532377,0.02432395,0.00000000,0.64415054,0.00000000
-5.68184092,0.71482927,0.17828468,0.04994782,0.02369748,0.00000000,0.60472292,0.00000000
-5.67583792,0.67427356,0.16147132,0.04546966,0.02348232,0.00000000,0.57251982,0.00000000
-5.66983492,0.64402922,0.14818595,0.04185404,0.02368084,0.00000000,0.54755943,0.00000000
-5.66383192,0.62383926,0.13836521,0.03906011,0.02429469,0.00000000,0.52976774,0.00000000
-5.65782891,0.61337153,0.13193835,0.03704291,0.02532520,0.00000000,0.51898832,0.00000000
-5.65182591,0.61223364,0.12883199,0.03575478,0.02677373,0.00000000,0.51499240,0.00000000
-5.64582291,0.61998614,0.12897332,0.03514643,0.02864186,0.00000000,0.51748875,0.00000000
-5.63981991,0.63615363,0.13229201,0.03516782,0.03093143,0.00000000,0.52613314,0.00000000
-5.63381691,0.66023354,0.13872036,0.03576882,0.03364445,0.00000000,0.54053701,0.00000000
-5.62781391,0.69170256,0.14819219,0.03689961,0.03678274,0.00000000,0.56027514,0.00000000
-5.62181091,0.73002080,0.16064023,0.03851098,0.04034754,0.00000000,0.58489237,0.00000000
-5.61580790,0.77463380,0.17599240,0.04055443,0.04433881,0.00000000,0.61390913,0.00000000
-5.60980490,0.82497278,0.19416717,0.04298221,0.04875450,0.00000000,0.64682597,0.00000000
-5.60380190,0.88045346,0.21506827,0.04574734,0.05358965,0.00000000,0.68312725,0.00000000
-5.59779890,0.94047406,0.23857911,0.04880359,0.05883550,0.00000000,0.72228402,0.00000000
-5.59179590,1.00441283,0.26455734,0.05210551,0.06447851,0.00000000,0.76375652,0.00000000
-5.58579290,1.07162590,0.29282980,0.05560864,0.07049952,0.00000000,0.80699641,0.00000000
-5.57978989,1.14144598,0.32318838,0.05926968,0.07687302,0.00000000,0.85144921,0.00000000
-5.57378689,1.21318245,0.35538708,0.06304696,0.08356665,0.00000000,0.89655703,0.00000000
-5.56778389,1.28612336,0.38914066,0.06690098,0.09054094,0.00000000,0.94176207,0.00000000
-5.56178089,1.35953986,0.42412508,0.07079509,0.09774941,0.00000000,0.98651099,0.00000000
-5.55577789,1.43269327,0.45998002,0.07469637,0.10513910,0.00000000,1.03026033,0.00000000
-5.54977489,1.50484492,0.49631352,0.07857661,0.11265146,0.00000000,1.07248312,0.00000000
-5.54377189,1.57526882,0.53270876,0.08241334,0.12022372,0.00000000,1.11267660,0.00000000
-5.53776888,1.64326685,0.56873287,0.08619091,0.12779067,0.00000000,1.15037113,0.00000000
-5.53176588,1.70818605,0.60394747,0.08990153,0.13528676,0.00000000,1.18513976,0.00000000
-5.52576288,1.76943741,0.63792067,0.09354626,0.14264855,0.00000000,1.21660860,0.00000000
-5.51975988,1.82651534,0.67023995,0.09713575,0.14981731,0.00000000,1.24446722,0.00000000
-5.51375688,1.87901686,0.70052546,0.10069081,0.15674168,0.00000000,1.26847889,0.00000000
-5.50775388,1.92665954,0.72844299,0.10424263,0.16338027,0.00000000,1.28849004,0.00000000
-5.50175088,1.96929701,0.75371605,0.10783267,0.16970396,0.00000000,1.30443853,0.00000000
-5.49574787,2.00693103,0.77613638,0.11151204,0.17569785,0.00000000,1.31636008,0.00000000
-5.48974487,2.03971914,0.79557213,0.11534057,0.18136268,0.00000000,1.32439250,0.00000000
-5.48374187,2.06797708,0.81197346,0.11938522,0.18671548,0.00000000,1.32877723,0.00000000
-5.47773887,2.09217520,0.82537483,0.12371819,0.19178962,0.00000000,1.32985800,0.00000000
-5.47173587,2.11292880,0.83589388,0.12841445,0.19663386,0.00000000,1.32807615,0.00000000
-5.46573287,2.13098206,0.84372685,0.13354899,0.20131072,0.00000000,1.32396280,0.00000000
-5.45972986,2.14718594,0.84914045,0.13919367,0.20589397,0.00000000,1.31812775,0.00000000
-5.45372686,2.16247080,0.85246070,0.14541396,0.21046549,0.00000000,1.31124543,0.00000000
-5.44772386,2.17781438,0.85405901,0.15226547,0.21511154,0.00000000,1.30403811,0.00000000
-5.44172086,2.19420665,0.85433621,0.15979070,0.21991864,0.00000000,1.29725703,0.00000000
-5.43571786,2.21261275,0.85370541,0.16801587,0.22496939,0.00000000,1.29166192,0.00000000
-5.42971486,2.23393577,0.85257424,0.17694816,0.23033827,0.00000000,1.28799957,0.00000000
-5.42371186,2.25898098,0.85132771,0.18657351,0.23608782,0.00000000,1.28698229,0.00000000
-5.41770885,2.28842312,0.85031231,0.19685499,0.24226542,0.00000000,1.28926686,0.00000000
-5.41170585,2.32277839,0.84982221,0.20773204,0.24890073,0.00000000,1.29543484,0.00000000
-5.40570285,2.36238245,0.85008832,0.21912049,0.25600417,0.00000000,1.30597481,0.00000000
-5.39969985,2.40737532,0.85127069,0.23091359,0.26356640,0.00000000,1.32126715,0.00000000
-5.39369685,2.45769419,0.85345460,0.24298387,0.27155897,0.00000000,1.34157191,0.00000000
-5.38769385,2.51307411,0.85665044,0.25518595,0.27993593,0.00000000,1.36702001,0.00000000
-5.38169085,2.57305674,0.86079735,0.26736025,0.28863663,0.00000000,1.39760805,0.00000000
-5.37568784,2.63700640,0.86577031,0.27933723,0.29758923,0.00000000,1.43319680,0.00000000
-5.36968484,2.70413271,0.87139017,0.29094238,0.30671494,0.00000000,1.47351324,0.00000000
-5.36368184,2.77351862,0.87743603,0.30200135,0.31593262,0.00000000,1.51815606,0.00000000
-5.35767884,2.84415222,0.88365910,0.31234543,0.32516355,0.00000000,1.56660423,0.00000000
-5.35167584,2.91496096,0.88979745,0.32181675,0.33433597,0.00000000,1.61822836,0.00000000
-5.34567284,2.98484652,0.89559054,0.33027328,0.34338915,0.00000000,1.67230440,0.00000000
-5.33966983,3.05271882,0.90079294,0.33759323,0.35227674,0.00000000,1.72802928,0.00000000
-5.33366683,3.11752769,0.90518647,0.34367876,0.36096916,0.00000000,1.78453812,0.00000000
-5.32766383,3.17829108,0.90859018,0.34845877,0.36945485,0.00000000,1.84092247,0.00000000
-5.32166083,3.23411883,0.91086773,0.35189072,0.37774036,0.00000000,1.89624946,0.00000000
-5.31565783,3.28423149,0.91193203,0.35396136,0.38584912,0.00000000,1.94958131,0.00000000
-5.30965483,3.32797387,0.91174689,0.35468641,0.39381915,0.00000000,1.99999501,0.00000000
-5.30365183,3.36482352,0.91032604,0.35410922,0.40169968,0.00000000,2.04660198,0.00000000
-5.29764882,3.39439436,0.90772955,0.35229851,0.40954704,0.00000000,2.08856729,0.00000000
-5.29164582,3.41643618,0.90405824,0.34934525,0.41741988,0.00000000,2.12512829,0.00000000
-5.28564282,3.43083065,0.89944645,0.34535905,0.42537432,0.00000000,2.15561228,0.00000000
-5.27963982,3.43758473,0.89405378,0.34046396,0.43345899,0.00000000,2.17945292,0.00000000
-5.27363682,3.43682227,0.88805630,0.33479417,0.44171064,0.00000000,2.19620494,0.00000000
-5.26763382,3.42877443,0.88163780,0.32848959,0.45015029,0.00000000,2.20555670,0.00000000
-5.26163082,3.41376963,0.87498150,0.32169165,0.45878038,0.00000000,2.20734014,0.00000000
-5.25562781,3.39222341,0.86826265,0.31453932,0.46758297,0.00000000,2.20153763,0.00000000
-5.24962481,3.36462831,0.86164214,0.30716568,0.47651921,0.00000000,2.18828515,0.00000000
-5.24362181,3.33154391,0.85526155,0.29969492,0.48552996,0.00000000,2.16787148,0.00000000
-5.23761881,3.29358674,0.84923932,0.29223994,0.49453766,0.00000000,2.14073294,0.00000000
-5.23161581,3.25141998,0.84366837,0.28490060,0.50344920,0.00000000,2.10744359,0.00000000
-5.22561281,3.20574240,0.83861473,0.27776252,0.51215960,0.00000000,2.06870083,0.00000000
-5.21960980,3.15727634,0.83411720,0.27089636,0.52055629,0.00000000,2.02530649,0.00000000
-5.21360680,3.10675451,0.83018778,0.26435765,0.52852370,0.00000000,1.97814401,0.00000000
-5.20760380,3.05490527,0.82681262,0.25818702,0.53594771,0.00000000,1.92815215,0.00000000
-5.20160080,3.00243675,0.82395345,0.25241069,0.54271992,0.00000000,1.87629627,0.00000000
-5.19559780,2.95001980,0.82154923,0.24704126,0.54874126,0.00000000,1.82353811,0.00000000
-5.18959480,2.89827039,0.81951801,0.24207871,0.55392480,0.00000000,1.77080531,0.00000000
-5.18359180,2.84773222,0.81775899,0.23751148,0.55819763,0.00000000,1.71896199,0.00000000
-5.17758879,2.79886011,0.81615483,0.23331773,0.56150179,0.00000000,1.66878163,0.00000000
-5.17158579,2.75200553,0.81457429,0.22946666,0.56379410,0.00000000,1.62092359,0.00000000
-5.16558279,2.70740494,0.81287525,0.22591988,0.56504520,0.00000000,1.57591426,0.00000000
-5.15957979,2.66517214,0.81090838,0.22263297,0.56523776,0.00000000,1.53413397,0.00000000
-5.15357679,2.62529532,0.80852136,0.21955708,0.56436424,0.00000000,1.49581008,0.00000000
-5.14757379,2.58763956,0.80556382,0.21664059,0.56242428,0.00000000,1.46101680,0.00000000
-5.14157079,2.55195506,0.80189304,0.21383100,0.55942223,0.00000000,1.42968165,0.00000000
-5.13556778,2.51789124,0.79738016,0.21107679,0.55536475,0.00000000,1.40159836,0.00000000
-5.12956478,2.48501620,0.79191689,0.20832936,0.55025912,0.00000000,1.37644544,0.00000000
-5.12356178,2.45284114,0.78542240,0.20554508,0.54411198,0.00000000,1.35380953,0.00000000
-5.11755878,2.42084846,0.77785009,0.20268713,0.53692909,0.00000000,1.33321235,0.00000000
-5.11155578,2.38852232,0.76919390,0.19972736,0.52871576,0.00000000,1.31413990,0.00000000
-5.10555278,2.35538019,0.75949365,0.19664783,0.51947816,0.00000000,1.29607235,0.00000000
-5.09954977,2.32100362,0.74883919,0.19344211,0.50922530,0.00000000,1.27851320,0.00000000
-5.09354677,2.28506662,0.73737279,0.19011619,0.49797161,0.00000000,1.26101619,0.00000000
-5.08754377,2.24735990,0.72528957,0.18668886,0.48573969,0.00000000,1.24320877,0.00000000
-5.08154077,2.20780967,0.71283563,0.18319166,0.47256326,0.00000000,1.22481089,0.00000000
-5.07553777,2.16648983,0.70030391,0.17966819,0.45848982,0.00000000,1.20564842,0.00000000
-5.06953477,2.12362652,0.68802754,0.17617285,0.44358286,0.00000000,1.18566061,0.00000000
-5.06353177,2.07959502,0.67637099,0.17276912,0.42792340,0.00000000,1.16490139,0.00000000
-5.05752876,2.03490866,0.66571917,0.16952718,0.41161062,0.00000000,1.14353472,0.00000000
-5.05152576,1.99020049,0.65646495,0.16652126,0.39476159,0.00000000,1.12182438,0.00000000
-5.04552276,1.94619851,0.64899538,0.16382660,0.37750990,0.00000000,1.10011900,0.00000000
-5.03951976,1.90369579,0.64367750,0.16151625,0.36000333,0.00000000,1.07883323,0.00000000
-5.03351676,1.86351700,0.64084403,0.15965785,0.34240062,0.00000000,1.05842622,0.00000000
-5.02751376,1.82648310,0.64077983,0.15831053,0.32486745,0.00000000,1.03937871,0.00000000
-5.02151076,1.79337612,0.64370956,0.15752208,0.30757198,0.00000000,1.02216982,0.00000000
-5.01550775,1.76490570,0.64978736,0.15732656,0.29067998,0.00000000,1.00725487,0.00000000
-5.00950475,1.74167922,0.65908876,0.15774245,0.27434996,0.00000000,0.99504523,0.00000000
-5.00350175,1.72417684,0.67160548,0.15877141,0.25872855,0.00000000,0.98589122,0.00000000
-4.99749875,1.71273269,0.68724317,0.16039783,0.24394621,0.00000000,0.98006855,0.00000000
-4.99149575,1.70752289,0.70582234,0.16258901,0.23011370,0.00000000,0.97776889,0.00000000
-4.98549275,1.70856080,0.72708243,0.16529618,0.21731926,0.00000000,0.97909474,0.00000000
-4.97948974,1.71569940,0.75068869,0.16845614,0.20562670,0.00000000,0.98405836,0.00000000
-4.97348674,1.72864041,0.77624180,0.17199349,0.19507446,0.00000000,0.99258469,0.00000000
-4.96748374,1.74694922,0.80328955,0.17582344,0.18567559,0.00000000,1.00451749,0.00000000
-4.96148074,1.77007467,0.83134018,0.17985484,0.17741866,0.00000000,1.01962826,0.00000000
-4.95547774,1.79737223,0.85987676,0.18399355,0.17026939,0.00000000,1.03762696,0.00000000
-4.94947474,1.82812926,0.88837194,0.18814571,0.16417299,0.00000000,1.05817397,0.00000000
-4.94347174,1.86159081,0.91630248,0.19222099,0.15905702,0.00000000,1.08089224,0.00000000
-4.93746873,1.89698460,0.94316293,0.19613547,0.15483457,0.00000000,1.10537911,0.00000000
-4.93146573,1.93354396,0.96847802,0.19981419,0.15140767,0.00000000,1.13121706,0.00000000
-4.92546273,1.97052767,0.99181318,0.20319312,0.14867066,0.00000000,1.15798295,0.00000000
-4.91945973,2.00723593,1.01278302,0.20622050,0.14651355,0.00000000,1.18525557,0.00000000
-4.91345673,2.04302204,1.03105749,0.20885762,0.14482514,0.00000000,1.21262109,0.00000000
-4.90745373,2.07729960,1.04636561,0.21107887,0.14349574,0.00000000,1.23967680,0.00000000
-4.90145073,2.10954545,1.05849698,0.21287115,0.14241969,0.00000000,1.26603305,0.00000000
-4.89544772,2.13929861,1.06730104,0.21423278,0.14149735,0.00000000,1.29131383,0.00000000
-4.88944472,2.16615610,1.07268450,0.21517185,0.14063671,0.00000000,1.31515644,0.00000000
-4.88344172,2.18976616,1.07460716,0.21570425,0.13975465,0.00000000,1.33721058,0.00000000
-4.87743872,2.20982010,1.07307667,0.21585142,0.13877772,0.00000000,1.35713743,0.00000000
-4.87143572,2.22604337,1.06814242,0.21563802,0.13764269,0.00000000,1.37460915,0.00000000
-4.86543272,2.23818712,1.05988923,0.21508959,0.13629672,0.00000000,1.38930908,0.00000000
-4.85942971,2.24602079,1.04843096,0.21423046,0.13469733,0.00000000,1.40093308,0.00000000
-4.85342671,2.24932655,1.03390462,0.21308179,0.13281216,0.00000000,1.40919197,0.00000000
-4.84742371,2.24789604,1.01646504,0.21166011,0.13061855,0.00000000,1.41381532,0.00000000
-4.84142071,2.24152978,0.99628043,0.20997626,0.12810307,0.00000000,1.41455630,0.00000000
-4.83541771,2.23003922,0.97352889,0.20803480,0.12526090,0.00000000,1.41119766,0.00000000
-4.82941471,2.21325138,0.94839589,0.20583392,0.12209521,0.00000000,1.40355822,0.00000000
-4.82341171,2.19101583,0.92107265,0.20336592,0.11861648,0.00000000,1.39149975,0.00000000
-4.81740870,2.16321335,0.89175542,0.20061805,0.11484183,0.00000000,1.37493381,0.00000000
-4.81140570,2.12976596,0.86064534,0.19757378,0.11079434,0.00000000,1.35382791,0.00000000
-4.80540270,2.09064732,0.82794878,0.19421440,0.10650234,0.00000000,1.32821088,0.00000000
-4.79939970,2.04589305,0.79387794,0.19052078,0.10199879,0.00000000,1.29817681,0.00000000
-4.79339670,1.99561021,0.75865145,0.18647530,0.09732057,0.00000000,1.26388743,0.00000000
-4.78739370,1.93998520,0.72249488,0.18206372,0.09250789,0.00000000,1.22557263,0.00000000
-4.78139070,1.87928968,0.68564081,0.17727701,0.08760361,0.00000000,1.18352901,0.00000000
-4.77538769,1.81388391,0.64832858,0.17211292,0.08265270,0.00000000,1.13811644,0.00000000
-4.76938469,1.74421740,0.61080339,0.16657729,0.07770162,0.00000000,1.08975274,0.00000000
-4.76338169,1.67082659,0.57331496,0.16068507,0.07279782,0.00000000,1.03890657,0.00000000
-4.75737869,1.59432956,0.53611552,0.15446085,0.06798918,0.00000000,0.98608888,0.00000000
-4.75137569,1.51541800,0.49945749,0.14793906,0.06332358,0.00000000,0.93184313,0.00000000
-4.74537269,1.43484668,0.46359061,0.14116372,0.05884842,0.00000000,0.87673477,0.00000000
-4.73936968,1.35342066,0.42875892,0.13418775,0.05461029,0.00000000,0.82134018,0.00000000
-4.73336668,1.27198091,0.39519756,0.12707202,0.05065454,0.00000000,0.76623555,0.00000000
-4.72736368,1.19138860,0.36312958,0.11988395,0.04702497,0.00000000,0.71198609,0.00000000
-4.72136068,1.11250877,0.33276288,0.11269595,0.04376355,0.00000000,0.65913574,0.00000000
-4.71535768,1.03619371,0.30428743,0.10558362,0.04091008,0.00000000,0.60819779,0.00000000
-4.70935468,0.96326665,0.27787270,0.09862388,0.03850192,0.00000000,0.55964652,0.00000000
-4.70335168,0.89450611,0.25366567,0.09189300,0.03657369,0.00000000,0.51391009,0.00000000
-4.69734867,0.83063135,0.23178912,0.08546469,0.03515695,0.00000000,0.47136468,0.00000000
-4.69134567,0.77228912,0.21234046,0.07940828,0.03427988,0.00000000,0.43232994,0.00000000
-4.68534267,0.72004210,0.19539103,0.07378705,0.03396696,0.00000000,0.39706583,0.00000000
-4.67933967,0.67435909,0.18098580,0.06865674,0.03423856,0.00000000,0.36577061,0.00000000
-4.67333667,0.63560717,0.16914354,0.06406428,0.03511069,0.00000000,0.33858009,0.00000000
-4.66733367,0.60404599,0.15985746,0.06004682,0.03659464,0.00000000,0.31556790,0.00000000
-4.66133067,0.57982415,0.15309613,0.05663099,0.03869680,0.00000000,0.29674686,0.00000000
-4.65532766,0.56297788,0.14880503,0.05383247,0.04141853,0.00000000,0.28207120,0.00000000
-4.64932466,0.55343212,0.14690835,0.05165589,0.04475625,0.00000000,0.27143967,0.00000000
-4.64332166,0.55100396,0.14731147,0.05009493,0.04870177,0.00000000,0.26469953,0.00000000
-4.63731866,0.55540870,0.14990385,0.04913277,0.05324282,0.00000000,0.26165133,0.00000000
-4.63131566,0.56626849,0.15456266,0.04874283,0.05836406,0.00000000,0.26205450,0.00000000
-4.62531266,0.58312371,0.16115703,0.04888970,0.06404838,0.00000000,0.26563385,0.00000000
-4.61930965,0.60544705,0.16955307,0.04953039,0.07027868,0.00000000,0.27208685,0.00000000
-4.61330665,0.63266030,0.17961971,0.05061571,0.07704007,0.00000000,0.28109188,0.00000000
-4.60730365,0.66415368,0.19123533,0.05209194,0.08432251,0.00000000,0.29231725,0.00000000
-4.60130065,0.69930756,0.20429509,0.05390260,0.09212390,0.00000000,0.30543113,0.00000000
-4.59529765,0.73751614,0.21871908,0.05599038,0.10045341,0.00000000,0.32011210,0.00000000
-4.58929465,0.77821266,0.23446084,0.05829910,0.10933512,0.00000000,0.33606039,0.00000000
-4.58329165,0.82089539,0.25151625,0.06077578,0.11881168,0.00000000,0.35300940,0.00000000
-4.57728864,0.86515373,0.26993239,0.06337261,0.12894789,0.00000000,0.37073732,0.00000000
-4.57128564,0.91069343,0.28981598,0.06604888,0.13983404,0.00000000,0.38907858,0.00000000
-4.56528264,0.95735989,0.31134108,0.06877273,0.15158862,0.00000000,0.40793455,0.00000000
-4.55927964,1.00515843,0.33475539,0.07152266,0.16436030,0.00000000,0.42728327,0.00000000
-4.55327664,1.05427042,0.36038475,0.07428875,0.17832896,0.00000000,0.44718752,0.00000000
-4.54727364,1.10506412,0.38863529,0.07707358,0.19370531,0.00000000,0.46780105,0.00000000
-4.54127064,1.15809919,0.41999261,0.07989258,0.21072918,0.00000000,0.48937212,0.00000000
-4.53526763,1.21412401,0.45501768,0.08277405,0.22966610,0.00000000,0.51224434,0.00000000
-4.52926463,1.27406499,0.49433890,0.08575855,0.25080208,0.00000000,0.53685409,0.00000000
-4.52326163,1.33900760,0.53864009,0.08889784,0.27443664,0.00000000,0.56372450,0.00000000
-4.51725863,1.41016883,0.58864429,0.09225327,0.30087403,0.00000000,0.59345560,0.00000000
-4.51125563,1.48886133,0.64509332,0.09589357,0.33041273,0.00000000,0.62671080,0.00000000
-4.50525263,1.57644983,0.70872344,0.09989228,0.36333357,0.00000000,0.66419956,0.00000000
-4.49924962,1.67430078,0.78023731,0.10432473,0.39988668,0.00000000,0.70665676,0.00000000
-4.49324662,1.78372652,0.86027324,0.10926470,0.44027768,0.00000000,0.75481887,0.00000000
-4.48724362,1.90592573,0.94937222,0.11478083,0.48465363,0.00000000,0.80939770,0.00000000
-4.48124062,2.04192204,1.04794414,0.12093306,0.53308936,0.00000000,0.87105237,0.00000000
-4.47523762,2.19250313,1.15623423,0.12776901,0.58557459,0.00000000,0.94036024,0.00000000
-4.46923462,2.35816277,1.27429124,0.13532063,0.64200266,0.00000000,1.01778786,0.00000000
-4.46323162,2.53904811,1.40193878,0.14360115,0.70216142,0.00000000,1.10366290,0.00000000
-4.45722861,2.73491479,1.53875135,0.15260252,0.76572683,0.00000000,1.19814822,0.00000000
-4.45122561,2.94509224,1.68403647,0.16229356,0.83225977,0.00000000,1.30121898,0.00000000
-4.44522261,3.16846104,1.83682430,0.17261866,0.90120657,0.00000000,1.41264410,0.00000000
-4.43921961,3.40344422,1.99586584,0.18349748,0.97190345,0.00000000,1.53197284,0.00000000
-4.43321661,3.64801363,2.15964059,0.19482539,1.04358498,0.00000000,1.65852741,0.00000000
-4.42721361,3.89971211,2.32637402,0.20647491,1.11539662,0.00000000,1.79140235,0.00000000
-4.42121061,4.15569156,2.49406525,0.21829793,1.18641104,0.00000000,1.92947108,0.00000000
-4.41520760,4.41276629,2.66052431,0.23012890,1.25564785,0.00000000,2.07139984,0.00000000
-4.40920460,4.66748051,2.82341836,0.24178865,1.32209626,0.00000000,2.21566896,0.00000000
-4.40320160,4.91618808,2.98032566,0.25308892,1.38473976,0.00000000,2.36060122,0.00000000
-4.39719860,5.15514211,3.12879556,0.26383740,1.44258229,0.00000000,2.50439650,0.00000000
-4.39119560,5.38059140,3.26641269,0.27384297,1.49467472,0.00000000,2.64517187,0.00000000
-4.38519260,5.58888058,3.39086291,0.28292120,1.54014084,0.00000000,2.78100595,0.00000000
-4.37918959,5.77655030,3.49999882,0.29089965,1.57820188,0.00000000,2.90998609,0.00000000
-4.37318659,5.94043378,3.59190220,0.29762299,1.60819854,0.00000000,3.03025678,0.00000000
-4.36718359,6.07774627,3.66494094,0.30295759,1.62960996,0.00000000,3.14006760,0.00000000
-4.36118059,6.18616391,3.71781831,0.30679546,1.64206853,0.00000000,3.23781895,0.00000000
-4.35517759,6.26388923,3.74961258,0.30905743,1.64537042,0.00000000,3.32210391,0.00000000
-4.34917459,6.30970052,3.75980523,0.30969542,1.63948112,0.00000000,3.39174454,0.00000000
-4.34317159,6.32298360,3.74829690,0.30869370,1.62453604,0.00000000,3.44582142,0.00000000
-4.33716858,6.30374461,3.71541018,0.30606910,1.60083603,0.00000000,3.48369507,0.00000000
-4.33116558,6.25260361,3.66187938,0.30187029,1.56883819,0.00000000,3.50501869,0.00000000
-4.32516258,6.17076938,3.58882762,0.29617593,1.52914226,0.00000000,3.50974160,0.00000000
-4.31915958,6.05999661,3.49773224,0.28909210,1.48247321,0.00000000,3.49810349,0.00000000
-4.31315658,5.92252740,3.39038000,0.28074880,1.42966065,0.00000000,3.47061981,0.00000000
-4.30715358,5.76101938,3.26881380,0.27129590,1.37161596,0.00000000,3.42805893,0.00000000
