energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.80190095,2.27957949,0.02765441,0.02536132,0.02022288,1.56777594,1.82054156,0.47159228
-5.79589795,2.41562937,0.02888449,0.02607535,0.02175086,1.66274579,1.91317922,0.50386936
-5.78989495,2.55435875,0.03020553,0.02684740,0.02330945,1.75949121,2.00828177,0.53663204
-5.78389195,2.69375267,0.03160017,0.02765862,0.02487706,1.85662034,2.10444351,0.56943444
-5.77788894,2.83163036,0.03304753,0.02848941,0.02643014,1.95262625,2.20013000,0.60179443
-5.77188594,2.96569166,0.03452349,0.02931963,0.02794361,2.04591970,2.29371085,0.63320365
-5.76588294,3.09357215,0.03600119,0.03012876,0.02939152,2.13486780,2.38349926,0.66313952
-5.75987994,3.21290514,0.03745156,0.03089636,0.03074770,2.21783726,2.46779689,0.69107875
-5.75387694,3.32138784,0.03884414,0.03160241,0.03198648,2.29324045,2.54494215,0.71651185
-5.74787394,3.41684927,0.04014784,0.03222786,0.03308342,2.35958255,2.61336003,0.73895799
-5.74187094,3.49731666,0.04133192,0.03275513,0.03401603,2.41550746,2.67161107,0.75797966
-5.73586793,3.56107760,0.04236693,0.03316857,0.03476450,2.45984073,2.71843736,0.77319642
-5.72986493,3.60673489,0.04322562,0.03345497,0.03531229,2.49162727,2.75280326,0.78429704
-5.72386193,3.63325163,0.04388386,0.03360389,0.03564665,2.51016227,2.77392906,0.79104964
-5.71785893,3.63998442,0.04432146,0.03360801,0.03575907,2.51501382,2.78131584,0.79330916
-5.71185593,3.62670305,0.04452284,0.03346326,0.03564552,2.50603610,2.77476044,0.79102193
-5.70585293,3.59359591,0.04447756,0.03316893,0.03530660,2.48337270,2.75435975,0.78422708
-5.69984992,3.54126072,0.04418071,0.03272756,0.03474748,2.44744976,2.72050429,0.77305481
-5.69384692,3.47068129,0.04363300,0.03214480,0.03397778,2.39895945,2.67386127,0.75772141
-5.68784392,3.38319127,0.04284076,0.03142912,0.03301119,2.33883452,2.61534828,0.73852159
-5.68184092,3.28042695,0.04181573,0.03059139,0.03186503,2.26821522,2.54609863,0.71581818
-5.67583792,3.16427098,0.04057454,0.02964447,0.03055971,2.18841015,2.46742035,0.69002992
-5.66983492,3.03678999,0.03913822,0.02860266,0.02911809,2.10085283,2.38075051,0.66161782
-5.66383192,2.90016868,0.03753140,0.02748126,0.02756475,2.00705594,2.28760722,0.63107062
-5.65782891,2.75664326,0.03578153,0.02629598,0.02592528,1.90856525,2.18954125,0.59889018
-5.65182591,2.60843701,0.03391795,0.02506250,0.02422557,1.80691499,2.08808943,0.56557714
-5.64582291,2.45770041,0.03197101,0.02379600,0.02249113,1.70358655,1.98473153,0.53161771
-5.63981991,2.30645798,0.02997110,0.02251084,0.02074640,1.59997184,1.88085231,0.49747168
-5.63381691,2.15656339,0.02794785,0.02122020,0.01901427,1.49734246,1.77770989,0.46356242
-5.62781391,2.00966410,0.02592932,0.01993593,0.01731553,1.39682551,1.67641122,0.43026884
-5.62181091,1.86717614,0.02394132,0.01866838,0.01566859,1.29938647,1.57789514,0.39791954
-5.61580790,1.73026907,0.02200686,0.01742634,0.01408916,1.20581913,1.48292304,0.36678927
-5.60980490,1.59986083,0.02014572,0.01621709,0.01259013,1.11674242,1.39207685,0.33709751
-5.60380190,1.47662169,0.01837422,0.01504645,0.01118152,1.03260355,1.30576365,0.30900904
-5.59779890,1.36098620,0.01670505,0.01391888,0.00987055,0.95368665,1.22422610,0.28263629
-5.59179590,1.25317177,0.01514729,0.01283770,0.00866175,0.88012605,1.14755770,0.25804313
-5.58579290,1.15320248,0.01370654,0.01180515,0.00755714,0.81192313,1.07572162,0.23524988
-5.57978989,1.06093640,0.01238518,0.01082268,0.00655658,0.74896562,1.00857209,0.21423901
-5.57378689,0.97609519,0.01118263,0.00989102,0.00565793,0.69104835,0.94587701,0.19496142
-5.56778389,0.89829427,0.01009581,0.00901037,0.00485749,0.63789452,0.88734094,0.17734285
-5.56178089,0.82707247,0.00911951,0.00818054,0.00415023,0.58917646,0.83262733,0.16129022
-5.55577789,0.76192008,0.00824688,0.00740104,0.00353017,0.54453527,0.78137931,0.14669755
-5.54977489,0.70230440,0.00746986,0.00667117,0.00299064,0.50359865,0.73323838,0.13345152
-5.54377189,0.64769215,0.00677963,0.00599006,0.00252455,0.46599664,0.68786050,0.12143625
-5.53776888,0.59756847,0.00616697,0.00535670,0.00212468,0.43137470,0.64492937,0.11053741
-5.53176588,0.55145208,0.00562268,0.00477000,0.00178385,0.39940436,0.60416667,0.10064558
-5.52576288,0.50890682,0.00513781,0.00422876,0.00149508,0.36979107,0.56533934,0.09165884
-5.51975988,0.46954956,0.00470398,0.00373165,0.00125176,0.34227965,0.52826394,0.08348456
-5.51375688,0.43305473,0.00431350,0.00327725,0.00104773,0.31665722,0.49280841,0.07604062
-5.50775388,0.39915598,0.00395952,0.00286399,0.00087736,0.29275415,0.45889141,0.06925598
-5.50175088,0.36764515,0.00363613,0.00249019,0.00073555,0.27044313,0.42647964,0.06307066
-5.49574787,0.33836912,0.00333832,0.00215402,0.00061779,0.24963665,0.39558349,0.05743545
-5.48974487,0.31122503,0.00306202,0.00185355,0.00052013,0.23028337,0.36625133,0.05231113
-5.48374187,0.28615417,0.00280400,0.00158673,0.00043914,0.21236349,0.33856295,0.04766752
-5.47773887,0.26313497,0.00256184,0.00135140,0.00037192,0.19588354,0.31262225,0.04348230
-5.47173587,0.24217553,0.00233375,0.00114536,0.00031601,0.18087076,0.28854975,0.03973981
-5.46573287,0.22330591,0.00211854,0.00096636,0.00026936,0.16736733,0.26647494,0.03642966
-5.45972986,0.20657042,0.00191546,0.00081215,0.00023029,0.15542463,0.24652889,0.03354543
-5.45372686,0.19202025,0.00172410,0.00068049,0.00019743,0.14509759,0.22883713,0.03108341
-5.44772386,0.17970634,0.00154428,0.00056920,0.00016968,0.13643946,0.21351304,0.02904129
-5.44172086,0.16967297,0.00137597,0.00047618,0.00014615,0.12949678,0.20065189,0.02741704
-5.43571786,0.16195175,0.00121923,0.00039945,0.00012614,0.12430491,0.19032541,0.02620783
-5.42971486,0.15655646,0.00107408,0.00033712,0.00010908,0.12088400,0.18257718,0.02540906
-5.42371186,0.15347850,0.00094052,0.00028746,0.00009455,0.11923549,0.17741876,0.02501350
-5.41770885,0.15268318,0.00081847,0.00024890,0.00008220,0.11933921,0.17482658,0.02501057
-5.41170585,0.15410686,0.00070775,0.00022002,0.00007176,0.12115111,0.17473968,0.02538576
-5.40570285,0.15765494,0.00060805,0.00019956,0.00006302,0.12460165,0.17705838,0.02612019
-5.39969985,0.16320083,0.00051897,0.00018643,0.00005582,0.12959498,0.18164384,0.02719034
-5.39369685,0.17058601,0.00044004,0.00017973,0.00005003,0.13600889,0.18831861,0.02856795
-5.38769385,0.17962108,0.00037065,0.00017871,0.00004558,0.14369566,0.19686832,0.03022014
-5.38169085,0.19008811,0.00031017,0.00018280,0.00004240,0.15248381,0.20704439,0.03210973
-5.37568784,0.20174406,0.00025791,0.00019165,0.00004049,0.16218085,0.21856789,0.03419575
-5.36968484,0.21432554,0.00021316,0.00020507,0.00003986,0.17257695,0.23113461,0.03643422
-5.36368184,0.22755467,0.00017521,0.00022310,0.00004058,0.18344961,0.24442119,0.03877908
-5.35767884,0.24114612,0.00014337,0.00024602,0.00004276,0.19456925,0.25809227,0.04118344
-5.35167584,0.25481504,0.00011696,0.00027436,0.00004658,0.20570547,0.27180856,0.04360086
-5.34567284,0.26828589,0.00009538,0.00030894,0.00005228,0.21663410,0.28523561,0.04598694
-5.33966983,0.28130171,0.00007804,0.00035088,0.00006018,0.22714458,0.29805305,0.04830087
-5.33366683,0.29363364,0.00006446,0.00040169,0.00007068,0.23704752,0.30996392,0.05050713
-5.32766383,0.30509029,0.00005418,0.00046324,0.00008428,0.24618222,0.32070389,0.05257715
-5.32166083,0.31552658,0.00004686,0.00053783,0.00010162,0.25442366,0.33004989,0.05449082
-5.31565783,0.32485166,0.00004220,0.00062821,0.00012343,0.26168889,0.33782780,0.05623793
-5.30965483,0.33303543,0.00003996,0.00073759,0.00015059,0.26794222,0.34391886,0.05781934
-5.30365183,0.34011331,0.00003999,0.00086969,0.00018411,0.27319907,0.34826446,0.05924778
-5.29764882,0.34618900,0.00004219,0.00102869,0.00022515,0.27752825,0.35086900,0.06054839
-5.29164582,0.35143475,0.00004652,0.00121923,0.00027503,0.28105229,0.35180058,0.06175872
-5.28564282,0.35608915,0.00005299,0.00144636,0.00033522,0.28394576,0.35118953,0.06292833
-5.27963982,0.36045220,0.00006165,0.00171548,0.00040733,0.28643159,0.34922451,0.06411790
-5.27363682,0.36487770,0.00007257,0.00203225,0.00049311,0.28877521,0.34614647,0.06539781
-5.26763382,0.36976308,0.00008587,0.00240245,0.00059445,0.29127678,0.34224047,0.06684624
-5.26163082,0.37553695,0.00010168,0.00283184,0.00071334,0.29426165,0.33782573,0.06854690
-5.25562781,0.38264465,0.00012011,0.00332596,0.00085188,0.29806923,0.33324411,0.07058632
-5.24962481,0.39153224,0.00014129,0.00388997,0.00101220,0.30304082,0.32884769,0.07305087
-5.24362181,0.40262967,0.00016531,0.00452837,0.00119650,0.30950668,0.32498559,0.07602362
-5.23761881,0.41633345,0.00019226,0.00524483,0.00140699,0.31777290,0.32199085,0.07958106
-5.23161581,0.43298980,0.00022215,0.00604188,0.00164583,0.32810853,0.32016771,0.08378993
-5.22561281,0.45287883,0.00025496,0.00692077,0.00191515,0.34073356,0.31977983,0.08870424
-5.21960980,0.47620050,0.00029061,0.00788115,0.00221700,0.35580834,0.32104007,0.09436260
-5.21360680,0.50306303,0.00032894,0.00892099,0.00255330,0.37342479,0.32410213,0.10078599
-5.20760380,0.53347445,0.00036972,0.01003637,0.00292586,0.39360009,0.32905446,0.10797616
-5.20160080,0.56733778,0.00041265,0.01122146,0.00333629,0.41627296,0.33591686,0.11591467
-5.19559780,0.60445014,0.00045733,0.01246843,0.00378605,0.44130316,0.34463983,0.12456268
-5.18959480,0.64450627,0.00050331,0.01376755,0.00427640,0.46847403,0.35510683,0.13386163
-5.18359180,0.68710637,0.00055004,0.01510731,0.00480835,0.49749851,0.36713945,0.14373464
-5.17758879,0.73176813,0.00059695,0.01647460,0.00538271,0.52802811,0.38050540,0.15408881
-5.17158579,0.77794276,0.00064340,0.01785503,0.00599997,0.55966508,0.39492893,0.16481814
-5.16558279,0.82503449,0.00068872,0.01923322,0.00666034,0.59197691,0.41010352,0.17580722
-5.15957979,0.87242270,0.00073225,0.02059321,0.00736368,0.62451310,0.42570630,0.18693535
-5.15357679,0.91948605,0.00077334,0.02191892,0.00810944,0.65682321,0.44141357,0.19808097
-5.14757379,0.96562747,0.00081138,0.02319455,0.00889659,0.68847568,0.45691704,0.20912633
-5.14157079,1.01029908,0.00084582,0.02440506,0.00972356,0.71907658,0.47193989,0.21996204
-5.13556778,1.05302581,0.00087620,0.02553658,0.01058811,0.74828741,0.48625222,0.23049136
-5.12956478,1.09342679,0.00090218,0.02657683,0.01148727,0.77584129,0.49968497,0.24063406
-5.12356178,1.13123337,0.00092354,0.02751539,0.01241724,0.80155664,0.51214198,0.25032962
-5.11755878,1.16630309,0.00094019,0.02834400,0.01337325,0.82534779,0.52360927,0.25953965
-5.11155578,1.19862867,0.00095224,0.02905670,0.01434952,0.84723194,0.53416141,0.26824943
-5.10555278,1.22834169,0.00095992,0.02964994,0.01533919,0.86733206,0.54396432,0.27646837
-5.09954977,1.25571065,0.00096364,0.03012253,0.01633427,0.88587558,0.55327441,0.28422960
-5.09354677,1.28113332,0.00096398,0.03047555,0.01732565,0.90318872,0.56243390,0.29158844
-5.08754377,1.30512375,0.00096165,0.03071220,0.01830320,0.91968671,0.57186231,0.29862001
-5.08154077,1.32829419,0.00095750,0.03083753,0.01925583,0.93586005,0.58204442,0.30541602
-5.07553777,1.35133273,0.00095248,0.03085817,0.02017165,0.95225748,0.59351484,0.31208080
-5.06953477,1.37497744,0.00094763,0.03078201,0.02103828,0.96946606,0.60683988,0.31872686
-5.06353177,1.39998794,0.00094405,0.03061788,0.02184301,0.98808917,0.62259706,0.32547011
-5.05752876,1.42711543,0.00094285,0.03037522,0.02257323,1.00872327,0.64135313,0.33242483
-5.05152576,1.45707235,0.00094514,0.03006379,0.02321672,1.03193404,0.66364122,0.33969874
-5.04552276,1.49050268,0.00095197,0.02969342,0.02376208,1.05823304,0.68993809,0.34738826
-5.03951976,1.52795398,0.00096433,0.02927376,0.02419908,1.08805547,0.72064211,0.35557404
-5.03351676,1.56985220,0.00098311,0.02881419,0.02451906,1.12173995,0.75605298,0.36431718
-5.02751376,1.61648008,0.00100905,0.02832361,0.02471524,1.15951104,0.79635395,0.37365587
-5.02151076,1.66795998,0.00104276,0.02781046,0.02478302,1.20146516,0.84159721,0.38360295
-5.01550775,1.72424171,0.00108470,0.02728266,0.02472019,1.24756036,0.89169319,0.39414422
-5.00950475,1.78509598,0.00113514,0.02674766,0.02452707,1.29761044,0.94640426,0.40523761
-5.00350175,1.85011357,0.00119421,0.02621246,0.02420657,1.35128371,1.00534320,0.41681333
-4.99749875,1.91871049,0.00126189,0.02568374,0.02376411,1.40810647,1.06797668,0.42877489
-4.99149575,1.99013907,0.00133802,0.02516793,0.02320750,1.46747118,1.13363380,0.44100111
-4.98549275,2.06350463,0.00142236,0.02467132,0.02254671,1.52864928,1.20151948,0.45334893
-4.97948974,2.13778735,0.00151464,0.02420018,0.02179357,1.59080808,1.27073243,0.46565707
-4.97348674,2.21186873,0.00161455,0.02376089,0.02096140,1.65303151,1.34028706,0.47775044
-4.96748374,2.28456176,0.00172190,0.02336002,0.02006459,1.71434386,1.40913879,0.48944510
-4.96148074,2.35464392,0.00183660,0.02300448,0.01911822,1.77373592,1.47621169,0.50055376
-4.95547774,2.42089200,0.00195879,0.02270162,0.01813757,1.83019259,1.54042775,0.51089155
-4.94947474,2.48211738,0.00208891,0.02245933,0.01713773,1.88272103,1.60073650,0.52028188
-4.94347174,2.53720082,0.00222779,0.02228613,0.01613323,1.93037850,1.65614416,0.52856236
-4.93746873,2.58512548,0.00237671,0.02219128,0.01513769,1.97229887,1.70574107,0.53559028
-4.93146573,2.62500694,0.00253748,0.02218485,0.01416355,2.00771684,1.74872664,0.54124779
-4.92546273,2.65611935,0.00271254,0.02227775,0.01322188,2.03598926,1.78443080,0.54544630
-4.91945973,2.67791671,0.00290496,0.02248176,0.01232221,2.05661260,1.81233132,0.54813012
-4.91345673,2.69004855,0.00311852,0.02280949,0.01147252,2.06923621,1.83206646,0.54927904
-4.90745373,2.69236960,0.00335767,0.02327431,0.01067919,2.07367091,1.84344259,0.54890986
-4.90145073,2.68494298,0.00362754,0.02389018,0.00994706,2.06989259,1.84643657,0.54707669
-4.89544772,2.66803701,0.00393388,0.02467142,0.00927955,2.05804097,1.84119301,0.54386993
-4.88944472,2.64211568,0.00428295,0.02563237,0.00867878,2.03841348,1.82801662,0.53941414
-4.88344172,2.60782314,0.00468137,0.02678704,0.00814571,2.01145457,1.80735999,0.53386453
-4.87743872,2.56596285,0.00513597,0.02814853,0.00768031,1.97774099,1.77980733,0.52740240
-4.87143572,2.51747205,0.00565357,0.02972845,0.00728173,1.93796340,1.74605485,0.52022953
-4.86543272,2.46339234,0.00624067,0.03153634,0.00694842,1.89290506,1.70688845,0.51256176
-4.85942971,2.40483753,0.00690319,0.03357886,0.00667827,1.84341835,1.66315949,0.50462190
-4.85342671,2.34295962,0.00764617,0.03585914,0.00646871,1.79039974,1.61575944,0.49663220
-4.84742371,2.27891416,0.00847338,0.03837610,0.00631677,1.73476410,1.56559420,0.48880674
-4.84142071,2.21382607,0.00938699,0.04112375,0.00621915,1.67741919,1.51355894,0.48134393
-4.83541771,2.14875697,0.01038729,0.04409076,0.00617221,1.61924092,1.46051404,0.47441940
-4.82941471,2.08467538,0.01147230,0.04726007,0.00617200,1.56105046,1.40726305,0.46817967
-4.82341171,2.02243041,0.01263759,0.05060874,0.00621426,1.50359355,1.35453310,0.46273676
-4.81740870,1.96273029,0.01387605,0.05410809,0.00629435,1.44752301,1.30295853,0.45816413
-4.81140570,1.90612621,0.01517779,0.05772406,0.00640730,1.39338471,1.25306797,0.45449401
-4.80540270,1.85300227,0.01653009,0.06141792,0.00654777,1.34160768,1.20527546,0.45171644
-4.79939970,1.80357183,0.01791752,0.06514722,0.00671007,1.29249857,1.15987569,0.44978004
-4.79339670,1.75788060,0.01932213,0.06886707,0.00688818,1.24624064,1.11704354,0.44859460
-4.78739370,1.71581616,0.02072377,0.07253166,0.00707582,1.20289736,1.07683787,0.44803534
-4.78139070,1.67712374,0.02210048,0.07609600,0.00726652,1.16242038,1.03920932,0.44794887
-4.77538769,1.64142758,0.02342908,0.07951770,0.00745375,1.12466158,1.00401191,0.44816048
-4.76938469,1.60825691,0.02468573,0.08275889,0.00763102,1.08938862,0.97101770,0.44848256
-4.76338169,1.57707544,0.02584663,0.08578806,0.00779207,1.05630346,0.93993419,0.44872374
-4.75737869,1.54731323,0.02688873,0.08858172,0.00793100,1.02506284,0.91042345,0.44869838
-4.75137569,1.51839914,0.02779050,0.09112583,0.00804244,0.99529994,0.88212237,0.44823590
-4.74537269,1.48979280,0.02853258,0.09341687,0.00812176,0.96664632,0.85466303,0.44718957
-4.73936968,1.46101423,0.02909847,0.09546252,0.00816520,0.93875293,0.82769237,0.44544423
-4.73336668,1.43167008,0.02947509,0.09728178,0.00817000,0.91130955,0.80089045,0.44292265
-4.72736368,1.40147503,0.02965325,0.09890463,0.00813454,0.88406164,0.77398636,0.43959013
-4.72136068,1.37026758,0.02962799,0.10037112,0.00805841,0.85682395,0.74677131,0.43545708
-4.71535768,1.33801952,0.02939872,0.10172993,0.00794247,0.82949033,0.71910850,0.43057954
-4.70935468,1.30483872,0.02896928,0.10303646,0.00778884,0.80203953,0.69093918,0.42505748
-4.70335168,1.27096542,0.02834780,0.10435053,0.00760087,0.77453671,0.66228523,0.41903108
-4.69734867,1.23676221,0.02754641,0.10573379,0.00738308,0.74713090,0.63324791,0.41267513
-4.69134567,1.20269848,0.02658080,0.10724691,0.00714103,0.72004861,0.60400334,0.40619182
-4.68534267,1.16933035,0.02546973,0.10894676,0.00688119,0.69358412,0.57479489,0.39980237
-4.67933967,1.13727710,0.02423434,0.11088369,0.00661075,0.66808707,0.54592320,0.39373788
-4.67333667,1.10719545,0.02289752,0.11309906,0.00633744,0.64394799,0.51773413,0.38822986
-4.66733367,1.07975299,0.02148313,0.11562306,0.00606930,0.62158262,0.49060562,0.38350094
-4.66133067,1.05560209,0.02001533,0.11847317,0.00581449,0.60141576,0.46493376,0.37975626
-4.65532766,1.03535545,0.01851790,0.12165305,0.00558101,0.58386529,0.44111889,0.37717577
-4.64932466,1.01956428,0.01701355,0.12515220,0.00537653,0.56932719,0.41955221,0.37590802
-4.64332166,1.00870002,0.01552345,0.12894621,0.00520816,0.55816197,0.40060324,0.37606545
-4.63731866,1.00314005,0.01406670,0.13299776,0.00508224,0.55068287,0.38460871,0.37772156
-4.63131566,1.00315785,0.01266006,0.13725822,0.00500414,0.54714643,0.37186282,0.38090985
-4.62531266,1.00891749,0.01131766,0.14166985,0.00497817,0.54774510,0.36260934,0.38562451
-4.61930965,1.02047244,0.01005088,0.14616846,0.00500735,0.55260246,0.35703528,0.39182287
-4.61330665,1.03776828,0.00886836,0.15068643,0.00509337,0.56177045,0.35526638,0.39942919
-4.60730365,1.06064874,0.00777605,0.15515592,0.00523650,0.57522893,0.35736419,0.40833964
-4.60130065,1.08886451,0.00677736,0.15951213,0.00543550,0.59288692,0.36332465,0.41842815
-4.59529765,1.12208405,0.00587340,0.16369641,0.00568769,0.61458560,0.37307806,0.42955275
-4.58929465,1.15990590,0.00506324,0.16765917,0.00598888,0.64010265,0.38649029,0.44156200
-4.58329165,1.20187152,0.00434420,0.17136227,0.00633352,0.66915763,0.40336523,0.45430136
-4.57728864,1.24747845,0.00371216,0.17478091,0.00671477,0.70141838,0.42344818,0.46761896
-4.57128564,1.29619301,0.00316192,0.17790488,0.00712461,0.73650800,0.44643035,0.48137072
-4.56528264,1.34746238,0.00268744,0.18073907,0.00755406,0.77401249,0.47195429,0.49542457
-4.55927964,1.40072576,0.00228221,0.18330322,0.00799341,0.81348883,0.49962029,0.50966359
-4.55327664,1.45542444,0.00193943,0.18563094,0.00843238,0.85447339,0.52899370,0.52398812
-4.54727364,1.51101089,0.00165228,0.18776799,0.00886047,0.89649077,0.55961315,0.53831676
-4.54127064,1.56695677,0.00141411,0.18977002,0.00926721,0.93906288,0.59099969,0.55258639
-4.53526763,1.62276017,0.00121860,0.19169968,0.00964243,0.98171823,0.62266662,0.56675132
-4.52926463,1.67795208,0.00105985,0.19362340,0.00997659,1.02400149,0.65412997,0.58078170
-4.52326163,1.73210234,0.00093251,0.19560798,0.01026101,1.06548301,0.68491950,0.59466145
-4.51725863,1.78482509,0.00083181,0.19771701,0.01048816,1.10576829,0.71458978,0.60838582
-4.51125563,1.83578398,0.00075362,0.20000754,0.01065186,1.14450723,0.74273126,0.62195886
-4.50525263,1.88469690,0.00069443,0.20252689,0.01074744,1.18140274,0.76898087,0.63539094
-4.49924962,1.93134047,0.00065135,0.20531000,0.01077190,1.21621870,0.79303180,0.64869647
-4.49324662,1.97555388,0.00062212,0.20837723,0.01072396,1.24878663,0.81464209,0.66189197
-4.48724362,2.01724209,0.00060501,0.21173293,0.01060408,1.27901108,0.83364163,0.67499451
-4.48124062,2.05637794,0.00059885,0.21536460,0.01041439,1.30687311,0.84993725,0.68802062
-4.47523762,2.09300309,0.00060290,0.21924297,0.01015864,1.33243171,0.86351549,0.70098560
-4.46923462,2.12722717,0.00061685,0.22332266,0.00984198,1.35582280,0.87444294,0.71390311
-4.46323162,2.15922506,0.00064073,0.22754371,0.00947082,1.37725565,0.88286391,0.72678510
-4.45722861,2.18923194,0.00067485,0.23183360,0.00905254,1.39700650,0.88899535,0.73964178
-4.45122561,2.21753574,0.00071970,0.23610989,0.00859530,1.41540938,0.89311916,0.75248152
-4.44522261,2.24446708,0.00077593,0.24028317,0.00810770,1.43284419,0.89557189,0.76531067
-4.43921961,2.27038655,0.00084423,0.24426034,0.00759855,1.44972223,0.89673229,0.77813290
-4.43321661,2.29566953,0.00092531,0.24794783,0.00707659,1.46646954,0.89700689,0.79094825
-4.42721361,2.32068873,0.00101974,0.25125488,0.00655027,1.48350844,0.89681431,0.80375155
-4.42121061,2.34579515,0.00112799,0.25409646,0.00602748,1.50123802,0.89656858,0.81653038
-4.41520760,2.37129789,0.00125027,0.25639593,0.00551543,1.52001405,0.89666230,0.82926251
-4.40920460,2.39744366,0.00138653,0.25808715,0.00502045,1.54012936,0.89745028,0.84191301
-4.40320160,2.42439701,0.00153639,0.25911611,0.00454793,1.56179545,0.89923415,0.85443105
-4.39719860,2.45222214,0.00169909,0.25944187,0.00410222,1.58512610,0.90224880,0.86674681
-4.39119560,2.48086745,0.00187346,0.25903704,0.00368664,1.61012412,0.90665116,0.87876858
-4.38519260,2.51015385,0.00205794,0.25788756,0.00330348,1.63667178,0.91251180,0.89038040
-4.37918959,2.53976770,0.00225053,0.25599205,0.00295404,1.66452579,0.91980995,0.90144063
-4.37318659,2.56925927,0.00244885,0.25336072,0.00263872,1.69331725,0.92843198,0.91178151
-4.36718359,2.59804723,0.00265013,0.25001394,0.00235711,1.72255697,0.93817380,0.92121016
-4.36118059,2.62542949,0.00285132,0.24598059,0.00210809,1.75164621,0.94874685,0.92951102
-4.35517759,2.65060037,0.00304909,0.24129640,0.00188996,1.77989264,0.95978783,0.93644991
-4.34917459,2.67267379,0.00323998,0.23600225,0.00170056,1.80653114,0.97087153,0.94177964
-4.34317159,2.69071163,0.00342044,0.23014257,0.00153741,1.83074866,0.98152647,0.94524709
-4.33716858,2.70375641,0.00358695,0.22376406,0.00139779,1.85171225,0.99125262,0.94660146
-4.33116558,2.71086683,0.00373615,0.21691453,0.00127889,1.86859908,0.99954045,0.94560349
-4.32516258,2.71115466,0.00386489,0.20964213,0.00117787,1.88062714,1.00589059,0.94203506
-4.31915958,2.70382127,0.00397041,0.20199483,0.00109199,1.88708534,1.00983307,0.93570887
-4.31315658,2.68819212,0.00405036,0.19402020,0.00101863,1.88736153,1.01094550,0.92647764
-4.30715358,2.66374744,0.00410290,0.18576537,0.00095537,1.88096727,1.00886926,0.91424232
