energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.80190095,4.31128639,-4.31128637,0.96120841,-0.96120841,2.56491941,-2.56491941,0.01121851,-0.01121851,0.30696581,-0.30696581,0.47486395,-0.47486395,0.80108974,-0.80108973,0.03556198,-0.03556198,0.49062602,-0.49062601
-5.79589795,4.31306728,-4.31306727,0.96653428,-0.96653428,2.58001195,-2.58001194,0.01143500,-0.01143500,0.30361363,-0.30361363,0.47946478,-0.47946478,0.78692078,-0.78692078,0.03576535,-0.03576535,0.48726005,-0.48726004
-5.78989495,4.31163224,-4.31163222,0.96995328,-0.96995328,2.59247564,-2.59247564,0.01160734,-0.01160734,0.30092697,-0.30092697,0.48405240,-0.48405240,0.77317918,-0.77317918,0.03595069,-0.03595069,0.48291894,-0.48291893
-5.78389195,4.30708357,-4.30708356,0.97122931,-0.97122931,2.60197640,-2.60197639,0.01173473,-0.01173473,0.29904907,-0.29904906,0.48864699,-0.48864699,0.76028289,-0.76028289,0.03611215,-0.03611215,0.47768069,-0.47768068
-5.77788894,4.29952330,-4.29952329,0.97016129,-0.97016128,2.60820820,-2.60820820,0.01181716,-0.01181716,0.29810234,-0.29810234,0.49326444,-0.49326444,0.74861351,-0.74861350,0.03624403,-0.03624403,0.47163216,-0.47163216
-5.77188594,4.28904460,-4.28904459,0.96658857,-0.96658857,2.61089976,-2.61089975,0.01185541,-0.01185541,0.29818330,-0.29818330,0.49791346,-0.49791347,0.73850381,-0.73850381,0.03634076,-0.03634076,0.46486642,-0.46486642
-5.76588294,4.27572494,-4.27572493,0.96039565,-0.96039564,2.60982069,-2.60982068,0.01185093,-0.01185093,0.29935824,-0.29935824,0.50259303,-0.50259303,0.73022722,-0.73022721,0.03639691,-0.03639691,0.45748017,-0.45748017
-5.75987994,4.25962092,-4.25962092,0.95151578,-0.95151578,2.60478704,-2.60478704,0.01180585,-0.01180585,0.30166001,-0.30166001,0.50729019,-0.50729019,0.72398953,-0.72398953,0.03640719,-0.03640719,0.44957130,-0.44957129
-5.75387694,4.24076501,-4.24076501,0.93993341,-0.93993341,2.59566582,-2.59566582,0.01172277,-0.01172277,0.30508584,-0.30508584,0.51197847,-0.51197847,0.71992317,-0.71992317,0.03636647,-0.03636647,0.44123665,-0.44123664
-5.74787394,4.21916413,-4.21916414,0.92568508,-0.92568507,2.58237836,-2.58237835,0.01160475,-0.01160475,0.30959658,-0.30959658,0.51661685,-0.51661686,0.71808413,-0.71808414,0.03626973,-0.03626973,0.43257007,-0.43257006
-5.74187094,4.19480024,-4.19480024,0.90885883,-0.90885883,2.56490245,-2.56490244,0.01145511,-0.01145511,0.31511707,-0.31511707,0.52114946,-0.52114946,0.71845171,-0.71845171,0.03611217,-0.03611217,0.42366071,-0.42366071
-5.73586793,4.16763281,-4.16763281,0.88959202,-0.88959202,2.54327323,-2.54327323,0.01127737,-0.01127737,0.32153796,-0.32153796,0.52550597,-0.52550598,0.72093090,-0.72093090,0.03588918,-0.03588918,0.41459173,-0.41459172
-5.72986493,4.13760340,-4.13760341,0.86806749,-0.86806749,2.51758288,-2.51758288,0.01107510,-0.01107510,0.32871880,-0.32871881,0.52960285,-0.52960286,0.72535755,-0.72535756,0.03559644,-0.03559644,0.40543930,-0.40543930
-5.72386193,4.10464215,-4.10464216,0.84450844,-0.84450843,2.48797914,-2.48797914,0.01085186,-0.01085186,0.33649237,-0.33649237,0.53334530,-0.53334530,0.73150587,-0.73150588,0.03523004,-0.03523004,0.39627208,-0.39627208
-5.71785893,4.06867617,-4.06867618,0.81917201,-0.81917201,2.45466305,-2.45466305,0.01061107,-0.01061107,0.34467002,-0.34467003,0.53663002,-0.53663002,0.73909816,-0.73909817,0.03478654,-0.03478654,0.38715105,-0.38715105
-5.71185593,4.02963970,-4.02963971,0.79234203,-0.79234203,2.41788583,-2.41788583,0.01035596,-0.01035596,0.35304812,-0.35304812,0.53934865,-0.53934866,0.74781633,-0.74781634,0.03426317,-0.03426317,0.37812971,-0.37812971
-5.70585293,3.98748573,-3.98748574,0.76432106,-0.76432106,2.37794525,-2.37794525,0.01008952,-0.01008952,0.36141502,-0.36141503,0.54139186,-0.54139186,0.75731493,-0.75731494,0.03365797,-0.03365797,0.36925470,-0.36925470
-5.69984992,3.94219866,-3.94219867,0.73542232,-0.73542232,2.33518157,-2.33518157,0.00981446,-0.00981446,0.36955871,-0.36955872,0.54265378,-0.54265378,0.76723499,-0.76723500,0.03296995,-0.03296995,0.36056671,-0.36056671
-5.69384692,3.89380750,-3.89380751,0.70596163,-0.70596162,2.28997309,-2.28997309,0.00953321,-0.00953321,0.37727450,-0.37727450,0.54303694,-0.54303694,0.77721845,-0.77721847,0.03219928,-0.03219928,0.35210165,-0.35210165
-5.68784392,3.84239893,-3.84239894,0.67624983,-0.67624983,2.24273145,-2.24273145,0.00924792,-0.00924792,0.38437269,-0.38437270,0.54245714,-0.54245715,0.78692239,-0.78692240,0.03134742,-0.03134742,0.34389198,-0.34389198
-5.68184092,3.78812951,-3.78812952,0.64658601,-0.64658601,2.19389660,-2.19389660,0.00896043,-0.00896043,0.39068591,-0.39068591,0.54084836,-0.54084837,0.79603263,-0.79603264,0.03041728,-0.03041728,0.33596814,-0.33596814
-5.67583792,3.73123610,-3.73123611,0.61725160,-0.61725160,2.14393133,-2.14393133,0.00867237,-0.00867237,0.39607560,-0.39607561,0.53816722,-0.53816723,0.80427622,-0.80427623,0.02941333,-0.02941333,0.32835996,-0.32835996
-5.66983492,3.67204388,-3.67204389,0.58850574,-0.58850574,2.09331539,-2.09331539,0.00838513,-0.00838513,0.40043772,-0.40043772,0.53439698,-0.53439699,0.81143221,-0.81143222,0.02834163,-0.02834163,0.32109798,-0.32109798
-5.66383192,3.61097102,-3.61097103,0.56058189,-0.56058189,2.04253902,-2.04253902,0.00809988,-0.00809988,0.40370705,-0.40370705,0.52955071,-0.52955071,0.81734027,-0.81734028,0.02720985,-0.02720985,0.31421448,-0.31421448
-5.65782891,3.54852954,-3.54852954,0.53368575,-0.53368575,1.99209584,-1.99209584,0.00781766,-0.00781766,0.40586023,-0.40586023,0.52367349,-0.52367349,0.82190696,-0.82190697,0.02602726,-0.02602726,0.30774431,-0.30774431
-5.65182591,3.48532179,-3.48532180,0.50799444,-0.50799444,1.94247511,-1.94247511,0.00753933,-0.00753933,0.40691714,-0.40691715,0.51684351,-0.51684351,0.82510918,-0.82510919,0.02480461,-0.02480461,0.30172528,-0.30172528
-5.64582291,3.42203253,-3.42203253,0.48365692,-0.48365692,1.89415344,-1.89415343,0.00726566,-0.00726566,0.40694071,-0.40694071,0.50917192,-0.50917192,0.82699486,-0.82699486,0.02355399,-0.02355399,0.29619821,-0.29619821
-5.63981991,3.35941647,-3.35941647,0.46079542,-0.46079542,1.84758597,-1.84758596,0.00699727,-0.00699727,0.40603499,-0.40603499,0.50080141,-0.50080141,0.82768073,-0.82768073,0.02228861,-0.02228861,0.29120653,-0.29120653
-5.63381691,3.29828196,-3.29828195,0.43950777,-0.43950777,1.80319748,-1.80319748,0.00673468,-0.00673468,0.40434181,-0.40434181,0.49190356,-0.49190356,0.82734745,-0.82734746,0.02102263,-0.02102263,0.28679550,-0.28679550
-5.62781391,3.23947115,-3.23947114,0.41987039,-0.41987039,1.76137358,-1.76137357,0.00647832,-0.00647832,0.40203588,-0.40203588,0.48267493,-0.48267493,0.82623225,-0.82623225,0.01977086,-0.01977086,0.28301112,-0.28301112
-5.62181091,3.18383781,-3.18383781,0.40194176,-0.40194176,1.72245240,-1.72245239,0.00622848,-0.00622848,0.39931874,-0.39931874,0.47333220,-0.47333220,0.82461943,-0.82461943,0.01854850,-0.01854850,0.27989874,-0.27989874
-5.61580790,3.13222374,-3.13222374,0.38576606,-0.38576606,1.68671731,-1.68671731,0.00598537,-0.00598537,0.39641179,-0.39641179,0.46410640,-0.46410640,0.82282933,-0.82282933,0.01737085,-0.01737085,0.27750148,-0.27750148
-5.60980490,3.08543502,-3.08543502,0.37137697,-0.37137696,1.65439103,-1.65439103,0.00574908,-0.00574908,0.39354864,-0.39354864,0.45523660,-0.45523660,0.82120616,-0.82120616,0.01625308,-0.01625308,0.27585867,-0.27585867
-5.60380190,3.04421935,-3.04421935,0.35880113,-0.35880113,1.62563154,-1.62563154,0.00551957,-0.00551957,0.39096722,-0.39096722,0.44696318,-0.44696318,0.82010527,-0.82010527,0.01520991,-0.01520991,0.27500417,-0.27500417
-5.59779890,3.00924560,-3.00924560,0.34806143,-0.34806143,1.60053019,-1.60053019,0.00529672,-0.00529672,0.38890184,-0.38890184,0.43952114,-0.43952114,0.81988054,-0.81988055,0.01425546,-0.01425546,0.27496500,-0.27496500
-5.59179590,2.98108659,-2.98108659,0.33917959,-0.33917959,1.57911213,-1.57911213,0.00508032,-0.00508032,0.38757571,-0.38757571,0.43313356,-0.43313356,0.82087229,-0.82087229,0.01340297,-0.01340297,0.27576005,-0.27576006
-5.58579290,2.96020589,-2.96020589,0.33217824,-0.33217824,1.56133925,-1.56133925,0.00487009,-0.00487009,0.38719404,-0.38719404,0.42800558,-0.42800558,0.82339622,-0.82339622,0.01266469,-0.01266469,0.27739920,-0.27739920
-5.57978989,2.94694901,-2.94694902,0.32708216,-0.32708216,1.54711546,-1.54711547,0.00466567,-0.00466567,0.38793808,-0.38793808,0.42431912,-0.42431912,0.82773386,-0.82773386,0.01205169,-0.01205169,0.27988262,-0.27988262
-5.57378689,2.94153932,-2.94153933,0.32391866,-0.32391866,1.53629414,-1.53629414,0.00446672,-0.00446672,0.38996027,-0.38996027,0.42222844,-0.42222844,0.83412464,-0.83412465,0.01157374,-0.01157374,0.28320053,-0.28320053
-5.56778389,2.94407825,-2.94407827,0.32271707,-0.32271707,1.52868729,-1.52868729,0.00427289,-0.00427289,0.39338054,-0.39338054,0.42185681,-0.42185681,0.84275988,-0.84275989,0.01123924,-0.01123924,0.28733321,-0.28733321
-5.56178089,2.95454961,-2.95454963,0.32350730,-0.32350731,1.52407595,-1.52407595,0.00408386,-0.00408386,0.39828396,-0.39828397,0.42329419,-0.42329419,0.85377865,-0.85377866,0.01105507,-0.01105507,0.29225125,-0.29225125
-5.55577789,2.97282698,-2.97282700,0.32631752,-0.32631753,1.52222116,-1.52222116,0.00389940,-0.00389940,0.40471962,-0.40471963,0.42659609,-0.42659610,0.86726544,-0.86726545,0.01102656,-0.01102656,0.29791605,-0.29791606
-5.54977489,2.99868350,-2.99868352,0.33117094,-0.33117095,1.52287488,-1.52287488,0.00371936,-0.00371936,0.41270067,-0.41270068,0.43178349,-0.43178349,0.88324959,-0.88324960,0.01115732,-0.01115732,0.30428041,-0.30428041
-5.54377189,3.03180291,-3.03180293,0.33808190,-0.33808191,1.52579013,-1.52579014,0.00354369,-0.00354369,0.42220547,-0.42220548,0.43884367,-0.43884367,0.90170603,-0.90170604,0.01144924,-0.01144924,0.31128914,-0.31128914
-5.53776888,3.07179097,-3.07179100,0.34705141,-0.34705142,1.53072985,-1.53072986,0.00337247,-0.00337247,0.43317964,-0.43317965,0.44773202,-0.44773202,0.92255729,-0.92255730,0.01190231,-0.01190231,0.31887974,-0.31887974
-5.53176588,3.11818628,-3.11818631,0.35806229,-0.35806230,1.53747380,-1.53747381,0.00320590,-0.00320590,0.44553878,-0.44553879,0.45837442,-0.45837443,0.94567635,-0.94567637,0.01251452,-0.01251452,0.32698288,-0.32698288
-5.52576288,3.17046986,-3.17046990,0.37107424,-0.37107425,1.54582336,-1.54582337,0.00304429,-0.00304429,0.45917179,-0.45917179,0.47067024,-0.47067025,0.97089015,-0.97089016,0.01328181,-0.01328181,0.33552287,-0.33552288
-5.51975988,3.22807309,-3.22807313,0.38601902,-0.38601902,1.55560395,-1.55560396,0.00288807,-0.00288807,0.47394446,-0.47394446,0.48449568,-0.48449569,0.99798344,-0.99798345,0.01419790,-0.01419790,0.34441803,-0.34441803
-5.51375688,3.29038374,-3.29038378,0.40279622,-0.40279623,1.56666507,-1.56666508,0.00273772,-0.00273772,0.48970329,-0.48970329,0.49970731,-0.49970731,1.02670295,-1.02670297,0.01525424,-0.01525424,0.35358088,-0.35358088
-5.50775388,3.35675049,-3.35675053,0.42126978,-0.42126979,1.57887828,-1.57887829,0.00259378,-0.00259378,0.50627931,-0.50627932,0.51614571,-0.51614572,1.05676167,-1.05676168,0.01643998,-0.01643998,0.36291848,-0.36291848
-5.50175088,3.42648610,-3.42648614,0.44126565,-0.44126566,1.59213349,-1.59213350,0.00245681,-0.00245681,0.52349187,-0.52349188,0.53363912,-0.53363913,1.08784325,-1.08784327,0.01774193,-0.01774193,0.37233269,-0.37233270
-5.49574787,3.49887012,-3.49887016,0.46257088,-0.46257089,1.60633407,-1.60633408,0.00232737,-0.00232737,0.54115222,-0.54115223,0.55200690,-0.55200691,1.11960662,-1.11960664,0.01914464,-0.01914464,0.38172071,-0.38172072
-5.48974487,3.57315191,-3.57315196,0.48493435,-0.48493436,1.62139155,-1.62139156,0.00220595,-0.00220595,0.55906698,-0.55906698,0.57106286,-0.57106287,1.15169078,-1.15169080,0.02063052,-0.02063052,0.39097576,-0.39097577
-5.48374187,3.64855476,-3.64855480,0.50806934,-0.50806935,1.63722039,-1.63722040,0.00209297,-0.00209297,0.57704137,-0.57704138,0.59061844,-0.59061845,1.18372003,-1.18372005,0.02218005,-0.02218005,0.39998818,-0.39998818
-5.47773887,3.72428206,-3.72428210,0.53165800,-0.53165802,1.65373379,-1.65373381,0.00198876,-0.00198876,0.59488232,-0.59488233,0.61048561,-0.61048562,1.21530962,-1.21530963,0.02377205,-0.02377205,0.40864690,-0.40864690
-5.47173587,3.79952617,-3.79952621,0.55535768,-0.55535769,1.67084082,-1.67084083,0.00189352,-0.00189352,0.61240136,-0.61240137,0.63047957,-0.63047958,1.24607195,-1.24607196,0.02538409,-0.02538409,0.41684137,-0.41684137
-5.46573287,3.87348036,-3.87348040,0.57880898,-0.57880900,1.68844554,-1.68844555,0.00180733,-0.00180733,0.62941736,-0.62941736,0.65042126,-0.65042127,1.27562339,-1.27562340,0.02699293,-0.02699293,0.42446391,-0.42446392
-5.45972986,3.94535408,-3.94535411,0.60164544,-0.60164545,1.70644833,-1.70644834,0.00173012,-0.00173012,0.64575918,-0.64575919,0.67013963,-0.67013964,1.30359158,-1.30359159,0.02857503,-0.02857503,0.43141244,-0.43141244
-5.45372686,4.01439117,-4.01439120,0.62350417,-0.62350418,1.72474946,-1.72474946,0.00166170,-0.00166170,0.66126817,-0.66126818,0.68947368,-0.68947368,1.32962317,-1.32962318,0.03010717,-0.03010717,0.43759348,-0.43759348
-5.44772386,4.07989066,-4.07989069,0.64403744,-0.64403745,1.74325478,-1.74325478,0.00160175,-0.00160175,0.67580043,-0.67580044,0.70827421,-0.70827421,1.35339177,-1.35339178,0.03156702,-0.03156702,0.44292539,-0.44292539
-5.44172086,4.14122894,-4.14122896,0.66292429,-0.66292430,1.76188321,-1.76188322,0.00154984,-0.00154984,0.68922896,-0.68922897,0.72640537,-0.72640537,1.37460585,-1.37460587,0.03293380,-0.03293380,0.44734145,-0.44734145
-5.43571786,4.19788241,-4.19788244,0.67988198,-0.67988199,1.78057545,-1.78057545,0.00150544,-0.00150544,0.70144544,-0.70144544,0.74374578,-0.74374578,1.39301624,-1.39301625,0.03418887,-0.03418887,0.45079291,-0.45079291
-5.42971486,4.24944907,-4.24944909,0.69467644,-0.69467644,1.79930313,-1.79930313,0.00146797,-0.00146797,0.71236172,-0.71236172,0.76018936,-0.76018937,1.40842281,-1.40842282,0.03531630,-0.03531630,0.45325147,-0.45325147
-5.42371186,4.29566750,-4.29566752,0.70713133,-0.70713133,1.81807789,-1.81807790,0.00143678,-0.00143678,0.72191086,-0.72191086,0.77564571,-0.77564571,1.42068016,-1.42068017,0.03630340,-0.03630340,0.45471129,-0.45471129
-5.41770885,4.33643214,-4.33643215,0.71713526,-0.71713526,1.83695926,-1.83695926,0.00141119,-0.00141119,0.73004768,-0.73004769,0.79004003,-0.79004003,1.42970164,-1.42970165,0.03714105,-0.03714105,0.45519017,-0.45519017
-5.41170585,4.37180316,-4.37180316,0.72464663,-0.72464663,1.85606076,-1.85606076,0.00139052,-0.00139052,0.73674877,-0.73674877,0.80331268,-0.80331268,1.43546175,-1.43546176,0.03782411,-0.03782412,0.45472990,-0.45472989
-5.40570285,4.40201035,-4.40201035,0.72969595,-0.72969595,1.87555357,-1.87555357,0.00137409,-0.00137409,0.74201189,-0.74201189,0.81541819,-0.81541820,1.43799652,-1.43799653,0.03835151,-0.03835151,0.45339555,-0.45339554
-5.39969985,4.42745006,-4.42745006,0.73238535,-0.73238535,1.89566714,-1.89566713,0.00136125,-0.00136125,0.74585484,-0.74585485,0.82632399,-0.82632399,1.43740180,-1.43740180,0.03872633,-0.03872633,0.45127390,-0.45127390
-5.39369685,4.44867511,-4.44867511,0.73288538,-0.73288538,1.91668641,-1.91668641,0.00135136,-0.00135136,0.74831381,-0.74831381,0.83600872,-0.83600872,1.43382953,-1.43382953,0.03895571,-0.03895571,0.44847084,-0.44847084
-5.38769385,4.46637784,-4.46637783,0.73142913,-0.73142912,1.93894572,-1.93894572,0.00134383,-0.00134383,0.74944117,-0.74944117,0.84446038,-0.84446038,1.42748208,-1.42748208,0.03905068,-0.03905068,0.44510789,-0.44510788
-5.38169085,4.48136688,-4.48136687,0.72830395,-0.72830395,1.96281923,-1.96281922,0.00133811,-0.00133811,0.74930300,-0.74930300,0.85167435,-0.85167435,1.41860496,-1.41860496,0.03902576,-0.03902576,0.44131812,-0.44131811
-5.37568784,4.49453869,-4.49453867,0.72384117,-0.72384117,1.98870842,-1.98870842,0.00133369,-0.00133369,0.74797634,-0.74797633,0.85765144,-0.85765144,1.40747817,-1.40747816,0.03889862,-0.03889862,0.43724150,-0.43724150
-5.36968484,4.50684510,-4.50684508,0.71840423,-0.71840422,2.01702714,-2.01702713,0.00133011,-0.00133011,0.74554631,-0.74554631,0.86239608,-0.86239607,1.39440664,-1.39440664,0.03868952,-0.03868952,0.43302005,-0.43302004
-5.36368184,4.51925850,-4.51925848,0.71237579,-0.71237578,2.04818476,-2.04818475,0.00132694,-0.00132694,0.74210334,-0.74210334,0.86591480,-0.86591480,1.37971030,-1.37971029,0.03842079,-0.03842079,0.42879283,-0.42879283
-5.35767884,4.53273615,-4.53273613,0.70614443,-0.70614443,2.08256842,-2.08256842,0.00132377,-0.00132377,0.73774047,-0.73774046,0.86821516,-0.86821516,1.36371403,-1.36371403,0.03811620,-0.03811620,0.42469135,-0.42469134
-5.35167584,4.54818537,-4.54818535,0.70009146,-0.70009146,2.12052504,-2.12052503,0.00132026,-0.00132026,0.73255102,-0.73255102,0.86930502,-0.86930502,1.34673819,-1.34673818,0.03780035,-0.03780035,0.42083519,-0.42083519
-5.34567284,4.56643106,-4.56643103,0.69457844,-0.69457843,2.16234395,-2.16234395,0.00131608,-0.00131608,0.72662663,-0.72662662,0.86919245,-0.86919245,1.32908990,-1.32908989,0.03749808,-0.03749808,0.41732845,-0.41732844
