energy_ev,total_up,Ir_p_up,Ir_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.54377189,5.23068389,1.43458862,2.92625483,0.93484197,0.00117200,1.16567384,0.00000000
-5.53776888,5.16021436,1.43094628,2.88260143,0.95761178,0.00119885,1.11955951,0.00000000
-5.53176588,5.08696634,1.42654335,2.83680673,0.98003064,0.00122877,1.07308639,0.00000000
-5.52576288,5.01188278,1.42159393,2.78957558,1.00199131,0.00126146,1.02654685,0.00000000
-5.51975988,4.93616950,1.41637359,2.74176362,1.02342552,0.00129657,0.98031428,0.00000000
-5.51375688,4.86122970,1.41120262,2.69433723,1.04429853,0.00133375,0.93482230,0.00000000
-5.50775388,4.78858765,1.40642657,2.64832728,1.06460155,0.00137258,0.89054221,0.00000000
-5.50175088,4.71980539,1.40239520,2.60477861,1.08434232,0.00141266,0.84795947,0.00000000
-5.49574787,4.65639660,1.39944071,2.56469799,1.10353459,0.00145354,0.80755071,0.00000000
-5.48974487,4.59974184,1.39785634,2.52900293,1.12218683,0.00149475,0.76976199,0.00000000
-5.48374187,4.55100939,1.39787634,2.49847396,1.14029118,0.00153582,0.73498951,0.00000000
-5.47773887,4.51108560,1.39965827,2.47371266,1.15781309,0.00157623,0.70356331,0.00000000
-5.47173587,4.48051821,1.40326850,2.45510766,1.17468241,0.00161547,0.67573466,0.00000000
-5.46573287,4.45947565,1.40867170,2.44281032,1.19078668,0.00165299,0.65166759,0.00000000
-5.45972986,4.44772446,1.41572495,2.43672151,1.20596691,0.00168825,0.63143470,0.00000000
-5.45372686,4.44462639,1.42417683,2.43649030,1.22001658,0.00172070,0.61501731,0.00000000
-5.44772386,4.44915573,1.43367182,2.44152501,1.23268394,0.00174979,0.60230991,0.00000000
-5.44172086,4.45993648,1.44376002,2.45101627,1.24367776,0.00177498,0.59312851,0.00000000
-5.43571786,4.47529832,1.45391194,2.46397138,1.25267653,0.00179579,0.58722257,0.00000000
-5.42971486,4.49334897,1.46353799,2.47925864,1.25934073,0.00181175,0.58428983,0.00000000
-5.42371186,4.51206038,1.47201195,2.49565986,1.26332777,0.00182246,0.58399352,0.00000000
-5.41770885,4.52936475,1.47869757,2.51192873,1.26430891,0.00182761,0.58598107,0.00000000
-5.41170585,4.54325651,1.48297725,2.52685262,1.26198749,0.00182699,0.58990359,0.00000000
-5.40570285,4.55189549,1.48428164,2.53931486,1.25611740,0.00182051,0.59543527,0.00000000
-5.39969985,4.55370662,1.48211885,2.54835476,1.24652095,0.00180819,0.60229181,0.00000000
-5.39369685,4.54747146,1.47610193,2.55322253,1.23310517,0.00179025,0.61024712,0.00000000
-5.38769385,4.53240714,1.46597350,2.55342627,1.21587560,0.00176704,0.61914745,0.00000000
-5.38169085,4.50822876,1.45162617,2.54876894,1.19494669,0.00173909,0.62892237,0.00000000
-5.37568784,4.47519198,1.43311795,2.53937319,1.17054826,0.00170712,0.63959194,0.00000000
-5.36968484,4.43411355,1.41068161,2.52569280,1.14302740,0.00167201,0.65126974,0.00000000
-5.36368184,4.38636831,1.38472777,2.50850984,1.11284563,0.00163480,0.66416149,0.00000000
-5.35767884,4.33386236,1.35584111,2.48891763,1.08057126,0.00159669,0.67855924,0.00000000
-5.35167584,4.27898340,1.32477007,2.46828982,1.04686717,0.00155898,0.69483122,0.00000000
-5.34567284,4.22452984,1.29241013,2.44823706,1.01247444,0.00152310,0.71340785,0.00000000
-5.33966983,4.17362195,1.25978141,2.43055289,0.97819244,0.00149051,0.73476423,0.00000000
-5.33366683,4.12959847,1.22800134,2.41715138,0.94485623,0.00146271,0.75940014,0.00000000
-5.32766383,4.09590322,1.19825348,2.40999906,0.91331227,0.00144120,0.78781807,0.00000000
-5.32166083,4.07596668,1.17175360,2.41104434,0.88439325,0.00142742,0.82050063,0.00000000
-5.31565783,4.07308734,1.14971424,2.42214746,0.85889329,0.00142271,0.85788798,0.00000000
-5.30965483,4.09031810,1.13330907,2.44501414,0.83754437,0.00142831,0.90035671,0.00000000
-5.30365183,4.13036230,1.12363809,2.48113579,0.82099502,0.00144528,0.94820085,0.00000000
-5.29764882,4.19548364,1.12169501,2.53173896,0.80979186,0.00147450,1.00161608,0.00000000
-5.29164582,4.28743360,1.12833759,2.59774599,0.80436497,0.00151665,1.06068785,0.00000000
-5.28564282,4.40739885,1.14426194,2.67974872,0.80501722,0.00157217,1.12538392,0.00000000
-5.27963982,4.55597052,1.16998146,2.77799580,0.81191805,0.00164131,1.19555168,0.00000000
-5.27363682,4.73313589,1.20581084,2.89239420,0.82510168,0.00172404,1.27092029,0.00000000
-5.26763382,4.93829208,1.25185560,3.02252419,0.84446975,0.00182016,1.35110759,0.00000000
-5.26163082,5.17028055,1.30800731,3.16766685,0.86979787,0.00192923,1.43563114,0.00000000
-5.25562781,5.42743988,1.37394460,3.32684223,0.90074601,0.00205065,1.52392300,0.00000000
-5.24962481,5.70767399,1.44913971,3.49885605,0.93687172,0.00218367,1.61534728,0.00000000
-5.24362181,6.00853211,1.53287070,3.68235220,0.97764594,0.00232741,1.70921959,0.00000000
-5.23761881,6.32729640,1.62423866,3.87586820,1.02247036,0.00248091,1.80482741,0.00000000
-5.23161581,6.66107310,1.72218975,4.07789075,1.07069569,0.00264316,1.90145030,0.00000000
-5.22561281,7.00688292,1.82554141,4.28690823,1.12164023,0.00281312,1.99837904,0.00000000
-5.21960980,7.36174676,1.93301218,4.50145775,1.17460769,0.00298980,2.09493284,0.00000000
-5.21360680,7.72276324,2.04325440,4.72016434,1.22890406,0.00317221,2.19047390,0.00000000
-5.20760380,8.08717505,2.15488891,4.94177046,1.28385262,0.00335947,2.28441895,0.00000000
-5.20160080,8.45242190,2.26654099,5.16515473,1.33880687,0.00355075,2.37624727,0.00000000
-5.19559780,8.81617874,2.37687635,5.38933939,1.39316108,0.00374533,2.46550535,0.00000000
-5.18959480,9.17637862,2.48463633,5.61348657,1.44635821,0.00394257,2.55180822,0.00000000
-5.18359180,9.53122045,2.58867109,5.83688428,1.49789528,0.00414191,2.63483788,0.00000000
-5.17758879,9.87916290,2.68796984,6.05892369,1.54732636,0.00434286,2.71433917,0.00000000
-5.17158579,10.21890599,2.78168698,6.27906950,1.59426326,0.00454500,2.79011393,0.00000000
-5.16558279,10.54936305,2.86916335,6.49682593,1.63837442,0.00474790,2.86201379,0.00000000
-5.15957979,10.86962554,2.94994171,6.71170096,1.67938238,0.00495114,2.92993248,0.00000000
-5.15357679,11.17892388,3.02377585,6.92317148,1.71706027,0.00515426,2.99379820,0.00000000
-5.14757379,11.47658741,3.09063292,7.13065203,1.75122781,0.00535673,3.05356642,0.00000000
-5.14157079,11.76200629,3.15068898,7.33346948,1.78174725,0.00555793,3.10921373,0.00000000
-5.13556778,12.03459796,3.20431762,7.53084555,1.80851975,0.00575714,3.16073278,0.00000000
-5.12956478,12.29378042,3.25207228,7.72188871,1.83148231,0.00595350,3.20812860,0.00000000
-5.12356178,12.53895375,3.29466276,7.90559624,1.85060571,0.00614603,3.25141612,0.00000000
-5.11755878,12.76949085,3.33292680,8.08086649,1.86589336,0.00633364,3.29061889,0.00000000
-5.11155578,12.98473762,3.36779785,8.24652092,1.87738110,0.00651511,3.32576864,0.00000000
-5.10555278,13.18402195,3.40027004,8.40133480,1.88513782,0.00668915,3.35690552,0.00000000
-5.09954977,13.36667060,3.43136182,8.54407456,1.88926654,0.00685441,3.38407862,0.00000000
-5.09354677,13.53203203,3.46207922,8.67353998,1.88990574,0.00700954,3.40734646,0.00000000
-5.08754377,13.67950335,3.49338034,8.78860843,1.88723035,0.00715319,3.42677735,0.00000000
-5.08154077,13.80855876,3.52614178,8.88827863,1.88145211,0.00728414,3.44244917,0.00000000
-5.07553777,13.91877721,3.56112828,8.97171139,1.87281886,0.00740123,3.45444869,0.00000000
-5.06953477,14.00986686,3.59896623,9.03826473,1.86161234,0.00750351,3.46287020,0.00000000
-5.06353177,14.08168421,3.64012170,9.08752155,1.84814431,0.00759020,3.46781368,0.00000000
-5.05752876,14.13424628,3.68488344,9.11930805,1.83275081,0.00766075,3.46938236,0.00000000
-5.05152576,14.16773462,3.73335111,9.13370196,1.81578457,0.00771485,3.46768013,0.00000000
-5.04552276,14.18249082,3.78542875,9.13103032,1.79760585,0.00775245,3.46280879,0.00000000
-5.03951976,14.17900357,3.84082369,9.11185695,1.77857186,0.00777373,3.45486539,0.00000000
-5.03351676,14.15788819,3.89905044,9.07696063,1.75902533,0.00777909,3.44393994,0.00000000
-5.02751376,14.11986023,3.95943975,9.02730551,1.73928297,0.00776913,3.43011364,0.00000000
-5.02151076,14.06570502,4.02115229,8.96400560,1.71962418,0.00774462,3.41345776,0.00000000
-5.01550775,13.99624568,4.08319691,8.88828574,1.70028110,0.00770646,3.39403336,0.00000000
-5.00950475,13.91231220,4.14445299,8.80144145,1.68143037,0.00765562,3.37189182,0.00000000
-5.00350175,13.81471409,4.20369676,8.70480009,1.66318753,0.00759312,3.34707627,0.00000000
-4.99749875,13.70421912,4.25963106,8.59968558,1.64560434,0.00751998,3.31962394,0.00000000
-4.99149575,13.58153994,4.31091804,8.48738869,1.62866955,0.00743721,3.28956914,0.00000000
-4.98549275,13.44733024,4.35621449,8.36914425,1.61231314,0.00734576,3.25694705,0.00000000
-4.97948974,13.30219074,4.39420879,8.24611630,1.59641401,0.00724653,3.22179788,0.00000000
-4.97348674,13.14668522,4.42365886,8.11939137,1.58081085,0.00714036,3.18417145,0.00000000
-4.96748374,12.98136521,4.44343010,7.98997948,1.56531558,0.00702802,3.14413176,0.00000000
-4.96148074,12.80680184,4.45253204,7.85882205,1.54972859,0.00691027,3.10176156,0.00000000
-4.95547774,12.62362205,4.45015265,7.72680494,1.53385512,0.00678785,3.05716638,0.00000000
-4.94947474,12.43254621,4.43568884,7.59477495,1.51752140,0.00666151,3.01047812,0.00000000
-4.94347174,12.23442364,4.40877185,7.46355727,1.50058992,0.00653205,2.96185758,0.00000000
-4.93746873,12.03026248,4.36928617,7.33397181,1.48297248,0.00640036,2.91149602,0.00000000
-4.93146573,11.82125051,4.31738094,7.20684602,1.46464037,0.00626740,2.85961534,0.00000000
-4.92546273,11.60876402,4.25347279,7.08302221,1.44563066,0.00613426,2.80646682,0.00000000
-4.91945973,11.39436230,4.17823951,6.96335776,1.42604836,0.00600212,2.75232822,0.00000000
-4.91345673,11.17976648,4.09260427,6.84871727,1.40606388,0.00587229,2.69749929,0.00000000
-4.90745373,10.96682220,3.99771058,6.73995608,1.38590599,0.00574611,2.64229567,0.00000000
-4.90145073,10.75744699,3.89488853,6.63789555,1.36585042,0.00562501,2.58704130,0.00000000
-4.89544772,10.55356402,3.78561342,6.54329107,1.34620485,0.00551036,2.53205957,0.00000000
-4.88944472,10.35702530,3.67145826,6.45679437,1.32729085,0.00540349,2.47766350,0.00000000
-4.88344172,10.16952816,3.55404193,6.37891234,1.30942402,0.00530560,2.42414531,0.00000000
-4.87743872,9.99252939,3.43497522,6.30996509,1.29289336,0.00521765,2.37176590,0.00000000
-4.87143572,9.82716230,3.31580706,6.25004595,1.27794103,0.00514037,2.32074466,0.00000000
-4.86543272,9.67416154,3.19797324,6.19898657,1.26474397,0.00507414,2.27125022,0.00000000
-4.85942971,9.53380094,3.08275010,6.15632993,1.25339813,0.00501899,2.22339262,0.00000000
-4.85342671,9.40584868,2.97121514,6.12131378,1.24390670,0.00497450,2.17721747,0.00000000
-4.84742371,9.28954345,2.86421653,6.09286674,1.23617282,0.00493986,2.13270244,0.00000000
-4.84142071,9.18359447,2.76235275,6.06961838,1.22999744,0.00491380,2.08975664,0.00000000
-4.83541771,9.08620659,2.66596343,6.04992416,1.22508257,0.00489468,2.04822290,0.00000000
-4.82941471,8.99513072,2.57513155,6.03190499,1.22103973,0.00488047,2.00788327,0.00000000
-4.82341171,8.90773822,2.48969694,6.01350066,1.21740338,0.00486886,1.96846760,0.00000000
-4.81740870,8.82111663,2.40928015,5.99253528,1.21364861,0.00485733,1.92966503,0.00000000
-4.81140570,8.73218284,2.33331551,5.96679227,1.20921222,0.00484323,1.89113802,0.00000000
-4.80540270,8.63780893,2.26109152,5.93409597,1.20351615,0.00482387,1.85253852,0.00000000
-4.79939970,8.53495481,2.19179664,5.89239604,1.19599205,0.00479669,1.81352549,0.00000000
-4.79339670,8.42080173,2.12456795,5.83985118,1.18610576,0.00475927,1.77378323,0.00000000
-4.78739370,8.29288036,2.05854060,5.77490799,1.17338055,0.00470954,1.73303960,0.00000000
-4.78139070,8.14918727,1.99289546,5.69637153,1.15741782,0.00464576,1.69108332,0.00000000
-4.77538769,7.98828464,1.92690282,5.60346391,1.13791456,0.00456670,1.64777969,0.00000000
-4.76938469,7.80937822,1.85996041,5.49586835,1.11467638,0.00447161,1.60308375,0.00000000
-4.76338169,7.61237020,1.79162398,5.37375641,1.08762605,0.00436032,1.55705042,0.00000000
-4.75737869,7.39788475,1.72162956,5.23779715,1.05680681,0.00423321,1.50984109,0.00000000
-4.75137569,7.16726512,1.64990662,5.08914767,1.02238073,0.00409123,1.46172612,0.00000000
-4.74537269,6.92254304,1.57658204,4.92942559,0.98462228,0.00393588,1.41308337,0.00000000
-4.73936968,6.66638193,1.50197533,4.76066472,0.94390749,0.00376912,1.36439248,0.00000000
-4.73336668,6.40199729,1.42658564,4.58525595,0.90069952,0.00359335,1.31622534,0.00000000
-4.72736368,6.13305782,1.35107173,4.40587614,0.85553140,0.00341131,1.26923291,0.00000000
-4.72136068,5.86357238,1.27622627,4.22540820,0.80898682,0.00322598,1.22412906,0.00000000
-4.71535768,5.59776764,1.20294582,4.04685585,0.76168000,0.00304053,1.18167204,0.00000000
-4.70935468,5.33996195,1.13219818,3.87325665,0.71423559,0.00285819,1.14264423,0.00000000
-4.70335168,5.09444051,1.06498852,3.70759688,0.66726946,0.00268215,1.10783100,0.00000000
-4.69734867,4.86533658,1.00232575,3.55273150,0.62137118,0.00251551,1.07799942,0.00000000
-4.69134567,4.65652308,0.94519044,3.41131196,0.57708877,0.00236118,1.05387759,0.00000000
-4.68534267,4.47151775,0.89450522,3.28572430,0.53491632,0.00222182,1.03613520,0.00000000
-4.67933967,4.31340462,0.85110856,3.17803913,0.49528460,0.00209976,1.02536600,0.00000000
-4.67333667,4.18477315,0.81573247,3.08997445,0.45855487,0.00199699,1.02207256,0.00000000
-4.66733367,4.08767591,0.78898451,3.02287183,0.42501588,0.00191512,1.02665378,0.00000000
-4.66133067,4.02360451,0.77133419,2.97768562,0.39488364,0.00185536,1.03939532,0.00000000
-4.65532766,3.99348294,0.76310384,2.95498429,0.36830385,0.00181850,1.06046315,0.00000000
-4.64932466,3.99767684,0.76446372,2.95496288,0.34535641,0.00180493,1.08990028,0.00000000
-4.64332166,4.03601672,0.77543119,2.97746476,0.32606161,0.00181467,1.12762656,0.00000000
-4.63731866,4.10783299,0.79587369,3.02201101,0.31038736,0.00184736,1.17344148,0.00000000
-4.63131566,4.21200043,0.82551516,3.08783553,0.29825714,0.00190230,1.22702981,0.00000000
-4.62531266,4.34698982,0.86394552,3.17392392,0.28955797,0.00197850,1.28796977,0.00000000
-4.61930965,4.51092435,0.91063307,3.27905438,0.28414816,0.00207470,1.35574358,0.00000000
-4.61330665,4.70163894,0.96493923,3.40183900,0.28186442,0.00218941,1.42975001,0.00000000
-4.60730365,4.91674043,1.02613548,3.54076396,0.28252809,0.00232097,1.50931849,0.00000000
-4.60130065,5.15366718,1.09342188,3.69422757,0.28595033,0.00246757,1.59372462,0.00000000
-4.59529765,5.40974654,1.16594704,3.86057512,0.29193619,0.00262731,1.68220647,0.00000000
-4.58929465,5.68224903,1.24282871,4.03812993,0.30028755,0.00279823,1.77398117,0.00000000
-4.58329165,5.96843828,1.32317474,4.22522004,0.31080510,0.00297834,1.86826155,0.00000000
-4.57728864,6.26561570,1.40610372,4.42020037,0.32328937,0.00316571,1.96427191,0.00000000
-4.57128564,6.57115923,1.49076450,4.62147014,0.33754109,0.00335842,2.06126276,0.00000000
-4.56528264,6.88255549,1.57635425,4.82748561,0.35336107,0.00355467,2.15852367,0.00000000
-4.55927964,7.19742472,1.66213408,5.03676816,0.37054977,0.00375274,2.25539399,0.00000000
-4.55327664,7.51353828,1.74744178,5.24790808,0.38890678,0.00395105,2.35127071,0.00000000
-4.54727364,7.82882821,1.83170117,5.45956421,0.40823045,0.00414816,2.44561340,0.00000000
-4.54127064,8.14138915,1.91442746,5.67045983,0.42831776,0.00434280,2.53794568,0.00000000
-4.53526763,8.44947247,1.99522861,5.87937531,0.44896454,0.00453381,2.62785342,0.00000000
-4.52926463,8.75147341,2.07380240,6.08513808,0.46996612,0.00472020,2.71497947,0.00000000
-4.52326163,9.04591186,2.14992949,6.28661043,0.49111844,0.00490111,2.79901544,0.00000000
-4.51725863,9.33140788,2.22346273,6.48267615,0.51221956,0.00507580,2.87969077,0.00000000
-4.51125563,9.60665360,2.29431331,6.67222663,0.53307150,0.00524363,2.95675983,0.00000000
-4.50525263,9.87038290,2.36243451,6.85414749,0.55348238,0.00540401,3.02998776,0.00000000
-4.49924962,10.12134104,2.42780382,7.02730677,0.57326857,0.00555643,3.09913601,0.00000000
-4.49324662,10.35825619,2.49040449,7.19054550,0.59225701,0.00570039,3.16394846,0.00000000
-4.48724362,10.57981487,2.55020763,7.34267195,0.61028716,0.00583536,3.22413911,0.00000000
-4.48124062,10.78464339,2.60715555,7.48246006,0.62721287,0.00596083,3.27938231,0.00000000
-4.47523762,10.97129692,2.66114775,7.60865318,0.64290379,0.00607620,3.32930624,0.00000000
-4.46923462,11.13825777,2.71202984,7.71997327,0.65724631,0.00618084,3.37349041,0.00000000
-4.46323162,11.28394360,2.75958651,7.81513612,0.67014405,0.00627405,3.41146755,0.00000000
-4.45722861,11.40672627,2.80353858,7.89287233,0.68151783,0.00635506,3.44273006,0.00000000
-4.45122561,11.50496089,2.84354453,7.95195375,0.69130516,0.00642304,3.46674095,0.00000000
-4.44522261,11.57702454,2.87920634,7.99122461,0.69945931,0.00647714,3.48294895,0.00000000
-4.43921961,11.62136312,2.91007933,8.00963630,0.70594804,0.00651647,3.49080704,0.00000000
-4.43321661,11.63654454,2.93568551,8.00628450,0.71075214,0.00654019,3.48979374,0.00000000
-4.42721361,11.62131582,2.95552967,7.98044701,0.71386382,0.00654746,3.47943588,0.00000000
-4.42121061,11.57466159,2.96911738,7.93162068,0.71528518,0.00653756,3.45933185,0.00000000
-4.41520760,11.49586106,2.97597405,7.85955574,0.71502680,0.00650990,3.42917413,0.00000000
-4.40920460,11.38454073,2.97566400,7.76428570,0.71310659,0.00646405,3.38876968,0.00000000
-4.40320160,11.24072020,2.96780866,7.64615150,0.70954907,0.00639979,3.33805741,0.00000000
-4.39719860,11.06484877,2.95210320,7.50581839,0.70438493,0.00631713,3.27712150,0.00000000
-4.39119560,10.85783091,2.92833071,7.34428486,0.69765119,0.00621637,3.20619997,0.00000000
-4.38519260,10.62103932,2.89637355,7.16288274,0.68939177,0.00609810,3.12568802,0.00000000
-4.37918959,10.35631471,2.85622148,6.96326841,0.67965849,0.00596321,3.03613586,0.00000000
-4.37318659,10.06595228,2.80797630,6.74740519,0.66851244,0.00581294,2.93824121,0.00000000
-4.36718359,9.75267521,2.75185324,6.51753744,0.65602566,0.00564879,2.83283673,0.00000000
-4.36118059,9.41959609,2.68817888,6.27615727,0.64228302,0.00547261,2.72087298,0.00000000
-4.35517759,9.07016775,2.61738627,6.02596472,0.62738401,0.00528650,2.60339769,0.00000000
-4.34917459,8.70812498,2.54000734,5.76982276,0.61144456,0.00509282,2.48153231,0.00000000
-4.34317159,8.33741911,2.45666303,5.51070836,0.59459843,0.00489413,2.35644671,0.00000000
-4.33716858,7.96214736,2.36805173,5.25166086,0.57699824,0.00469317,2.22933316,0.00000000
-4.33116558,7.58647881,2.27493629,4.99572891,0.55881588,0.00449278,2.10138054,0.00000000
-4.32516258,7.21457888,2.17813010,4.74591718,0.54024209,0.00429585,1.97374963,0.00000000
-4.31915958,6.85053391,2.07848248,4.50513357,0.52148531,0.00410527,1.84755034,0.00000000
-4.31315658,6.49827730,1.97686385,4.27613819,0.50276949,0.00392385,1.72382142,0.00000000
-4.30715358,6.16151852,1.87415079,4.06149438,0.48433094,0.00375430,1.60351316,0.00000000
