energy_ev,total_up,C_s_up,C_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.71185593,1.78572784,0.01209688,0.49408343,0.67349336,0.46041085,0.40565634,0.00000000
-5.70585293,1.79798103,0.01221362,0.48515737,0.68487991,0.45083667,0.43210597,0.00000000
-5.69984992,1.81121951,0.01240273,0.47638185,0.69699096,0.44214599,0.45952700,0.00000000
-5.69384692,1.82512348,0.01264957,0.46779026,0.70964119,0.43435298,0.48765067,0.00000000
-5.68784392,1.83949560,0.01293914,0.45945968,0.72269771,0.42750397,0.51621777,0.00000000
-5.68184092,1.85425921,0.01325650,0.45150650,0.73608009,0.42167510,0.54498495,0.00000000
-5.67583792,1.86945309,0.01358726,0.44408047,0.74975938,0.41696824,0.57373099,0.00000000
-5.66983492,1.88522250,0.01391799,0.43735733,0.76375592,0.41350577,0.60226258,0.00000000
-5.66383192,1.90180653,0.01423678,0.43153041,0.77813584,0.41142387,0.63041932,0.00000000
-5.65782891,1.91952189,0.01453357,0.42680129,0.79300609,0.41086492,0.65807733,0.00000000
-5.65182591,1.93874332,0.01480055,0.42336987,0.80850800,0.41196899,0.68515127,0.00000000
-5.64582291,1.95988087,0.01503247,0.42142432,0.82480927,0.41486478,0.71159433,0.00000000
-5.63981991,1.98335484,0.01522685,0.42113102,0.84209453,0.41966053,0.73739616,0.00000000
-5.63381691,2.00956887,0.01538402,0.42262513,0.86055466,0.42643491,0.76257858,0.00000000
-5.62781391,2.03888211,0.01550721,0.42600190,0.88037503,0.43522866,0.78718913,0.00000000
-5.62181091,2.07158145,0.01560234,0.43130924,0.90172314,0.44603708,0.81129288,0.00000000
-5.61580790,2.10785506,0.01567783,0.43854177,0.92473597,0.45880386,0.83496271,0.00000000
-5.60980490,2.14776826,0.01574420,0.44763665,0.94950758,0.47341661,0.85826861,0.00000000
-5.60380190,2.19124293,0.01581366,0.45847142,0.97607761,0.48970429,0.88126663,0.00000000
-5.59779890,2.23804180,0.01589953,0.47086394,1.00442102,0.50743686,0.90398815,0.00000000
-5.59179590,2.28775839,0.01601566,0.48457468,1.03443984,0.52632728,0.92642999,0.00000000
-5.58579290,2.33981360,0.01617572,0.49931105,1.06595724,0.54603583,0.94854626,0.00000000
-5.57978989,2.39345939,0.01639258,0.51473405,1.09871450,0.56617678,0.97024217,0.00000000
-5.57378689,2.44778995,0.01667760,0.53046680,1.13237103,0.58632735,0.99137055,0.00000000
-5.56778389,2.50176004,0.01704000,0.54610469,1.16650773,0.60603841,1.01173122,0.00000000
-5.56178089,2.55421029,0.01748632,0.56122704,1.20063359,0.62484689,1.03107332,0.00000000
-5.55577789,2.60389843,0.01801991,0.57540954,1.23419553,0.64228922,1.04910072,0.00000000
-5.54977489,2.64953541,0.01864058,0.58823724,1.26659110,0.65791540,1.06548006,0.00000000
-5.54377189,2.68982498,0.01934437,0.59931749,1.29718364,0.67130312,1.07985129,0.00000000
-5.53776888,2.72350509,0.02012346,0.60829239,1.32531940,0.68207135,1.09184003,0.00000000
-5.53176588,2.74938956,0.02096627,0.61485021,1.35034592,0.68989282,1.10107126,0.00000000
-5.52576288,2.76640798,0.02185766,0.61873540,1.37163104,0.69450506,1.10718355,0.00000000
-5.51975988,2.77364262,0.02277935,0.61975679,1.38858187,0.69571922,1.10984334,0.00000000
-5.51375688,2.77036055,0.02371042,0.61779370,1.40066293,0.69342675,1.10875843,0.00000000
-5.50775388,2.75603993,0.02462797,0.61279982,1.40741286,0.68760344,1.10369012,0.00000000
-5.50175088,2.73038950,0.02550789,0.60480469,1.40845919,0.67831073,1.09446361,0.00000000
-5.49574787,2.69336076,0.02632564,0.59391291,1.40353057,0.66569452,1.08097602,0.00000000
-5.48974487,2.64515247,0.02705712,0.58030108,1.39246622,0.64998134,1.06320199,0.00000000
-5.48374187,2.58620774,0.02767951,0.56421284,1.37522220,0.63147241,1.04119656,0.00000000
-5.47773887,2.51720399,0.02817208,0.54595214,1.35187457,0.61053559,1.01509532,0.00000000
-5.47173587,2.43903659,0.02851691,0.52587520,1.32261930,0.58759595,0.98511204,0.00000000
-5.46573287,2.35279688,0.02869955,0.50438141,1.28776913,0.56312505,0.95153384,0.00000000
-5.45972986,2.25974578,0.02870949,0.48190367,1.24774758,0.53762961,0.91471427,0.00000000
-5.45372686,2.16128400,0.02854050,0.45889838,1.20308043,0.51163980,0.87506474,0.00000000
-5.44772386,2.05891998,0.02819084,0.43583551,1.15438520,0.48569755,0.83304451,0.00000000
-5.44172086,1.95423667,0.02766322,0.41318897,1.10235889,0.46034529,0.78914982,0.00000000
-5.43571786,1.84885819,0.02696471,0.39142758,1.04776467,0.43611517,0.74390258,0.00000000
-5.42971486,1.74441735,0.02610634,0.37100665,0.99141797,0.41351915,0.69783897,0.00000000
-5.42371186,1.64252469,0.02510274,0.35236049,0.93417254,0.39303997,0.65149837,0.00000000
-5.41770885,1.54473987,0.02397149,0.33589576,0.87690689,0.37512307,0.60541297,0.00000000
-5.41170585,1.45254592,0.02273253,0.32198576,0.82051168,0.36016953,0.56009837,0.00000000
-5.40570285,1.36732666,0.02140744,0.31096564,0.76587839,0.34853002,0.51604528,0.00000000
-5.39969985,1.29034778,0.02001872,0.30312851,0.71388953,0.34049981,0.47371270,0.00000000
-5.39369685,1.22274157,0.01858909,0.29872245,0.66541063,0.33631468,0.43352244,0.00000000
-5.38769385,1.16549558,0.01714083,0.29794840,0.62128406,0.33614800,0.39585516,0.00000000
-5.38169085,1.11944504,0.01569516,0.30095887,0.58232458,0.34010875,0.36104788,0.00000000
-5.37568784,1.08526907,0.01427176,0.30785749,0.54931650,0.34824070,0.32939282,0.00000000
-5.36968484,1.06349045,0.01288834,0.31869944,0.52301204,0.36052280,0.30113743,0.00000000
-5.36368184,1.05447875,0.01156036,0.33349273,0.50413052,0.37687073,0.27648545,0.00000000
-5.35767884,1.05845642,0.01030084,0.35220028,0.49335787,0.39713990,0.25559885,0.00000000
-5.35167584,1.07550750,0.00912029,0.37474288,0.49134579,0.42112972,0.23860021,0.00000000
-5.34567284,1.10558846,0.00802672,0.40100288,0.49871003,0.44858932,0.22557554,0.00000000
-5.33966983,1.14854056,0.00702578,0.43082865,0.51602719,0.47922465,0.21657711,0.00000000
-5.33366683,1.20410333,0.00612092,0.46403962,0.54382943,0.51270679,0.21162626,0.00000000
-5.32766383,1.27192828,0.00531368,0.50043176,0.58259674,0.54868146,0.21071580,0.00000000
-5.32166083,1.35159252,0.00460391,0.53978341,0.63274649,0.58677940,0.21381204,0.00000000
-5.31565783,1.44261151,0.00399012,0.58186113,0.69462009,0.62662728,0.22085627,0.00000000
-5.30965483,1.54445060,0.00346977,0.62642552,0.76846701,0.66785901,0.23176574,0.00000000
-5.30365183,1.65653474,0.00303957,0.67323662,0.85442646,0.71012685,0.24643394,0.00000000
-5.29764882,1.77825638,0.00269577,0.72205883,0.95250742,0.75311201,0.26473063,0.00000000
-5.29164582,1.90898118,0.00243435,0.77266516,1.06256789,0.79653441,0.28650132,0.00000000
-5.28564282,2.04805179,0.00225128,0.82484069,1.18429438,0.84016116,0.31156668,0.00000000
-5.27963982,2.19478982,0.00214263,0.87838514,1.31718302,0.88381347,0.33972185,0.00000000
-5.27363682,2.34849648,0.00210467,0.93311469,1.46052361,0.92737185,0.37073601,0.00000000
-5.26763382,2.50845238,0.00213398,0.98886296,1.61338800,0.97077922,0.40435218,0.00000000
-5.26163082,2.67391715,0.00222738,1.04548144,1.77462418,1.01404217,0.44028769,0.00000000
-5.25562781,2.84412944,0.00238197,1.10283934,1.94285724,1.05723002,0.47823516,0.00000000
-5.24962481,3.01830806,0.00259500,1.16082326,2.11649827,1.10047210,0.51786437,0.00000000
-5.24362181,3.19565461,0.00286384,1.21933657,2.29376167,1.14395308,0.55882487,0.00000000
-5.23761881,3.37535809,0.00318578,1.27829894,2.47269123,1.18790673,0.60074938,0.00000000
-5.23161581,3.55660148,0.00355799,1.33764577,2.65119473,1.23260817,0.64325798,0.00000000
-5.22561281,3.73857026,0.00397732,1.39732777,2.82708623,1.27836487,0.68596288,0.00000000
-5.21960980,3.92046246,0.00444018,1.45731046,2.99813511,1.32550642,0.72847374,0.00000000
-5.21360680,4.10149957,0.00494245,1.51757352,3.16211990,1.37437349,0.77040329,0.00000000
-5.20760380,4.28093755,0.00547938,1.57810966,3.31688528,1.42530578,0.81137300,0.00000000
-5.20160080,4.45807688,0.00604554,1.63892281,3.46039958,1.47862929,0.85101879,0.00000000
-5.19559780,4.63227077,0.00663475,1.70002531,3.59081065,1.53464306,0.88899643,0.00000000
-5.18959480,4.80293050,0.00724018,1.76143389,3.70649756,1.59360532,0.92498652,0.00000000
-5.18359180,4.96952713,0.00785435,1.82316420,3.80611570,1.65571950,0.95869893,0.00000000
-5.17758879,5.13158914,0.00846925,1.88522385,3.88863345,1.72112023,0.98987669,0.00000000
-5.17158579,5.28869582,0.00907651,1.94760412,3.95335862,1.78985982,1.01829910,0.00000000
-5.16558279,5.44046668,0.00966756,2.01027047,3.99995358,1.86189560,1.04378430,0.00000000
-5.15957979,5.58654752,0.01023389,2.07315237,4.02843862,1.93707877,1.06619110,0.00000000
-5.15357679,5.72659440,0.01076723,2.13613306,4.03918344,2.01514549,1.08542024,0.00000000
-5.14757379,5.86025673,0.01125987,2.19903997,4.03288758,2.09571074,1.10141518,0.00000000
-5.14157079,5.98716131,0.01170482,2.26163669,4.01055100,2.17826595,1.11416233,0.00000000
-5.13556778,6.10689913,0.01209614,2.32361729,3.97343653,2.26218084,1.12369097,0.00000000
-5.12956478,6.21901650,0.01242907,2.38460403,3.92302620,2.34671022,1.13007264,0.00000000
-5.12356178,6.32301233,0.01270022,2.44414895,3.86097389,2.43100606,1.13342024,0.00000000
-5.11755878,6.41834262,0.01290772,2.50174021,3.78905663,2.51413511,1.13388670,0.00000000
-5.11155578,6.50443298,0.01305121,2.55681329,3.70912680,2.59510189,1.13166312,0.00000000
-5.10555278,6.58069948,0.01313190,2.60876719,3.62306757,2.67287676,1.12697642,0.00000000
-5.09954977,6.64657736,0.01315245,2.65698533,3.53275317,2.74642824,1.12008641,0.00000000
-5.09354677,6.70155667,0.01311689,2.70086051,3.44001555,2.81475875,1.11128213,0.00000000
-5.08754377,6.74522329,0.01303039,2.73982312,3.34661826,2.87694236,1.10087759,0.00000000
-5.08154077,6.77730336,0.01289904,2.77337125,3.25423814,2.93216315,1.08920679,0.00000000
-5.07553777,6.79770868,0.01272961,2.80110145,3.16445464,2.97975250,1.07661813,0.00000000
-5.06953477,6.80658057,0.01252921,2.82273847,3.07874638,3.01922368,1.06346836,0.00000000
-5.06353177,6.80432953,0.01230504,2.83816259,2.99849404,3.05030205,1.05011621,0.00000000
-5.05752876,6.79166834,0.01206405,2.84743288,2.92498845,3.07294944,1.03691590,0.00000000
-5.05152576,6.76963618,0.01181273,2.85080501,2.85944234,3.08738119,1.02421085,0.00000000
-5.04552276,6.73961205,0.01155685,2.84874250,2.80300437,3.09407513,1.01232785,0.00000000
-5.03951976,6.70331614,0.01130129,2.84192050,2.75677365,3.09377142,1.00157196,0.00000000
-5.03351676,6.66279812,0.01104993,2.83122146,2.72181329,3.08746321,0.99222225,0.00000000
-5.02751376,6.62041226,0.01080556,2.81772247,2.69916142,3.07637793,0.98452893,0.00000000
-5.02151076,6.57877934,0.01056990,2.80267437,2.68983835,3.06194968,0.97871147,0.00000000
-5.01550775,6.54073625,0.01034367,2.78747313,2.69484878,3.04578338,0.97495826,0.00000000
-5.00950475,6.50927419,0.01012667,2.77362407,2.71517812,3.02961166,0.97342735,0.00000000
-5.00350175,6.48746703,0.00991797,2.76270011,2.75178229,3.01524587,0.97424829,0.00000000
-4.99749875,6.47839163,0.00971608,2.75629509,2.80557083,3.00452240,0.97752481,0.00000000
-4.99149575,6.48504190,0.00951915,2.75597373,2.87738314,2.99924610,0.98333799,0.00000000
-4.98549275,6.51023908,0.00932523,2.76321960,2.96795841,3.00113235,0.99174957,0.00000000
-4.97948974,6.55654027,0.00913242,2.77938276,3.07789988,3.01174952,1.00280498,0.00000000
-4.97348674,6.62614791,0.00893911,2.80562876,3.20763443,3.03246352,1.01653579,0.00000000
-4.96748374,6.72082262,0.00874413,2.84289059,3.35736917,3.06438616,1.03296129,0.00000000
-4.96148074,6.84180218,0.00854686,2.89182525,3.52704648,3.10832892,1.05208882,0.00000000
-4.95547774,6.98972927,0.00834735,2.95277645,3.71629981,3.16476370,1.07391285,0.00000000
-4.94947474,7.16459082,0.00814635,3.02574496,3.92441232,3.23379202,1.09841270,0.00000000
-4.94347174,7.36567152,0.00794529,3.11036795,4.15028089,3.31512391,1.12554900,0.00000000
-4.93746873,7.59152404,0.00774627,3.20590830,4.39238778,3.40806751,1.15525913,0.00000000
-4.93146573,7.83995832,0.00755195,3.31125500,4.64878258,3.51153038,1.18745179,0.00000000
-4.92546273,8.10805156,0.00736546,3.42493498,4.91707627,3.62403291,1.22200133,0.00000000
-4.91945973,8.39218040,0.00719022,3.54513688,5.19444947,3.74373402,1.25874201,0.00000000
-4.91345673,8.68807576,0.00702985,3.66974635,5.47767604,3.86846904,1.29746278,0.00000000
-4.90745373,8.99090022,0.00688794,3.79639249,5.76316284,3.99579902,1.33790307,0.00000000
-4.90145073,9.29534679,0.00676792,3.92250430,6.04700566,4.12307031,1.37974987,0.00000000
-4.89544772,9.59575691,0.00667292,4.04537571,6.32506051,4.24748296,1.42263652,0.00000000
-4.88944472,9.88625487,0.00660556,4.16223723,6.59302888,4.36616587,1.46614355,0.00000000
-4.88344172,10.16089449,0.00656790,4.27033195,6.84655461,4.47625624,1.50980154,0.00000000
-4.87743872,10.41381357,0.00656127,4.36699331,7.08132937,4.57498073,1.55309626,0.00000000
-4.87143572,10.63939076,0.00658623,4.44972194,7.29320326,4.65973546,1.59547587,0.00000000
-4.86543272,10.83239945,0.00664251,4.51625862,7.47829659,4.72816179,1.63636019,0.00000000
-4.85942971,10.98815291,0.00672897,4.56465077,7.63310857,4.77821530,1.67515162,0.00000000
-4.85342671,11.10263538,0.00684364,4.59330977,7.75461881,4.80822511,1.71124761,0.00000000
-4.84742371,11.17261438,0.00698371,4.60105710,7.84037758,4.81694155,1.74405416,0.00000000
-4.84142071,11.19573012,0.00714566,4.58715748,7.88858140,4.80357033,1.77300008,0.00000000
-4.83541771,11.17055897,0.00732527,4.55133794,7.89813089,4.76779213,1.79755154,0.00000000
-4.82941471,11.09664938,0.00751781,4.49379236,7.86866881,4.70976714,1.81722664,0.00000000
-4.82341171,10.97452945,0.00771814,4.41517143,7.80059705,4.63012487,1.83160954,0.00000000
-4.81740870,10.80568697,0.00792089,4.31655913,7.69507210,4.52993996,1.84036386,0.00000000
-4.81140570,10.59252383,0.00812062,4.19943682,7.55397972,4.41069555,1.84324511,0.00000000
-4.80540270,10.33828766,0.00831199,4.06563696,7.37989011,4.27423620,1.84011179,0.00000000
-4.79939970,10.04698443,0.00849000,3.91728858,7.17599598,4.12271268,1.83093509,0.00000000
-4.79339670,9.72327632,0.00865015,3.75675708,6.94603599,3.95852121,1.81580678,0.00000000
-4.78739370,9.37236930,0.00878864,3.58658085,6.69420700,3.78423971,1.79494532,0.00000000
-4.78139070,8.99989511,0.00890255,3.40940705,6.42506841,3.60256379,1.76869988,0.00000000
-4.77538769,8.61179168,0.00898998,3.22792918,6.14344198,3.41624459,1.73755222,0.00000000
-4.76938469,8.21418591,0.00905024,3.04482807,5.85431021,3.22803059,1.70211618,0.00000000
-4.76338169,7.81328175,0.00908389,2.86271805,5.56271646,3.04061501,1.66313468,0.00000000
-4.75737869,7.41525597,0.00909286,2.68409952,5.27366883,2.85658961,1.62147419,0.00000000
-4.75137569,7.02616302,0.00908044,2.51131844,4.99205001,2.67840591,1.57811643,0.00000000
-4.74537269,6.65184964,0.00905128,2.34653315,4.72253429,2.50834354,1.53414732,0.00000000
-4.73936968,6.29787933,0.00901134,2.19168832,4.46951262,2.34848579,1.49074311,0.00000000
-4.73336668,5.96946603,0.00896776,2.04849555,4.23702608,2.20070156,1.44915380,0.00000000
-4.72736368,5.67141593,0.00892868,1.91842002,4.02870781,2.06663285,1.41068381,0.00000000
-4.72136068,5.40807648,0.00890308,1.80267220,3.84773317,1.94768698,1.37667019,0.00000000
-4.71535768,5.18329114,0.00890047,1.70220392,3.69677770,1.84503227,1.34845861,0.00000000
-4.70935468,5.00035895,0.00893068,1.61770775,3.57798262,1.75959636,1.32737745,0.00000000
-4.70335168,4.86199807,0.00900351,1.54961914,3.49292760,1.69206632,1.31471034,0.00000000
-4.69734867,4.77031296,0.00912841,1.49812053,3.44261059,1.64288981,1.31166793,0.00000000
-4.69134567,4.72676508,0.00931415,1.46314730,3.42743488,1.61227695,1.31935907,0.00000000
-4.68534267,4.73214776,0.00956851,1.44439510,3.44720375,1.60020267,1.33876247,0.00000000
-4.67933967,4.78656597,0.00989793,1.44132878,3.50112318,1.60640960,1.37069926,0.00000000
-4.67333667,4.88942230,0.01030726,1.45319296,3.58781313,1.63041173,1.41580719,0.00000000
-4.66733367,5.03941050,0.01079950,1.47902457,3.70532834,1.67149934,1.47451743,0.00000000
-4.66133067,5.23451816,0.01137556,1.51766768,3.85118898,1.72874547,1.54703442,0.00000000
-4.65532766,5.47203999,0.01203418,1.56779092,4.02242172,1.80101482,1.63331965,0.00000000
-4.64932466,5.74860299,0.01277178,1.62790778,4.21561144,1.88697525,1.73307998,0.00000000
-4.64332166,6.06020449,0.01358246,1.69640004,4.42696324,1.98511260,1.84576102,0.00000000
-4.63731866,6.40226365,0.01445810,1.77154409,4.65237427,2.09374898,1.97054613,0.00000000
-4.63131566,6.76968640,0.01538840,1.85154023,4.88751416,2.21106474,2.10636138,0.00000000
-4.62531266,7.15694353,0.01636117,1.93454439,5.12791254,2.33512398,2.25188658,0.00000000
-4.61930965,7.55816060,0.01736249,2.01870175,5.36905174,2.46390353,2.40557269,0.00000000
-4.61330665,7.96721837,0.01837713,2.10218154,5.60646213,2.59532474,2.56566523,0.00000000
-4.60730365,8.37786152,0.01938886,2.18321216,5.83581769,2.72728755,2.73023361,0.00000000
-4.60130065,8.78381314,0.02038085,2.26011552,6.05302886,2.85770609,2.89720588,0.00000000
-4.59529765,9.17889238,0.02133615,2.33133973,6.25433011,2.98454478,3.06440807,0.00000000
-4.58929465,9.55713203,0.02223811,2.39548910,6.43635939,3.10585417,3.22960759,0.00000000
-4.58329165,9.91289313,0.02307079,2.45135039,6.59622731,3.21980536,3.39055936,0.00000000
-4.57728864,10.24097350,0.02381944,2.49791466,6.73157380,3.32472214,3.54505382,0.00000000
-4.57128564,10.53670731,0.02447086,2.53439396,6.84061093,3.41911002,3.69096532,0.00000000
-4.56528264,10.79605305,0.02501372,2.56023233,6.92215072,3.50168121,3.82629972,0.00000000
-4.55927964,11.01566766,0.02543892,2.57511099,6.97561749,3.57137515,3.94923972,0.00000000
-4.55327664,11.19296481,0.02573973,2.57894746,7.00104471,3.62737386,4.05818659,0.00000000
-4.54727364,11.32615596,0.02591199,2.57188898,6.99905696,3.66911199,4.15179701,0.00000000
-4.54127064,11.41427315,0.02595416,2.55430042,6.97083782,3.69628129,4.22901377,0.00000000
-4.53526763,11.45717302,0.02586733,2.52674720,6.91808510,3.70882951,4.28908920,0.00000000
-4.52926463,11.45552194,0.02565513,2.48997397,6.84295480,3.70695393,4.33160065,0.00000000
-4.52326163,11.41076280,0.02532356,2.44487973,6.74799566,3.69108969,4.35645715,0.00000000
-4.51725863,11.32506405,0.02488081,2.39249022,6.63607617,3.66189335,4.36389704,0.00000000
-4.51125563,11.20125252,0.02433692,2.33392841,6.51030572,3.62022212,4.35447637,0.00000000
-4.50525263,11.04273144,0.02370354,2.27038404,6.37395212,3.56710929,4.32904837,0.00000000
-4.49924962,10.85338580,0.02299349,2.20308298,6.23035714,3.50373646,4.28873442,0.00000000
-4.49324662,10.63747728,0.02222041,2.13325709,6.08285200,3.43140321,4.23488740,0.00000000
-4.48724362,10.39953155,0.02139841,2.06211562,5.93467474,3.35149487,4.16904852,0.00000000
-4.48124062,10.14422065,0.02054161,1.99081841,5.78889116,3.26544919,4.09289896,0.00000000
-4.47523762,9.87624375,0.01966381,1.92045181,5.64832127,3.17472257,4.00820792,0.00000000
-4.46923462,9.60020952,0.01877817,1.85200760,5.51547284,3.08075675,3.91677882,0.00000000
-4.46323162,9.32052337,0.01789683,1.78636535,5.39248398,2.98494663,3.82039556,0.00000000
-4.45722861,9.04128300,0.01703070,1.72427857,5.28107610,2.88861008,3.72077067,0.00000000
-4.45122561,8.76618537,0.01618927,1.66636483,5.18251901,2.79296066,3.61949722,0.00000000
-4.44522261,8.49844795,0.01538040,1.61309989,5.09760909,2.69908368,3.51800629,0.00000000
-4.43921961,8.24074691,0.01461026,1.56481585,5.02666164,2.60791656,3.41753154,0.00000000
-4.43321661,7.99517405,0.01388331,1.52170326,4.96951789,2.52023399,3.31908218,0.00000000
-4.42721361,7.76321395,0.01320231,1.48381681,4.92556655,2.43663816,3.22342525,0.00000000
-4.42121061,7.54574182,0.01256842,1.45108441,4.89377963,2.35755459,3.13107796,0.00000000
-4.41520760,7.34304194,0.01198131,1.42331903,4.87276119,2.28323342,3.04231000,0.00000000
-4.40920460,7.15484565,0.01143938,1.40023290,4.86080752,2.21375621,2.95715586,0.00000000
-4.40320160,6.98038691,0.01093991,1.38145345,4.85597644,2.14904778,2.87543616,0.00000000
-4.39719860,6.81847308,0.01047933,1.36654018,4.85616319,2.08889267,2.79678714,0.00000000
-4.39119560,6.66756758,0.01005348,1.35500207,4.85917969,2.03295547,2.72069671,0.00000000
-4.38519260,6.52588076,0.00965779,1.34631461,4.86283424,1.98080407,2.64654537,0.00000000
-4.37918959,6.39146520,0.00928757,1.33993601,4.86500827,1.93193504,2.57365012,0.00000000
-4.37318659,6.26231125,0.00893820,1.33532212,4.86372730,1.88579992,2.50130930,0.00000000
-4.36718359,6.13643911,0.00860532,1.33193949,4.85722325,1.84183147,2.42884646,0.00000000
-4.36118059,6.01198390,0.00828500,1.32927644,4.84398607,1.79946886,2.35565123,0.00000000
-4.35517759,5.88727068,0.00797383,1.32685198,4.82280315,1.75818091,2.28121570,0.00000000
-4.34917459,5.76087718,0.00766901,1.32422257,4.79278557,1.71748667,2.20516481,0.00000000
-4.34317159,5.63168255,0.00736840,1.32098682,4.75338118,1.67697258,2.12727979,0.00000000
-4.33716858,5.49890149,0.00707050,1.31678846,4.70437509,1.63630609,2.04751396,0.00000000
-4.33116558,5.36210349,0.00677444,1.31131784,4.64587866,1.59524527,1.96600066,0.00000000
-4.32516258,5.22121800,0.00647988,1.30431233,4.57830893,1.55364459,1.88305349,0.00000000
-4.31915958,5.07652677,0.00618700,1.29555607,4.50236033,1.51145692,1.79915924,0.00000000
-4.31315658,4.92864481,0.00589633,1.28487933,4.41897092,1.46873208,1.71496430,0.00000000
-4.30715358,4.77849218,0.00560870,1.27215793,4.32928555,1.42561233,1.63125558,0.00000000
