energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.66383192,3.60912834,0.00344789,1.37274752,0.18496004,0.00000000,0.58221112,0.00000000,1.60184162,2.29523968
-5.65782891,3.68023268,0.00391409,1.37627442,0.20746546,0.00000000,0.62984083,0.00000000,1.66087363,2.29156891
-5.65182591,3.73956423,0.00442817,1.37213328,0.23197245,0.00000000,0.68035486,0.00000000,1.71792352,2.27410998
-5.64582291,3.78741321,0.00499070,1.36059805,0.25835560,0.00000000,0.73350028,0.00000000,1.77271852,2.24354744
-5.63981991,3.82434501,0.00560209,1.34209232,0.28646562,0.00000000,0.78899503,0.00000000,1.82503303,2.20084892
-5.63381691,3.85116033,0.00626255,1.31717061,0.31612960,0.00000000,0.84652782,0.00000000,1.87467745,2.14723016
-5.62781391,3.86884948,0.00697211,1.28649593,0.34715212,0.00000000,0.90575961,0.00000000,1.92148747,2.08411228
-5.62181091,3.87854312,0.00773067,1.25081475,0.37931727,0.00000000,0.96632677,0.00000000,1.96531446,2.01307325
-5.61580790,3.88146183,0.00853790,1.21093065,0.41239141,0.00000000,1.02784566,0.00000000,2.00601773,1.93579590
-5.60980490,3.87886647,0.00939333,1.16767773,0.44612648,0.00000000,1.08991839,0.00000000,2.04345900,1.85401447
-5.60380190,3.87201138,0.01029624,1.12189509,0.48026378,0.00000000,1.15213928,0.00000000,2.07749930,1.76946213
-5.59779890,3.86210162,0.01124565,1.07440311,0.51453779,0.00000000,1.21410164,0.00000000,2.10799829,1.68382132
-5.59179590,3.85025553,0.01224026,1.02598263,0.54868004,0.00000000,1.27540416,0.00000000,2.13481576,1.59867863
-5.58579290,3.83747296,0.01327833,0.97735730,0.58242255,0.00000000,1.33565658,0.00000000,2.15781471,1.51548566
-5.57978989,3.82460953,0.01435758,0.92917971,0.61550088,0.00000000,1.39448396,0.00000000,2.17686554,1.43552690
-5.57378689,3.81235682,0.01547506,0.88202127,0.64765650,0.00000000,1.45152927,0.00000000,2.19185073,1.35989501
-5.56778389,3.80122810,0.01662698,0.83636583,0.67863851,0.00000000,1.50645415,0.00000000,2.20266916,1.28947406
-5.56178089,3.79154918,0.01780857,0.79260673,0.70820460,0.00000000,1.55893761,0.00000000,2.20923969,1.22493025
-5.55577789,3.78345396,0.01901391,0.75104699,0.73612152,0.00000000,1.60867304,0.00000000,2.21150344,1.16671005
-5.54977489,3.77688419,0.02023580,0.71190212,0.76216497,0.00000000,1.65536363,0.00000000,2.20942447,1.11504481
-5.54377189,3.77159330,0.02146566,0.67530502,0.78611925,0.00000000,1.69871699,0.00000000,2.20298893,1.06996133
-5.53776888,3.76715400,0.02269344,0.64131250,0.80777699,0.00000000,1.73843935,0.00000000,2.19220267,1.03129726
-5.53176588,3.76296982,0.02390761,0.60991301,0.82693894,0.00000000,1.77423032,0.00000000,2.17708777,0.99872067
-5.52576288,3.75829061,0.02509526,0.58103504,0.84341438,0.00000000,1.80577884,0.00000000,2.15767832,0.97175253
-5.51975988,3.75223225,0.02624218,0.55455593,0.85702218,0.00000000,1.83276103,0.00000000,2.13401628,0.94979163
-5.51375688,3.74380062,0.02733310,0.53031083,0.86759261,0.00000000,1.85484067,0.00000000,2.10614774,0.93214081
-5.50775388,3.73191998,0.02835196,0.50810154,0.87497019,0.00000000,1.87167264,0.00000000,2.07412041,0.91803385
-5.50175088,3.71546545,0.02928233,0.48770522,0.87901735,0.00000000,1.88290956,0.00000000,2.03798270,0.90666243
-5.49574787,3.69329916,0.03010779,0.46888268,0.87961889,0.00000000,1.88821164,0.00000000,1.99778468,0.89720249
-5.48974487,3.66430946,0.03081245,0.45138648,0.87668704,0.00000000,1.88725943,0.00000000,1.95358121,0.88883937
-5.48374187,3.62745196,0.03138146,0.43496844,0.87016682,0.00000000,1.87976888,0.00000000,1.90543701,0.88079140
-5.47773887,3.58179113,0.03180157,0.41938679,0.86004140,0.00000000,1.86550799,0.00000000,1.85343346,0.87233128
-5.47173587,3.52654100,0.03206158,0.40441276,0.84633709,0.00000000,1.84431423,0.00000000,1.79767670,0.86280507
-5.46573287,3.46110308,0.03215291,0.38983654,0.82912753,0.00000000,1.81611143,0.00000000,1.73830634,0.85164822
-5.45972986,3.38510004,0.03206995,0.37547256,0.80853681,0.00000000,1.78092545,0.00000000,1.67550416,0.83839853
-5.45372686,3.29840333,0.03181043,0.36116400,0.78474124,0.00000000,1.73889737,0.00000000,1.60950207,0.82270566
-5.44772386,3.20115362,0.03137565,0.34678634,0.75796945,0.00000000,1.69029342,0.00000000,1.54058859,0.80433718
-5.44172086,3.09377274,0.03077061,0.33224998,0.72850077,0.00000000,1.63551110,0.00000000,1.46911333,0.78318107
-5.43571786,2.97696684,0.03000404,0.31750182,0.69666194,0.00000000,1.57508085,0.00000000,1.39548897,0.75924479
-5.42971486,2.85172033,0.02908825,0.30252579,0.66282206,0.00000000,1.50966327,0.00000000,1.32019054,0.73265101
-5.42371186,2.71928109,0.02803893,0.28734227,0.62738610,0.00000000,1.44004195,0.00000000,1.24375181,0.70363048
-5.41770885,2.58113767,0.02687486,0.27200659,0.59078725,0.00000000,1.36711225,0.00000000,1.16675913,0.67251225
-5.41170585,2.43898980,0.02561746,0.25660656,0.55347832,0.00000000,1.29186664,0.00000000,1.08984275,0.63971193
-5.40570285,2.29471348,0.02429035,0.24125929,0.51592275,0.00000000,1.21537737,0.00000000,1.01366642,0.60571831
-5.39969985,2.15032250,0.02291882,0.22610736,0.47858548,0.00000000,1.13877730,0.00000000,0.93891545,0.57107918
-5.39369685,2.00792811,0.02152933,0.21131458,0.44192404,0.00000000,1.06323978,0.00000000,0.86628424,0.53638664
-5.38769385,1.86969843,0.02014895,0.19706152,0.40638042,0.00000000,0.98995846,0.00000000,0.79646359,0.50226269
-5.38169085,1.73781917,0.01880484,0.18354096,0.37237366,0.00000000,0.92012772,0.00000000,0.73012853,0.46934536
-5.37568784,1.61445676,0.01752380,0.17095344,0.34029365,0.00000000,0.85492441,0.00000000,0.66792714,0.43827585
-5.36968484,1.50172482,0.01633181,0.15950297,0.31049610,0.00000000,0.79549111,0.00000000,0.61047058,0.40968698
-5.36368184,1.40165428,0.01525365,0.14939313,0.28329876,0.00000000,0.74292135,0.00000000,0.55832476,0.38419290
-5.35767884,1.31616717,0.01431257,0.14082339,0.25897880,0.00000000,0.69824650,0.00000000,0.51200341,0.36238025
-5.35167584,1.24705381,0.01352998,0.13398586,0.23777121,0.00000000,0.66242422,0.00000000,0.47196277,0.34480062
-5.34567284,1.19595256,0.01292520,0.12906228,0.21986811,0.00000000,0.63632812,0.00000000,0.43859742,0.33196398
-5.33966983,1.16433134,0.01251527,0.12622121,0.20541864,0.00000000,0.62073810,0.00000000,0.41223704,0.32433299
-5.33366683,1.15346993,0.01231472,0.12561542,0.19452928,0.00000000,0.61633079,0.00000000,0.39314384,0.32231772
-5.32766383,1.16444204,0.01233537,0.12737930,0.18726432,0.00000000,0.62366974,0.00000000,0.38151008,0.32627057
-5.32166083,1.19809640,0.01258618,0.13162616,0.18364633,0.00000000,0.64319484,0.00000000,0.37745553,0.33648104
-5.31565783,1.25503625,0.01307303,0.13844545,0.18365649,0.00000000,0.67521084,0.00000000,0.38102461,0.35317016
-5.30965483,1.33559723,0.01379856,0.14789991,0.18723467,0.00000000,0.71987489,0.00000000,0.39218295,0.37648446
-5.30365183,1.43982378,0.01476198,0.16002240,0.19427929,0.00000000,0.77718332,0.00000000,0.41081360,0.40648944
-5.29764882,1.56744491,0.01595890,0.17481280,0.20464708,0.00000000,0.84695828,0.00000000,0.43671286,0.44316273
-5.29164582,1.71785055,0.01738118,0.19223485,0.21815273,0.00000000,0.92883473,0.00000000,0.46958620,0.48638714
-5.28564282,1.89006997,0.01901690,0.21221317,0.23456891,0.00000000,1.02224894,0.00000000,0.50904473,0.53594402
-5.27963982,2.08275442,0.02085030,0.23463068,0.25362658,0.00000000,1.12642951,0.00000000,0.55460266,0.59150740
-5.27363682,2.29416595,0.02286184,0.25932662,0.27501612,0.00000000,1.24039209,0.00000000,0.60567659,0.65263951
-5.26763382,2.52217472,0.02502847,0.28609539,0.29838943,0.00000000,1.36293896,0.00000000,0.66158717,0.71878830
-5.26163082,2.76426671,0.02732387,0.31468657,0.32336318,0.00000000,1.49266473,0.00000000,0.72156377,0.78928744
-5.25562781,3.01756382,0.02971895,0.34480621,0.34952353,0.00000000,1.62796876,0.00000000,0.78475271,0.86335970
-5.24962481,3.27885740,0.03218245,0.37611972,0.37643225,0.00000000,1.76707520,0.00000000,0.85022945,0.94012370
-5.24362181,3.54465606,0.03468169,0.40825642,0.40363433,0.00000000,1.90806069,0.00000000,0.91701483,1.01860488
-5.23761881,3.81124762,0.03718341,0.44081584,0.43066699,0.00000000,2.04888966,0.00000000,0.98409539,1.09775043
-5.23161581,4.07477435,0.03965476,0.47337583,0.45706979,0.00000000,2.18745650,0.00000000,1.05044741,1.17644842
-5.22561281,4.33131982,0.04206428,0.50550221,0.48239554,0.00000000,2.32163365,0.00000000,1.11506405,1.25355074
-5.21960980,4.57700477,0.04438298,0.53675997,0.50622165,0.00000000,2.44932387,0.00000000,1.17698485,1.32789933
-5.21360680,4.80808891,0.04658530,0.56672555,0.52816140,0.00000000,2.56851507,0.00000000,1.23532640,1.39835509
-5.20760380,5.02107475,0.04865000,0.59499989,0.54787453,0.00000000,2.67733530,0.00000000,1.28931306,1.46382850
-5.20160080,5.21280932,0.05056099,0.62122178,0.56507675,0.00000000,2.77410575,0.00000000,1.33830636,1.52331083
-5.19559780,5.38057948,0.05230781,0.64508099,0.57954760,0.00000000,2.85738929,0.00000000,1.38183169,1.57590481
-5.18959480,5.52219638,0.05388602,0.66633064,0.59113618,0.00000000,2.92603239,0.00000000,1.41960092,1.62085350
-5.18359180,5.63606536,0.05529725,0.68479821,0.59976445,0.00000000,2.97919838,0.00000000,1.45152983,1.65756608
-5.17758879,5.72123760,0.05654892,0.70039464,0.60542795,0.00000000,3.01639041,0.00000000,1.47774920,1.68563934
-5.17158579,5.77744106,0.05765379,0.71312114,0.60819373,0.00000000,3.03746302,0.00000000,1.49860888,1.70487395
-5.16558279,5.80508892,0.05862911,0.72307308,0.60819560,0.00000000,3.04262168,0.00000000,1.51467427,1.71528442
-5.15957979,5.80526470,0.05949561,0.73044080,0.60562700,0.00000000,3.03241030,0.00000000,1.52671514,1.71710236
-5.15357679,5.77968464,0.06027623,0.73550705,0.60073182,0.00000000,3.00768739,0.00000000,1.53568690,1.71077247
-5.14757379,5.73063851,0.06099477,0.73864091,0.59379358,0.00000000,2.96959191,0.00000000,1.54270484,1.69694133
-5.14157079,5.66091150,0.06167445,0.74028840,0.58512366,0.00000000,2.91950062,0.00000000,1.54901219,1.67643917
-5.13556778,5.57369036,0.06233646,0.74095972,0.57504910,0.00000000,2.85897892,0.00000000,1.55594300,1.65025524
-5.12956478,5.47245764,0.06299869,0.74121373,0.56390069,0.00000000,2.78972750,0.00000000,1.56488117,1.61950748
-5.12356178,5.36087867,0.06367452,0.74163992,0.55200189,0.00000000,2.71352731,0.00000000,1.57721702,1.58540773
-5.11755878,5.24268566,0.06437197,0.74283844,0.53965918,0.00000000,2.63218529,0.00000000,1.59430292,1.54922357
-5.11155578,5.12156365,0.06509307,0.74539907,0.52715419,0.00000000,2.54748306,0.00000000,1.61740948,1.51223835
-5.10555278,5.00104267,0.06583362,0.74987958,0.51473800,0.00000000,2.46113076,0.00000000,1.64768383,1.47571080
-5.09954977,4.88439992,0.06658327,0.75678451,0.50262774,0.00000000,2.37472748,0.00000000,1.68611135,1.44083572
-5.09354677,4.77457544,0.06732606,0.76654503,0.49100544,0.00000000,2.28972949,0.00000000,1.73348210,1.40870731
-5.08754377,4.67410358,0.06804119,0.77950079,0.48001908,0.00000000,2.20742707,0.00000000,1.79036306,1.38028623
-5.08154077,4.58506215,0.06870416,0.79588433,0.46978551,0.00000000,2.12892986,0.00000000,1.85707696,1.35637191
-5.07553777,4.50903999,0.06928818,0.81580895,0.46039478,0.00000000,2.05516059,0.00000000,1.93368850,1.33758069
-5.06953477,4.44712307,0.06976567,0.83926041,0.45191557,0.00000000,1.98685639,0.00000000,2.01999819,1.32433074
-5.06353177,4.39989827,0.07010995,0.86609303,0.44440100,0.00000000,1.92457644,0.00000000,2.11554406,1.31683418
-5.05752876,4.36747331,0.07029683,0.89603030,0.43789446,0.00000000,1.86871487,0.00000000,2.21961108,1.31509636
-5.05152576,4.34951089,0.07030619,0.92867031,0.43243476,0.00000000,1.81951708,0.00000000,2.33124788,1.31892231
-5.04552276,4.34527453,0.07012327,0.96349570,0.42806038,0.00000000,1.77709818,0.00000000,2.44929033,1.32792997
-5.03951976,4.35368315,0.06973983,0.99988795,0.42481226,0.00000000,1.74146194,0.00000000,2.57239084,1.34156930
-5.03351676,4.37337170,0.06915490,1.03714550,0.42273498,0.00000000,1.71251889,0.00000000,2.69905261,1.35914658
-5.02751376,4.40275478,0.06837515,1.07450514,0.42187616,0.00000000,1.69010258,0.00000000,2.82766741,1.37985272
-5.02151076,4.44009034,0.06741495,1.11116565,0.42228426,0.00000000,1.67398303,0.00000000,2.95655565,1.40279435
-5.01550775,4.48354117,0.06629594,1.14631305,0.42400460,0.00000000,1.66387697,0.00000000,3.08400722,1.42702639
-5.00950475,4.53123177,0.06504625,1.17914623,0.42707426,0.00000000,1.65945464,0.00000000,3.20832173,1.45158485
-5.00350175,4.58129891,0.06369943,1.20890206,0.43151591,0.00000000,1.66034333,0.00000000,3.32784669,1.47551851
-4.99749875,4.63193469,0.06229299,1.23487897,0.43733119,0.00000000,1.66612805,0.00000000,3.44101240,1.49791838
-4.99149575,4.68142125,0.06086683,1.25645793,0.44449408,0.00000000,1.67635003,0.00000000,3.54636256,1.51794384
-4.98549275,4.72815694,0.05946144,1.27312025,0.45294480,0.00000000,1.69050392,0.00000000,3.64257957,1.53484477
-4.97948974,4.77067435,0.05811612,1.28446132,0.46258468,0.00000000,1.70803466,0.00000000,3.72850420,1.54797893
-4.97348674,4.80765078,0.05686723,1.29020000,0.47327250,0.00000000,1.72833491,0.00000000,3.80314940,1.55682443
-4.96748374,4.83791243,0.05574655,1.29018334,0.48482267,0.00000000,1.75074423,0.00000000,3.86570829,1.56098707
-4.96148074,4.86043365,0.05477989,1.28438676,0.49700548,0.00000000,1.77455061,0.00000000,3.91555688,1.56020284
-4.95547774,4.87433298,0.05398593,1.27290981,0.50954960,0.00000000,1.79899522,0.00000000,3.95225226,1.55433597
-4.94947474,4.87886746,0.05337546,1.25596807,0.52214688,0.00000000,1.82328069,0.00000000,3.97552716,1.54337316
-4.94347174,4.87342714,0.05295097,1.23388182,0.53445931,0.00000000,1.84658327,0.00000000,3.98528199,1.52741473
-4.93746873,4.85753090,0.05270655,1.20706221,0.54612792,0.00000000,1.86806854,0.00000000,3.98157554,1.50666364
-4.93146573,4.83082502,0.05262834,1.17599590,0.55678328,0.00000000,1.88691053,0.00000000,3.96461530,1.48141311
-4.92546273,4.79308514,0.05269517,1.14122898,0.56605711,0.00000000,1.90231343,0.00000000,3.93474841,1.45203398
-4.91945973,4.74422197,0.05287967,1.10335108,0.57359459,0.00000000,1.91353504,0.00000000,3.89245399,1.41896233
-4.91345673,4.68429071,0.05314956,1.06298047,0.57906665,0.00000000,1.91991096,0.00000000,3.83833720,1.38268823
-4.90745373,4.61350360,0.05346918,1.02075080,0.58218186,0.00000000,1.92087825,0.00000000,3.77312517,1.34374598
-4.90145073,4.53224457,0.05380117,0.97729993,0.58269715,0.00000000,1.91599733,0.00000000,3.69766468,1.30270627
-4.89544772,4.44108472,0.05410812,0.93326123,0.58042709,0.00000000,1.90497100,0.00000000,3.61292097,1.26017022
-4.88944472,4.34079705,0.05435429,0.88925736,0.57525108,0.00000000,1.88765946,0.00000000,3.51997710,1.21676528
-4.88344172,4.23236874,0.05450711,0.84589646,0.56711833,0.00000000,1.86409041,0.00000000,3.42003277,1.17314270
-4.87743872,4.11700937,0.05453863,0.80377042,0.55605026,0.00000000,1.83446356,0.00000000,3.31440177,1.12997605
-4.87143572,3.99615337,0.05442657,0.76345484,0.54214040,0.00000000,1.79914931,0.00000000,3.20450692,1.08796034
-4.86543272,3.87145553,0.05415523,0.72551002,0.52555171,0.00000000,1.75868144,0.00000000,3.09187166,1.04781094
-4.85942971,3.74477859,0.05371600,0.69048246,0.50651155,0.00000000,1.71374401,0.00000000,2.97810754,1.01026186
-4.85342671,3.61817226,0.05310757,0.65890605,0.48530466,0.00000000,1.66515331,0.00000000,2.86489712,0.97606262
-4.84742371,3.49384373,0.05233582,0.63130242,0.46226436,0.00000000,1.61383534,0.00000000,2.75397209,0.94597318
-4.84142071,3.37411994,0.05141339,0.60817986,0.43776259,0.00000000,1.56080012,0.00000000,2.64708670,0.92075656
-4.83541771,3.26140248,0.05035901,0.59003031,0.41219914,0.00000000,1.50711387,0.00000000,2.54598700,0.90116886
-4.82941471,3.15811649,0.04919654,0.57732413,0.38599057,0.00000000,1.45387033,0.00000000,2.45237653,0.88794655
-4.82341171,3.06665484,0.04795393,0.57050255,0.35955940,0.00000000,1.40216247,0.00000000,2.36787956,0.88179122
-4.81740870,2.98931982,0.04666195,0.56996779,0.33332381,0.00000000,1.35305561,0.00000000,2.29400304,0.88335197
-4.81140570,2.92826395,0.04535294,0.57607113,0.30768837,0.00000000,1.30756311,0.00000000,2.23209856,0.89320605
-4.80540270,2.88543229,0.04405949,0.58909933,0.28303592,0.00000000,1.26662525,0.00000000,2.18332577,0.91183836
-4.79939970,2.86250805,0.04281323,0.60926010,0.25972089,0.00000000,1.23109188,0.00000000,2.14861876,0.93962069
-4.79339670,2.86086357,0.04164365,0.63666722,0.23806417,0.00000000,1.20170925,0.00000000,2.12865660,0.97679159
-4.78739370,2.88151843,0.04057709,0.67132624,0.21834935,0.00000000,1.17911085,0.00000000,2.12383946,1.02343791
-4.78139070,2.92510611,0.03963581,0.71312176,0.20082044,0.00000000,1.16381234,0.00000000,2.13427127,1.07947919
-4.77538769,2.99185056,0.03883739,0.76180698,0.18568082,0.00000000,1.15621001,0.00000000,2.15974997,1.14465562
-4.76938469,3.08155354,0.03819413,0.81699666,0.17309322,0.00000000,1.15658233,0.00000000,2.19976577,1.21852091
-4.76338169,3.19359326,0.03771278,0.87816408,0.16318054,0.00000000,1.16509406,0.00000000,2.25350803,1.30044051
-4.75737869,3.32693465,0.03739441,0.94464271,0.15602716,0.00000000,1.18180215,0.00000000,2.31988067,1.38959596
-4.75137569,3.48015085,0.03723447,1.01563298,0.15168068,0.00000000,1.20666287,0.00000000,2.39752602,1.48499567
-4.74537269,3.65145555,0.03722303,1.09021435,0.15015373,0.00000000,1.23953957,0.00000000,2.48485662,1.58549211
-4.73936968,3.83874508,0.03734514,1.16736257,0.15142573,0.00000000,1.28021056,0.00000000,2.58009398,1.68980527
-4.73336668,4.03964884,0.03758140,1.24597169,0.15544450,0.00000000,1.32837666,0.00000000,2.68131339,1.79655153
-4.72736368,4.25158652,0.03790861,1.32488026,0.16212765,0.00000000,1.38366812,0.00000000,2.78649329,1.90427733
-4.72136068,4.47182999,0.03830052,1.40290073,0.17136372,0.00000000,1.44565083,0.00000000,2.89356761,2.01149613
-4.71535768,4.69756758,0.03872864,1.47885088,0.18301317,0.00000000,1.51383153,0.00000000,3.00047921,2.11672735
-4.70935468,4.92596848,0.03916320,1.55158598,0.19690915,0.00000000,1.58766216,0.00000000,3.10523262,2.21853557
-4.70335168,5.15424475,0.03957401,1.62003031,0.21285847,0.00000000,1.66654341,0.00000000,3.20594400,2.31556833
-4.69734867,5.37970849,0.03993140,1.68320651,0.23064255,0.00000000,1.74982759,0.00000000,3.30088644,2.40659074
-4.69134567,5.59982215,0.04020715,1.74026148,0.25001879,0.00000000,1.83682085,0.00000000,3.38852887,2.49051543
-4.68534267,5.81224001,0.04037531,1.79048755,0.27072227,0.00000000,1.92678523,0.00000000,3.46756695,2.56642623
-4.67933967,6.01483931,0.04041298,1.83333799,0.29246811,0.00000000,2.01894042,0.00000000,3.53694488,2.63359481
-4.67333667,6.20574044,0.04030098,1.86843604,0.31495433,0.00000000,2.11246566,0.00000000,3.59586718,2.69148929
-4.66733367,6.38331547,0.04002436,1.89557730,0.33786548,0.00000000,2.20650199,0.00000000,3.64380030,2.73977479
-4.66133067,6.54618575,0.03957285,1.91472526,0.36087676,0.00000000,2.30015492,0.00000000,3.68046413,2.77830590
-4.65532766,6.69320928,0.03894102,1.92600050,0.38365887,0.00000000,2.39249792,0.00000000,3.70581410,2.80711196
-4.64932466,6.82345958,0.03812838,1.92966415,0.40588323,0.00000000,2.48257687,0.00000000,3.72001520,2.82637590
-4.64332166,6.93619800,0.03713924,1.92609677,0.42722750,0.00000000,2.56941574,0.00000000,3.72340926,2.83640827
