energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.33966983,10.18940338,0.05842350,0.26841526,3.12886698,1.51149982,0.03196583,6.96449068,3.37073205,0.45452355
-5.33366683,10.23232278,0.05939475,0.26439383,3.11697538,1.51151297,0.03246683,7.00569254,3.36988681,0.46427928
-5.32766383,10.25013545,0.06017103,0.25984393,3.09938435,1.50786909,0.03286934,7.03038271,3.36304003,0.47282465
-5.32166083,10.24429863,0.06074871,0.25489121,3.07681527,1.50087178,0.03316490,7.03939012,3.35116571,0.48011335
-5.31565783,10.21653464,0.06112708,0.24966059,3.04998419,1.49085120,0.03334598,7.03372122,3.33526219,0.48613106
-5.30965483,10.16877736,0.06130830,0.24427319,3.01957973,1.47815397,0.03340631,7.01452678,3.31632558,0.49089480
-5.30365183,10.10312103,0.06129713,0.23884347,2.98624565,1.46313400,0.03334117,6.98307031,3.29532544,0.49445184
-5.29764882,10.02177266,0.06110082,0.23347697,2.95056848,1.44614453,0.03314764,6.94069878,3.27318328,0.49687790
-5.29164582,9.92700825,0.06072879,0.22826839,2.91307010,1.42753148,0.03282482,6.88881579,3.25075418,0.49827491
-5.28564282,9.82113296,0.06019241,0.22330028,2.87420500,1.40762809,0.03237397,6.82885725,3.22881164,0.49876810
-5.27963982,9.70644504,0.05950464,0.21864212,2.83436158,1.38675092,0.03179861,6.76226901,3.20803566,0.49850258
-5.27363682,9.58520262,0.05867978,0.21434991,2.79386669,1.36519688,0.03110450,6.69048624,3.18900384,0.49763944
-5.26763382,9.45959307,0.05773307,0.21046617,2.75299251,1.34324132,0.03029959,6.61491380,3.17218516,0.49635133
-5.26163082,9.33170397,0.05668039,0.20702026,2.71196463,1.32113685,0.02939385,6.53690726,3.15793625,0.49481773
-5.25562781,9.20349528,0.05553790,0.20402910,2.67097058,1.29911264,0.02839904,6.45775404,3.14649957,0.49321998
-5.24962481,9.07677236,0.05432175,0.20149809,2.63016767,1.27737419,0.02732843,6.37865450,3.13800330,0.49173612
-5.24362181,8.95315984,0.05304770,0.19942223,2.58968966,1.25610320,0.02619642,6.30070300,3.13246271,0.49053584
-5.23761881,8.83407652,0.05173090,0.19778740,2.54965162,1.23545753,0.02501817,6.22486909,3.12978263,0.48977556
-5.23161581,8.72071198,0.05038558,0.19657173,2.51015264,1.21557115,0.02380921,6.15197938,3.12976105,0.48959391
-5.22561281,8.61400559,0.04902484,0.19574704,2.47127640,1.19655410,0.02258499,6.08270065,3.13209375,0.49010775
-5.21960980,8.51462912,0.04766045,0.19528022,2.43308977,1.17849232,0.02136052,6.01752521,3.13638012,0.49140880
-5.21360680,8.42297382,0.04630269,0.19513465,2.39563972,1.16144765,0.02014998,5.95675911,3.14213016,0.49356118
-5.20760380,8.33914331,0.04496025,0.19527146,2.35894910,1.14545774,0.01896639,5.90051445,3.14877294,0.49659975
-5.20160080,8.26295301,0.04364017,0.19565074,2.32301179,1.13053631,0.01782136,5.84870630,3.15566657,0.50052946
-5.19559780,8.19393698,0.04234775,0.19623260,2.28778809,1.11667357,0.01672485,5.80105502,3.16210994,0.50532568
-5.18959480,8.13136255,0.04108665,0.19697802,2.25320075,1.10383693,0.01568505,5.75709442,3.16735624,0.51093542
-5.18359180,8.07425271,0.03985887,0.19784951,2.21913237,1.09197209,0.01470831,5.71618574,3.17062820,0.51727946
-5.17758879,8.02141602,0.03866485,0.19881165,2.18542463,1.08100455,0.01379912,5.67753737,3.17113504,0.52425517
-5.17158579,7.97148302,0.03750362,0.19983125,2.15187955,1.07084134,0.01296016,5.64022982,3.16809069,0.53173996
-5.16558279,7.92294817,0.03637294,0.20087746,2.11826320,1.06137316,0.01219241,5.60324495,3.16073314,0.53959510
-5.15957979,7.87421563,0.03526948,0.20192155,2.08431158,1.05247667,0.01149533,5.56549858,3.14834413,0.54766981
-5.15357679,7.82364732,0.03418901,0.20293660,2.04973859,1.04401704,0.01086700,5.52587505,3.13026877,0.55580538
-5.14757379,7.76961114,0.03312667,0.20389695,2.01424579,1.03585041,0.01030437,5.48326239,3.10593433,0.56383908
-5.14157079,7.71052768,0.03207722,0.20477762,1.97753344,1.02782647,0.00980346,5.43658664,3.07486740,0.57160788
-5.13556778,7.64491358,0.03103522,0.20555364,1.93931221,1.01979085,0.00935959,5.38484396,3.03670880,0.57895169
-5.12956478,7.57141984,0.02999537,0.20619944,1.89931498,1.01158741,0.00896759,5.32712923,2.99122548,0.58571610
-5.12356178,7.48886407,0.02895272,0.20668817,1.85730816,1.00306035,0.00862201,5.26266027,2.93831886,0.59175470
-5.11755878,7.39625561,0.02790288,0.20699137,1.81310183,0.99405614,0.00831730,5.19079669,2.87802918,0.59693069
-5.11155578,7.29281313,0.02684228,0.20707863,1.76655828,0.98442539,0.00804794,5.11105321,2.81053550,0.60111827
-5.10555278,7.17797489,0.02576828,0.20691760,1.71759851,0.97402452,0.00780859,5.02310721,2.73615146,0.60420345
-5.09954977,7.05140171,0.02467933,0.20647424,1.66620637,0.96271753,0.00759418,4.92680074,2.65531667,0.60608472
-5.09354677,6.91297386,0.02357507,0.20571337,1.61243024,0.95037777,0.00739997,4.82213763,2.56858427,0.60667355
-5.08754377,6.76278259,0.02245634,0.20459949,1.55638225,0.93688989,0.00722160,4.70927630,2.47660515,0.60589491
-5.08154077,6.60111774,0.02132516,0.20309793,1.49823516,0.92215199,0.00705512,4.58851937,2.38010941,0.60368791
-5.07553777,6.42845280,0.02018468,0.20117618,1.43821714,0.90607793,0.00689698,4.46030097,2.27988604,0.60000663
-5.06953477,6.24542862,0.01903907,0.19880539,1.37660482,0.88859998,0.00674405,4.32517285,2.17676151,0.59482127
-5.06353177,6.05283711,0.01789333,0.19596206,1.31371500,0.86967156,0.00659358,4.18379032,2.07157843,0.58811959
-5.05752876,5.85160584,0.01675315,0.19262963,1.24989560,0.84927016,0.00644320,4.03689873,1.96517488,0.57990864
-5.05152576,5.64278436,0.01562467,0.18880011,1.18551605,0.82740024,0.00629090,3.88532125,1.85836553,0.57021670
-5.04552276,5.42753251,0.01451427,0.18447547,1.12095786,0.80409599,0.00613499,3.72994840,1.75192490,0.55909536
-5.03951976,5.20711103,0.01342836,0.17966883,1.05660562,0.77942381,0.00597414,3.57172938,1.64657365,0.54662152
-5.03351676,4.98287400,0.01237315,0.17440530,0.99283870,0.75348424,0.00580733,3.41166531,1.54296795,0.53289928
-5.02751376,4.75626279,0.01135448,0.16872246,0.93002409,0.72641329,0.00563384,3.25080394,1.44169227,0.51806138
-5.02151076,4.52880077,0.01037766,0.16267037,0.86851038,0.69838286,0.00545329,3.09023558,1.34325554,0.50227009
-5.01550775,4.30208785,0.00944735,0.15631117,0.80862305,0.66960032,0.00526564,2.93108939,1.24809049,0.48571747
-5.00950475,4.07779408,0.00856744,0.14971819,0.75066106,0.64030682,0.00507115,2.77452970,1.15655582,0.46862465
-5.00350175,3.85765128,0.00774107,0.14297465,0.69489468,0.61077461,0.00487046,2.62175133,1.06894073,0.45124019
-4.99749875,3.64344204,0.00697054,0.13617197,0.64156440,0.58130317,0.00466452,2.47397361,0.98547138,0.43383738
-4.99149575,3.43698541,0.00625742,0.12940772,0.59088081,0.55221421,0.00445466,2.33243234,0.90631859,0.41671052
-4.98549275,3.24011882,0.00560257,0.12278333,0.54302522,0.52384567,0.00424252,2.19836936,0.83160630,0.40017006
-4.97948974,3.05467632,0.00500622,0.11640163,0.49815086,0.49654490,0.00403011,2.07301962,0.76142019,0.38453692
-4.97348674,2.88246297,0.00446811,0.11036428,0.45638440,0.47066111,0.00381974,1.95759554,0.69581598,0.37013585
-4.96748374,2.72522599,0.00398761,0.10476920,0.41782770,0.44653738,0.00361400,1.85326893,0.63482711,0.35728831
-4.96148074,2.58462330,0.00356381,0.09970811,0.38255952,0.42450253,0.00341576,1.76115081,0.57847127,0.34630473
-4.95547774,2.46219018,0.00319569,0.09526421,0.35063723,0.40486297,0.00322810,1.68226966,0.52675575,0.33747669
-4.94947474,2.35930529,0.00288222,0.09151012,0.32209824,0.38789491,0.00305427,1.61754867,0.47968143,0.33106912
-4.94347174,2.27715704,0.00262246,0.08850614,0.29696122,0.37383718,0.00289767,1.56778291,0.43724531,0.32731285
-4.93746873,2.21671167,0.00241566,0.08629884,0.27522706,0.36288480,0.00276173,1.53361712,0.39944166,0.32639769
-4.93146573,2.17868417,0.00226134,0.08492008,0.25687955,0.35518370,0.00264990,1.51552504,0.36626190,0.32846639
-4.92546273,2.16351331,0.00215933,0.08438643,0.24188574,0.35082659,0.00256558,1.51379120,0.33769331,0.33360972
-4.91945973,2.17134185,0.00210976,0.08469903,0.23019618,0.34985027,0.00251201,1.52849590,0.31371676,0.34186280
-4.91345673,2.20200284,0.00211313,0.08584393,0.22174492,0.35223434,0.00249226,1.55950412,0.29430360,0.35320286
-4.90745373,2.25501282,0.00217021,0.08779279,0.21644937,0.35790156,0.00250909,1.60645904,0.27941202,0.36754863
-4.90145073,2.32957237,0.00228204,0.09050405,0.21421017,0.36671970,0.00256492,1.66878054,0.26898300,0.38476141
-4.89544772,2.42457439,0.00244980,0.09392442,0.21491098,0.37850485,0.00266177,1.74566909,0.26293599,0.40464772
-4.88944472,2.53862002,0.00267480,0.09799071,0.21841831,0.39302627,0.00280113,1.83611503,0.26116468,0.42696368
-4.88344172,2.67004200,0.00295826,0.10263190,0.22458148,0.41001238,0.00298394,1.93891323,0.26353292,0.45142083
-4.87743872,2.81693488,0.00330127,0.10777143,0.23323268,0.42915787,0.00321052,2.05268288,0.26987107,0.47769332
-4.87143572,2.97719129,0.00370460,0.11332955,0.24418717,0.45013169,0.00348052,2.17589184,0.27997282,0.50542623
-4.86543272,3.14854329,0.00416854,0.11922574,0.25724381,0.47258553,0.00379289,2.30688496,0.29359290,0.53424474
-4.85942971,3.32860734,0.00469280,0.12538105,0.27218564,0.49616264,0.00414582,2.44391558,0.31044562,0.56376372
-4.85342671,3.51493183,0.00527632,0.13172027,0.28878091,0.52050660,0.00453683,2.58517916,0.33020449,0.59359759
-4.84742371,3.70504525,0.00591713,0.13817390,0.30678432,0.54526970,0.00496271,2.72884813,0.35250309,0.62336986
-4.84142071,3.89650382,0.00661226,0.14467975,0.32593857,0.57012072,0.00541965,2.87310670,0.37693725,0.65272216
-4.83541771,4.08693677,0.00735764,0.15118417,0.34597629,0.59475173,0.00590326,3.01618465,0.40306860,0.68132223
-4.82941471,4.27408808,0.00814802,0.15764291,0.36662230,0.61888381,0.00640877,3.15638904,0.43042955,0.70887077
-4.82341171,4.45585318,0.00897695,0.16402140,0.38759615,0.64227129,0.00693114,3.29213278,0.45852958,0.73510667
-4.81740870,4.63030993,0.00983680,0.17029467,0.40861510,0.66470462,0.00746529,3.42195929,0.48686293,0.75981059
-4.81140570,4.79574272,0.01071882,0.17644671,0.42939728,0.68601170,0.00800629,3.54456266,0.51491727,0.78280675
-4.80540270,4.95065976,0.01161329,0.18246950,0.44966524,0.70605771,0.00854965,3.65880279,0.54218334,0.80396284
-4.79939970,5.09380300,0.01250963,0.18836162,0.46914957,0.72474352,0.00909162,3.76371547,0.56816526,0.82318827
-4.79339670,5.22415145,0.01339667,0.19412669,0.48759282,0.74200299,0.00962941,3.85851727,0.59239107,0.84043078
-4.78739370,5.34091809,0.01426289,0.19977153,0.50475340,0.75779919,0.01016157,3.94260573,0.61442328,0.85567183
-4.78139070,5.44354149,0.01509673,0.20530440,0.52040948,0.77212003,0.01068825,4.01555522,0.63386898,0.86892090
-4.77538769,5.53167321,0.01588694,0.21073318,0.53436284,0.78497348,0.01121148,4.07710924,0.65038921,0.88020927
-4.76938469,5.60516209,0.01662295,0.21606389,0.54644244,0.79638274,0.01173539,4.12716991,0.66370710,0.88958354
-4.76338169,5.66403693,0.01729520,0.22129936,0.55650778,0.80638173,0.01226645,4.16578564,0.67361469,0.89709933
-4.75737869,5.70848855,0.01789557,0.22643837,0.56445182,0.81501113,0.01281357,4.19313762,0.67997787,0.90281560
-4.75137569,5.73885256,0.01841765,0.23147519,0.57020340,0.82231517,0.01338815,4.20952631,0.68273951,0.90678981
-4.74537269,5.75559367,0.01885711,0.23639958,0.57372917,0.82833942,0.01400408,4.21535827,0.68192048,0.90907427
-4.73936968,5.75929207,0.01921193,0.24119725,0.57503482,0.83312962,0.01467758,4.21113412,0.67761859,0.90971384
-4.73336668,5.75063234,0.01948259,0.24585080,0.57416573,0.83673146,0.01542699,4.19743784,0.67000542,0.90874502
-4.72736368,5.73039482,0.01967221,0.25034093,0.57120682,0.83919142,0.01627242,4.17492759,0.65932127,0.90619647
-4.72136068,5.69944904,0.01978652,0.25464806,0.56628175,0.84055830,0.01723527,4.14432789,0.64586829,0.90209077
-4.71535768,5.65874870,0.01983387,0.25875394,0.55955142,0.84088536,0.01833771,4.10642297,0.63000210,0.89644734
-4.70935468,5.60932735,0.01982503,0.26264348,0.55121179,0.84023276,0.01960199,4.06205069,0.61212225,0.88928609
-4.70335168,5.55229381,0.01977295,0.26630635,0.54149105,0.83866989,0.02104971,4.01209663,0.59266177,0.88063161
-4.69734867,5.48882639,0.01969241,0.26973848,0.53064627,0.83627753,0.02270102,3.95748766,0.57207616,0.87051746
-4.69134567,5.42016497,0.01959964,0.27294318,0.51895963,0.83314936,0.02457376,3.89918443,0.55083231,0.85899027
-4.68534267,5.34760034,0.01951181,0.27593189,0.50673419,0.82939266,0.02668262,3.83817235,0.52939751,0.84611328
-4.67933967,5.27246008,0.01944650,0.27872454,0.49428948,0.82512811,0.02903829,3.77545062,0.50822901,0.83196911
-4.67333667,5.19609103,0.01942118,0.28134930,0.48195687,0.82048847,0.03164669,3.71201931,0.48776437,0.81666144
-4.66733367,5.11983836,0.01945261,0.28384206,0.47007497,0.81561629,0.03450825,3.64886444,0.46841278,0.80031559
-4.66133067,5.04502179,0.01955629,0.28624527,0.45898497,0.81066056,0.03761738,3.58694137,0.45054764,0.78307785
-4.65532766,4.97290966,0.01974594,0.28860663,0.44902621,0.80577258,0.04096199,3.52715701,0.43450039,0.76511367
-4.64932466,4.90469197,0.02003299,0.29097737,0.44053183,0.80110125,0.04452330,3.47035159,0.42055584,0.74660474
-4.64332166,4.84145357,0.02042620,0.29341037,0.43382478,0.79678797,0.04827580,3.41728061,0.40894885,0.72774519
