energy_ev,total_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.21960980,0.82979710,0.23642403,0.22267334,0.06746586,0.10059629,0.27119331,0.00000000
-5.21360680,0.87011487,0.25097532,0.23632825,0.06881094,0.10295864,0.28648466,0.00000000
-5.20760380,0.91019266,0.26536389,0.25055253,0.06976626,0.10567443,0.30133402,0.00000000
-5.20160080,0.94964054,0.27942571,0.26524981,0.07031218,0.10865011,0.31562369,0.00000000
-5.19559780,0.98809786,0.29300160,0.28031875,0.07043869,0.11179937,0.32924407,0.00000000
-5.18959480,1.02523142,0.30593935,0.29565117,0.07014550,0.11504316,0.34209402,0.00000000
-5.18359180,1.06073189,0.31809550,0.31112989,0.06944175,0.11830949,0.35408063,0.00000000
-5.17758879,1.09430899,0.32933673,0.32662679,0.06834540,0.12153288,0.36511864,0.00000000
-5.17158579,1.12568597,0.33954101,0.34200108,0.06688238,0.12465381,0.37512955,0.00000000
-5.16558279,1.15459416,0.34859836,0.35709821,0.06508542,0.12761797,0.38404051,0.00000000
-5.15957979,1.18076815,0.35641150,0.37174948,0.06299271,0.13037572,0.39178335,0.00000000
-5.15357679,1.20394236,0.36289628,0.38577268,0.06064651,0.13288156,0.39829364,0.00000000
-5.14757379,1.22384946,0.36798201,0.39897383,0.05809164,0.13509389,0.40351020,0.00000000
-5.14157079,1.24022117,0.37161192,0.41115010,0.05537403,0.13697507,0.40737499,0.00000000
-5.13556778,1.25279170,0.37374358,0.42209385,0.05253931,0.13849173,0.40983362,0.00000000
-5.12956478,1.26130375,0.37434956,0.43159782,0.04963167,0.13961552,0.41083642,0.00000000
-5.12356178,1.26551710,0.37341813,0.43946116,0.04669274,0.14032406,0.41034009,0.00000000
-5.11755878,1.26521925,0.37095429,0.44549613,0.04376082,0.14060231,0.40830987,0.00000000
-5.11155578,1.26023774,0.36698073,0.44953514,0.04087031,0.14044402,0.40472216,0.00000000
-5.10555278,1.25045319,0.36153900,0.45143778,0.03805135,0.13985344,0.39956729,0.00000000
-5.09954977,1.23581246,0.35469059,0.45109745,0.03532973,0.13884692,0.39285242,0.00000000
-5.09354677,1.21634096,0.34651787,0.44844726,0.03272695,0.13745452,0.38460421,0.00000000
-5.08754377,1.19215330,0.33712485,0.44346479,0.03026054,0.13572136,0.37487121,0.00000000
-5.08154077,1.16346140,0.32663753,0.43617555,0.02794442,0.13370867,0.36372557,0.00000000
-5.07553777,1.13057952,0.31520384,0.42665472,0.02578940,0.13149433,0.35126414,0.00000000
-5.06953477,1.09392573,0.30299303,0.41502727,0.02380374,0.12917300,0.33760866,0.00000000
-5.06353177,1.05401943,0.29019449,0.40146629,0.02199363,0.12685554,0.32290508,0.00000000
-5.05752876,1.01147496,0.27701598,0.38618956,0.02036378,0.12466782,0.30732198,0.00000000
-5.05152576,0.96699141,0.26368123,0.36945464,0.01891778,0.12274884,0.29104812,0.00000000
-5.04552276,0.92133906,0.25042700,0.35155258,0.01765854,0.12124820,0.27428924,0.00000000
-5.03951976,0.87534285,0.23749967,0.33280066,0.01658844,0.12032290,0.25726430,0.00000000
-5.03351676,0.82986362,0.22515138,0.31353434,0.01570956,0.12013356,0.24020116,0.00000000
-5.02751376,0.78577793,0.21363593,0.29409897,0.01502363,0.12084011,0.22333223,0.00000000
-5.02151076,0.74395701,0.20320443,0.27484136,0.01453198,0.12259713,0.20688982,0.00000000
-5.01550775,0.70524591,0.19410088,0.25610177,0.01423533,0.12554888,0.19110185,0.00000000
-5.00950475,0.67044327,0.18655780,0.23820641,0.01413354,0.12982423,0.17618765,0.00000000
-5.00350175,0.64028254,0.18079188,0.22146081,0.01422528,0.13553157,0.16235428,0.00000000
-4.99749875,0.61541504,0.17699986,0.20614406,0.01450770,0.14275400,0.14979323,0.00000000
-4.99149575,0.59639533,0.17535459,0.19250412,0.01497604,0.15154483,0.13867766,0.00000000
-4.98549275,0.58366909,0.17600138,0.18075424,0.01562332,0.16192367,0.12916014,0.00000000
-4.97948974,0.57756378,0.17905465,0.17107032,0.01644007,0.17387329,0.12137079,0.00000000
-4.97348674,0.57828198,0.18459481,0.16358927,0.01741406,0.18733732,0.11541587,0.00000000
-4.96748374,0.58589753,0.19266563,0.15840816,0.01853022,0.20221903,0.11137665,0.00000000
-4.96148074,0.60035432,0.20327191,0.15558417,0.01977064,0.21838125,0.10930846,0.00000000
-4.95547774,0.62146772,0.21637756,0.15513501,0.02111461,0.23564761,0.10924006,0.00000000
-4.94947474,0.64892831,0.23190427,0.15703991,0.02253891,0.25380500,0.11117294,0.00000000
-4.94347174,0.68230811,0.24973067,0.16124103,0.02401815,0.27260735,0.11508093,0.00000000
-4.93746873,0.72106893,0.26969224,0.16764511,0.02552524,0.29178072,0.12090978,0.00000000
-4.93146573,0.76457278,0.29158198,0.17612558,0.02703196,0.31102944,0.12857704,0.00000000
-4.92546273,0.81209442,0.31515194,0.18652490,0.02850968,0.33004326,0.13797217,0.00000000
-4.91945973,0.86283562,0.34011583,0.19865738,0.02993006,0.34850532,0.14895700,0.00000000
-4.91345673,0.91594130,0.36615264,0.21231229,0.03126582,0.36610059,0.16136678,0.00000000
-4.90745373,0.97051708,0.39291144,0.22725761,0.03249159,0.38252453,0.17501175,0.00000000
-4.90145073,1.02564826,0.42001729,0.24324412,0.03358456,0.39749169,0.18967947,0.00000000
-4.89544772,1.08041966,0.44707833,0.26001016,0.03452528,0.41074390,0.20513797,0.00000000
-4.88944472,1.13393609,0.47369377,0.27728682,0.03529820,0.42205777,0.22113966,0.00000000
-4.88344172,1.18534291,0.49946277,0.29480361,0.03589217,0.43125111,0.23742611,0.00000000
-4.87743872,1.23384601,0.52399390,0.31229441,0.03630081,0.43818817,0.25373345,0.00000000
-4.87143572,1.27873079,0.54691488,0.32950363,0.03652264,0.44278331,0.26979848,0.00000000
-4.86543272,1.31937927,0.56788223,0.34619231,0.03656112,0.44500319,0.28536498,0.00000000
-4.85942971,1.35528472,0.58659053,0.36214386,0.03642446,0.44486710,0.30019028,0.00000000
-4.85342671,1.38606325,0.60278080,0.37716938,0.03612530,0.44244573,0.31405157,0.00000000
-4.84742371,1.41146166,0.61624764,0.39111199,0.03568018,0.43785824,0.32675182,0.00000000
-4.84142071,1.43136119,0.62684483,0.40385026,0.03510893,0.43126786,0.33812481,0.00000000
-4.83541771,1.44577688,0.63448896,0.41530024,0.03443392,0.42287625,0.34803925,0.00000000
-4.82941471,1.45485243,0.63916106,0.42541617,0.03367919,0.41291675,0.35640152,0.00000000
-4.82341171,1.45885076,0.64090593,0.43418967,0.03286962,0.40164703,0.36315704,0.00000000
-4.81740870,1.45814052,0.63982936,0.44164749,0.03203002,0.38934129,0.36829006,0.00000000
-4.81140570,1.45317932,0.63609315,0.44784798,0.03118431,0.37628244,0.37182195,0.00000000
-4.80540270,1.44449436,0.62990841,0.45287638,0.03035466,0.36275458,0.37380811,0.00000000
-4.79939970,1.43266158,0.62152723,0.45683929,0.02956089,0.34903611,0.37433359,0.00000000
-4.79339670,1.41828427,0.61123344,0.45985879,0.02881983,0.33539377,0.37350773,0.00000000
-4.78739370,1.40197253,0.59933265,0.46206633,0.02814495,0.32207784,0.37145822,0.00000000
-4.78139070,1.38432453,0.58614236,0.46359717,0.02754610,0.30931861,0.36832479,0.00000000
-4.77538769,1.36591075,0.57198251,0.46458540,0.02702943,0.29732440,0.36425303,0.00000000
-4.76938469,1.34726205,0.55716701,0.46516024,0.02659752,0.28628095,0.35938868,0.00000000
-4.76338169,1.32886219,0.54199660,0.46544359,0.02624960,0.27635231,0.35387260,0.00000000
-4.75737869,1.31114517,0.52675350,0.46554923,0.02598200,0.26768302,0.34783690,0.00000000
-4.75137569,1.29449734,0.51169774,0.46558352,0.02578868,0.26040131,0.34140219,0.00000000
-4.74537269,1.27926402,0.49706562,0.46564771,0.02566187,0.25462327,0.33467613,0.00000000
-4.73936968,1.26575982,0.48306977,0.46584148,0.02559281,0.25045735,0.32775334,0.00000000
-4.73336668,1.25428177,0.46990095,0.46626741,0.02557242,0.24800907,0.32071641,0.00000000
-4.72736368,1.24512393,0.45773098,0.46703600,0.02559207,0.24738546,0.31363797,0.00000000
-4.72136068,1.23859203,0.44671655,0.46827062,0.02564423,0.24869876,0.30658338,0.00000000
-4.71535768,1.23501673,0.43700323,0.47011193,0.02572304,0.25206906,0.29961396,0.00000000
-4.70935468,1.23476391,0.42872938,0.47272114,0.02582478,0.25762557,0.29279016,0.00000000
-4.70335168,1.23824066,0.42202927,0.47628161,0.02594817,0.26550612,0.28617456,0.00000000
-4.69734867,1.24589592,0.41703509,0.48099841,0.02609447,0.27585485,0.27983418,0.00000000
-4.69134567,1.25821491,0.41387739,0.48709546,0.02626751,0.28881785,0.27384206,0.00000000
-4.68534267,1.27570691,0.41268391,0.49481018,0.02647340,0.30453685,0.26827767,0.00000000
-4.67933967,1.29888671,0.41357643,0.50438560,0.02672016,0.32314115,0.26322627,0.00000000
-4.67333667,1.32824990,0.41666598,0.51606019,0.02701717,0.34473794,0.25877706,0.00000000
-4.66733367,1.36424334,0.42204645,0.53005569,0.02737447,0.36940154,0.25502021,0.00000000
-4.66133067,1.40723211,0.42978698,0.54656370,0.02780202,0.39716205,0.25204303,0.00000000
-4.65532766,1.45746464,0.43992365,0.56573148,0.02830886,0.42799389,0.24992538,0.00000000
-4.64932466,1.51503831,0.45245099,0.58764793,0.02890229,0.46180509,0.24873473,0.00000000
-4.64332166,1.57986753,0.46731399,0.61233062,0.02958708,0.49842781,0.24852120,0.00000000
-4.63731866,1.65165663,0.48440111,0.63971461,0.03036481,0.53761101,0.24931288,0.00000000
-4.63131566,1.72987957,0.50353911,0.66964406,0.03123327,0.57901564,0.25111183,0.00000000
-4.62531266,1.81376844,0.52449008,0.70186722,0.03218610,0.62221313,0.25389109,0.00000000
-4.61930965,1.90231209,0.54695116,0.73603553,0.03321257,0.66668744,0.25759296,0.00000000
-4.61330665,1.99426593,0.57055725,0.77170711,0.03429763,0.71184097,0.26212869,0.00000000
-4.60730365,2.08817323,0.59488691,0.80835485,0.03542214,0.75700447,0.26737980,0.00000000
-4.60130065,2.18239775,0.61947130,0.84537905,0.03656337,0.80145065,0.27320099,0.00000000
-4.59529765,2.27516677,0.64380599,0.88212422,0.03769560,0.84441130,0.27942456,0.00000000
-4.58929465,2.36462303,0.66736532,0.91789951,0.03879104,0.88509734,0.28586615,0.00000000
-4.58329165,2.44888357,0.68961859,0.95200182,0.03982076,0.92272098,0.29233165,0.00000000
-4.57728864,2.52610291,0.71004749,0.98374084,0.04075576,0.95651925,0.29862479,0.00000000
-4.57128564,2.59453771,0.72816405,1.01246461,0.04156810,0.98577782,0.30455521,0.00000000
-4.56528264,2.65261001,0.74352811,1.03758450,0.04223198,1.00985414,0.30994643,0.00000000
-4.55927964,2.69896584,0.75576357,1.05859840,0.04272472,1.02819881,0.31464338,0.00000000
-4.55327664,2.73252646,0.76457262,1.07511089,0.04302772,1.04037430,0.31851914,0.00000000
-4.54727364,2.75252965,0.76974717,1.08684937,0.04312713,1.04606996,0.32148038,0.00000000
-4.54127064,2.75855891,0.77117696,1.09367526,0.04301440,1.04511291,0.32347134,0.00000000
-4.53526763,2.75055918,0.76885390,1.09558969,0.04268660,1.03747403,0.32447601,0.00000000
-4.52926463,2.72883818,0.76287234,1.09273339,0.04214645,1.02326893,0.32451843,0.00000000
-4.52326163,2.69405339,0.75342537,1.08538057,0.04140216,1.00275393,0.32366113,0.00000000
-4.51725863,2.64718522,0.74079718,1.07392727,0.04046702,0.97631704,0.32200165,0.00000000
-4.51125563,2.58949781,0.72535188,1.05887467,0.03935882,0.94446470,0.31966741,0.00000000
-4.50525263,2.52248943,0.70751937,1.04080813,0.03809906,0.90780469,0.31680917,0.00000000
-4.49924962,2.44783476,0.68777887,1.02037311,0.03671202,0.86702614,0.31359340,0.00000000
-4.49324662,2.36732213,0.66664087,0.99824905,0.03522388,0.82287748,0.31019396,0.00000000
-4.48724362,2.28278853,0.64462844,0.97512259,0.03366163,0.77614349,0.30678351,0.00000000
-4.48124062,2.19605540,0.62225861,0.95166141,0.03205212,0.72762217,0.30352511,0.00000000
-4.47523762,2.10886817,0.60002473,0.92848987,0.03042117,0.67810260,0.30056443,0.00000000
-4.46923462,2.02284212,0.57838057,0.90616756,0.02879272,0.62834448,0.29802288,0.00000000
-4.46323162,1.93941658,0.55772670,0.88517177,0.02718820,0.57906010,0.29599216,0.00000000
-4.45722861,1.85981921,0.53839976,0.86588446,0.02562598,0.53089931,0.29453028,0.00000000
-4.45122561,1.78504141,0.52066484,0.84858420,0.02412108,0.48443774,0.29365940,0.00000000
-4.44522261,1.71582521,0.50471125,0.83344326,0.02268496,0.44016856,0.29336543,0.00000000
-4.43921961,1.65266143,0.49065159,0.82052967,0.02132557,0.39849766,0.29359949,0.00000000
-4.43321661,1.59579855,0.47852396,0.80981394,0.02004752,0.35974216,0.29428093,0.00000000
-4.42721361,1.54526091,0.46829708,0.80117982,0.01885232,0.32413188,0.29530199,0.00000000
-4.42121061,1.50087470,0.45987783,0.79443831,0.01773886,0.29181348,0.29653357,0.00000000
-4.41520760,1.46230002,0.45312066,0.78934409,0.01670387,0.26285656,0.29783193,0.00000000
-4.40920460,1.42906678,0.44783844,0.78561346,0.01574242,0.23726156,0.29904594,0.00000000
-4.40320160,1.40061279,0.44381399,0.78294270,0.01484849,0.21496858,0.30002453,0.00000000
-4.39719860,1.37632179,0.44081195,0.78102620,0.01401552,0.19586691,0.30062392,0.00000000
-4.39119560,1.35556000,0.43859016,0.77957328,0.01323685,0.17980468,0.30071439,0.00000000
-4.38519260,1.33770963,0.43691042,0.77832333,0.01250624,0.16659844,0.30018625,0.00000000
-4.37918959,1.32219831,0.43554796,0.77705861,0.01181818,0.15604209,0.29895473,0.00000000
-4.37318659,1.30852360,0.43429961,0.77561438,0.01116820,0.14791533,0.29696376,0.00000000
-4.36718359,1.29627234,0.43299027,0.77388637,0.01055311,0.14199115,0.29418839,0.00000000
-4.36118059,1.28513455,0.43147779,0.77183541,0.00997111,0.13804255,0.29063592,0.00000000
-4.35517759,1.27491228,0.42965618,0.76948955,0.00942186,0.13584831,0.28634577,0.00000000
-4.34917459,1.26552363,0.42745727,0.76694376,0.00890647,0.13519794,0.28138813,0.00000000
-4.34317159,1.25700269,0.42485102,0.76435769,0.00842747,0.13589586,0.27586161,0.00000000
-4.33716858,1.24949586,0.42184461,0.76195171,0.00798867,0.13776472,0.26989000,0.00000000
-4.33116558,1.24325534,0.41848063,0.76000165,0.00759504,0.14064818,0.26361841,0.00000000
-4.32516258,1.23863027,0.41483443,0.75883250,0.00725256,0.14441295,0.25720889,0.00000000
-4.31915958,1.23605607,0.41101102,0.75881141,0.00696805,0.14895021,0.25083590,0.00000000
-4.31315658,1.23604244,0.40714150,0.76034000,0.00674893,0.15417645,0.24468156,0.00000000
-4.30715358,1.23916008,0.40337932,0.76384630,0.00660309,0.16003363,0.23893108,0.00000000
