energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.92796398,0.77490136,-0.77489950,0.00311246,-0.00311245,0.08967080,-0.08967071,0.19837991,-0.19837962,0.17250990,-0.17250909,0.14127471,-0.14127452,0.12857946,-0.12857932,0.00913052,-0.00913048,0.35042392,-0.35042294
-5.92196098,0.83154775,-0.83154569,0.00334188,-0.00334187,0.09487274,-0.09487264,0.20655975,-0.20655940,0.19229140,-0.19229053,0.15238511,-0.15238491,0.13486992,-0.13486978,0.01006326,-0.01006321,0.37775693,-0.37775584
-5.91595798,0.89453375,-0.89453149,0.00357056,-0.00357055,0.10053739,-0.10053728,0.21693615,-0.21693575,0.21353647,-0.21353553,0.16457704,-0.16457682,0.14171129,-0.14171113,0.01107178,-0.01107173,0.40833047,-0.40832927
-5.90995498,0.96373770,-0.96373525,0.00379569,-0.00379568,0.10661764,-0.10661753,0.22956094,-0.22956047,0.23620037,-0.23619937,0.17781189,-0.17781165,0.14904087,-0.14904070,0.01215107,-0.01215102,0.44213857,-0.44213726
-5.90395198,1.03896035,-1.03895771,0.00401447,-0.00401447,0.11305687,-0.11305675,0.24446120,-0.24446066,0.26022192,-0.26022086,0.19203382,-0.19203356,0.15678731,-0.15678713,0.01329459,-0.01329453,0.47914157,-0.47914015
-5.89794897,1.11993233,-1.11992949,0.00422424,-0.00422424,0.11979026,-0.11979013,0.26163983,-0.26163923,0.28552512,-0.28552399,0.20717057,-0.20717028,0.16487313,-0.16487294,0.01449429,-0.01449424,0.51926879,-0.51926726
-5.89194597,1.20632205,-1.20631903,0.00442256,-0.00442255,0.12674637,-0.12674625,0.28107586,-0.28107520,0.31202109,-0.31201990,0.22313442,-0.22313412,0.17321734,-0.17321715,0.01574085,-0.01574079,0.56242114,-0.56241950
-5.88594297,1.29774366,-1.29774046,0.00460729,-0.00460728,0.13384876,-0.13384862,0.30272445,-0.30272372,0.33961029,-0.33960905,0.23982351,-0.23982319,0.18173784,-0.18173764,0.01702379,-0.01702373,0.60847365,-0.60847191
-5.87993997,1.39376423,-1.39376086,0.00477667,-0.00477667,0.14101751,-0.14101738,0.32651655,-0.32651576,0.36818474,-0.36818345,0.25712316,-0.25712281,0.19035354,-0.19035333,0.01833174,-0.01833168,0.65727753,-0.65727569
-5.87393697,1.49390999,-1.49390644,0.00492942,-0.00492941,0.14817092,-0.14817078,0.35235813,-0.35235727,0.39763012,-0.39762878,0.27490739,-0.27490703,0.19898613,-0.19898592,0.01965266,-0.01965260,0.70866156,-0.70865961
-5.86793397,1.59767098,-1.59766728,0.00506471,-0.00506470,0.15522689,-0.15522675,0.38012906,-0.38012813,0.42782756,-0.42782617,0.29304061,-0.29304023,0.20756141,-0.20756120,0.02097412,-0.02097407,0.76243268,-0.76243064
-5.86193097,1.70450410,-1.70450025,0.00518223,-0.00518222,0.16210440,-0.16210427,0.40968170,-0.40968071,0.45865490,-0.45865348,0.31137928,-0.31137888,0.21601011,-0.21600989,0.02228357,-0.02228351,0.81837570,-0.81837356
-5.85592796,1.81383422,-1.81383023,0.00528215,-0.00528214,0.16872474,-0.16872461,0.44083940,-0.44083835,0.48998741,-0.48998595,0.32977369,-0.32977327,0.22426824,-0.22426802,0.02356858,-0.02356852,0.87625196,-0.87624974
-5.84992496,1.92505358,-1.92504946,0.00536511,-0.00536510,0.17501265,-0.17501252,0.47339498,-0.47339388,0.52169764,-0.52169615,0.34806982,-0.34806938,0.23227699,-0.23227677,0.02481711,-0.02481705,0.93579721,-0.93579490
-5.84392196,2.03751957,-2.03751534,0.00543217,-0.00543216,0.18089729,-0.18089717,0.50710952,-0.50710836,0.55365460,-0.55365309,0.36611114,-0.36611068,0.23998220,-0.23998198,0.02601770,-0.02601765,0.99671861,-0.99671623
-5.83791896,2.15055133,-2.15054699,0.00548471,-0.00548470,0.18631313,-0.18631301,0.54171156,-0.54171036,0.58572215,-0.58572061,0.38374051,-0.38374003,0.24733360,-0.24733337,0.02715970,-0.02715965,1.05869135,-1.05868890
-5.83191596,2.26342559,-2.26342117,0.00552434,-0.00552433,0.19120061,-0.19120049,0.57689708,-0.57689583,0.61775667,-0.61775512,0.40080195,-0.40080146,0.25428371,-0.25428348,0.02823334,-0.02823330,1.12135496,-1.12135245
-5.82591296,2.37537251,-2.37536802,0.00555283,-0.00555282,0.19550676,-0.19550665,0.61233032,-0.61232904,0.64960430,-0.64960274,0.41714246,-0.41714195,0.26078682,-0.26078659,0.02922987,-0.02922983,1.18430984,-1.18430729
-5.81990995,2.48557204,-2.48556751,0.00557196,-0.00557195,0.19918567,-0.19918556,0.64764579,-0.64764449,0.68109781,-0.68109624,0.43261371,-0.43261319,0.26679787,-0.26679765,0.03014161,-0.03014158,1.24711437,-1.24711179
-5.81390695,2.59315173,-2.59314718,0.00558346,-0.00558345,0.20219887,-0.20219877,0.68245146,-0.68245015,0.71205355,-0.71205199,0.44707366,-0.44707314,0.27227156,-0.27227134,0.03096193,-0.03096190,1.30928308,-1.30928049
-5.80790395,2.69718653,-2.69718200,0.00558884,-0.00558884,0.20451557,-0.20451548,0.71633327,-0.71633196,0.74226869,-0.74226715,0.46038806,-0.46038753,0.27716166,-0.27716145,0.03168523,-0.03168520,1.37028625,-1.37028366
-5.80190095,2.79670145,-2.79669698,0.00558939,-0.00558938,0.20611288,-0.20611279,0.74886099,-0.74885971,0.77151911,-0.77151759,0.47243174,-0.47243121,0.28142069,-0.28142049,0.03230687,-0.03230685,1.42955142,-1.42954885
-5.79589795,2.89067745,-2.89067307,0.00558603,-0.00558602,0.20697585,-0.20697576,0.77959540,-0.77959415,0.79955828,-0.79955680,0.48308990,-0.48308937,0.28499997,-0.28499978,0.03282313,-0.03282311,1.48646712,-1.48646460
-5.78989495,2.97806106,-2.97805682,0.00557929,-0.00557928,0.20709748,-0.20709741,0.80809647,-0.80809527,0.82611748,-0.82611605,0.49225905,-0.49225853,0.28785006,-0.28784988,0.03323106,-0.03323104,1.54038899,-1.54038655
-5.78389195,3.05777793,-3.05777387,0.00556930,-0.00556929,0.20647864,-0.20647857,0.83393261,-0.83393148,0.85090749,-0.85090612,0.49984797,-0.49984746,0.28992163,-0.28992147,0.03352842,-0.03352841,1.59064851,-1.59064617
-5.77788894,3.12875019,-3.12874638,0.00555577,-0.00555576,0.20512782,-0.20512776,0.85669045,-0.85668940,0.87362199,-0.87362070,0.50577839,-0.50577790,0.29116671,-0.29116656,0.03371361,-0.03371360,1.63656417,-1.63656197
-5.77188594,3.18991756,-3.18991404,0.00553802,-0.00553801,0.20306087,-0.20306082,0.87598499,-0.87598404,0.89394273,-0.89394154,0.50998565,-0.50998518,0.29154016,-0.29154003,0.03378559,-0.03378559,1.67745510,-1.67745308
-5.76588294,3.24026135,-3.24025818,0.00551503,-0.00551502,0.20030061,-0.20030057,0.89146970,-0.89146887,0.91154633,-0.91154525,0.51241919,-0.51241875,0.29100151,-0.29100141,0.03374385,-0.03374385,1.71265662,-1.71265480
-5.75987994,3.27883097,-3.27882821,0.00548548,-0.00548547,0.19687634,-0.19687631,0.90284615,-0.90284545,0.92611262,-0.92611168,0.51304299,-0.51304260,0.28951678,-0.28951670,0.03358841,-0.03358842,1.74153734,-1.74153576
-5.75387694,3.30477176,-3.30476946,0.00544789,-0.00544788,0.19282328,-0.19282326,0.90987281,-0.90987225,0.93733423,-0.93733344,0.51183600,-0.51183565,0.28706036,-0.28706031,0.03331985,-0.03331985,1.76351724,-1.76351593
-5.74787394,3.31735306,-3.31735127,0.00540064,-0.00540064,0.18818196,-0.18818197,0.91237267,-0.91237227,0.94492695,-0.94492632,0.50879243,-0.50879214,0.28361686,-0.28361684,0.03293932,-0.03293933,1.77808590,-1.77808489
-5.74187094,3.31599540,-3.31599417,0.00534215,-0.00534215,0.18299756,-0.18299758,0.91023932,-0.91023908,0.94864051,-0.94864006,0.50392216,-0.50392193,0.27918264,-0.27918266,0.03244867,-0.03244868,1.78482024,-1.78481955
-5.73586793,3.30029544,-3.30029480,0.00527091,-0.00527091,0.17731914,-0.17731918,0.90344121,-0.90344115,0.94826919,-0.94826893,0.49725102,-0.49725086,0.27376715,-0.27376720,0.03185049,-0.03185051,1.78340087,-1.78340052
-5.72986493,3.27004744,-3.27004742,0.00518559,-0.00518559,0.17119897,-0.17119902,0.89202391,-0.89202403,0.94366168,-0.94366162,0.48882108,-0.48882099,0.26739384,-0.26739393,0.03114825,-0.03114827,1.77362636,-1.77362637
-5.72386193,3.22526021,-3.22526083,0.00508514,-0.00508515,0.16469175,-0.16469182,0.87611025,-0.87611055,0.93472975,-0.93472990,0.47869085,-0.47869083,0.26010067,-0.26010081,0.03034633,-0.03034635,1.75542459,-1.75542498
-5.71785893,3.16616842,-3.16616970,0.00496887,-0.00496887,0.15785395,-0.15785403,0.85589825,-0.85589872,0.92145521,-0.92145557,0.46693535,-0.46693541,0.25194017,-0.25194034,0.02945014,-0.02945017,1.72886075,-1.72886151
-5.71185593,3.09323772,-3.09323964,0.00483644,-0.00483644,0.15074305,-0.15074315,0.83165696,-0.83165760,0.90389460,-0.90389516,0.45364608,-0.45364623,0.24297896,-0.24297917,0.02846617,-0.02846620,1.69414127,-1.69414241
-5.70585293,3.00716290,-3.00716545,0.00468795,-0.00468795,0.14341698,-0.14341709,0.80372035,-0.80372116,0.88218159,-0.88218236,0.43893068,-0.43893091,0.23329694,-0.23329719,0.02740198,-0.02740202,1.65161368,-1.65161518
-5.69984992,2.90885932,-2.90886248,0.00452392,-0.00452392,0.13593344,-0.13593357,0.77247942,-0.77248037,0.85652665,-0.85652761,0.42291237,-0.42291268,0.22298597,-0.22298625,0.02626625,-0.02626629,1.60176197,-1.60176382
-5.69384692,2.79944733,-2.79945105,0.00434529,-0.00434530,0.12834944,-0.12834958,0.73837283,-0.73837392,0.82721402,-0.82721517,0.40572899,-0.40572938,0.21214820,-0.21214852,0.02506864,-0.02506869,1.54519784,-1.54520002
-5.68784392,2.68023048,-2.68023471,0.00415340,-0.00415341,0.12072070,-0.12072085,0.70187648,-0.70187769,0.79459619,-0.79459751,0.38753177,-0.38753223,0.20089416,-0.20089450,0.02381977,-0.02381982,1.48264792,-1.48265040
-5.68184092,2.55266808,-2.55267277,0.00394992,-0.00394993,0.11310130,-0.11310147,0.66349229,-0.66349360,0.75908587,-0.75908734,0.36848354,-0.36848408,0.18934057,-0.18934093,0.02253104,-0.02253108,1.41493750,-1.41494024
-5.67583792,2.41834322,-2.41834830,0.00373683,-0.00373684,0.10554322,-0.10554340,0.62373669,-0.62373808,0.72114608,-0.72114767,0.34875676,-0.34875736,0.17760807,-0.17760845,0.02121446,-0.02121451,1.34297143,-1.34297440
-5.66983492,2.27892742,-2.27893282,0.00351632,-0.00351632,0.09809603,-0.09809621,0.58312915,-0.58313061,0.68127852,-0.68128022,0.32853098,-0.32853163,0.16581894,-0.16581933,0.01988250,-0.01988255,1.26771288,-1.26771602
-5.66383192,2.13614322,-2.13614886,0.00329072,-0.00329073,0.09080651,-0.09080671,0.54218120,-0.54218269,0.64001096,-0.64001274,0.30799009,-0.30799078,0.15409478,-0.15409518,0.01854778,-0.01854783,1.19016076,-1.19016404
-5.65782891,1.99172620,-1.99173200,0.00306246,-0.00306247,0.08371847,-0.08371867,0.50138613,-0.50138765,0.59788402,-0.59788584,0.28731932,-0.28732005,0.14255444,-0.14255485,0.01722293,-0.01722298,1.11132682,-1.11133018
-5.65182591,1.84738777,-1.84739364,0.00283396,-0.00283397,0.07687243,-0.07687263,0.46120998,-0.46121149,0.55543799,-0.55543983,0.26670209,-0.26670285,0.13131210,-0.13131250,0.01592029,-0.01592034,1.03221302,-1.03221642
-5.64582291,1.70477999,-1.70478586,0.00260760,-0.00260761,0.07030549,-0.07030569,0.42208361,-0.42208510,0.51320015,-0.51320200,0.24631679,-0.24631756,0.12047555,-0.12047595,0.01465169,-0.01465174,0.95379022,-0.95379361
-5.63981991,1.56546371,-1.56546950,0.00238560,-0.00238561,0.06405116,-0.06405136,0.38439650,-0.38439795,0.47167317,-0.47167499,0.22633369,-0.22633447,0.11014492,-0.11014531,0.01342827,-0.01342832,0.87697868,-0.87698202
-5.63381691,1.43088084,-1.43088648,0.00217004,-0.00217005,0.05813929,-0.05813948,0.34849197,-0.34849337,0.43132474,-0.43132651,0.20691203,-0.20691281,0.10041159,-0.10041196,0.01226025,-0.01226029,0.80263113,-0.80263438
-5.62781391,1.30233159,-1.30233702,0.00196277,-0.00196278,0.05259604,-0.05259622,0.31466414,-0.31466546,0.39257907,-0.39258078,0.18819745,-0.18819821,0.09135754,-0.09135789,0.01115678,-0.01115682,0.73151865,-0.73152176
-5.62181091,1.18095706,-1.18096221,0.00176540,-0.00176541,0.04744392,-0.04744410,0.28315636,-0.28315761,0.35581018,-0.35581180,0.17031979,-0.17032052,0.08305501,-0.08305534,0.01012582,-0.01012586,0.66431983,-0.66432279
-5.61580790,1.06772743,-1.06773227,0.00157929,-0.00157930,0.04270193,-0.04270210,0.25416129,-0.25416244,0.32133718,-0.32133870,0.15339144,-0.15339215,0.07556648,-0.07556677,0.00917402,-0.00917406,0.60161320,-0.60161596
-5.60980490,0.96343570,-0.96344017,0.00140552,-0.00140552,0.03838568,-0.03838584,0.22782213,-0.22782318,0.28942158,-0.28942299,0.13750623,-0.13750690,0.06894489,-0.06894516,0.00830670,-0.00830674,0.54387285,-0.54387539
-5.60380190,0.86869664,-0.86870072,0.00124491,-0.00124492,0.03450770,-0.03450785,0.20423522,-0.20423617,0.26026647,-0.26026776,0.12273886,-0.12273949,0.06323422,-0.06323445,0.00752779,-0.00752782,0.49146728,-0.49146960
-5.59779890,0.78395055,-0.78395421,0.00109807,-0.00109807,0.03107776,-0.03107790,0.18345347,-0.18345431,0.23401744,-0.23401859,0.10914495,-0.10914554,0.05847012,-0.05847032,0.00683985,-0.00683988,0.44466104,-0.44466310
-5.59179590,0.70947121,-0.70947444,0.00096533,-0.00096533,0.02810321,-0.02810333,0.16549058,-0.16549130,0.21076500,-0.21076602,0.09676166,-0.09676220,0.05468079,-0.05468096,0.00624412,-0.00624414,0.40361875,-0.40362056
-5.58579290,0.64537724,-0.64538003,0.00084686,-0.00084686,0.02558939,-0.02558949,0.15032584,-0.15032645,0.19054827,-0.19054916,0.08560873,-0.08560923,0.05188791,-0.05188804,0.00574055,-0.00574056,0.36841137,-0.36841293
-5.57978989,0.59164624,-0.59164859,0.00074264,-0.00074264,0.02354012,-0.02354021,0.13790928,-0.13790978,0.17335966,-0.17336041,0.07569005,-0.07569050,0.05010752,-0.05010762,0.00532791,-0.00532792,0.33902400,-0.33902529
-5.57378689,0.54813089,-0.54813280,0.00065252,-0.00065253,0.02195811,-0.02195819,0.12816694,-0.12816733,0.15915022,-0.15915083,0.06699552,-0.06699592,0.04935102,-0.04935108,0.00500389,-0.00500390,0.31536492,-0.31536597
-5.56778389,0.51457620,-0.51457770,0.00057625,-0.00057625,0.02084539,-0.02084546,0.12100619,-0.12100648,0.14783546,-0.14783594,0.05950317,-0.05950352,0.04962593,-0.04962595,0.00476520,-0.00476521,0.29727558,-0.29727639
-5.56178089,0.49063756,-0.49063866,0.00051349,-0.00051349,0.02020372,-0.02020377,0.11632098,-0.11632118,0.13930139,-0.13930175,0.05318142,-0.05318172,0.05093663,-0.05093663,0.00460771,-0.00460771,0.28454093,-0.28454150
-5.55577789,0.47589864,-0.47589936,0.00046386,-0.00046386,0.02003490,-0.02003493,0.11399683,-0.11399693,0.13341055,-0.13341079,0.04799144,-0.04799170,0.05328496,-0.05328492,0.00452653,-0.00452653,0.27690006,-0.27690041
-5.54977489,0.46988899,-0.46988936,0.00042695,-0.00042695,0.02034104,-0.02034106,0.11391555,-0.11391556,0.13000789,-0.13000803,0.04388943,-0.04388963,0.05667053,-0.05667046,0.00451622,-0.00451622,0.27405672,-0.27405688
-5.54377189,0.47210086,-0.47210090,0.00040233,-0.00040233,0.02112472,-0.02112473,0.11595962,-0.11595955,0.12892638,-0.12892642,0.04082877,-0.04082894,0.06109094,-0.06109084,0.00457089,-0.00457088,0.27568966,-0.27568963
-5.53776888,0.48200489,-0.48200464,0.00038960,-0.00038961,0.02238906,-0.02238905,0.12001618,-0.12001604,0.12999221,-0.12999216,0.03876209,-0.03876222,0.06654178,-0.06654165,0.00468430,-0.00468429,0.28146246,-0.28146226
-5.53176588,0.49906462,-0.49906410,0.00038837,-0.00038837,0.02413764,-0.02413762,0.12598063,-0.12598042,0.13302960,-0.13302947,0.03764298,-0.03764307,0.07301639,-0.07301624,0.00485009,-0.00485008,0.29103292,-0.29103258
-5.52576288,0.52274945,-0.52274870,0.00039824,-0.00039824,0.02637438,-0.02637435,0.13375964,-0.13375937,0.13786507,-0.13786487,0.03742752,-0.03742758,0.08050549,-0.08050532,0.00506184,-0.00506183,0.30406179,-0.30406132
-5.51975988,0.55254616,-0.55254520,0.00041885,-0.00041885,0.02910325,-0.02910320,0.14327374,-0.14327342,0.14433119,-0.14433092,0.03807551,-0.03807554,0.08899662,-0.08899643,0.00531327,-0.00531326,0.32022070,-0.32022012
-5.51375688,0.58796866,-0.58796752,0.00044984,-0.00044984,0.03232794,-0.03232788,0.15445929,-0.15445891,0.15226983,-0.15226951,0.03955136,-0.03955137,0.09847344,-0.09847322,0.00559832,-0.00559830,0.33919928,-0.33919861
-5.50775388,0.62856598,-0.62856469,0.00049084,-0.00049084,0.03605142,-0.03605135,0.16726972,-0.16726930,0.16153480,-0.16153443,0.04182478,-0.04182476,0.10891495,-0.10891472,0.00591130,-0.00591129,0.36071130,-0.36071055
-5.50175088,0.67392839,-0.67392698,0.00054147,-0.00054147,0.04027551,-0.04027543,0.18167613,-0.18167567,0.17199389,-0.17199348,0.04487110,-0.04487105,0.12029470,-0.12029445,0.00624704,-0.00624703,0.38449963,-0.38449882
-5.49574787,0.72369146,-0.72368994,0.00060134,-0.00060133,0.04500038,-0.04500029,0.19766695,-0.19766645,0.18353030,-0.18352986,0.04867141,-0.04867135,0.13257988,-0.13257961,0.00660093,-0.00660092,0.41033998,-0.41033912
-5.48974487,0.77753799,-0.77753639,0.00066997,-0.00066997,0.05022408,-0.05022398,0.21524677,-0.21524623,0.19604345,-0.19604298,0.05321249,-0.05321241,0.14573057,-0.14573030,0.00696905,-0.00696903,0.43804318,-0.43804227
-5.48374187,0.83519773,-0.83519606,0.00074687,-0.00074687,0.05594210,-0.05594199,0.23443414,-0.23443356,0.20944907,-0.20944857,0.05848643,-0.05848634,0.15969904,-0.15969876,0.00734819,-0.00734817,0.46745586,-0.46745492
-5.47773887,0.89644478,-0.89644305,0.00083145,-0.00083144,0.06214703,-0.06214692,0.25525835,-0.25525774,0.22367863,-0.22367812,0.06449024,-0.06449014,0.17442916,-0.17442887,0.00773593,-0.00773591,0.49845954,-0.49845858
-5.47173587,0.96109270,-0.96109092,0.00092305,-0.00092304,0.06882828,-0.06882816,0.27775526,-0.27775461,0.23867814,-0.23867760,0.07122520,-0.07122507,0.18985603,-0.18985574,0.00813060,-0.00813058,0.53096785,-0.53096687
-5.46573287,1.02898740,-1.02898558,0.00102092,-0.00102092,0.07597190,-0.07597177,0.30196208,-0.30196139,0.25440614,-0.25440558,0.07869609,-0.07869595,0.20590585,-0.20590556,0.00853127,-0.00853125,0.56492209,-0.56492110
-5.45972986,1.09999801,-1.09999616,0.00112424,-0.00112424,0.08356051,-0.08356038,0.32791130,-0.32791058,0.27083130,-0.27083072,0.08691039,-0.08691025,0.22249602,-0.22249573,0.00893769,-0.00893767,0.60028512,-0.60028411
-5.45372686,1.17400592,-1.17400404,0.00123210,-0.00123209,0.09157341,-0.09157327,0.35562405,-0.35562329,0.28792929,-0.28792869,0.09587731,-0.09587716,0.23953550,-0.23953522,0.00935016,-0.00935014,0.63703373,-0.63703271
-5.44772386,1.25089252,-1.25089061,0.00134349,-0.00134348,0.09998668,-0.09998654,0.38510288,-0.38510208,0.30567939,-0.30567878,0.10560671,-0.10560655,0.25692553,-0.25692525,0.00976944,-0.00976942,0.67514988,-0.67514885
-5.44172086,1.33052611,-1.33052417,0.00145736,-0.00145735,0.10877347,-0.10877333,0.41632449,-0.41632366,0.32406079,-0.32406016,0.11610795,-0.11610778,0.27456054,-0.27456027,0.01019656,-0.01019655,0.71461116,-0.71461011
-5.43571786,1.41274858,-1.41274661,0.00157259,-0.00157259,0.11790424,-0.11790410,0.44923277,-0.44923189,0.34304887,-0.34304821,0.12738867,-0.12738850,0.29232939,-0.29232913,0.01063268,-0.01063266,0.75538083,-0.75537976
-5.42971486,1.49736265,-1.49736066,0.00168806,-0.00168805,0.12734717,-0.12734703,0.48373233,-0.48373142,0.36261156,-0.36261088,0.13945341,-0.13945323,0.31011681,-0.31011656,0.01107884,-0.01107883,0.79739824,-0.79739715
-5.42371186,1.58412039,-1.58411837,0.00180259,-0.00180259,0.13706835,-0.13706822,0.51968329,-0.51968235,0.38270621,-0.38270551,0.15230216,-0.15230199,0.32780507,-0.32780484,0.01153584,-0.01153583,0.84057000,-0.84056889
-5.41770885,1.67271377,-1.67271173,0.00191505,-0.00191504,0.14703217,-0.14703204,0.55689750,-0.55689653,0.40327694,-0.40327621,0.16592886,-0.16592868,0.34527577,-0.34527555,0.01200399,-0.01200398,0.88476262,-0.88476149
-5.41170585,1.76276814,-1.76276609,0.00202431,-0.00202430,0.15720138,-0.15720126,0.59513667,-0.59513568,0.42425287,-0.42425212,0.18031973,-0.18031955,0.36241170,-0.36241151,0.01248297,-0.01248296,0.92979725,-0.92979609
-5.40570285,1.85383908,-1.85383703,0.00212931,-0.00212930,0.16753727,-0.16753715,0.63411279,-0.63411178,0.44554741,-0.44554664,0.19545171,-0.19545153,0.37909881,-0.37909864,0.01297168,-0.01297167,0.97544687,-0.97544570
-5.39969985,1.94541336,-1.94541132,0.00222905,-0.00222905,0.17799953,-0.17799942,0.67349104,-0.67349002,0.46705858,-0.46705779,0.21129079,-0.21129061,0.39522808,-0.39522794,0.01346814,-0.01346813,1.02143663,-1.02143545
-5.39369685,2.03691425,-2.03691222,0.00232264,-0.00232263,0.18854620,-0.18854610,0.71289536,-0.71289435,0.48867071,-0.48866990,0.22779046,-0.22779029,0.41069740,-0.41069728,0.01396941,-0.01396940,1.06744728,-1.06744609
-5.38769385,2.12771132,-2.12770932,0.00240926,-0.00240926,0.19913335,-0.19913326,0.75191666,-0.75191566,0.51025725,-0.51025642,0.24489035,-0.24489018,0.42541326,-0.42541317,0.01447162,-0.01447161,1.11312199,-1.11312080
-5.38169085,2.21713468,-2.21713272,0.00248824,-0.00248823,0.20971478,-0.20971470,0.79012352,-0.79012254,0.53168487,-0.53168403,0.26251499,-0.26251483,0.43929240,-0.43929235,0.01496995,-0.01496994,1.15807649,-1.15807531
-5.37568784,2.30449327,-2.30449137,0.00255900,-0.00255900,0.22024174,-0.22024167,0.82707512,-0.82707418,0.55281854,-0.55281769,0.28057301,-0.28057285,0.45226323,-0.45226321,0.01545880,-0.01545879,1.20191199,-1.20191083
-5.36968484,2.38909652,-2.38909469,0.00262113,-0.00262113,0.23066258,-0.23066253,0.86233588,-0.86233498,0.57352742,-0.57352657,0.29895673,-0.29895658,0.46426709,-0.46426711,0.01593190,-0.01593189,1.24423060,-1.24422946
-5.36368184,2.47027856,-2.47027682,0.00267431,-0.00267431,0.24092262,-0.24092259,0.89549130,-0.89549046,0.59369131,-0.59369045,0.31754226,-0.31754212,0.47525938,-0.47525943,0.01638252,-0.01638252,1.28465242,-1.28465132
-5.35767884,2.54742390,-2.54742225,0.00271839,-0.00271839,0.25096416,-0.25096414,0.92616421,-0.92616344,0.61320719,-0.61320633,0.33619024,-0.33619012,0.48521046,-0.48521054,0.01680375,-0.01680374,1.32283349,-1.32283242
-5.35167584,2.61999331,-2.61999176,0.00275333,-0.00275333,0.26072670,-0.26072669,0.95403070,-0.95402999,0.63199560,-0.63199473,0.35474724,-0.35474712,0.49410641,-0.49410652,0.01718870,-0.01718869,1.35848356,-1.35848253
-5.34567284,2.68754856,-2.68754711,0.00277924,-0.00277924,0.27014749,-0.27014749,0.97883489,-0.97883426,0.65000630,-0.65000543,0.37304786,-0.37304776,0.50194965,-0.50194979,0.01753087,-0.01753087,1.39138276,-1.39138179
