energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.80790395,1.39146598,-1.39141588,0.00543039,-0.00543037,0.03532269,-0.03531986,0.64858487,-0.64854469,0.67689549,-0.67687974,0.78899277,-0.78896284,0.00000000,-0.00000000
-5.80190095,1.34673934,-1.34669002,0.00544826,-0.00544823,0.03238438,-0.03238219,0.61635271,-0.61631422,0.66063017,-0.66061446,0.76459618,-0.76456611,0.00000000,-0.00000000
-5.79589795,1.30097235,-1.30092433,0.00543933,-0.00543928,0.02985325,-0.02985179,0.58512098,-0.58508433,0.64342847,-0.64341301,0.73923010,-0.73920005,0.00000000,-0.00000000
-5.78989495,1.25433039,-1.25428425,0.00540190,-0.00540184,0.02775991,-0.02775931,0.55491426,-0.55487960,0.62533758,-0.62532266,0.71294937,-0.71291956,0.00000000,-0.00000000
-5.78389195,1.20706929,-1.20702574,0.00533500,-0.00533493,0.02613801,-0.02613838,0.52577222,-0.52573974,0.60645938,-0.60644535,0.68585591,-0.68582656,0.00000000,-0.00000000
-5.77788894,1.15954264,-1.15950249,0.00523846,-0.00523838,0.02502551,-0.02502700,0.49775590,-0.49772579,0.58695502,-0.58694231,0.65810154,-0.65807292,0.00000000,-0.00000000
-5.77188594,1.11220477,-1.11216895,0.00511289,-0.00511279,0.02446597,-0.02446876,0.47095246,-0.47092496,0.56704711,-0.56703624,0.62988850,-0.62986092,0.00000000,-0.00000000
-5.76588294,1.06560951,-1.06557908,0.00495965,-0.00495954,0.02450971,-0.02451399,0.44547825,-0.44545362,0.54701937,-0.54701092,0.60146756,-0.60144137,0.00000000,-0.00000000
-5.75987994,1.02040469,-1.02038084,0.00478082,-0.00478070,0.02521479,-0.02522080,0.42147999,-0.42145855,0.52721374,-0.52720840,0.57313375,-0.57310933,0.00000000,-0.00000000
-5.75387694,0.97732259,-0.97730663,0.00457908,-0.00457895,0.02664781,-0.02665579,0.39913429,-0.39911639,0.50802515,-0.50802369,0.54522006,-0.54519779,0.00000000,-0.00000000
-5.74787394,0.93716670,-0.93716004,0.00435766,-0.00435752,0.02888434,-0.02889461,0.37864537,-0.37863139,0.48989403,-0.48989729,0.51808912,-0.51806943,0.00000000,-0.00000000
-5.74187094,0.90079529,-0.90079945,0.00412015,-0.00412001,0.03200918,-0.03202205,0.36024126,-0.36023164,0.47329693,-0.47330581,0.49212363,-0.49210694,0.00000000,-0.00000000
-5.73586793,0.86910243,-0.86911899,0.00387045,-0.00387031,0.03611604,-0.03613189,0.34416868,-0.34416388,0.45873553,-0.45875101,0.46771545,-0.46770218,0.00000000,-0.00000000
-5.72986493,0.84299695,-0.84302758,0.00361256,-0.00361242,0.04130697,-0.04132619,0.33068677,-0.33068728,0.44672450,-0.44674759,0.44525428,-0.44524485,0.00000000,-0.00000000
-5.72386193,0.82338023,-0.82342661,0.00335052,-0.00335039,0.04769122,-0.04771424,0.32006002,-0.32006633,0.43777847,-0.43781022,0.42511597,-0.42511076,0.00000000,-0.00000000
-5.71785893,0.81112327,-0.81118708,0.00308826,-0.00308813,0.05538363,-0.05541091,0.31255058,-0.31256321,0.43239871,-0.43244015,0.40765121,-0.40765057,0.00000000,-0.00000000
-5.71185593,0.80704386,-0.80712675,0.00282948,-0.00282935,0.06450259,-0.06453459,0.30841033,-0.30842979,0.43105967,-0.43111184,0.39317479,-0.39317902,0.00000000,-0.00000000
-5.70585293,0.81188444,-0.81198798,0.00257757,-0.00257745,0.07516739,-0.07520460,0.30787284,-0.30789962,0.43419610,-0.43425999,0.38195599,-0.38196532,0.00000000,-0.00000000
-5.69984992,0.82629122,-0.82641686,0.00233555,-0.00233544,0.08749523,-0.08753813,0.31114558,-0.31118015,0.44219077,-0.44226731,0.37421027,-0.37422488,0.00000000,-0.00000000
-5.69384692,0.85079515,-0.85094418,0.00210600,-0.00210590,0.10159768,-0.10164674,0.31840249,-0.31844526,0.45536334,-0.45545337,0.37009267,-0.37011265,0.00000000,-0.00000000
-5.68784392,0.88579516,-0.88596867,0.00189102,-0.00189094,0.11757692,-0.11763259,0.32977716,-0.32982849,0.47396072,-0.47406496,0.36969300,-0.36971836,0.00000000,-0.00000000
-5.68184092,0.93154428,-0.93174312,0.00169225,-0.00169218,0.13552166,-0.13558434,0.34535683,-0.34541699,0.49814897,-0.49826799,0.37303307,-0.37306371,0.00000000,-0.00000000
-5.67583792,0.98813882,-0.98836354,0.00151083,-0.00151078,0.15550294,-0.15557299,0.36517724,-0.36524642,0.52800724,-0.52814147,0.38006589,-0.38010163,0.00000000,-0.00000000
-5.66983492,1.05551109,-1.05576193,0.00134744,-0.00134740,0.17757001,-0.17764770,0.38921856,-0.38929684,0.56352379,-0.56367345,0.39067697,-0.39071753,0.00000000,-0.00000000
-5.66383192,1.13342587,-1.13370271,0.00120234,-0.00120231,0.20174636,-0.20183190,0.41740252,-0.41748986,0.60459428,-0.60475940,0.40468763,-0.40473263,0.00000000,-0.00000000
-5.65782891,1.22148083,-1.22178318,0.00107539,-0.00107538,0.22802618,-0.22811969,0.44959070,-0.44968692,0.65102247,-0.65120287,0.42186002,-0.42190900,0.00000000,-0.00000000
-5.65182591,1.31911098,-1.31943794,0.00096612,-0.00096613,0.25637136,-0.25647282,0.48558419,-0.48568898,0.70252339,-0.70271864,0.44190392,-0.44195633,0.00000000,-0.00000000
-5.64582291,1.42559718,-1.42594747,0.00087378,-0.00087380,0.28670923,-0.28681854,0.52512463,-0.52523753,0.75872886,-0.75893834,0.46448485,-0.46454006,0.00000000,-0.00000000
-5.63981991,1.54007859,-1.54045056,0.00079738,-0.00079741,0.31893130,-0.31904823,0.56789657,-0.56801697,0.81919544,-0.81941832,0.48923326,-0.48929059,0.00000000,-0.00000000
-5.63381691,1.66156891,-1.66196052,0.00073575,-0.00073580,0.35289297,-0.35301716,0.61353126,-0.61365840,0.88341453,-0.88364976,0.51575452,-0.51581323,0.00000000,-0.00000000
-5.62781391,1.78897584,-1.78938476,0.00068761,-0.00068767,0.38841449,-0.38854548,0.66161182,-0.66174481,0.95082434,-0.95107073,0.54363923,-0.54369857,0.00000000,-0.00000000
-5.62181091,1.92112360,-1.92154718,0.00065161,-0.00065169,0.42528315,-0.42542035,0.71167960,-0.71181741,1.02082355,-1.02107975,0.57247363,-0.57253281,0.00000000,-0.00000000
-5.61580790,2.05677759,-2.05721297,0.00062638,-0.00062646,0.46325663,-0.46339938,0.76324185,-0.76338334,1.09278608,-1.09305063,0.60184961,-0.60190786,0.00000000,-0.00000000
-5.60980490,2.19467067,-2.19511483,0.00061055,-0.00061064,0.50206762,-0.50221517,0.81578030,-0.81592425,1.16607652,-1.16634791,0.63137400,-0.63143057,0.00000000,-0.00000000
-5.60380190,2.33353015,-2.33398000,0.00060282,-0.00060292,0.54142943,-0.54158095,0.86876074,-0.86890584,1.24006578,-1.24034246,0.66067694,-0.66073112,0.00000000,-0.00000000
-5.59779890,2.47210467,-2.47255707,0.00060198,-0.00060208,0.58104241,-0.58119703,0.92164310,-0.92178803,1.31414615,-1.31442659,0.68941888,-0.68947000,0.00000000,-0.00000000
-5.59179590,2.60918995,-2.60964185,0.00060693,-0.00060703,0.62060102,-0.62075787,0.97389208,-0.97403548,1.38774546,-1.38802820,0.71729623,-0.71734370,0.00000000,-0.00000000
-5.58579290,2.74365274,-2.74410121,0.00061671,-0.00061682,0.65980120,-0.65995939,1.02498780,-1.02512836,1.46033947,-1.46062313,0.74404538,-0.74408868,0.00000000,-0.00000000
-5.57978989,2.87445184,-2.87489415,0.00063052,-0.00063063,0.69834763,-0.69850629,1.07443632,-1.07457277,1.53146220,-1.53174552,0.76944515,-0.76948387,0.00000000,-0.00000000
-5.57378689,3.00065576,-3.00108943,0.00064775,-0.00064786,0.73596064,-0.73611895,1.12177975,-1.12191091,1.60071359,-1.60099545,0.79331774,-0.79335155,0.00000000,-0.00000000
-5.56778389,3.12145621,-3.12187907,0.00066796,-0.00066808,0.77238240,-0.77253958,1.16660550,-1.16673032,1.66776425,-1.66804368,0.81552817,-0.81555685,0.00000000,-0.00000000
-5.56178089,3.23617721,-3.23658736,0.00069093,-0.00069105,0.80738205,-0.80753738,1.20855463,-1.20867219,1.73235710,-1.73263327,0.83598263,-0.83600605,0.00000000,-0.00000000
-5.55577789,3.34427941,-3.34467528,0.00071661,-0.00071673,0.84075950,-0.84091233,1.24732880,-1.24743835,1.79430579,-1.79457801,0.85462578,-0.85464392,0.00000000,-0.00000000
-5.54977489,3.44535986,-3.44574021,0.00074518,-0.00074530,0.87234780,-0.87249752,1.28269581,-1.28279676,1.85349015,-1.85375783,0.87143740,-0.87145034,0.00000000,-0.00000000
-5.54377189,3.53914742,-3.53951124,0.00077699,-0.00077711,0.90201380,-0.90215988,1.31449339,-1.31458536,1.90984885,-1.91011146,0.88642866,-0.88643656,0.00000000,-0.00000000
-5.53776888,3.62549412,-3.62584064,0.00081258,-0.00081270,0.92965736,-0.92979928,1.34263130,-1.34271408,1.96336974,-1.96362679,0.89963828,-0.89964139,0.00000000,-0.00000000
-5.53176588,3.70436331,-3.70469194,0.00085264,-0.00085277,0.95520890,-0.95534618,1.36709150,-1.36716506,2.01407849,-2.01432947,0.91112882,-0.91112744,0.00000000,-0.00000000
-5.52576288,3.77581531,-3.77612556,0.00089803,-0.00089817,0.97862576,-0.97875792,1.38792657,-1.38799105,2.06202620,-2.06227054,0.92098329,-0.92097779,0.00000000,-0.00000000
-5.51975988,3.83999128,-3.84028271,0.00094968,-0.00094983,0.99988746,-1.00001402,1.40525627,-1.40531194,2.10727660,-2.10751360,0.92930220,-0.92929300,0.00000000,-0.00000000
-5.51375688,3.89709650,-3.89736863,0.00100862,-0.00100878,1.01899036,-1.01911076,1.41926249,-1.41930975,2.14989372,-2.15012255,0.93620117,-0.93618871,0.00000000,-0.00000000
-5.50775388,3.94738365,-3.94763594,0.00107589,-0.00107606,1.03594196,-1.03605563,1.43018268,-1.43022204,2.18993069,-2.19015033,0.94180891,-0.94179366,0.00000000,-0.00000000
-5.50175088,3.99113710,-3.99136886,0.00115251,-0.00115270,1.05075546,-1.05086175,1.43830202,-1.43833404,2.22742028,-2.22762951,0.94626561,-0.94624806,0.00000000,-0.00000000
-5.49574787,4.02865881,-4.02886921,0.00123944,-0.00123965,1.06344485,-1.06354304,1.44394447,-1.44396974,2.26236776,-2.26256517,0.94972157,-0.94970219,0.00000000,-0.00000000
-5.48974487,4.06025643,-4.06044449,0.00133749,-0.00133773,1.07402093,-1.07411022,1.44746306,-1.44748220,2.29474641,-2.29493040,0.95233573,-0.95231501,0.00000000,-0.00000000
-5.48374187,4.08623395,-4.08639850,0.00144732,-0.00144759,1.08248862,-1.08256819,1.44922970,-1.44924330,2.32449594,-2.32466476,0.95427409,-0.95425248,0.00000000,-0.00000000
-5.47773887,4.10688498,-4.10702476,0.00156932,-0.00156962,1.08884577,-1.08891474,1.44962471,-1.44963334,2.35152389,-2.35167568,0.95570768,-0.95568561,0.00000000,-0.00000000
-5.47173587,4.12248887,-4.12260253,0.00170361,-0.00170393,1.09308356,-1.09314103,1.44902648,-1.44903063,2.37570977,-2.37584263,0.95680993,-0.95678781,0.00000000,-0.00000000
-5.46573287,4.13330928,-4.13339550,0.00184995,-0.00185030,1.09518843,-1.09523355,1.44780138,-1.44780149,2.39691179,-2.39702387,0.95775341,-0.95773161,0.00000000,-0.00000000
-5.45972986,4.13959508,-4.13965260,0.00200777,-0.00200816,1.09514568,-1.09517765,1.44629445,-1.44629090,2.41497572,-2.41506529,0.95870582,-0.95868469,0.00000000,-0.00000000
-5.45372686,4.14158304,-4.14161081,0.00217609,-0.00217650,1.09294412,-1.09296225,1.44482081,-1.44481391,2.42974533,-2.42981085,0.95982541,-0.95980523,0.00000000,-0.00000000
-5.44772386,4.13950201,-4.13949924,0.00235351,-0.00235395,1.08858188,-1.08858564,1.44365836,-1.44364837,2.44107386,-2.44111410,0.96125579,-0.96123682,0.00000000,-0.00000000
-5.44172086,4.13357802,-4.13354431,0.00253825,-0.00253871,1.08207269,-1.08206175,1.44304170,-1.44302883,2.44883591,-2.44885005,0.96312069,-0.96310314,0.00000000,-0.00000000
-5.43571786,4.12403992,-4.12397535,0.00272814,-0.00272862,1.07345234,-1.07342660,1.44315762,-1.44314207,2.45293921,-2.45292685,0.96551857,-0.96550261,0.00000000,-0.00000000
-5.42971486,4.11112515,-4.11103036,0.00292067,-0.00292117,1.06278483,-1.06274447,1.44414228,-1.44412423,2.45333553,-2.45329681,0.96851792,-0.96850368,0.00000000,-0.00000000
-5.42371186,4.09508528,-4.09496151,0.00311305,-0.00311356,1.05016782,-1.05011332,1.44608010,-1.44605975,2.45003045,-2.44996610,0.97215316,-0.97214073,0.00000000,-0.00000000
-5.41770885,4.07619105,-4.07604020,0.00330225,-0.00330276,1.03573691,-1.03566907,1.44900447,-1.44898206,2.44309146,-2.44300277,0.97642193,-0.97641136,0.00000000,-0.00000000
-5.41170585,4.05473680,-4.05456145,0.00348509,-0.00348561,1.01966852,-1.01958844,1.45290026,-1.45287607,2.43265396,-2.43254286,0.98128378,-0.98127511,0.00000000,-0.00000000
-5.40570285,4.03104392,-4.03084732,0.00365838,-0.00365889,1.00218091,-1.00209003,1.45770793,-1.45768234,2.41892522,-2.41879420,0.98666075,-0.98665398,0.00000000,-0.00000000
-5.39969985,4.00546348,-4.00524949,0.00381892,-0.00381942,0.98353350,-0.98343354,1.46332931,-1.46330275,2.40218575,-2.40203784,0.99243976,-0.99243487,0.00000000,-0.00000000
-5.39369685,3.97837756,-3.97815061,0.00396370,-0.00396418,0.96402404,-0.96391696,1.46963452,-1.46960753,2.38278829,-2.38262703,0.99847704,-0.99847401,0.00000000,-0.00000000
-5.38769385,3.95019954,-3.94996455,0.00408993,-0.00409039,0.94398394,-0.94387196,1.47646999,-1.47644319,2.36115437,-2.36098369,1.00460432,-1.00460311,0.00000000,-0.00000000
-5.38169085,3.92137287,-3.92113511,0.00419516,-0.00419559,0.92377181,-0.92365729,1.48366707,-1.48364117,2.33776825,-2.33759241,1.01063660,-1.01063720,0.00000000,-0.00000000
-5.37568784,3.89236836,-3.89213334,0.00427736,-0.00427776,0.90376533,-0.90365074,1.49105087,-1.49102666,2.31316862,-2.31299207,1.01638114,-1.01638353,0.00000000,-0.00000000
-5.36968484,3.86367962,-3.86345298,0.00433499,-0.00433534,0.88435180,-0.88423963,1.49844892,-1.49842724,2.28793795,-2.28776523,1.02164708,-1.02165126,0.00000000,-0.00000000
-5.36368184,3.83581668,-3.83560397,0.00436702,-0.00436734,0.86591770,-0.86581043,1.50569914,-1.50568087,2.26268978,-2.26252540,1.02625521,-1.02626122,0.00000000,-0.00000000
-5.35767884,3.80929733,-3.80910391,0.00437302,-0.00437330,0.84883764,-0.84873763,1.51265676,-1.51264279,2.23805404,-2.23790236,1.03004734,-1.03005523,0.00000000,-0.00000000
-5.35167584,3.78463625,-3.78446711,0.00435312,-0.00435336,0.83346300,-0.83337243,1.51919979,-1.51919098,2.21466077,-2.21452585,1.03289449,-1.03290433,0.00000000,-0.00000000
-5.34567284,3.76233191,-3.76219151,0.00430801,-0.00430820,0.82011080,-0.82003163,1.52523262,-1.52522978,2.19312248,-2.19300796,1.03470353,-1.03471541,0.00000000,-0.00000000
-5.33966983,3.74285117,-3.74274330,0.00423892,-0.00423907,0.80905312,-0.80898698,1.53068776,-1.53069158,2.17401548,-2.17392450,1.03542174,-1.03543577,0.00000000,-0.00000000
-5.33366683,3.72661205,-3.72653970,0.00414756,-0.00414767,0.80050740,-0.80045556,1.53552530,-1.53553638,2.15786085,-2.15779594,1.03503885,-1.03505515,0.00000000,-0.00000000
-5.32766383,3.71396497,-3.71393022,0.00403606,-0.00403613,0.79462813,-0.79459149,1.53973039,-1.53974915,2.14510541,-2.14506839,1.03358659,-1.03360527,0.00000000,-0.00000000
-5.32166083,3.70517323,-3.70517717,0.00390687,-0.00390690,0.79150012,-0.79147913,1.54330866,-1.54333530,2.13610339,-2.13609530,1.03113543,-1.03115658,0.00000000,-0.00000000
-5.31565783,3.70039351,-3.70043612,0.00376270,-0.00376270,0.79113368,-0.79112835,1.54627995,-1.54631447,2.13109955,-2.13112062,1.02778889,-1.02781256,0.00000000,-0.00000000
-5.30965483,3.69965729,-3.69973747,0.00360641,-0.00360638,0.79346193,-0.79347180,1.54867074,-1.54871288,2.13021446,-2.13026412,1.02367556,-1.02370174,0.00000000,-0.00000000
-5.30365183,3.70285456,-3.70297009,0.00344092,-0.00344087,0.79834038,-0.79836456,1.55050574,-1.55055500,2.13343276,-2.13350955,1.01893939,-1.01896801,0.00000000,-0.00000000
-5.29764882,3.70972074,-3.70986831,0.00326911,-0.00326904,0.80554901,-0.80558618,1.55179919,-1.55185479,2.14059497,-2.14069665,1.01372878,-1.01375968,0.00000000,-0.00000000
-5.29164582,3.71982804,-3.72000332,0.00309377,-0.00309368,0.81479662,-0.81484508,1.55254650,-1.55260740,2.15139380,-2.15151736,1.00818509,-1.00821802,0.00000000,-0.00000000
-5.28564282,3.73258239,-3.73278011,0.00291748,-0.00291738,0.82572769,-0.82578540,1.55271682,-1.55278173,2.16537518,-2.16551693,1.00243140,-1.00246598,0.00000000,-0.00000000
-5.27963982,3.74722662,-3.74744072,0.00274258,-0.00274247,0.83793140,-0.83799604,1.55224706,-1.55231448,2.18194467,-2.18210031,0.99656207,-0.99659782,0.00000000,-0.00000000
-5.27363682,3.76285064,-3.76307442,0.00257112,-0.00257100,0.85095265,-0.85102170,1.55103796,-1.55110618,2.20037918,-2.20054395,0.99063389,-0.99067023,0.00000000,-0.00000000
-5.26763382,3.77840875,-3.77863503,0.00240483,-0.00240471,0.86430480,-0.86437559,1.54895246,-1.54901965,2.21984401,-2.22001280,0.98465938,-0.98469558,0.00000000,-0.00000000
-5.26163082,3.79274402,-3.79296538,0.00224511,-0.00224498,0.87748363,-0.87755347,1.54581678,-1.54588100,2.23941492,-2.23958242,0.97860259,-0.97863787,0.00000000,-0.00000000
-5.25562781,3.80461914,-3.80482811,0.00209302,-0.00209288,0.88998221,-0.89004843,1.54142414,-1.54148340,2.25810440,-2.25826528,0.97237793,-0.97241140,0.00000000,-0.00000000
-5.24962481,3.81275286,-3.81294215,0.00194928,-0.00194915,0.90130595,-0.90136599,1.53554115,-1.53559350,2.27489157,-2.27504059,0.96585190,-0.96588262,0.00000000,-0.00000000
-5.24362181,3.81586067,-3.81602338,0.00181435,-0.00181421,0.91098746,-0.91103896,1.52791662,-1.52796019,2.28875425,-2.28888646,0.95884792,-0.95887492,0.00000000,-0.00000000
-5.23761881,3.81269804,-3.81282787,0.00168838,-0.00168824,0.91860055,-0.91864139,1.51829241,-1.51832548,2.29870230,-2.29881317,0.95115390,-0.95117621,0.00000000,-0.00000000
-5.23161581,3.80210452,-3.80219595,0.00157133,-0.00157119,0.92377277,-0.92380117,1.50641575,-1.50643678,2.30381053,-2.30389608,0.94253223,-0.94254893,0.00000000,-0.00000000
-5.22561281,3.78304655,-3.78309503,0.00146296,-0.00146282,0.92619617,-0.92621069,1.49205239,-1.49206011,2.30325007,-2.30330696,0.93273172,-0.93274194,0.00000000,-0.00000000
-5.21960980,3.75465709,-3.75465913,0.00136291,-0.00136276,0.92563560,-0.92563522,1.47500004,-1.47499347,2.29631655,-2.29634221,0.92150072,-0.92150371,0.00000000,-0.00000000
-5.21360680,3.71627022,-3.71622350,0.00127070,-0.00127055,0.92193446,-0.92191856,1.45510117,-1.45507964,2.28245408,-2.28244674,0.90860092,-0.90859605,0.00000000,-0.00000000
-5.20760380,3.66744894,-3.66735233,0.00118584,-0.00118569,0.91501750,-0.91498587,1.43225458,-1.43221779,2.26127392,-2.26123266,0.89382092,-0.89380773,0.00000000,-0.00000000
-5.20160080,3.60800491,-3.60785853,0.00110780,-0.00110765,0.90489072,-0.90484354,1.40642515,-1.40637313,2.23256702,-2.23249173,0.87698901,-0.87696722,0.00000000,-0.00000000
-5.19559780,3.53800929,-3.53781440,0.00103609,-0.00103594,0.89163837,-0.89157620,1.37765107,-1.37758422,2.19630993,-2.19620133,0.85798433,-0.85795389,0.00000000,-0.00000000
-5.18959480,3.45779393,-3.45755288,0.00097026,-0.00097010,0.87541732,-0.87534104,1.34604830,-1.34596734,2.15266406,-2.15252361,0.83674602,-0.83670705,0.00000000,-0.00000000
-5.18359180,3.36794318,-3.36765932,0.00090993,-0.00090977,0.85644906,-0.85635983,1.31181181,-1.31171777,2.10196834,-2.10179818,0.81327968,-0.81323254,0.00000000,-0.00000000
-5.17758879,3.26927664,-3.26895415,0.00085479,-0.00085464,0.83500979,-0.83490899,1.27521365,-1.27510783,2.04472579,-2.04452862,0.78766099,-0.78760623,0.00000000,-0.00000000
-5.17158579,3.16282373,-3.16246746,0.00080465,-0.00080450,0.81141916,-0.81130832,1.23659776,-1.23648168,1.98158481,-1.98136379,0.76003622,-0.75997459,0.00000000,-0.00000000
-5.16558279,3.04979138,-3.04940668,0.00075936,-0.00075921,0.78602812,-0.78590887,1.19637180,-1.19624713,1.91331614,-1.91307478,0.73061968,-0.73055211,0.00000000,-0.00000000
