energy_ev,total_up,Ag_p_up,Ag_d_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up
-5.87393697,2.62988100,0.28233778,2.27621299,0.05449194,0.00266616,0.24200872,0.00000000
-5.86793397,2.59122748,0.28532906,2.23425050,0.05539102,0.00266962,0.24305288,0.00000000
-5.86193097,2.54614607,0.28724663,2.18665321,0.05606533,0.00266859,0.24361296,0.00000000
-5.85592796,2.49540456,0.28815549,2.13409473,0.05652246,0.00266473,0.24373340,0.00000000
-5.84992496,2.43986709,0.28814831,2.07732221,0.05677611,0.00265984,0.24347087,0.00000000
-5.84392196,2.38047540,0.28734276,2.01714130,0.05684574,0.00265578,0.24289282,0.00000000
-5.83791896,2.31822754,0.28587806,1.95439935,0.05675610,0.00265443,0.24207563,0.00000000
-5.83191596,2.25415448,0.28391070,1.88996696,0.05653658,0.00265755,0.24110249,0.00000000
-5.82591296,2.18929560,0.28160972,1.82471883,0.05622042,0.00266678,0.24006112,0.00000000
-5.81990995,2.12467386,0.27915149,1.75951446,0.05584382,0.00268351,0.23904136,0.00000000
-5.81390695,2.06127174,0.27671441,1.69517935,0.05544497,0.00270887,0.23813273,0.00000000
-5.80790395,2.00000863,0.27447365,1.63248751,0.05506305,0.00274360,0.23742214,0.00000000
-5.80190095,1.94172079,0.27259603,1.57214591,0.05473730,0.00278808,0.23699163,0.00000000
-5.79589795,1.88714431,0.27123546,1.51478131,0.05450603,0.00284226,0.23691639,0.00000000
-5.78989495,1.83690190,0.27052881,1.46092995,0.05440579,0.00290565,0.23726302,0.00000000
-5.78389195,1.79149365,0.27059261,1.41103042,0.05447058,0.00297733,0.23808811,0.00000000
-5.77788894,1.75129193,0.27152045,1.36541968,0.05473124,0.00305597,0.23943705,0.00000000
-5.77188594,1.71654056,0.27338127,1.32433228,0.05521486,0.00313987,0.24134328,0.00000000
-5.76588294,1.68735763,0.27621847,1.28790253,0.05594443,0.00322701,0.24382768,0.00000000
-5.75987994,1.66374188,0.28004984,1.25616924,0.05693850,0.00331510,0.24689835,0.00000000
-5.75387694,1.64558183,0.28486818,1.22908270,0.05821101,0.00340170,0.25055059,0.00000000
-5.74787394,1.63266701,0.29064257,1.20651327,0.05977115,0.00348428,0.25476705,0.00000000
-5.74187094,1.62470067,0.29732018,1.18826107,0.06162330,0.00356029,0.25951805,0.00000000
-5.73586793,1.62131312,0.30482835,1.17406626,0.06376700,0.00362732,0.26476211,0.00000000
-5.72986493,1.62207508,0.31307700,1.16361940,0.06619694,0.00368309,0.27044647,0.00000000
-5.72386193,1.62651048,0.32196104,1.15657135,0.06890294,0.00372563,0.27650781,0.00000000
-5.71785893,1.63410820,0.33136290,1.15254258,0.07186996,0.00375326,0.28287301,0.00000000
-5.71185593,1.64433247,0.34115481,1.15113141,0.07507802,0.00376471,0.28946007,0.00000000
-5.70585293,1.65663183,0.35120107,1.15192125,0.07850221,0.00375913,0.29617908,0.00000000
-5.69984992,1.67044661,0.36136006,1.15448675,0.08211271,0.00373612,0.30293342,0.00000000
-5.69384692,1.68521511,0.37148618,1.15839894,0.08587477,0.00369573,0.30962112,0.00000000
-5.68784392,1.70037876,0.38143160,1.16322964,0.08974886,0.00363843,0.31613643,0.00000000
-5.68184092,1.71538664,0.39104807,1.16855525,0.09369088,0.00356512,0.32237158,0.00000000
-5.67583792,1.72969979,0.40018864,1.17396033,0.09765249,0.00347705,0.32821888,0.00000000
-5.66983492,1.74279565,0.40870964,1.17904109,0.10158165,0.00337580,0.33357297,0.00000000
-5.66383192,1.75417302,0.41647275,1.18340921,0.10542331,0.00326317,0.33833330,0.00000000
-5.65782891,1.76335780,0.42334738,1.18669600,0.10912028,0.00314116,0.34240682,0.00000000
-5.65182591,1.76990975,0.42921331,1.18855711,0.11261433,0.00301190,0.34571068,0.00000000
-5.64582291,1.77343008,0.43396360,1.18867781,0.11584743,0.00287753,0.34817500,0.00000000
-5.63981991,1.77356992,0.43750773,1.18677868,0.11876316,0.00274021,0.34974554,0.00000000
-5.63381691,1.77003928,0.43977491,1.18262154,0.12130818,0.00260203,0.35038607,0.00000000
-5.62781391,1.76261613,0.44071729,1.17601548,0.12343373,0.00246497,0.35008053,0.00000000
-5.62181091,1.75115499,0.44031313,1.16682248,0.12509720,0.00233089,0.34883457,0.00000000
-5.61580790,1.73559469,0.43856957,1.15496242,0.12626345,0.00220145,0.34667666,0.00000000
-5.60980490,1.71596439,0.43552491,1.14041696,0.12690609,0.00207818,0.34365841,0.00000000
-5.60380190,1.69238763,0.43125011,1.12323209,0.12700846,0.00196242,0.33985425,0.00000000
-5.59779890,1.66508373,0.42584947,1.10351900,0.12656432,0.00185536,0.33536027,0.00000000
-5.59179590,1.63436628,0.41946025,1.08145298,0.12557828,0.00175802,0.33029237,0.00000000
-5.58579290,1.60063848,0.41225113,1.05727033,0.12406576,0.00167132,0.32478355,0.00000000
-5.57978989,1.56438537,0.40441951,1.03126332,0.12205264,0.00159604,0.31898064,0.00000000
-5.57378689,1.52616294,0.39618763,1.00377307,0.11957459,0.00153291,0.31304044,0.00000000
-5.56778389,1.48658462,0.38779762,0.97518086,0.11667600,0.00148257,0.30712530,0.00000000
-5.56178089,1.44630534,0.37950539,0.94589792,0.11340867,0.00144564,0.30139859,0.00000000
-5.55577789,1.40600405,0.37157394,0.91635423,0.10983028,0.00142267,0.29601986,0.00000000
-5.54977489,1.36636500,0.36426581,0.88698664,0.10600266,0.00141421,0.29114012,0.00000000
-5.54377189,1.32805876,0.35783536,0.85822689,0.10199003,0.00142079,0.28689724,0.00000000
-5.53776888,1.29172350,0.35252085,0.83048983,0.09785721,0.00144289,0.28341172,0.00000000
-5.53176588,1.25794732,0.34853677,0.80416234,0.09366787,0.00148095,0.28078292,0.00000000
-5.52576288,1.22725208,0.34606666,0.77959332,0.08948297,0.00153537,0.27908588,0.00000000
-5.51975988,1.20007951,0.34525662,0.75708509,0.08535928,0.00160645,0.27836879,0.00000000
-5.51375688,1.17677972,0.34620992,0.73688630,0.08134820,0.00169437,0.27865126,0.00000000
-5.50775388,1.15760265,0.34898276,0.71918672,0.07749481,0.00179921,0.27992339,0.00000000
-5.50175088,1.14269259,0.35358146,0.70411383,0.07383716,0.00192086,0.28214562,0.00000000
-5.49574787,1.13208582,0.35996118,0.69173137,0.07040583,0.00205903,0.28524951,0.00000000
-5.48974487,1.12571135,0.36802621,0.68203968,0.06722375,0.00221323,0.28913922,0.00000000
-5.48374187,1.12339480,0.37763193,0.67497779,0.06430625,0.00238273,0.29369394,0.00000000
-5.47773887,1.12486497,0.38858827,0.67042713,0.06166135,0.00256656,0.29877085,0.00000000
-5.47173587,1.12976304,0.40066477,0.66821667,0.05929020,0.00276354,0.30420892,0.00000000
-5.46573287,1.13765403,0.41359683,0.66812927,0.05718765,0.00297220,0.30983313,0.00000000
-5.45972986,1.14804005,0.42709325,0.66990894,0.05534301,0.00319089,0.31545917,0.00000000
-5.45372686,1.16037500,0.44084446,0.67326891,0.05374083,0.00341772,0.32089850,0.00000000
-5.44772386,1.17408020,0.45453150,0.67790012,0.05236175,0.00365063,0.32596349,0.00000000
-5.44172086,1.18856049,0.46783519,0.68347992,0.05118341,0.00388741,0.33047267,0.00000000
-5.43571786,1.20322032,0.48044526,0.68968074,0.05018129,0.00412575,0.33425567,0.00000000
-5.42971486,1.21747929,0.49206910,0.69617837,0.04932965,0.00436326,0.33715802,0.00000000
-5.42371186,1.23078657,0.50243983,0.70265976,0.04860230,0.00459753,0.33904529,0.00000000
-5.41770885,1.24263401,0.51132331,0.70882998,0.04797338,0.00482617,0.33980673,0.00000000
-5.41170585,1.25256728,0.51852404,0.71441826,0.04741812,0.00504685,0.33935803,0.00000000
-5.40570285,1.26019481,0.52388950,0.71918286,0.04691339,0.00525735,0.33764335,0.00000000
-5.39969985,1.26519435,0.52731300,0.72291475,0.04643833,0.00545557,0.33463622,0.00000000
-5.39369685,1.26731697,0.52873495,0.72543997,0.04597472,0.00563961,0.33033972,0.00000000
-5.38769385,1.26638848,0.52814240,0.72662070,0.04550736,0.00580771,0.32478544,0.00000000
-5.38169085,1.26230832,0.52556721,0.72635514,0.04502432,0.00595836,0.31803180,0.00000000
-5.37568784,1.25504617,0.52108273,0.72457621,0.04451704,0.00609024,0.31016135,0.00000000
-5.36968484,1.24463662,0.51479932,0.72124931,0.04398043,0.00620225,0.30127749,0.00000000
-5.36368184,1.23117209,0.50685899,0.71636923,0.04341275,0.00629351,0.29150065,0.00000000
-5.35767884,1.21479457,0.49742932,0.70995659,0.04281547,0.00636335,0.28096410,0.00000000
-5.35167584,1.19568669,0.48669704,0.70205383,0.04219304,0.00641132,0.26980956,0.00000000
-5.34567284,1.17406232,0.47486146,0.69272118,0.04155255,0.00643715,0.25818288,0.00000000
-5.33966983,1.15015745,0.46212809,0.68203261,0.04090334,0.00644074,0.24622983,0.00000000
-5.33366683,1.12422151,0.44870271,0.67007216,0.04025659,0.00642221,0.23409222,0.00000000
-5.32766383,1.09650955,0.43478584,0.65693068,0.03962475,0.00638178,0.22190458,0.00000000
-5.32166083,1.06727549,0.42056816,0.64270298,0.03902107,0.00631989,0.20979123,0.00000000
-5.31565783,1.03676661,0.40622653,0.62748575,0.03845901,0.00623710,0.19786410,0.00000000
-5.30965483,1.00521928,0.39192097,0.61137588,0.03795172,0.00613411,0.18622109,0.00000000
-5.30365183,0.97285603,0.37779249,0.59446947,0.03751142,0.00601180,0.17494516,0.00000000
-5.29764882,0.93988372,0.36396167,0.57686121,0.03714895,0.00587117,0.16410394,0.00000000
-5.29164582,0.90649274,0.35052798,0.55864426,0.03687320,0.00571336,0.15374991,0.00000000
-5.28564282,0.87285706,0.33756985,0.53991027,0.03669070,0.00553967,0.14392107,0.00000000
-5.27963982,0.83913486,0.32514512,0.52074965,0.03660526,0.00535152,0.13464198,0.00000000
-5.27363682,0.80546962,0.31329212,0.50125187,0.03661767,0.00515046,0.12592509,0.00000000
-5.26763382,0.77199141,0.30203101,0.48150562,0.03672549,0.00493816,0.11777226,0.00000000
-5.26163082,0.73881831,0.29136538,0.46159902,0.03692303,0.00471639,0.11017645,0.00000000
-5.25562781,0.70605775,0.28128422,0.44161947,0.03720136,0.00448699,0.10312343,0.00000000
-5.24962481,0.67380783,0.27176386,0.42165350,0.03754854,0.00425187,0.09659353,0.00000000
-5.24362181,0.64215848,0.26277023,0.40178635,0.03794992,0.00401298,0.09056330,0.00000000
-5.23761881,0.61119258,0.25426112,0.38210148,0.03838861,0.00377227,0.08500714,0.00000000
-5.23161581,0.58098701,0.24618857,0.36268002,0.03884607,0.00353164,0.07989882,0.00000000
-5.22561281,0.55161379,0.23850133,0.34360022,0.03930282,0.00329298,0.07521294,0.00000000
-5.21960980,0.52314125,0.23114736,0.32493699,0.03973924,0.00305806,0.07092627,0.00000000
-5.21360680,0.49563548,0.22407634,0.30676158,0.04013639,0.00282855,0.06701902,0.00000000
-5.20760380,0.46916185,0.21724216,0.28914142,0.04047696,0.00260599,0.06347603,0.00000000
-5.20160080,0.44378692,0.21060526,0.27214028,0.04074608,0.00239175,0.06028787,0.00000000
-5.19559780,0.41958041,0.20413490,0.25581857,0.04093223,0.00218705,0.05745193,0.00000000
-5.18959480,0.39661745,0.19781103,0.24023393,0.04102795,0.00199291,0.05497332,0.00000000
-5.18359180,0.37498076,0.19162600,0.22544194,0.04103046,0.00181017,0.05286575,0.00000000
-5.17758879,0.35476289,0.18558567,0.21149702,0.04094219,0.00163950,0.05115229,0.00000000
-5.17158579,0.33606812,0.17971015,0.19845333,0.04077102,0.00148136,0.04986591,0.00000000
-5.16558279,0.31901409,0.17403389,0.18636564,0.04053037,0.00133608,0.04904989,0.00000000
-5.15957979,0.30373281,0.16860522,0.17529008,0.04023908,0.00120380,0.04875795,0.00000000
-5.15357679,0.29037098,0.16348524,0.16528467,0.03992104,0.00108455,0.04905412,0.00000000
-5.14757379,0.27908951,0.15874603,0.15640956,0.03960460,0.00097821,0.05001224,0.00000000
-5.14157079,0.27006203,0.15446841,0.14872688,0.03932185,0.00088458,0.05171508,0.00000000
-5.13556778,0.26347248,0.15073906,0.14230028,0.03910762,0.00080336,0.05425306,0.00000000
-5.12956478,0.25951154,0.14764732,0.13719393,0.03899843,0.00073418,0.05772247,0.00000000
-5.12356178,0.25837216,0.14528168,0.13347124,0.03903131,0.00067661,0.06222326,0.00000000
-5.11755878,0.26024409,0.14372609,0.13119310,0.03924259,0.00063020,0.06785630,0.00000000
-5.11155578,0.26530760,0.14305630,0.13041585,0.03966664,0.00059444,0.07472024,0.00000000
-5.10555278,0.27372657,0.14333636,0.13118895,0.04033470,0.00056881,0.08290796,0.00000000
-5.09954977,0.28564118,0.14461538,0.13355254,0.04127372,0.00055276,0.09250269,0.00000000
-5.09354677,0.30116037,0.14692480,0.13753487,0.04250542,0.00054573,0.10357391,0.00000000
-5.08754377,0.32035448,0.15027611,0.14314983,0.04404542,0.00054716,0.11617316,0.00000000
-5.08154077,0.34324829,0.15465930,0.15039460,0.04590255,0.00055644,0.13033002,0.00000000
-5.07553777,0.36981482,0.16004198,0.15924763,0.04807844,0.00057299,0.14604820,0.00000000
-5.06953477,0.39997021,0.16636927,0.16966692,0.05056719,0.00059618,0.16330227,0.00000000
-5.06353177,0.43356994,0.17356437,0.18158890,0.05335537,0.00062540,0.18203492,0.00000000
-5.05752876,0.47040680,0.18152994,0.19492783,0.05642219,0.00066001,0.20215518,0.00000000
-5.05152576,0.51021069,0.19015012,0.20957581,0.05973981,0.00069937,0.22353762,0.00000000
-5.04552276,0.55265052,0.19929310,0.22540363,0.06327393,0.00074286,0.24602286,0.00000000
-5.03951976,0.59733833,0.20881425,0.24226220,0.06698449,0.00078983,0.26941927,0.00000000
-5.03351676,0.64383561,0.21855959,0.25998481,0.07082657,0.00083966,0.29350609,0.00000000
-5.02751376,0.69166175,0.22836960,0.27839010,0.07475134,0.00089178,0.31803791,0.00000000
-5.02151076,0.74030446,0.23808311,0.29728561,0.07870717,0.00094561,0.34275037,0.00000000
-5.01550775,0.78923187,0.24754127,0.31647196,0.08264081,0.00100064,0.36736691,0.00000000
-5.00950475,0.83790585,0.25659138,0.33574742,0.08649859,0.00105640,0.39160649,0.00000000
-5.00350175,0.88579622,0.26509059,0.35491276,0.09022767,0.00111249,0.41519168,0.00000000
-4.99749875,0.93239508,0.27290919,0.37377622,0.09377727,0.00116858,0.43785707,0.00000000
-4.99149575,0.97723091,0.27993365,0.39215838,0.09709984,0.00122440,0.45935736,0.00000000
-4.98549275,1.01988145,0.28606906,0.40989677,0.10015220,0.00127975,0.47947493,0.00000000
-4.97948974,1.05998515,0.29124110,0.42684988,0.10289654,0.00133451,0.49802628,0.00000000
-4.97348674,1.09725029,0.29539742,0.44290055,0.10530136,0.00138861,0.51486717,0.00000000
-4.96748374,1.13146134,0.29850844,0.45795847,0.10734215,0.00144205,0.52989610,0.00000000
-4.96148074,1.16248238,0.30056744,0.47196158,0.10900198,0.00149486,0.54305580,0.00000000
-4.95547774,1.19025700,0.30159014,0.48487644,0.11027187,0.00154709,0.55433287,0.00000000
-4.94947474,1.21480499,0.30161359,0.49669728,0.11115086,0.00159879,0.56375534,0.00000000
-4.94347174,1.23621560,0.30069457,0.50744397,0.11164597,0.00165003,0.57138840,0.00000000
-4.93746873,1.25463793,0.29890745,0.51715883,0.11177186,0.00170080,0.57732845,0.00000000
-4.93146573,1.27026878,0.29634166,0.52590244,0.11155024,0.00175108,0.58169594,0.00000000
-4.92546273,1.28333865,0.29309889,0.53374867,0.11100921,0.00180076,0.58462727,0.00000000
-4.91945973,1.29409664,0.28929001,0.54077917,0.11018227,0.00184967,0.58626629,0.00000000
-4.91345673,1.30279508,0.28503205,0.54707760,0.10910733,0.00189756,0.58675593,0.00000000
-4.90745373,1.30967486,0.28044517,0.55272391,0.10782561,0.00194408,0.58623042,0.00000000
-4.90145073,1.31495210,0.27564992,0.55778900,0.10638052,0.00198885,0.58480852,0.00000000
-4.89544772,1.31880726,0.27076490,0.56233016,0.10481659,0.00203138,0.58258821,0.00000000
-4.88944472,1.32137712,0.26590485,0.56638746,0.10317853,0.00207118,0.57964319,0.00000000
-4.88344172,1.32275033,0.26117946,0.56998146,0.10151047,0.00210776,0.57602113,0.00000000
-4.87743872,1.32296664,0.25669282,0.57311232,0.09985538,0.00214064,0.57174405,0.00000000
-4.87143572,1.32202019,0.25254366,0.57576053,0.09825482,0.00216941,0.56681053,0.00000000
-4.86543272,1.31986640,0.24882630,0.57788920,0.09674888,0.00219377,0.56119966,0.00000000
-4.85942971,1.31643240,0.24563236,0.57944786,0.09537651,0.00221358,0.55487637,0.00000000
-4.85342671,1.31163015,0.24305301,0.58037758,0.09417602,0.00222887,0.54779786,0.00000000
-4.84742371,1.30537165,0.24118172,0.58061719,0.09318590,0.00223993,0.53992055,0.00000000
-4.84142071,1.29758520,0.24011727,0.58011018,0.09244568,0.00224729,0.53120723,0.00000000
-4.83541771,1.28823180,0.23996672,0.57881196,0.09199705,0.00225176,0.52163380,0.00000000
-4.82941471,1.27732055,0.24084822,0.57669694,0.09188474,0.00225445,0.51119525,0.00000000
-4.82341171,1.26492200,0.24289319,0.57376503,0.09215754,0.00225679,0.49991047,0.00000000
-4.81740870,1.25117864,0.24624776,0.57004714,0.09286887,0.00226047,0.48782555,0.00000000
-4.81140570,1.23631156,0.25107312,0.56560910,0.09407715,0.00226746,0.47501550,0.00000000
-4.80540270,1.22062274,0.25754453,0.56055389,0.09584575,0.00227996,0.46158410,0.00000000
-4.79939970,1.20449255,0.26584890,0.55502177,0.09824232,0.00230035,0.44766203,0.00000000
-4.79339670,1.18837240,0.27618074,0.54918811,0.10133776,0.00233111,0.43340341,0.00000000
-4.78739370,1.17277258,0.28873655,0.54325916,0.10520439,0.00237477,0.41898086,0.00000000
-4.78139070,1.15824575,0.30370767,0.53746551,0.10991378,0.00243381,0.40457943,0.00000000
-4.77538769,1.14536678,0.32127178,0.53205377,0.11553386,0.00251060,0.39038985,0.00000000
-4.76938469,1.13470971,0.34158336,0.52727671,0.12212579,0.00260726,0.37660126,0.00000000
-4.76338169,1.12682307,0.36476337,0.52338221,0.12974035,0.00272560,0.36339400,0.00000000
-4.75737869,1.12220458,0.39088878,0.52060181,0.13841429,0.00286701,0.35093287,0.00000000
-4.75137569,1.12127657,0.41998227,0.51913914,0.14816665,0.00303240,0.33936099,0.00000000
-4.74537269,1.12436345,0.45200283,0.51915914,0.15899530,0.00322209,0.32879481,0.00000000
-4.73936968,1.13167223,0.48683765,0.52077843,0.17087385,0.00343578,0.31932037,0.00000000
-4.73336668,1.14327734,0.52429599,0.52405746,0.18374924,0.00367250,0.31099098,0.00000000
-4.72736368,1.15911055,0.56410547,0.52899490,0.19754004,0.00393057,0.30382641,0.00000000
-4.72136068,1.17895661,0.60591119,0.53552472,0.21213576,0.00420760,0.29781362,0.00000000
-4.71535768,1.20245497,0.64927797,0.54351592,0.22739711,0.00450055,0.29290889,0.00000000
-4.70935468,1.22910777,0.69369594,0.55277536,0.24315755,0.00480573,0.28904123,0.00000000
-4.70335168,1.25829371,0.73858945,0.56305327,0.25922581,0.00511887,0.28611685,0.00000000
-4.69734867,1.28928743,0.78332914,0.57405145,0.27538971,0.00543527,0.28402451,0.00000000
-4.69134567,1.32128346,0.82724690,0.58543382,0.29142087,0.00574984,0.28264140,0.00000000
-4.68534267,1.35342400,0.86965325,0.59683860,0.30708040,0.00605729,0.28183922,0.00000000
-4.67933967,1.38482899,0.90985649,0.60789194,0.32212526,0.00635225,0.28149032,0.00000000
-4.67333667,1.41462744,0.94718293,0.61822202,0.33631505,0.00662940,0.28147352,0.00000000
-4.66733367,1.44198861,0.98099740,0.62747315,0.34941904,0.00688367,0.28167935,0.00000000
-4.66133067,1.46615153,1.01072312,0.63531930,0.36122313,0.00711037,0.28201462,0.00000000
-4.65532766,1.48645183,1.03586020,0.64147618,0.37153638,0.00730532,0.28240602,0.00000000
-4.64932466,1.50234460,1.05600189,0.64571161,0.38019696,0.00746499,0.28280269,0.00000000
-4.64332166,1.51342236,1.07084781,0.64785359,0.38707713,0.00758661,0.28317770,0.00000000
-4.63731866,1.51942748,1.08021365,0.64779582,0.39208721,0.00766824,0.28352850,0.00000000
-4.63131566,1.52025863,1.08403687,0.64550039,0.39517813,0.00770882,0.28387610,0.00000000
-4.62531266,1.51597098,1.08237811,0.64099767,0.39634270,0.00770820,0.28426341,0.00000000
-4.61930965,1.50677041,1.07541822,0.63438349,0.39561540,0.00766714,0.28475256,0.00000000
-4.61330665,1.49300201,1.06345109,0.62581366,0.39307069,0.00758726,0.28542145,0.00000000
-4.60730365,1.47513345,1.04687251,0.61549638,0.38881999,0.00747095,0.28635966,0.00000000
-4.60130065,1.45373425,1.02616564,0.60368272,0.38300744,0.00732129,0.28766396,0.00000000
-4.59529765,1.42945153,1.00188358,0.59065581,0.37580459,0.00714196,0.28943343,0.00000000
-4.58929465,1.40298376,0.97462993,0.57671908,0.36740428,0.00693706,0.29176458,0.00000000
-4.58329165,1.37505326,0.94503805,0.56218430,0.35801392,0.00671098,0.29474645,0.00000000
-4.57728864,1.34637883,0.91374998,0.54735967,0.34784852,0.00646826,0.29845601,0.00000000
-4.57128564,1.31764948,0.88139575,0.53253861,0.33712364,0.00621345,0.30295394,0.00000000
-4.56528264,1.28950026,0.84857402,0.51798970,0.32604869,0.00595094,0.30828092,0.00000000
-4.55927964,1.26249114,0.81583468,0.50394795,0.31482063,0.00568486,0.31445461,0.00000000
-4.55327664,1.23708951,0.78366417,0.49060789,0.30361852,0.00541897,0.32146734,0.00000000
-4.54727364,1.21365698,0.75247381,0.47811850,0.29259889,0.00515657,0.32928472,0.00000000
-4.54127064,1.19244074,0.72259166,0.46658020,0.28189225,0.00490045,0.33784498,0.00000000
-4.53526763,1.17356963,0.69425806,0.45604390,0.27160072,0.00465282,0.34705942,0.00000000
-4.52926463,1.15705489,0.66762467,0.44651191,0.26179692,0.00441534,0.35681361,0.00000000
-4.52326163,1.14279543,0.64275721,0.43794087,0.25252397,0.00418911,0.36696955,0.00000000
-4.51725863,1.13058712,0.61964120,0.43024609,0.24379669,0.00397472,0.37736873,0.00000000
-4.51125563,1.12013567,0.59819069,0.42330746,0.23560378,0.00377229,0.38783585,0.00000000
-4.50525263,1.11107240,0.57825910,0.41697630,0.22791093,0.00358154,0.39818325,0.00000000
-4.49924962,1.10297224,0.55965185,0.41108304,0.22066462,0.00340188,0.40821596,0.00000000
-4.49324662,1.09537314,0.54213996,0.40544529,0.21379640,0.00323246,0.41773701,0.00000000
-4.48724362,1.08779607,0.52547416,0.39987603,0.20722750,0.00307229,0.42655306,0.00000000
-4.48124062,1.07976495,0.50939861,0.39419148,0.20087354,0.00292033,0.43448007,0.00000000
-4.47523762,1.07082552,0.49366401,0.38821859,0.19464913,0.00277550,0.44134883,0.00000000
-4.46923462,1.06056276,0.47803919,0.38180158,0.18847208,0.00263682,0.44701014,0.00000000
-4.46323162,1.04861604,0.46232115,0.37480764,0.18226729,0.00250343,0.45133954,0.00000000
-4.45722861,1.03469158,0.44634294,0.36713129,0.17596986,0.00237462,0.45424131,0.00000000
-4.45122561,1.01857197,0.42997934,0.35869764,0.16952769,0.00224987,0.45565161,0.00000000
-4.44522261,1.00012232,0.41315020,0.34946415,0.16290314,0.00212888,0.45554072,0.00000000
-4.43921961,0.97929315,0.39582152,0.33942122,0.15607403,0.00201153,0.45391413,0.00000000
-4.43321661,0.95611992,0.37800436,0.32859136,0.14903384,0.00189791,0.45081254,0.00000000
-4.42721361,0.93071941,0.35975182,0.31702729,0.14179114,0.00178826,0.44631065,0.00000000
-4.42121061,0.90328334,0.34115442,0.30480898,0.13436852,0.00168298,0.44051490,0.00000000
-4.41520760,0.87406943,0.32233419,0.29203979,0.12680080,0.00158256,0.43356006,0.00000000
-4.40920460,0.84339049,0.30343792,0.27884208,0.11913305,0.00148759,0.42560489,0.00000000
-4.40320160,0.81160210,0.28462990,0.26535227,0.11141813,0.00139866,0.41682709,0.00000000
-4.39719860,0.77908929,0.26608457,0.25171577,0.10371425,0.00131639,0.40741754,0.00000000
-4.39119560,0.74625297,0.24797942,0.23808190,0.09608238,0.00124133,0.39757422,0.00000000
-4.38519260,0.71349655,0.23048852,0.22459897,0.08858385,0.00117399,0.38749608,0.00000000
-4.37918959,0.68121331,0.21377683,0.21140989,0.08127812,0.00111479,0.37737692,0.00000000
-4.37318659,0.64977506,0.19799558,0.19864816,0.07422086,0.00106403,0.36739978,0.00000000
-4.36718359,0.61952240,0.18327881,0.18643466,0.06746231,0.00102190,0.35773195,0.00000000
-4.36118059,0.59075697,0.16974114,0.17487512,0.06104611,0.00098848,0.34852079,0.00000000
-4.35517759,0.56373593,0.15747670,0.16405843,0.05500851,0.00096371,0.33989070,0.00000000
-4.34917459,0.53866870,0.14655936,0.15405575,0.04937795,0.00094744,0.33194122,0.00000000
-4.34317159,0.51571607,0.13704380,0.14492041,0.04417508,0.00093940,0.32474640,0.00000000
-4.33716858,0.49499159,0.12896761,0.13668850,0.03941307,0.00093926,0.31835546,0.00000000
-4.33116558,0.47656491,0.12235401,0.12938020,0.03509828,0.00094661,0.31279473,0.00000000
-4.32516258,0.46046701,0.11721506,0.12300151,0.03123112,0.00096104,0.30807063,0.00000000
-4.31915958,0.44669677,0.11355508,0.11754647,0.02780719,0.00098209,0.30417364,0.00000000
-4.31315658,0.43522853,0.11137414,0.11299961,0.02481839,0.00100934,0.30108300,0.00000000
-4.30715358,0.42602025,0.11067132,0.10933855,0.02225429,0.00104240,0.29877177,0.00000000
