energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.71185593,3.30462129,0.12152144,0.00000000,0.05627869,0.24171513,0.02944250,1.84307957,1.54301588,0.85235318
-5.70585293,3.54901188,0.12928039,0.00000000,0.05819986,0.27581027,0.03068659,1.96223109,1.68250797,0.94068832
-5.69984992,3.81278855,0.13752255,0.00000000,0.06036180,0.31348409,0.03210568,2.08984341,1.83431328,1.03471784
-5.69384692,4.09445038,0.14619660,0.00000000,0.06274932,0.35468785,0.03369122,2.22502038,1.99771782,1.13392886
-5.68784392,4.39200309,0.15523560,0.00000000,0.06533882,0.39930147,0.03543285,2.36662788,2.17172076,1.23767411
-5.68184092,4.70298655,0.16455848,0.00000000,0.06809883,0.44712636,0.03731879,2.51331723,2.35503022,1.34518177
-5.67583792,5.02452188,0.17407214,0.00000000,0.07099077,0.49788056,0.03933642,2.66355888,2.54606972,1.45557053
-5.66983492,5.35337696,0.18367430,0.00000000,0.07397012,0.55119643,0.04147296,2.81568508,2.74299546,1.56786953
-5.66383192,5.68604835,0.19325678,0.00000000,0.07698778,0.60662146,0.04371625,2.96793999,2.94372450,1.68104259
-5.65782891,6.01885635,0.20270921,0.00000000,0.07999154,0.66362241,0.04605563,3.11853482,3.14597332,1.79401580
-5.65182591,6.34804956,0.21192287,0.00000000,0.08292782,0.72159303,0.04848278,3.26570566,3.34730570,1.90570762
-5.64582291,6.66991471,0.22079453,0.00000000,0.08574329,0.77986527,0.05099254,3.40777122,3.54518837,2.01506011
-5.63981991,6.98088686,0.22923004,0.00000000,0.08838654,0.83772385,0.05358364,3.54318779,3.73705273,2.12107016
-5.63381691,7.27765560,0.23714750,0.00000000,0.09080968,0.89442386,0.05625932,3.67059871,3.92036032,2.22281924
-5.62781391,7.55726251,0.24447988,0.00000000,0.09296969,0.94921085,0.05902770,3.78887625,4.09266964,2.31950055
-5.62181091,7.81718610,0.25117687,0.00000000,0.09482962,1.00134260,0.06190201,3.89715383,4.25170201,2.41044241
-5.61580790,8.05541049,0.25720600,0.00000000,0.09635949,1.05011198,0.06490058,3.99484742,4.39540368,2.49512678
-5.60980490,8.27047558,0.26255277,0.00000000,0.09753691,1.09486968,0.06804661,4.08166529,4.52200207,2.57320235
-5.60380190,8.46150678,0.26722010,0.00000000,0.09834743,1.13504596,0.07136761,4.15760603,4.63005386,2.64449155
-5.59779890,8.62822358,0.27122688,0.00000000,0.09878457,1.17017043,0.07489477,4.22294535,4.71848307,2.70899136
-5.59179590,8.77092735,0.27460590,0.00000000,0.09884958,1.19988881,0.07866203,4.27821271,4.78660776,2.76686790
-5.58579290,8.89046909,0.27740117,0.00000000,0.09855092,1.22397586,0.08270499,4.32415919,4.83415437,2.81844522
-5.57978989,8.98819919,0.27966492,0.00000000,0.09790361,1.24234372,0.08705974,4.36171845,4.86125897,2.86418855
-5.57378689,9.06590152,0.28145435,0.00000000,0.09692835,1.25504523,0.09176149,4.39196277,4.86845577,2.90468306
-5.56778389,9.12571451,0.28282836,0.00000000,0.09565054,1.26227185,0.09684328,4.41605608,4.85665305,2.94060867
-5.56178089,9.17004254,0.28384445,0.00000000,0.09409922,1.26434613,0.10233450,4.43520609,4.82709757,2.97271194
-5.55577789,9.20146061,0.28455584,0.00000000,0.09230606,1.26170906,0.10825950,4.45061713,4.78132884,3.00177595
-5.54977489,9.22261554,0.28500909,0.00000000,0.09030423,1.25490262,0.11463623,4.46344538,4.72112493,3.02858922
-5.54377189,9.23612671,0.28524214,0.00000000,0.08812748,1.24454836,0.12147485,4.47475751,4.64844177,3.05391437
-5.53776888,9.24448926,0.28528299,0.00000000,0.08580919,1.23132277,0.12877649,4.48549389,4.56534819,3.07845767
-5.53176588,9.24998223,0.28514885,0.00000000,0.08338156,1.21593066,0.13653203,4.49643678,4.47395907,3.10284007
-5.52576288,9.25458422,0.28484593,0.00000000,0.08087493,1.19907751,0.14472108,4.50818412,4.37636884,3.12757066
-5.51975988,9.25989877,0.28436973,0.00000000,0.07831719,1.18144213,0.15331100,4.52112899,4.27458776,3.15302310
-5.51375688,9.26709135,0.28370572,0.00000000,0.07573333,1.16365084,0.16225619,4.53544499,4.17048316,3.17941595
-5.50775388,9.27683993,0.28283048,0.00000000,0.07314513,1.14625410,0.17149754,4.55107753,4.06572763,3.20679725
-5.50175088,9.28930078,0.28171304,0.00000000,0.07057096,1.12970678,0.18096223,4.56774124,3.96175591,3.23503426
-5.49574787,9.30409084,0.28031655,0.00000000,0.06802569,1.11435281,0.19056378,4.58492342,3.85973185,3.26380860
-5.48974487,9.32028789,0.27859994,0.00000000,0.06552068,1.10041482,0.20020250,4.60189376,3.76052652,3.29261749
-5.48374187,9.33644930,0.27651973,0.00000000,0.06306395,1.08798915,0.20976643,4.61772045,3.66470805,3.32078128
-5.47773887,9.35064965,0.27403186,0.00000000,0.06066034,1.07704638,0.21913266,4.63129266,3.57254328,3.34745752
-5.47173587,9.36053702,0.27109337,0.00000000,0.05831183,1.06743726,0.22816922,4.64134934,3.48401104,3.37166158
-5.46573287,9.36340694,0.26766414,0.00000000,0.05601786,1.05890367,0.23673744,4.64651419,3.39882613,3.39229351
-5.45972986,9.35629251,0.26370844,0.00000000,0.05377580,1.05109398,0.24469481,4.64533612,3.31647298,3.40817062
-5.45372686,9.33606803,0.25919636,0.00000000,0.05158135,1.04358218,0.25189822,4.63633456,3.23624717,3.41806507
-5.44772386,9.29956299,0.25410508,0.00000000,0.04942904,1.03588960,0.25820765,4.61804839,3.15730319,3.42074516
-5.44172086,9.24368256,0.24842006,0.00000000,0.04731274,1.02750853,0.26349001,4.58908714,3.07870607,3.41501917
-5.43571786,9.16552981,0.24213588,0.00000000,0.04522614,1.01792632,0.26762313,4.54818250,2.99948466,3.39977988
-5.42971486,9.06252505,0.23525702,0.00000000,0.04316319,1.00664912,0.27049967,4.49423848,2.91868429,3.37404827
-5.42371186,8.93251689,0.22779831,0.00000000,0.04111857,0.99322408,0.27203085,4.42637773,2.83541648,3.33701422
-5.41770885,8.77388038,0.21978516,0.00000000,0.03908800,0.97725918,0.27214973,4.34398231,2.74890364,3.28807267
-5.41170585,8.58559739,0.21125346,0.00000000,0.03706855,0.95843981,0.27081396,4.24672652,2.65851700,3.22685332
-5.40570285,8.36731559,0.20224927,0.00000000,0.03505889,0.93654153,0.26800782,4.13460044,2.56380628,3.15324255
-5.39969985,8.11938297,0.19282811,0.00000000,0.03305932,0.91143864,0.26374342,4.00792246,2.46452015,3.06739623
-5.39369685,7.84285621,0.18305402,0.00000000,0.03107189,0.88310819,0.25806098,3.86734031,2.36061690,2.96974286
-5.38769385,7.53948228,0.17299834,0.00000000,0.02910027,0.85162970,0.25102819,3.71381998,2.25226527,2.86097677
-5.38169085,7.21165407,0.16273817,0.00000000,0.02714966,0.81718054,0.24273861,3.54862304,2.13983599,2.74204140
-5.37568784,6.86234219,0.15235475,0.00000000,0.02522651,0.78002767,0.23330918,3.37327315,2.02388471,2.61410365
-5.36968484,6.49500614,0.14193157,0.00000000,0.02333831,0.74051599,0.22287695,3.18951325,1.90512765,2.47852027
-5.36368184,6.11348894,0.13155247,0.00000000,0.02149322,0.69905428,0.21159519,2.99925534,1.78441158,2.33679787
-5.35767884,5.72190028,0.12129975,0.00000000,0.01969978,0.65609930,0.19962902,2.80452507,1.66267963,2.19054839
-5.35167584,5.32449350,0.11125225,0.00000000,0.01796652,0.61213899,0.18715067,2.60740361,1.54093499,2.04144204
-5.34567284,4.92554178,0.10148365,0.00000000,0.01630167,0.56767536,0.17433482,2.40996937,1.42020407,1.89115974
-5.33966983,4.52921882,0.09206096,0.00000000,0.01471281,0.52320816,0.16135388,2.21424201,1.30150100,1.74134709
-5.33366683,4.13948884,0.08304319,0.00000000,0.01320667,0.47921957,0.14837371,2.02213091,1.18579476,1.59357166
-5.32766383,3.76000995,0.07448044,0.00000000,0.01178888,0.43616079,0.13554968,1.83539012,1.07398045,1.44928532
-5.32166083,3.39405396,0.06641315,0.00000000,0.01046381,0.39444081,0.12302338,1.65558117,0.96685535,1.30979265
-5.31565783,3.04444490,0.05887184,0.00000000,0.00923454,0.35441760,0.11092001,1.48404484,0.86510061,1.17622652
-5.30965483,2.71351737,0.05187702,0.00000000,0.00810276,0.31639199,0.09934646,1.32188226,0.76926876,1.04953115
-5.30365183,2.40309459,0.04543957,0.00000000,0.00706889,0.28060403,0.08839020,1.16994559,0.67977698,0.93045281
-5.29764882,2.11448563,0.03956123,0.00000000,0.00613206,0.24723199,0.07811887,1.02883761,0.59690595,0.81953786
-5.29164582,1.84849981,0.03423545,0.00000000,0.00529036,0.21639345,0.06858052,0.89891959,0.52080359,0.71713749
-5.28564282,1.60547617,0.02944832,0.00000000,0.00454093,0.18814846,0.05980455,0.78032620,0.45149317,0.62341840
-5.27963982,1.38532518,0.02517975,0.00000000,0.00388016,0.16250424,0.05180304,0.67298631,0.38888471,0.53837818
-5.27363682,1.18757967,0.02140457,0.00000000,0.00330394,0.13942108,0.04457255,0.57664796,0.33278910,0.46186456
-5.26763382,1.01145196,0.01809385,0.00000000,0.00280788,0.11881909,0.03809618,0.49090634,0.28293372,0.39359698
-5.26163082,0.85589410,0.01521602,0.00000000,0.00238750,0.10058534,0.03234580,0.41523310,0.23897897,0.33318961
-5.25562781,0.71965866,0.01273806,0.00000000,0.00203845,0.08458116,0.02728429,0.34900580,0.20053483,0.28017470
-5.24962481,0.60135751,0.01062651,0.00000000,0.00175676,0.07064915,0.02286786,0.29153645,0.16717673,0.23402517
-5.24362181,0.49951675,0.00884848,0.00000000,0.00153895,0.05861984,0.01904813,0.24209793,0.13846037,0.19417590
-5.23761881,0.41262626,0.00737235,0.00000000,0.00138222,0.04831768,0.01577413,0.19994791,0.11393494,0.16004300
-5.23161581,0.33918283,0.00616855,0.00000000,0.00128460,0.03956620,0.01299397,0.16434959,0.09315451,0.13104059
-5.22561281,0.27772627,0.00520995,0.00000000,0.00124499,0.03219249,0.01065640,0.13458895,0.07568753,0.10659507
-5.21960980,0.22686828,0.00447233,0.00000000,0.00126329,0.02603071,0.00871196,0.10998860,0.06112433,0.08615648
-5.21360680,0.18531424,0.00393455,0.00000000,0.00134036,0.02092478,0.00711395,0.08991812,0.04908267,0.06920733
-5.20760380,0.15187835,0.00357863,0.00000000,0.00147806,0.01673036,0.00581914,0.07380120,0.03921162,0.05526879
-5.20160080,0.12549272,0.00338976,0.00000000,0.00167919,0.01331605,0.00478820,0.06111990,0.03119373,0.04390466
-5.19559780,0.10521106,0.00335616,0.00000000,0.00194740,0.01056397,0.00398596,0.05141626,0.02474599,0.03472332
-5.18959480,0.09020798,0.00346878,0.00000000,0.00228705,0.00836994,0.00338149,0.04429183,0.01961957,0.02737802
-5.18359180,0.07977465,0.00372107,0.00000000,0.00270304,0.00664314,0.00294802,0.03940550,0.01559879,0.02156583
-5.17758879,0.07331160,0.00410850,0.00000000,0.00320067,0.00530551,0.00266276,0.03646991,0.01249939,0.01702561
-5.17158579,0.07031965,0.00462818,0.00000000,0.00378530,0.00429094,0.00250662,0.03524700,0.01016648,0.01353526
-5.16558279,0.07038954,0.00527834,0.00000000,0.00446216,0.00354437,0.00246389,0.03554304,0.00847221,0.01090851
-5.15957979,0.07319105,0.00605779,0.00000000,0.00523607,0.00302079,0.00252190,0.03720336,0.00731347,0.00899160
-5.15357679,0.07846215,0.00696545,0.00000000,0.00611111,0.00268431,0.00267065,0.04010722,0.00660969,0.00765990
-5.14757379,0.08599870,0.00799979,0.00000000,0.00709035,0.00250720,0.00290250,0.04416295,0.00630083,0.00681468
-5.14157079,0.09564530,0.00915832,0.00000000,0.00817560,0.00246919,0.00321186,0.04930374,0.00634576,0.00638026
-5.13556778,0.10728739,0.01043721,0.00000000,0.00936715,0.00255675,0.00359495,0.05548413,0.00672093,0.00630140
-5.12956478,0.12084518,0.01183083,0.00000000,0.01066365,0.00276258,0.00404959,0.06267741,0.00741957,0.00654126
-5.12356178,0.13626955,0.01333152,0.00000000,0.01206194,0.00308532,0.00457516,0.07087409,0.00845123,0.00707972
-5.11755878,0.15354004,0.01492936,0.00000000,0.01355708,0.00352930,0.00517249,0.08008142,0.00984185,0.00791218
-5.11155578,0.17266500,0.01661213,0.00000000,0.01514242,0.00410454,0.00584395,0.09032415,0.01163419,0.00904888
-5.10555278,0.19368403,0.01836535,0.00000000,0.01680983,0.00482687,0.00659357,0.10164624,0.01388861,0.01051454
-5.09954977,0.21667232,0.02017251,0.00000000,0.01854997,0.00571813,0.00742723,0.11411381,0.01668425,0.01234844
-5.09354677,0.24174688,0.02201542,0.00000000,0.02035278,0.00680649,0.00835295,0.12781875,0.02012028,0.01460473
-5.08754377,0.26907416,0.02387467,0.00000000,0.02220799,0.00812678,0.00938111,0.14288319,0.02431738,0.01735300
-5.08154077,0.29887851,0.02573028,0.00000000,0.02410573,0.00972090,0.01052485,0.15946418,0.02941904,0.02067891
-5.07553777,0.33145095,0.02756238,0.00000000,0.02603731,0.01163808,0.01180036,0.17775848,0.03559275,0.02468483
-5.06953477,0.36715747,0.02935201,0.00000000,0.02799583,0.01393510,0.01322714,0.19800685,0.04303074,0.02949033
-5.06353177,0.40644594,0.03108197,0.00000000,0.02997702,0.01667630,0.01482823,0.22049752,0.05195019,0.03523237
-5.05752876,0.44985079,0.03273760,0.00000000,0.03197981,0.01993335,0.01663028,0.24556811,0.06259256,0.04206513
-5.05152576,0.49799456,0.03430760,0.00000000,0.03400697,0.02378477,0.01866355,0.27360581,0.07522201,0.05015919
-5.04552276,0.55158533,0.03578470,0.00000000,0.03606548,0.02831503,0.02096162,0.30504496,0.09012265,0.05970007
-5.03951976,0.61140939,0.03716623,0.00000000,0.03816680,0.03361323,0.02356102,0.34036191,0.10759437,0.07088594
-5.03351676,0.67831841,0.03845447,0.00000000,0.04032687,0.03977144,0.02650050,0.38006660,0.12794733,0.08392443
-5.02751376,0.75321068,0.03965690,0.00000000,0.04256582,0.04688238,0.02982011,0.42469079,0.15149485,0.09902845
-5.02151076,0.83700645,0.04078609,0.00000000,0.04490753,0.05503686,0.03356006,0.47477285,0.17854490,0.11641100
-5.01550775,0.93061740,0.04185947,0.00000000,0.04737874,0.06432062,0.03775927,0.53083924,0.20939011,0.13627911
-5.00950475,1.03491099,0.04289878,0.00000000,0.05000809,0.07481086,0.04245375,0.59338313,0.24429664,0.15882688
-5.00350175,1.15067051,0.04392941,0.00000000,0.05282477,0.08657252,0.04767480,0.66284064,0.28349209,0.18422774
-4.99749875,1.27855228,0.04497940,0.00000000,0.05585711,0.09965436,0.05344714,0.73956558,0.32715293,0.21262637
-4.99149575,1.41904166,0.04607845,0.00000000,0.05913099,0.11408503,0.05978694,0.82380375,0.37539182,0.24413029
-4.98549275,1.57240980,0.04725670,0.00000000,0.06266821,0.12986937,0.06670002,0.91566782,0.42824553,0.27880159
-4.97948974,1.73867341,0.04854357,0.00000000,0.06648492,0.14698496,0.07418007,1.01511423,0.48566383,0.31664914
-4.97348674,1.91755971,0.04996654,0.00000000,0.07059018,0.16537934,0.08220727,1.12192332,0.54750024,0.35762164
-4.96748374,2.10847886,0.05155006,0.00000000,0.07498469,0.18496791,0.09074713,1.23568409,0.61350510,0.40160195
-4.96148074,2.31050593,0.05331460,0.00000000,0.07965983,0.20563274,0.09974992,1.35578473,0.68332152,0.44840297
-4.95547774,2.52237413,0.05527586,0.00000000,0.08459706,0.22722248,0.10915049,1.48140997,0.75648489,0.49776556
-4.94947474,2.74248068,0.05744421,0.00000000,0.08976771,0.24955345,0.11886875,1.61154596,0.83242604,0.54935858
-4.94347174,2.96890607,0.05982446,0.00000000,0.09513321,0.27241196,0.12881076,1.74499318,0.91047858,0.60278143
-4.93746873,3.19944683,0.06241584,0.00000000,0.10064572,0.29555786,0.13887036,1.88038741,0.98989025,0.65756903
-4.93146573,3.43166135,0.06521225,0.00000000,0.10624928,0.31872929,0.14893148,2.01622836,1.06983814,0.71319928
-4.92546273,3.66292737,0.06820284,0.00000000,0.11188124,0.34164845,0.15887090,2.15091529,1.14944760,0.76910292
-4.91945973,3.89050940,0.07137271,0.00000000,0.11747406,0.36402827,0.16856145,2.28278841,1.22781405,0.82467542
-4.91345673,4.11163349,0.07470391,0.00000000,0.12295733,0.38557967,0.17787553,2.41017457,1.30402715,0.87929063
-4.90745373,4.32356636,0.07817644,0.00000000,0.12825996,0.40601917,0.18668880,2.53143552,1.37719630,0.93231571
-4.90145073,4.52369563,0.08176940,0.00000000,0.13331242,0.42507658,0.19488385,2.64501674,1.44647662,0.98312685
-4.89544772,4.70960777,0.08546210,0.00000000,0.13804881,0.44250227,0.20235378,2.74949469,1.51109421,1.03112512
-4.88944472,4.87916010,0.08923506,0.00000000,0.14240891,0.45807400,0.20900538,2.84362066,1.57036970,1.07575195
-4.88344172,5.03054395,0.09307091,0.00000000,0.14633985,0.47160269,0.21476196,2.92635900,1.62373902,1.11650361
-4.87743872,5.16233587,0.09695504,0.00000000,0.14979747,0.48293713,0.21956550,2.99691832,1.67077056,1.15294412
-4.87143572,5.27353475,0.10087609,0.00000000,0.15274731,0.49196732,0.22337820,3.05477405,1.71117774,1.18471610
-4.86543272,5.36358319,0.10482605,0.00000000,0.15516515,0.49862635,0.22618321,3.09968145,1.74482655,1.21154920
-4.85942971,5.43237229,0.10880012,0.00000000,0.15703703,0.50289071,0.22798461,3.13167856,1.77173764,1.23326570
-4.85342671,5.48022969,0.11279626,0.00000000,0.15835898,0.50477919,0.22880665,3.15107884,1.79208273,1.24978322
-4.84742371,5.50789170,0.11681448,0.00000000,0.15913622,0.50435030,0.22869218,3.15845396,1.80617560,1.26111434
-4.84142071,5.51646086,0.12085587,0.00000000,0.15938213,0.50169851,0.22770049,3.15460759,1.81445781,1.26736320
-4.83541771,5.50735121,0.12492140,0.00000000,0.15911692,0.49694944,0.22590461,3.14054121,1.81747996,1.26871938
-4.82941471,5.48222383,0.12901065,0.00000000,0.15836608,0.49025440,0.22338814,3.11741365,1.81587909,1.26544916
-4.82341171,5.44291574,0.13312048,0.00000000,0.15715891,0.48178436,0.22024189,3.08649616,1.81035338,1.25788469
-4.81740870,5.39136571,0.13724367,0.00000000,0.15552686,0.47172384,0.21656039,3.04912484,1.80163511,1.24641143
-4.81140570,5.32954014,0.14136774,0.00000000,0.15350214,0.46026490,0.21243840,3.00665275,1.79046325,1.23145448
-4.80540270,5.25936270,0.14547396,0.00000000,0.15111641,0.44760156,0.20796773,2.96040363,1.77755684,1.21346436
-4.79939970,5.18265069,0.14953662,0.00000000,0.14839978,0.43392481,0.20323426,2.91162926,1.76359050,1.19290277
-4.79339670,5.10106104,0.15352266,0.00000000,0.14537999,0.41941843,0.19831551,2.86147243,1.74917319,1.17022911
-4.78739370,5.01604822,0.15739171,0.00000000,0.14208203,0.40425568,0.19327872,2.81093691,1.73483134,1.14588806
-4.78139070,4.92883584,0.16109658,0.00000000,0.13852791,0.38859706,0.18817947,2.76086586,1.72099734,1.12029906
-4.77538769,4.84040294,0.16458419,0.00000000,0.13473685,0.37258899,0.18306099,2.71192962,1.70800382,1.09384782
-4.76938469,4.75148551,0.16779696,0.00000000,0.13072563,0.35636342,0.17795407,2.66462310,1.69608448,1.06688052
-4.76338169,4.66259257,0.17067460,0.00000000,0.12650920,0.34003829,0.17287751,2.61927322,1.68538129,1.03970059
-4.75737869,4.57403602,0.17315627,0.00000000,0.12210137,0.32371869,0.16783921,2.57605557,1.67595797,1.01256847
-4.75137569,4.48597237,0.17518302,0.00000000,0.11751567,0.30749856,0.16283760,2.53501973,1.66781925,0.98570407
-4.74537269,4.39845388,0.17670041,0.00000000,0.11276611,0.29146277,0.15786351,2.49612169,1.66093486,0.95929185
-4.73936968,4.31148643,0.17766118,0.00000000,0.10786797,0.27568927,0.15290224,2.45926185,1.65526720,0.93348806
-4.73336668,4.22509070,0.17802787,0.00000000,0.10283843,0.26025139,0.14793580,2.42432640,1.65080112,0.90842981
-4.72736368,4.13936317,0.17777525,0.00000000,0.09769707,0.24521982,0.14294516,2.39122988,1.64757415,0.88424516
-4.72136068,4.05453346,0.17689240,0.00000000,0.09246616,0.23066438,0.13791233,2.35995653,1.64570538,0.86106376
-4.71535768,3.97101436,0.17538446,0.00000000,0.08717074,0.21665530,0.13282238,2.33059784,1.64542096,0.83902716
-4.70935468,3.88944153,0.17327366,0.00000000,0.08183848,0.20326398,0.12766504,2.30338412,1.64707462,0.81829812
-4.70335168,3.81069982,0.17059994,0.00000000,0.07649937,0.19056327,0.12243600,2.27870776,1.65116124,0.79906819
-4.69734867,3.73593429,0.16742073,0.00000000,0.07118515,0.17862709,0.11713783,2.25713653,1.65832221,0.78156290
-4.69134567,3.66654427,0.16381013,0.00000000,0.06592869,0.16752953,0.11178035,2.23941552,1.66934144,0.76604412
-4.68534267,3.60415979,0.15985731,0.00000000,0.06076316,0.15734345,0.10638070,2.22645684,1.68513130,0.75280916
-4.67933967,3.55060077,0.15566433,0.00000000,0.05572123,0.14813862,0.10096291,2.21931702,1.70670839,0.74218646
-4.67333667,3.50781984,0.15134331,0.00000000,0.05083416,0.13997955,0.09555706,2.21916251,1.73515948,0.73452784
-4.66733367,3.47783100,0.14701309,0.00000000,0.04613105,0.13292309,0.09019820,2.22722430,1.77159856,0.73019761
-4.66133067,3.46262681,0.14279551,0.00000000,0.04163804,0.12701587,0.08492490,2.24474357,1.81711648,0.72955887
-4.65532766,3.46408768,0.13881146,0.00000000,0.03737770,0.12229180,0.07977773,2.27291053,1.87272518,0.73295765
-4.64932466,3.48388725,0.13517680,0.00000000,0.03336852,0.11876972,0.07479755,2.31279927,1.93929889,0.74070561
-4.64332166,3.52339834,0.13199830,0.00000000,0.02962459,0.11645125,0.07002387,2.36530172,2.01751503,0.75306216
