energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.28564282,2.37369693,0.01367920,0.04492277,1.40801368,0.00000000,1.76296468,0.00000000,0.75035549,0.26141063
-5.27963982,2.41111041,0.01303087,0.04694640,1.41931373,0.00000000,1.78886108,0.00000000,0.76231420,0.26661761
-5.27363682,2.44032547,0.01244751,0.04893744,1.42449908,0.00000000,1.80863136,0.00000000,0.77195408,0.27091158
-5.26763382,2.46111244,0.01194029,0.05089495,1.42352484,0.00000000,1.82210781,0.00000000,0.77926754,0.27426731
-5.26163082,2.47338070,0.01151909,0.05282025,1.41645237,0.00000000,1.82922206,0.00000000,0.78427909,0.27667753
-5.25562781,2.47717356,0.01119217,0.05471675,1.40344489,0.00000000,1.83000101,0.00000000,0.78704074,0.27815287
-5.24962481,2.47265914,0.01096583,0.05658984,1.38475987,0.00000000,1.82455978,0.00000000,0.78762648,0.27872118
-5.24362181,2.46011788,0.01084410,0.05844674,1.36073876,0.00000000,1.81309234,0.00000000,0.78612639,0.27842652
-5.23761881,2.43992759,0.01082861,0.06029632,1.33179457,0.00000000,1.79586038,0.00000000,0.78264066,0.27732773
-5.23161581,2.41254705,0.01091838,0.06214898,1.29839798,0.00000000,1.77318129,0.00000000,0.77727396,0.27549677
-5.22561281,2.37849903,0.01110977,0.06401659,1.26106259,0.00000000,1.74541581,0.00000000,0.77013052,0.27301683
-5.21960980,2.33835392,0.01139648,0.06591231,1.22033015,0.00000000,1.71295630,0.00000000,0.76131022,0.26998035
-5.21360680,2.29271451,0.01176967,0.06785057,1.17675638,0.00000000,1.67621606,0.00000000,0.75090599,0.26648710
-5.20760380,2.24220300,0.01221809,0.06984697,1.13089797,0.00000000,1.63562044,0.00000000,0.73900250,0.26264215
-5.20160080,2.18745039,0.01272835,0.07191813,1.08330128,0.00000000,1.59159992,0.00000000,0.72567645,0.25855403
-5.19559780,2.12908869,0.01328524,0.07408148,1.03449316,0.00000000,1.54458552,0.00000000,0.71099810,0.25433295
-5.18959480,2.06774591,0.01387210,0.07635500,0.98497394,0.00000000,1.49500642,0.00000000,0.69503408,0.25008913
-5.18359180,2.00404357,0.01447129,0.07875676,0.93521284,0.00000000,1.44328973,0.00000000,0.67785111,0.24593120
-5.17758879,1.93859635,0.01506462,0.08130433,0.88564560,0.00000000,1.38986186,0.00000000,0.65952032,0.24196468
-5.17158579,1.87201322,0.01563393,0.08401408,0.83667408,0.00000000,1.33515127,0.00000000,0.64012189,0.23829052
-5.16558279,1.80489938,0.01616154,0.08690029,0.78866752,0.00000000,1.27959178,0.00000000,0.61974946,0.23500358
-5.15957979,1.73785826,0.01663079,0.08997410,0.74196506,0.00000000,1.22362597,0.00000000,0.59851398,0.23219120
-5.15357679,1.67149287,0.01702652,0.09324247,0.69687897,0.00000000,1.16770790,0.00000000,0.57654682,0.22993164
-5.14757379,1.60640586,0.01733552,0.09670698,0.65369816,0.00000000,1.11230475,0.00000000,0.55400158,0.22829264
-5.14157079,1.54319774,0.01754688,0.10036279,0.61269150,0.00000000,1.05789666,0.00000000,0.53105460,0.22732991
-5.13556778,1.48246311,0.01765229,0.10419764,0.57411052,0.00000000,1.00497469,0.00000000,0.50790408,0.22708574
-5.12956478,1.42478448,0.01764630,0.10819116,0.53819113,0.00000000,0.95403636,0.00000000,0.48476761,0.22758779
-5.12356178,1.37072402,0.01752635,0.11231438,0.50515422,0.00000000,0.90557903,0.00000000,0.46187838,0.22884802
-5.11755878,1.32081344,0.01729288,0.11652968,0.47520489,0.00000000,0.86009103,0.00000000,0.43948025,0.23086203
-5.11155578,1.27554224,0.01694918,0.12079123,0.44853037,0.00000000,0.81804098,0.00000000,0.41782173,0.23360876
-5.10555278,1.23534526,0.01650121,0.12504585,0.42529673,0.00000000,0.77986550,0.00000000,0.39714947,0.23705056
-5.09954977,1.20058983,0.01595737,0.12923438,0.40564448,0.00000000,0.74595618,0.00000000,0.37770127,0.24113395
-5.09354677,1.17156344,0.01532816,0.13329363,0.38968350,0.00000000,0.71664605,0.00000000,0.35969928,0.24579072
-5.08754377,1.14846258,0.01462574,0.13715860,0.37748740,0.00000000,0.69219650,0.00000000,0.34334345,0.25093969
-5.08154077,1.13138339,0.01386353,0.14076523,0.36908796,0.00000000,0.67278523,0.00000000,0.32880577,0.25648890
-5.07553777,1.12031470,0.01305578,0.14405320,0.36446983,0.00000000,0.65849587,0.00000000,0.31622535,0.26233824
-5.06953477,1.11513392,0.01221707,0.14696895,0.36356603,0.00000000,0.64930989,0.00000000,0.30570473,0.26838240
-5.06353177,1.11560617,0.01136189,0.14946855,0.36625454,0.00000000,0.64510134,0.00000000,0.29730746,0.27451396
-5.05752876,1.12138674,0.01050425,0.15152039,0.37235633,0.00000000,0.64563483,0.00000000,0.29105698,0.28062667
-5.05152576,1.13202700,0.00965731,0.15310738,0.38163514,0.00000000,0.65056697,0.00000000,0.28693695,0.28661852
-5.04552276,1.14698359,0.00883311,0.15422873,0.39379915,0.00000000,0.65945151,0.00000000,0.28489280,0.29239466
-5.03951976,1.16563066,0.00804230,0.15490095,0.40850451,0.00000000,0.67174809,0.00000000,0.28483447,0.29786995
-5.03351676,1.18727484,0.00729398,0.15515814,0.42536101,0.00000000,0.68683439,0.00000000,0.28664014,0.30297107
-5.02751376,1.21117236,0.00659561,0.15505147,0.44393951,0.00000000,0.70402146,0.00000000,0.29016076,0.30763805
-5.02151076,1.23654777,0.00595299,0.15464786,0.46378098,0.00000000,0.72257168,0.00000000,0.29522507,0.31182527
-5.01550775,1.26261373,0.00537021,0.15402782,0.48440699,0.00000000,0.74171871,0.00000000,0.30164504,0.31550179
-5.00950475,1.28859104,0.00484981,0.15328273,0.50533108,0.00000000,0.76068884,0.00000000,0.30922122,0.31865118
-5.00350175,1.31372838,0.00439278,0.15251147,0.52607077,0.00000000,0.77872279,0.00000000,0.31774810,0.32127069
-4.99749875,1.33732098,0.00399879,0.15181671,0.54615950,0.00000000,0.79509734,0.00000000,0.32701893,0.32337013
-4.99149575,1.35872766,0.00366627,0.15130101,0.56515826,0.00000000,0.80914569,0.00000000,0.33683018,0.32497022
-4.98549275,1.37738571,0.00339265,0.15106289,0.58266631,0.00000000,0.82027606,0.00000000,0.34698521,0.32610091
-4.97948974,1.39282310,0.00317443,0.15119319,0.59833052,0.00000000,0.82798751,0.00000000,0.35729732,0.32679940
-4.97348674,1.40466771,0.00300746,0.15177180,0.61185306,0.00000000,0.83188262,0.00000000,0.36759201,0.32710835
-4.96748374,1.41265345,0.00288699,0.15286502,0.62299709,0.00000000,0.83167643,0.00000000,0.37770858,0.32707422
-4.96148074,1.41662301,0.00280792,0.15452361,0.63159024,0.00000000,0.82720135,0.00000000,0.38750096,0.32674581
-4.95547774,1.41652756,0.00276483,0.15678180,0.63752583,0.00000000,0.81840799,0.00000000,0.39683817,0.32617325
-4.94947474,1.41242335,0.00275221,0.15965709,0.64076185,0.00000000,0.80536203,0.00000000,0.40560428,0.32540738
-4.94347174,1.40446572,0.00276448,0.16315107,0.64131786,0.00000000,0.78823720,0.00000000,0.41369808,0.32449959
-4.93746873,1.39290074,0.00279613,0.16725100,0.63926985,0.00000000,0.76730508,0.00000000,0.42103274,0.32350214
-4.93146573,1.37805511,0.00284181,0.17193226,0.63474373,0.00000000,0.74292200,0.00000000,0.42753538,0.32246887
-4.92546273,1.36032463,0.00289638,0.17716135,0.62790739,0.00000000,0.71551397,0.00000000,0.43314684,0.32145624
-4.91945973,1.34016181,0.00295501,0.18289936,0.61896205,0.00000000,0.68556019,0.00000000,0.43782161,0.32052461
-4.91345673,1.31806308,0.00301323,0.18910559,0.60813321,0.00000000,0.65357589,0.00000000,0.44152794,0.31973963
-4.90745373,1.29455588,0.00306697,0.19574116,0.59566148,0.00000000,0.62009538,0.00000000,0.44424824,0.31917349
-4.90145073,1.27018599,0.00311263,0.20277242,0.58179390,0.00000000,0.58565580,0.00000000,0.44597948,0.31890591
-4.89544772,1.24550529,0.00314712,0.21017370,0.56677588,0.00000000,0.55078216,0.00000000,0.44673378,0.31902475
-4.88944472,1.22106010,0.00316788,0.21792943,0.55084406,0.00000000,0.51597422,0.00000000,0.44653871,0.31962595
-4.88344172,1.19738003,0.00317291,0.22603532,0.53422036,0.00000000,0.48169543,0.00000000,0.44543753,0.32081266
-4.87743872,1.17496749,0.00316078,0.23449849,0.51710727,0.00000000,0.44836409,0.00000000,0.44348883,0.32269358
-4.87143572,1.15428768,0.00313062,0.24333649,0.49968442,0.00000000,0.41634686,0.00000000,0.44076584,0.32538028
-4.86543272,1.13575902,0.00308213,0.25257523,0.48210650,0.00000000,0.38595454,0.00000000,0.43735491,0.32898355
-4.85942971,1.11974402,0.00301554,0.26224578,0.46450235,0.00000000,0.35743984,0.00000000,0.43335341,0.33360887
-4.85342671,1.10654063,0.00293157,0.27238030,0.44697520,0.00000000,0.33099704,0.00000000,0.42886693,0.33935107
-4.84742371,1.09637408,0.00283138,0.28300726,0.42960390,0.00000000,0.30676326,0.00000000,0.42400569,0.34628846
-4.84142071,1.08938942,0.00271652,0.29414609,0.41244489,0.00000000,0.28482088,0.00000000,0.41888061,0.35447651
-4.83541771,1.08564504,0.00258885,0.30580178,0.39553490,0.00000000,0.26520104,0.00000000,0.41359883,0.36394167
-4.82941471,1.08510740,0.00245047,0.31795953,0.37889399,0.00000000,0.24788776,0.00000000,0.40825919,0.37467539
-4.82341171,1.08764752,0.00230365,0.33057997,0.36252896,0.00000000,0.23282256,0.00000000,0.40294774,0.38662898
-4.81740870,1.09303944,0.00215074,0.34359518,0.34643679,0.00000000,0.21990938,0.00000000,0.39773359,0.39970948
-4.81140570,1.10096121,0.00199408,0.35690587,0.33060811,0.00000000,0.20901954,0.00000000,0.39266541,0.41377705
-4.80540270,1.11099867,0.00183600,0.37037999,0.31503046,0.00000000,0.19999689,0.00000000,0.38776874,0.42864407
-4.79939970,1.12265235,0.00167865,0.38385292,0.29969132,0.00000000,0.19266277,0.00000000,0.38304439,0.44407627
-4.79339670,1.13534757,0.00152406,0.39712938,0.28458075,0.00000000,0.18682108,0.00000000,0.37846796,0.45979600
-4.78739370,1.14844783,0.00137401,0.40998713,0.26969365,0.00000000,0.18226321,0.00000000,0.37399066,0.47548765
-4.78139070,1.16127118,0.00123003,0.42218234,0.25503151,0.00000000,0.17877285,0.00000000,0.36954146,0.49080517
-4.77538769,1.17310932,0.00109341,0.43345645,0.24060378,0.00000000,0.17613088,0.00000000,0.36503031,0.50538151
-4.76938469,1.18324879,0.00096514,0.44354435,0.22642866,0.00000000,0.17411996,0.00000000,0.36035256,0.51883963
-4.76338169,1.19099362,0.00084596,0.45218344,0.21253357,0.00000000,0.17252911,0.00000000,0.35539412,0.53080463
-4.75737869,1.19568857,0.00073634,0.45912325,0.19895508,0.00000000,0.17115803,0.00000000,0.35003729,0.54091656
-4.75137569,1.19674199,0.00063650,0.46413508,0.18573865,0.00000000,0.16982112,0.00000000,0.34416685,0.54884337
-4.74537269,1.19364743,0.00054646,0.46702135,0.17293792,0.00000000,0.16835110,0.00000000,0.33767617,0.55429329
-4.73936968,1.18600291,0.00046605,0.46762408,0.16061391,0.00000000,0.16660219,0.00000000,0.33047295,0.55702619
-4.73336668,1.17352712,0.00039494,0.46583206,0.14883398,0.00000000,0.16445267,0.00000000,0.32248442,0.55686330
-4.72736368,1.15607165,0.00033268,0.46158652,0.13767075,0.00000000,0.16180677,0.00000000,0.31366161,0.55369487
-4.72136068,1.13362873,0.00027873,0.45488485,0.12720094,0.00000000,0.15859585,0.00000000,0.30398263,0.54748537
-4.71535768,1.10633410,0.00023249,0.44578221,0.11750428,0.00000000,0.15477873,0.00000000,0.29345466,0.53827592
-4.70935468,1.07446480,0.00019333,0.43439104,0.10866238,0.00000000,0.15034135,0.00000000,0.28211473,0.52618399
-4.70335168,1.03843201,0.00016059,0.42087836,0.10075767,0.00000000,0.14529552,0.00000000,0.27002926,0.51140023
-4.69734867,0.99876916,0.00013365,0.40546119,0.09387237,0.00000000,0.13967712,0.00000000,0.25729228,0.49418263
-4.69134567,0.95611595,0.00011191,0.38840003,0.08808748,0.00000000,0.13354355,0.00000000,0.24402273,0.47484839
-4.68534267,0.91119892,0.00009478,0.36999097,0.08348173,0.00000000,0.12697082,0.00000000,0.23036077,0.45376373
-4.67933967,0.86480933,0.00008175,0.35055674,0.08013046,0.00000000,0.12005022,0.00000000,0.21646349,0.43133225
-4.67333667,0.81777945,0.00007234,0.33043695,0.07810440,0.00000000,0.11288485,0.00000000,0.20250017,0.40798229
-4.66733367,0.77095810,0.00006614,0.30997817,0.07746832,0.00000000,0.10558615,0.00000000,0.18864741,0.38415383
-4.66133067,0.72518641,0.00006278,0.28952414,0.07827950,0.00000000,0.09827049,0.00000000,0.17508436,0.36028559
-4.65532766,0.68127479,0.00006193,0.26940649,0.08058599,0.00000000,0.09105617,0.00000000,0.16198821,0.33680263
-4.64932466,0.63998182,0.00006331,0.24993642,0.08442475,0.00000000,0.08406068,0.00000000,0.14953029,0.31410514
-4.64332166,0.60199581,0.00006668,0.23139746,0.08981964,0.00000000,0.07739852,0.00000000,0.13787273,0.29255857
