energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ga_p_up,Ga_p_down,Ga_d_up,Ga_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.31515758,2.23383952,-2.23383963,0.78678382,-0.78678386,1.44360908,-1.44360915,0.30239708,-0.30239710,0.00000000,-0.00000000,0.09332689,-0.09332689,0.25188308,-0.25188308
0.32116058,2.33025898,-2.33025909,0.82050843,-0.82050847,1.50453811,-1.50453819,0.31896616,-0.31896618,0.00000000,-0.00000000,0.09896470,-0.09896470,0.25984990,-0.25984991
0.32716358,2.43283691,-2.43283703,0.85568457,-0.85568461,1.56974762,-1.56974770,0.33681943,-0.33681945,0.00000000,-0.00000000,0.10499246,-0.10499247,0.26776418,-0.26776419
0.33316658,2.53923989,-2.53924001,0.89156326,-0.89156330,1.63764898,-1.63764906,0.35560143,-0.35560145,0.00000000,-0.00000000,0.11130520,-0.11130520,0.27538823,-0.27538824
0.33916958,2.64713551,-2.64713563,0.92741388,-0.92741391,1.70665010,-1.70665017,0.37494866,-0.37494868,0.00000000,-0.00000000,0.11779025,-0.11779026,0.28249874,-0.28249875
0.34517259,2.75423634,-2.75423646,0.96253827,-0.96253830,1.77518555,-1.77518563,0.39449620,-0.39449622,0.00000000,-0.00000000,0.12432948,-0.12432949,0.28889236,-0.28889236
0.35117559,2.85834213,-2.85834223,0.99628342,-0.99628345,1.84174582,-1.84174589,0.41388416,-0.41388418,0.00000000,-0.00000000,0.13080159,-0.13080159,0.29439046,-0.29439047
0.35717859,2.95737925,-2.95737935,1.02805223,-1.02805226,1.90490499,-1.90490506,0.43276392,-0.43276394,0.00000000,-0.00000000,0.13708462,-0.13708463,0.29884298,-0.29884298
0.36318159,3.04943668,-3.04943676,1.05731227,-1.05731230,1.96334646,-1.96334651,0.45080407,-0.45080409,0.00000000,-0.00000000,0.14305863,-0.14305864,0.30213114,-0.30213115
0.36918459,3.13279744,-3.13279751,1.08360232,-1.08360235,2.01588578,-2.01588583,0.46769577,-0.46769579,0.00000000,-0.00000000,0.14860827,-0.14860828,0.30416921,-0.30416921
0.37518759,3.20596481,-3.20596487,1.10653661,-1.10653663,2.06149025,-2.06149028,0.48315749,-0.48315750,0.00000000,-0.00000000,0.15362539,-0.15362540,0.30490500,-0.30490500
0.38119060,3.26768258,-3.26768262,1.12580682,-1.12580684,2.09929440,-2.09929443,0.49693898,-0.49693899,0.00000000,-0.00000000,0.15801153,-0.15801153,0.30431940,-0.30431940
0.38719360,3.31694876,-3.31694879,1.14118186,-1.14118187,2.12861122,-2.12861123,0.50882450,-0.50882451,0.00000000,-0.00000000,0.16168009,-0.16168009,0.30242478,-0.30242478
0.39319660,3.35302264,-3.35302265,1.15250560,-1.15250560,2.14893852,-2.14893853,0.51863502,-0.51863502,0.00000000,-0.00000000,0.16455832,-0.16455832,0.29926263,-0.29926263
0.39919960,3.37542484,-3.37542484,1.15969284,-1.15969284,2.15996049,-2.15996048,0.52622961,-0.52622961,0.00000000,-0.00000000,0.16658887,-0.16658887,0.29490026,-0.29490026
0.40520260,3.38393097,-3.38393095,1.16272385,-1.16272384,2.16154434,-2.16154432,0.53150595,-0.53150595,0.00000000,-0.00000000,0.16773093,-0.16773093,0.28942705,-0.28942705
0.41120560,3.37855905,-3.37855901,1.16163774,-1.16163773,2.15373241,-2.15373238,0.53439994,-0.53439993,0.00000000,-0.00000000,0.16796091,-0.16796091,0.28295025,-0.28295024
0.41720860,3.35955162,-3.35955157,1.15652518,-1.15652516,2.13673004,-2.13673000,0.53488460,-0.53488459,0.00000000,-0.00000000,0.16727262,-0.16727262,0.27559049,-0.27559049
0.42321161,3.32735357,-3.32735351,1.14752079,-1.14752078,2.11088997,-2.11088992,0.53296836,-0.53296834,0.00000000,-0.00000000,0.16567700,-0.16567699,0.26747744,-0.26747743
0.42921461,3.28258656,-3.28258648,1.13479564,-1.13479562,2.07669382,-2.07669377,0.52869269,-0.52869267,0.00000000,-0.00000000,0.16320132,-0.16320131,0.25874546,-0.25874546
0.43521761,3.22602146,-3.22602137,1.11855012,-1.11855010,2.03473173,-2.03473166,0.52212949,-0.52212947,0.00000000,-0.00000000,0.15988802,-0.15988802,0.24952976,-0.24952975
0.44122061,3.15854999,-3.15854989,1.09900761,-1.09900759,1.98568077,-1.98568070,0.51337806,-0.51337805,0.00000000,-0.00000000,0.15579314,-0.15579313,0.23996286,-0.23996285
0.44722361,3.08115662,-3.08115651,1.07640901,-1.07640898,1.93028333,-1.93028325,0.50256200,-0.50256198,0.00000000,-0.00000000,0.15098441,-0.15098440,0.23017181,-0.23017180
0.45322661,2.99489188,-2.99489177,1.05100838,-1.05100835,1.86932600,-1.86932592,0.48982595,-0.48982593,0.00000000,-0.00000000,0.14553919,-0.14553919,0.22027593,-0.22027592
0.45922961,2.90084796,-2.90084784,1.02306967,-1.02306964,1.80361987,-1.80361979,0.47533240,-0.47533238,0.00000000,-0.00000000,0.13954221,-0.13954221,0.21038526,-0.21038525
0.46523262,2.80013716,-2.80013704,0.99286452,-0.99286448,1.73398282,-1.73398274,0.45925857,-0.45925855,0.00000000,-0.00000000,0.13308324,-0.13308323,0.20059974,-0.20059973
0.47123562,2.69387370,-2.69387357,0.96067101,-0.96067097,1.66122415,-1.66122406,0.44179335,-0.44179333,0.00000000,-0.00000000,0.12625480,-0.12625479,0.19100894,-0.19100893
0.47723862,2.58315903,-2.58315890,0.92677317,-0.92677314,1.58613184,-1.58613176,0.42313440,-0.42313437,0.00000000,-0.00000000,0.11914993,-0.11914993,0.18169239,-0.18169239
0.48324162,2.46907053,-2.46907040,0.89146104,-0.89146101,1.50946268,-1.50946259,0.40348539,-0.40348537,0.00000000,-0.00000000,0.11186020,-0.11186019,0.17272036,-0.17272035
0.48924462,2.35265339,-2.35265326,0.85503098,-0.85503094,1.43193488,-1.43193479,0.38305339,-0.38305337,0.00000000,-0.00000000,0.10447377,-0.10447377,0.16415495,-0.16415495
0.49524762,2.23491518,-2.23491506,0.81778601,-0.81778597,1.35422329,-1.35422320,0.36204631,-0.36204628,0.00000000,-0.00000000,0.09707387,-0.09707387,0.15605147,-0.15605147
0.50125063,2.11682261,-2.11682249,0.78003594,-0.78003590,1.27695666,-1.27695658,0.34067052,-0.34067050,0.00000000,-0.00000000,0.08973744,-0.08973743,0.14845982,-0.14845981
0.50725363,1.99929977,-1.99929966,0.74209702,-0.74209698,1.20071671,-1.20071664,0.31912862,-0.31912860,0.00000000,-0.00000000,0.08253406,-0.08253406,0.14142588,-0.14142587
0.51325663,1.88322744,-1.88322733,0.70429104,-0.70429100,1.12603842,-1.12603835,0.29761725,-0.29761723,0.00000000,-0.00000000,0.07552530,-0.07552529,0.13499280,-0.13499279
0.51925963,1.76944257,-1.76944247,0.66694364,-0.66694361,1.05341126,-1.05341120,0.27632511,-0.27632509,0.00000000,-0.00000000,0.06876416,-0.06876415,0.12920200,-0.12920200
0.52526263,1.65873784,-1.65873774,0.63038198,-0.63038195,0.98328090,-0.98328084,0.25543106,-0.25543104,0.00000000,-0.00000000,0.06229492,-0.06229492,0.12409391,-0.12409391
0.53126563,1.55186060,-1.55186051,0.59493158,-0.59493155,0.91605098,-0.91605092,0.23510252,-0.23510251,0.00000000,-0.00000000,0.05615321,-0.05615320,0.11970839,-0.11970839
0.53726863,1.44951114,-1.44951105,0.56091263,-0.56091260,0.85208482,-0.85208476,0.21549400,-0.21549398,0.00000000,-0.00000000,0.05036621,-0.05036621,0.11608478,-0.11608477
0.54327164,1.35234019,-1.35234010,0.52863576,-0.52863573,0.79170675,-0.79170670,0.19674589,-0.19674587,0.00000000,-0.00000000,0.04495316,-0.04495315,0.11326163,-0.11326162
0.54927464,1.26094568,-1.26094561,0.49839755,-0.49839753,0.73520308,-0.73520303,0.17898360,-0.17898359,0.00000000,-0.00000000,0.03992586,-0.03992585,0.11127616,-0.11127616
0.55527764,1.17586897,-1.17586890,0.47047597,-0.47047595,0.68282262,-0.68282258,0.16231697,-0.16231696,0.00000000,-0.00000000,0.03528944,-0.03528944,0.11016348,-0.11016348
0.56128064,1.09759073,-1.09759067,0.44512593,-0.44512591,0.63477691,-0.63477687,0.14683996,-0.14683995,0.00000000,-0.00000000,0.03104310,-0.03104310,0.10995558,-0.10995558
0.56728364,1.02652705,-1.02652700,0.42257524,-0.42257522,0.59124016,-0.59124012,0.13263077,-0.13263076,0.00000000,-0.00000000,0.02718091,-0.02718091,0.11068032,-0.11068032
0.57328664,0.96302585,-0.96302580,0.40302116,-0.40302115,0.55234925,-0.55234922,0.11975216,-0.11975215,0.00000000,-0.00000000,0.02369268,-0.02369268,0.11236041,-0.11236041
0.57928964,0.90736419,-0.90736415,0.38662771,-0.38662770,0.51820382,-0.51820379,0.10825213,-0.10825212,0.00000000,-0.00000000,0.02056476,-0.02056476,0.11501237,-0.11501237
0.58529265,0.85974674,-0.85974670,0.37352379,-0.37352378,0.48886667,-0.48886664,0.09816480,-0.09816479,0.00000000,-0.00000000,0.01778086,-0.01778085,0.11864577,-0.11864577
0.59129565,0.82030563,-0.82030560,0.36380231,-0.36380231,0.46436469,-0.46436467,0.08951156,-0.08951156,0.00000000,-0.00000000,0.01532276,-0.01532276,0.12326260,-0.12326260
0.59729865,0.78910199,-0.78910196,0.35752036,-0.35752036,0.44469040,-0.44469039,0.08230227,-0.08230227,0.00000000,-0.00000000,0.01317108,-0.01317108,0.12885693,-0.12885693
0.60330165,0.76612907,-0.76612905,0.35470020,-0.35470020,0.42980417,-0.42980416,0.07653659,-0.07653659,0.00000000,-0.00000000,0.01130580,-0.01130580,0.13541476,-0.13541476
0.60930465,0.75131712,-0.75131710,0.35533120,-0.35533120,0.41963710,-0.41963709,0.07220533,-0.07220533,0.00000000,-0.00000000,0.00970687,-0.00970687,0.14291428,-0.14291429
0.61530765,0.74453974,-0.74453974,0.35937250,-0.35937250,0.41409458,-0.41409458,0.06929178,-0.06929177,0.00000000,-0.00000000,0.00835463,-0.00835463,0.15132624,-0.15132625
0.62131066,0.74562156,-0.74562156,0.36675627,-0.36675628,0.41306047,-0.41306047,0.06777289,-0.06777289,0.00000000,-0.00000000,0.00723018,-0.00723018,0.16061463,-0.16061463
0.62731366,0.75434685,-0.75434686,0.37739131,-0.37739131,0.41640155,-0.41640155,0.06762042,-0.06762042,0.00000000,-0.00000000,0.00631564,-0.00631564,0.17073748,-0.17073748
0.63331666,0.77046874,-0.77046875,0.39116684,-0.39116685,0.42397225,-0.42397226,0.06880185,-0.06880185,0.00000000,-0.00000000,0.00559436,-0.00559436,0.18164777,-0.18164778
0.63931966,0.79371864,-0.79371865,0.40795641,-0.40795642,0.43561938,-0.43561938,0.07128115,-0.07128115,0.00000000,-0.00000000,0.00505098,-0.00505098,0.19329444,-0.19329445
0.64532266,0.82381528,-0.82381530,0.42762142,-0.42762144,0.45118652,-0.45118653,0.07501940,-0.07501940,0.00000000,-0.00000000,0.00467149,-0.00467149,0.20562323,-0.20562324
0.65132566,0.86047317,-0.86047319,0.45001452,-0.45001453,0.47051802,-0.47051803,0.07997518,-0.07997519,0.00000000,-0.00000000,0.00444316,-0.00444316,0.21857761,-0.21857762
0.65732866,0.90340978,-0.90340981,0.47498234,-0.47498236,0.49346220,-0.49346222,0.08610486,-0.08610487,0.00000000,-0.00000000,0.00435441,-0.00435441,0.23209945,-0.23209946
0.66333167,0.95235140,-0.95235144,0.50236785,-0.50236787,0.51987374,-0.51987376,0.09336270,-0.09336270,0.00000000,-0.00000000,0.00439468,-0.00439468,0.24612957,-0.24612958
0.66933467,1.00703713,-1.00703717,0.53201198,-0.53201200,0.54961495,-0.54961497,0.10170086,-0.10170087,0.00000000,-0.00000000,0.00455419,-0.00455419,0.26060811,-0.26060812
0.67533767,1.06722101,-1.06722105,0.56375473,-0.56375475,0.58255596,-0.58255598,0.11106937,-0.11106938,0.00000000,-0.00000000,0.00482367,-0.00482367,0.27547473,-0.27547474
0.68134067,1.13267209,-1.13267213,0.59743573,-0.59743575,0.61857380,-0.61857382,0.12141595,-0.12141596,0.00000000,-0.00000000,0.00519418,-0.00519418,0.29066858,-0.29066859
0.68734367,1.20317253,-1.20317258,0.63289429,-0.63289431,0.65755027,-0.65755030,0.13268589,-0.13268590,0.00000000,-0.00000000,0.00565678,-0.00565678,0.30612827,-0.30612828
0.69334667,1.27851381,-1.27851386,0.66996909,-0.66996912,0.69936889,-0.69936892,0.14482183,-0.14482184,0.00000000,-0.00000000,0.00620228,-0.00620228,0.32179160,-0.32179161
0.69934967,1.35849122,-1.35849128,0.70849764,-0.70849767,0.74391094,-0.74391097,0.15776366,-0.15776367,0.00000000,-0.00000000,0.00682108,-0.00682108,0.33759544,-0.33759545
0.70535268,1.44289712,-1.44289719,0.74831562,-0.74831564,0.79105092,-0.79105096,0.17144830,-0.17144831,0.00000000,-0.00000000,0.00750290,-0.00750290,0.35347550,-0.35347552
0.71135568,1.53151310,-1.53151317,0.78925621,-0.78925624,0.84065161,-0.84065164,0.18580960,-0.18580961,0.00000000,-0.00000000,0.00823670,-0.00823670,0.36936636,-0.36936637
0.71735868,1.62410168,-1.62410175,0.83114962,-0.83114965,0.89255902,-0.89255906,0.20077822,-0.20077823,0.00000000,-0.00000000,0.00901058,-0.00901058,0.38520147,-0.38520149
0.72336168,1.72039795,-1.72039803,0.87382276,-0.87382280,0.94659766,-0.94659770,0.21628153,-0.21628155,0.00000000,-0.00000000,0.00981180,-0.00981180,0.40091359,-0.40091360
0.72936468,1.82010160,-1.82010168,0.91709930,-0.91709933,1.00256620,-1.00256625,0.23224359,-0.23224360,0.00000000,-0.00000000,0.01062678,-0.01062678,0.41643523,-0.41643524
0.73536768,1.92286985,-1.92286993,0.96080003,-0.96080007,1.06023404,-1.06023409,0.24858502,-0.24858503,0.00000000,-0.00000000,0.01144131,-0.01144131,0.43169953,-0.43169955
0.74137069,2.02831166,-2.02831175,1.00474363,-1.00474366,1.11933889,-1.11933893,0.26522306,-0.26522308,0.00000000,-0.00000000,0.01224070,-0.01224070,0.44664128,-0.44664130
0.74737369,2.13598370,-2.13598378,1.04874770,-1.04874774,1.17958559,-1.17958564,0.28207156,-0.28207158,0.00000000,-0.00000000,0.01301007,-0.01301007,0.46119819,-0.46119820
0.75337669,2.24538817,-2.24538826,1.09263022,-1.09263026,1.24064638,-1.24064643,0.29904102,-0.29904103,0.00000000,-0.00000000,0.01373465,-0.01373465,0.47531232,-0.47531233
0.75937969,2.35597295,-2.35597304,1.13621108,-1.13621112,1.30216257,-1.30216262,0.31603871,-0.31603872,0.00000000,-0.00000000,0.01440017,-0.01440017,0.48893169,-0.48893170
0.76538269,2.46713387,-2.46713396,1.17931389,-1.17931393,1.36374768,-1.36374773,0.33296889,-0.33296890,0.00000000,-0.00000000,0.01499320,-0.01499320,0.50201185,-0.50201186
0.77138569,2.57821937,-2.57821946,1.22176773,-1.22176776,1.42499206,-1.42499211,0.34973312,-0.34973313,0.00000000,-0.00000000,0.01550154,-0.01550154,0.51451748,-0.51451749
0.77738869,2.68853731,-2.68853740,1.26340894,-1.26340897,1.48546863,-1.48546868,0.36623067,-0.36623068,0.00000000,-0.00000000,0.01591461,-0.01591461,0.52642380,-0.52642381
0.78339170,2.79736383,-2.79736392,1.30408275,-1.30408278,1.54473978,-1.54473983,0.38235914,-0.38235916,0.00000000,-0.00000000,0.01622378,-0.01622378,0.53771785,-0.53771786
0.78939470,2.90395382,-2.90395390,1.34364470,-1.34364474,1.60236509,-1.60236513,0.39801527,-0.39801528,0.00000000,-0.00000000,0.01642261,-0.01642261,0.54839943,-0.54839944
0.79539770,3.00755297,-3.00755306,1.38196186,-1.38196189,1.65790948,-1.65790952,0.41309588,-0.41309589,0.00000000,-0.00000000,0.01650715,-0.01650715,0.55848164,-0.55848166
0.80140070,3.10741077,-3.10741085,1.41891370,-1.41891374,1.71095176,-1.71095180,0.42749911,-0.42749912,0.00000000,-0.00000000,0.01647600,-0.01647600,0.56799105,-0.56799106
0.80740370,3.20279414,-3.20279421,1.45439277,-1.45439281,1.76109304,-1.76109308,0.44112583,-0.44112585,0.00000000,-0.00000000,0.01633046,-0.01633046,0.57696735,-0.57696736
0.81340670,3.29300138,-3.29300145,1.48830504,-1.48830508,1.80796481,-1.80796484,0.45388131,-0.45388132,0.00000000,-0.00000000,0.01607441,-0.01607441,0.58546251,-0.58546251
0.81940970,3.37737592,-3.37737599,1.52057004,-1.52057007,1.85123646,-1.85123649,0.46567697,-0.46567698,0.00000000,-0.00000000,0.01571427,-0.01571427,0.59353939,-0.59353940
0.82541271,3.45531952,-3.45531958,1.55112075,-1.55112078,1.89062200,-1.89062203,0.47643240,-0.47643241,0.00000000,-0.00000000,0.01525879,-0.01525879,0.60126991,-0.60126992
0.83141571,3.52630461,-3.52630466,1.57990343,-1.57990345,1.92588567,-1.92588570,0.48607744,-0.48607745,0.00000000,-0.00000000,0.01471878,-0.01471878,0.60873266,-0.60873267
0.83741871,3.58988538,-3.58988543,1.60687721,-1.60687723,1.95684654,-1.95684656,0.49455427,-0.49455427,0.00000000,-0.00000000,0.01410681,-0.01410681,0.61601015,-0.61601016
0.84342171,3.64570744,-3.64570748,1.63201370,-1.63201372,1.98338169,-1.98338171,0.50181948,-0.50181948,0.00000000,-0.00000000,0.01343684,-0.01343684,0.62318569,-0.62318570
0.84942471,3.69351561,-3.69351564,1.65529652,-1.65529653,2.00542816,-2.00542817,0.50784607,-0.50784608,0.00000000,-0.00000000,0.01272384,-0.01272384,0.63034000,-0.63034001
0.85542771,3.73315985,-3.73315987,1.67672071,-1.67672073,2.02298351,-2.02298352,0.51262523,-0.51262523,0.00000000,-0.00000000,0.01198344,-0.01198344,0.63754769,-0.63754770
0.86143072,3.76459901,-3.76459903,1.69629224,-1.69629225,2.03610500,-2.03610501,0.51616776,-0.51616776,0.00000000,-0.00000000,0.01123150,-0.01123150,0.64487371,-0.64487371
0.86743372,3.78790236,-3.78790237,1.71402727,-1.71402728,2.04490746,-2.04490746,0.51850527,-0.51850528,0.00000000,-0.00000000,0.01048381,-0.01048381,0.65236986,-0.65236986
0.87343672,3.80324865,-3.80324865,1.72995149,-1.72995150,2.04955989,-2.04955989,0.51969084,-0.51969084,0.00000000,-0.00000000,0.00975573,-0.00975573,0.66007162,-0.66007163
0.87943972,3.81092296,-3.81092296,1.74409926,-1.74409927,2.05028092,-2.05028091,0.51979915,-0.51979916,0.00000000,-0.00000000,0.00906200,-0.00906200,0.66799531,-0.66799531
0.88544272,3.81131107,-3.81131106,1.75651260,-1.75651261,2.04733315,-2.04733314,0.51892618,-0.51892618,0.00000000,-0.00000000,0.00841644,-0.00841644,0.67613574,-0.67613574
0.89144572,3.80489163,-3.80489162,1.76724016,-1.76724016,2.04101666,-2.04101665,0.51718815,-0.51718815,0.00000000,-0.00000000,0.00783187,-0.00783187,0.68446460,-0.68446460
0.89744872,3.79222619,-3.79222617,1.77633593,-1.77633593,2.03166168,-2.03166167,0.51472007,-0.51472007,0.00000000,-0.00000000,0.00731997,-0.00731997,0.69292954,-0.69292954
0.90345173,3.77394737,-3.77394735,1.78385797,-1.78385797,2.01962082,-2.01962081,0.51167352,-0.51167352,0.00000000,-0.00000000,0.00689124,-0.00689124,0.70145417,-0.70145417
0.90945473,3.75074553,-3.75074550,1.78986705,-1.78986705,2.00526089,-2.00526088,0.50821397,-0.50821397,0.00000000,-0.00000000,0.00655500,-0.00655500,0.70993896,-0.70993896
0.91545773,3.72335410,-3.72335407,1.79442532,-1.79442532,1.98895468,-1.98895466,0.50451764,-0.50451764,0.00000000,-0.00000000,0.00631938,-0.00631938,0.71826314,-0.71826314
0.92146073,3.69253428,-3.69253425,1.79759512,-1.79759512,1.97107289,-1.97107287,0.50076783,-0.50076783,0.00000000,-0.00000000,0.00619142,-0.00619142,0.72628756,-0.72628757
0.92746373,3.65905931,-3.65905928,1.79943797,-1.79943797,1.95197653,-1.95197651,0.49715098,-0.49715097,0.00000000,-0.00000000,0.00617705,-0.00617705,0.73385852,-0.73385852
0.93346673,3.62369893,-3.62369890,1.80001382,-1.80001382,1.93200993,-1.93200990,0.49385247,-0.49385247,0.00000000,-0.00000000,0.00628123,-0.00628123,0.74081238,-0.74081238
0.93946973,3.58720441,-3.58720437,1.79938070,-1.79938070,1.91149468,-1.91149466,0.49105230,-0.49105229,0.00000000,-0.00000000,0.00650792,-0.00650792,0.74698101,-0.74698101
0.94547274,3.55029461,-3.55029457,1.79759470,-1.79759470,1.89072469,-1.89072467,0.48892066,-0.48892065,0.00000000,-0.00000000,0.00686015,-0.00686015,0.75219768,-0.75219768
0.95147574,3.51364346,-3.51364342,1.79471040,-1.79471040,1.86996245,-1.86996243,0.48761368,-0.48761367,0.00000000,-0.00000000,0.00734005,-0.00734005,0.75630339,-0.75630339
0.95747874,3.47786909,-3.47786905,1.79078167,-1.79078166,1.84943660,-1.84943658,0.48726929,-0.48726929,0.00000000,-0.00000000,0.00794876,-0.00794876,0.75915327,-0.75915328
0.96348174,3.44352490,-3.44352487,1.78586279,-1.78586278,1.82934086,-1.82934084,0.48800343,-0.48800343,0.00000000,-0.00000000,0.00868647,-0.00868647,0.76062294,-0.76062295
0.96948474,3.41109269,-3.41109266,1.78000988,-1.78000987,1.80983429,-1.80983427,0.48990654,-0.48990654,0.00000000,-0.00000000,0.00955233,-0.00955233,0.76061437,-0.76061437
0.97548774,3.38097779,-3.38097776,1.77328240,-1.77328240,1.79104272,-1.79104270,0.49304067,-0.49304067,0.00000000,-0.00000000,0.01054437,-0.01054437,0.75906121,-0.75906121
0.98149075,3.35350640,-3.35350638,1.76574476,-1.76574476,1.77306120,-1.77306118,0.49743705,-0.49743705,0.00000000,-0.00000000,0.01165944,-0.01165944,0.75593324,-0.75593324
0.98749375,3.32892479,-3.32892477,1.75746778,-1.75746778,1.75595738,-1.75595736,0.50309436,-0.50309437,0.00000000,-0.00000000,0.01289317,-0.01289317,0.75123972,-0.75123971
0.99349675,3.30740039,-3.30740037,1.74853000,-1.74852999,1.73977541,-1.73977539,0.50997775,-0.50997776,0.00000000,-0.00000000,0.01423988,-0.01423988,0.74503156,-0.74503156
0.99949975,3.28902459,-3.28902457,1.73901866,-1.73901865,1.72454029,-1.72454028,0.51801859,-0.51801859,0.00000000,-0.00000000,0.01569262,-0.01569262,0.73740217,-0.73740217
1.00550275,3.27381707,-3.27381706,1.72903036,-1.72903035,1.71026240,-1.71026238,0.52711511,-0.52711511,0.00000000,-0.00000000,0.01724321,-0.01724321,0.72848687,-0.72848687
1.01150575,3.26173150,-3.26173149,1.71867130,-1.71867129,1.69694186,-1.69694184,0.53713401,-0.53713401,0.00000000,-0.00000000,0.01888227,-0.01888227,0.71846095,-0.71846095
1.01750875,3.25266244,-3.25266243,1.70805712,-1.70805711,1.68457275,-1.68457274,0.54791287,-0.54791288,0.00000000,-0.00000000,0.02059948,-0.02059948,0.70753639,-0.70753638
1.02351176,3.24645331,-3.24645329,1.69731237,-1.69731236,1.67314691,-1.67314690,0.55926362,-0.55926362,0.00000000,-0.00000000,0.02238373,-0.02238373,0.69595729,-0.69595728
1.02951476,3.24290522,-3.24290520,1.68656960,-1.68656959,1.66265712,-1.66265711,0.57097677,-0.57097678,0.00000000,-0.00000000,0.02422345,-0.02422345,0.68399432,-0.68399431
1.03551776,3.24178653,-3.24178652,1.67596815,-1.67596814,1.65309981,-1.65309980,0.58282665,-0.58282665,0.00000000,-0.00000000,0.02610696,-0.02610696,0.67193813,-0.67193813
1.04152076,3.24284287,-3.24284287,1.66565270,-1.66565270,1.64447698,-1.64447697,0.59457719,-0.59457719,0.00000000,-0.00000000,0.02802290,-0.02802290,0.66009214,-0.66009214
1.04752376,3.24580733,-3.24580732,1.65577149,-1.65577148,1.63679754,-1.63679753,0.60598845,-0.60598846,0.00000000,-0.00000000,0.02996067,-0.02996067,0.64876478,-0.64876477
1.05352676,3.25041054,-3.25041054,1.64647434,-1.64647433,1.63007780,-1.63007779,0.61682344,-0.61682344,0.00000000,-0.00000000,0.03191091,-0.03191091,0.63826145,-0.63826144
1.05952976,3.25639033,-3.25639033,1.63791041,-1.63791040,1.62434132,-1.62434131,0.62685510,-0.62685511,0.00000000,-0.00000000,0.03386597,-0.03386597,0.62887650,-0.62887650
1.06553277,3.26350032,-3.26350032,1.63022566,-1.63022565,1.61961800,-1.61961799,0.63587326,-0.63587326,0.00000000,-0.00000000,0.03582033,-0.03582033,0.62088528,-0.62088528
1.07153577,3.27151726,-3.27151726,1.62355988,-1.62355988,1.61594238,-1.61594237,0.64369111,-0.64369111,0.00000000,-0.00000000,0.03777101,-0.03777102,0.61453655,-0.61453655
1.07753877,3.28024645,-3.28024645,1.61804346,-1.61804345,1.61335127,-1.61335127,0.65015111,-0.65015111,0.00000000,-0.00000000,0.03971788,-0.03971788,0.61004549,-0.61004549
1.08354177,3.28952497,-3.28952498,1.61379352,-1.61379352,1.61188062,-1.61188062,0.65512983,-0.65512983,0.00000000,-0.00000000,0.04166378,-0.04166378,0.60758733,-0.60758733
1.08954477,3.29922233,-3.29922233,1.61090978,-1.61090978,1.61156170,-1.61156170,0.65854168,-0.65854168,0.00000000,-0.00000000,0.04361467,-0.04361467,0.60729186,-0.60729187
1.09554777,3.30923827,-3.30923828,1.60946981,-1.60946982,1.61241670,-1.61241670,0.66034118,-0.66034118,0.00000000,-0.00000000,0.04557948,-0.04557948,0.60923901,-0.60923901
1.10155078,3.31949786,-3.31949787,1.60952412,-1.60952412,1.61445388,-1.61445388,0.66052364,-0.66052364,0.00000000,-0.00000000,0.04756988,-0.04756988,0.61345537,-0.61345538
1.10755378,3.32994369,-3.32994370,1.61109084,-1.61109085,1.61766232,-1.61766232,0.65912427,-0.65912427,0.00000000,-0.00000000,0.04959986,-0.04959986,0.61991215,-0.61991216
1.11355678,3.34052587,-3.34052588,1.61415066,-1.61415066,1.62200660,-1.62200661,0.65621556,-0.65621556,0.00000000,-0.00000000,0.05168518,-0.05168518,0.62852425,-0.62852426
1.11955978,3.35119003,-3.35119005,1.61864183,-1.61864184,1.62742168,-1.62742169,0.65190318,-0.65190318,0.00000000,-0.00000000,0.05384264,-0.05384264,0.63915088,-0.63915089
1.12556278,3.36186420,-3.36186422,1.62445593,-1.62445594,1.63380814,-1.63380815,0.64632049,-0.64632049,0.00000000,-0.00000000,0.05608928,-0.05608928,0.65159745,-0.65159746
1.13156578,3.37244536,-3.37244538,1.63143451,-1.63143452,1.64102825,-1.64102826,0.63962190,-0.63962190,0.00000000,-0.00000000,0.05844143,-0.05844143,0.66561902,-0.66561903
1.13756878,3.38278659,-3.38278661,1.63936703,-1.63936704,1.64890316,-1.64890317,0.63197545,-0.63197545,0.00000000,-0.00000000,0.06091375,-0.06091376,0.68092505,-0.68092506
1.14357179,3.39268574,-3.39268576,1.64799046,-1.64799048,1.65721140,-1.65721141,0.62355496,-0.62355496,0.00000000,-0.00000000,0.06351827,-0.06351827,0.69718556,-0.69718558
1.14957479,3.40187663,-3.40187665,1.65699069,-1.65699070,1.66568918,-1.66568919,0.61453208,-0.61453208,0.00000000,-0.00000000,0.06626338,-0.06626339,0.71403842,-0.71403844
1.15557779,3.41002348,-3.41002350,1.66600604,-1.66600605,1.67403244,-1.67403245,0.60506871,-0.60506871,0.00000000,-0.00000000,0.06915306,-0.06915307,0.73109772,-0.73109773
1.16158079,3.41671934,-3.41671936,1.67463293,-1.67463294,1.68190095,-1.68190096,0.59531013,-0.59531013,0.00000000,-0.00000000,0.07218606,-0.07218607,0.74796293,-0.74796295
1.16758379,3.42148880,-3.42148881,1.68243368,-1.68243369,1.68892438,-1.68892439,0.58537918,-0.58537917,0.00000000,-0.00000000,0.07535537,-0.07535537,0.76422872,-0.76422873
