energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zr_p_up,Zr_d_up
-5.65182591,7.00209547,0.03335353,0.27563479,0.05932755,4.50913518,1.13342059,0.72775049,1.72188713,0.79291475
-5.64582291,7.19197506,0.03423163,0.28202012,0.06323866,4.63637072,1.15604886,0.74711077,1.75232249,0.81498528
-5.63981991,7.36970214,0.03525297,0.28783735,0.06729070,4.75587531,1.17602076,0.76526956,1.77874358,0.83523291
-5.63381691,7.53261224,0.03640842,0.29297817,0.07141628,4.86590570,1.19316959,0.78193493,1.80077093,0.85335658
-5.62781391,7.67802386,0.03768416,0.29733910,0.07554183,4.96469594,1.20736007,0.79680760,1.81805231,0.86906147
-5.62181091,7.80329761,0.03906190,0.30082378,0.07958936,5.05049689,1.21848692,0.80958828,1.83026974,0.88206595
-5.61580790,7.90590269,0.04051936,0.30334552,0.08347847,5.12162071,1.22647307,0.81998596,1.83714660,0.89210908
-5.60980490,7.98348840,0.04203085,0.30482993,0.08712870,5.17648867,1.23126784,0.82772679,1.83845461,0.89895875
-5.60380190,8.03395802,0.04356806,0.30521759,0.09046193,5.21368065,1.23284519,0.83256328,1.83402035,0.90241981
-5.59779890,8.05554222,0.04510092,0.30446661,0.09340483,5.23198437,1.23120219,0.83428334,1.82373112,0.90234215
-5.59179590,8.04686873,0.04659863,0.30255496,0.09589128,5.23044226,1.22635805,0.83271889,1.80754009,0.89862821
-5.58579290,8.00702529,0.04803065,0.29948247,0.09786459,5.20839388,1.21835366,0.82775351,1.78547029,0.89123957
-5.57978989,7.93561278,0.04936781,0.29527233,0.09927942,5.16551208,1.20725184,0.81932887,1.75761757,0.88020229
-5.57378689,7.83278588,0.05058326,0.28997192,0.10010337,5.10183106,1.19313829,0.80744958,1.72415229,0.86561060
-5.56778389,7.69927907,0.05165351,0.28365310,0.10031812,5.01776490,1.17612320,0.79218624,1.68531973,0.84762883
-5.56178089,7.53641633,0.05255919,0.27641155,0.09992002,4.91411550,1.15634347,0.77367649,1.64143915,0.82649114
-5.55577789,7.34610352,0.05328583,0.26836542,0.09892021,4.79206944,1.13396527,0.75212404,1.59290163,0.80249919
-5.54977489,7.13080348,0.05382431,0.25965317,0.09734422,4.65318347,1.10918680,0.72779557,1.54016671,0.77601757
-5.54377189,6.89349411,0.05417122,0.25043064,0.09523095,4.49935911,1.08224097,0.70101582,1.48375785,0.74746716
-5.53776888,6.63761104,0.05432896,0.24086741,0.09263131,4.33280716,1.05339771,0.67216082,1.42425692,0.71731657
-5.53176588,6.36697673,0.05430568,0.23114261,0.08960635,4.15600343,1.02296553,0.64164975,1.36229790,0.68607201
-5.52576288,6.08571864,0.05411486,0.22144037,0.08622515,3.97163728,0.99129220,0.60993563,1.29855975,0.65426579
-5.51975988,5.79817940,0.05377490,0.21194490,0.08256243,3.78255482,0.95876420,0.57749519,1.23375887,0.62244414
-5.51375688,5.50882233,0.05330836,0.20283554,0.07869608,3.59169897,0.92580476,0.54481845,1.16864106,0.59115446
-5.50775388,5.22213563,0.05274113,0.19428202,0.07470465,3.40204823,0.89287036,0.51239823,1.10397333,0.56093274
-5.50175088,4.94253852,0.05210151,0.18643986,0.07066497,3.21655654,0.86044576,0.48072004,1.04053548,0.53229152
-5.49574787,4.67429244,0.05141914,0.17944637,0.06664991,3.03809579,0.82903740,0.45025268,0.97911174,0.50570872
-5.48974487,4.42141991,0.05072405,0.17341726,0.06272648,2.86940291,0.79916548,0.42143969,0.92048245,0.48161787
-5.48374187,4.18763347,0.05004559,0.16844403,0.05895419,2.71303271,0.77135493,0.39469203,0.86541589,0.46039986
-5.47773887,3.97627605,0.04941151,0.16459219,0.05538386,2.57131762,0.74612538,0.37038192,0.81466017,0.44237661
-5.47173587,3.79027407,0.04884718,0.16190043,0.05205680,2.44633478,0.72398077,0.34883807,0.76893540,0.42780669
-5.46573287,3.63210360,0.04837483,0.16038079,0.04900440,2.33988099,0.70539869,0.33034215,0.72892587,0.41688286
-5.45972986,3.50376943,0.04801311,0.16001965,0.04624817,2.25345516,0.69082010,0.31512646,0.69527244,0.40973172
-5.45372686,3.40679639,0.04777671,0.16077965,0.04380010,2.18824817,0.68063966,0.30337275,0.66856497,0.40641506
-5.44772386,3.34223175,0.04767624,0.16260233,0.04166335,2.14513923,0.67519714,0.29521197,0.64933477,0.40693293
-5.44172086,3.31065731,0.04771824,0.16541145,0.03983324,2.12469812,0.67477020,0.29072473,0.63804714,0.41122810
-5.43571786,3.31220933,0.04790541,0.16911666,0.03829843,2.12719221,0.67956877,0.28994251,0.63509383,0.41919163
-5.42971486,3.34660456,0.04823691,0.17361756,0.03704216,2.15259747,0.68973122,0.29284915,0.64078571,0.43066922
-5.42371186,3.41317035,0.04870883,0.17880775,0.03604368,2.20061220,0.70532239,0.29938276,0.65534545,0.44546807
-5.41770885,3.51087722,0.04931468,0.18457881,0.03527955,2.27067282,0.72633353,0.30943775,0.67890050,0.46336384
-5.41170585,3.63837206,0.05004598,0.19082401,0.03472491,2.36197076,0.75268383,0.32286700,0.71147645,0.48410754
-5.40570285,3.79401070,0.05089271,0.19744143,0.03435464,2.47346983,0.78422360,0.33948413,0.75299099,0.50743198
-5.39969985,3.97588870,0.05184388,0.20433662,0.03414432,2.60392355,0.82073865,0.35906576,0.80324871,0.53305762
-5.39369685,4.18186972,0.05288789,0.21142443,0.03407101,2.75189214,0.86195563,0.38135388,0.86193704,0.56069760
-5.38769385,4.40961082,0.05401288,0.21863011,0.03411377,2.91575897,0.90754791,0.40605842,0.92862351,0.59006194
-5.38169085,4.65658499,0.05520686,0.22588957,0.03425399,3.09374659,0.95714174,0.43285991,1.00275476,0.62086066
-5.37568784,4.92010093,0.05645784,0.23314890,0.03447547,3.28393233,1.01032232,0.46141248,1.08365753,0.65280610
-5.36968484,5.19732081,0.05775375,0.24036316,0.03476437,3.48426396,1.06663941,0.49134716,1.17054183,0.68561427
-5.36368184,5.48527676,0.05908234,0.24749457,0.03510886,3.69257563,1.12561252,0.52227557,1.26250666,0.71900543
-5.35767884,5.78088725,0.06043089,0.25451034,0.03549875,3.90660455,1.18673523,0.55379402,1.35854824,0.75270413
-5.35167584,6.08097427,0.06178602,0.26138015,0.03592501,4.12400901,1.24947898,0.58548813,1.45757107,0.78643880
-5.34567284,6.38228270,0.06313335,0.26807365,0.03637921,4.34238796,1.31329613,0.61693775,1.55840156,0.81994116
-5.33966983,6.68150270,0.06445727,0.27455808,0.03685297,4.55930275,1.37762268,0.64772240,1.65980445,0.85294572
-5.33366683,6.97529638,0.06574073,0.28079624,0.03733751,4.77230126,1.44188078,0.67742692,1.76050150,0.88518944
-5.32766383,7.26032910,0.06696515,0.28674494,0.03782321,4.97894458,1.50548153,0.70564746,1.85919255,0.91641205
-5.32166083,7.53330613,0.06811040,0.29235413,0.03829936,5.17683637,1.56782827,0.73199747,1.95457817,0.94635680
-5.31565783,7.79101460,0.06915494,0.29756677,0.03875398,5.36365475,1.62832086,0.75611378,2.04538378,0.97477220
-5.30965483,8.03037036,0.07007613,0.30231947,0.03917387,5.53718633,1.68636113,0.77766242,2.13038451,1.00141439
-5.30365183,8.24846906,0.07085062,0.30654386,0.03954473,5.69536189,1.74135991,0.79634421,2.20843023,1.02605050
-5.29764882,8.44264020,0.07145493,0.31016878,0.03985149,5.83629307,1.79274565,0.81189985,2.27847015,1.04846269
-5.29164582,8.61050258,0.07186607,0.31312294,0.04007872,5.95830888,1.83997458,0.82411443,2.33957616,1.06845287
-5.28564282,8.75001915,0.07206230,0.31533809,0.04021119,6.05999114,1.88254237,0.83282118,2.39096438,1.08584772
-5.27963982,8.85954914,0.07202395,0.31675238,0.04023444,6.14020748,1.91999681,0.83790441,2.43201405,1.10050404
-5.27363682,8.93789490,0.07173412,0.31731376,0.04013543,6.19814051,1.95195116,0.83930147,2.46228327,1.11231378
-5.26763382,8.98434128,0.07117952,0.31698324,0.03990314,6.23331186,1.97809739,0.83700373,2.48152083,1.12120869
-5.26163082,8.99868500,0.07035110,0.31573760,0.03952916,6.24559966,1.99821868,0.83105641,2.48967367,1.12716415
-5.25562781,8.98125199,0.06924463,0.31357167,0.03900816,6.23524831,2.01220042,0.82155739,2.48688966,1.13020189
-5.24962481,8.93290116,0.06786108,0.31049973,0.03833829,6.20286948,2.02003890,0.80865492,2.47351520,1.13039127
-5.24362181,8.85501313,0.06620692,0.30655608,0.03752142,6.14943365,2.02184692,0.79254420,2.45008786,1.12784908
-5.23761881,8.74946358,0.06429418,0.30179473,0.03656325,6.07625184,2.01785589,0.77346304,2.41732373,1.12273756
-5.23161581,8.61858142,0.06214029,0.29628812,0.03547321,5.98494752,2.00841378,0.75168661,2.37610010,1.11526071
-5.22561281,8.46509239,0.05976779,0.29012496,0.03426434,5.87741933,1.99397885,0.72752142,2.32743360,1.10565891
-5.21960980,8.29205008,0.05720387,0.28340734,0.03295286,5.75579539,1.97510908,0.70129866,2.27245461,1.09420206
-5.21360680,8.10275646,0.05447972,0.27624726,0.03155773,5.62238080,1.95244763,0.67336717,2.21237867,1.08118154
-5.20760380,7.90067492,0.05162976,0.26876262,0.03010009,5.47959992,1.92670468,0.64408617,2.14847572,1.06690116
-5.20160080,7.68933926,0.04869084,0.26107311,0.02860258,5.32993574,1.89863663,0.61381793,2.08203831,1.05166780
-5.19559780,7.47226220,0.04570135,0.25329605,0.02708869,5.17586849,1.86902320,0.58292071,2.01434987,1.03578190
-5.18959480,7.25284737,0.04270025,0.24554242,0.02558203,5.01981608,1.83864388,0.55174210,1.94665411,1.01952852
-5.18359180,7.03430820,0.03972628,0.23791335,0.02410565,4.86407864,1.80825445,0.52061303,1.88012655,1.00316922
-5.17758879,6.81959739,0.03681706,0.23049710,0.02268140,4.71078948,1.77856497,0.48984251,1.81584939,0.98693529
-5.17158579,6.61134952,0.03400841,0.22336681,0.02132938,4.56187448,1.75022017,0.45971342,1.75479042,0.97102261
-5.16558279,6.41183925,0.03133366,0.21657904,0.02006738,4.41902135,1.72378319,0.43047935,1.69778665,0.95558847
-5.15957979,6.22295643,0.02882319,0.21017305,0.01891060,4.28365993,1.69972342,0.40236252,1.64553320,0.94075040
-5.15357679,6.04619859,0.02650405,0.20417100,0.01787129,4.15695405,1.67840908,0.37555294,1.59857773,0.92658703
-5.14757379,5.88268067,0.02439969,0.19857888,0.01695860,4.03980478,1.66010465,0.35020860,1.55732023,0.91314107
-5.14157079,5.73316054,0.02252986,0.19338809,0.01617859,3.93286459,1.64497336,0.32645671,1.52201808,0.90042393
-5.13556778,5.59807845,0.02091064,0.18857762,0.01553420,3.83656100,1.63308435,0.30439584,1.49279585,0.88842197
-5.12956478,5.47760754,0.01955452,0.18411664,0.01502548,3.75112826,1.62442407,0.28409869,1.46965906,0.87710374
-5.12356178,5.37171231,0.01847062,0.17996734,0.01464979,3.67664471,1.61891124,0.26561549,1.45251118,0.86642794
-5.11755878,5.28021123,0.01766492,0.17608789,0.01440208,3.61307366,1.61641433,0.24897754,1.44117275,0.85635155
-5.11155578,5.20283992,0.01714056,0.17243534,0.01427533,3.56030519,1.61677072,0.23420087,1.43540169,0.84683765
-5.10555278,5.13931099,0.01689817,0.16896830,0.01426087,3.51819633,1.61980631,0.22128974,1.43491359,0.83786242
-5.09954977,5.08936715,0.01693616,0.16564932,0.01434884,3.48660719,1.62535439,0.21023973,1.43940109,0.82942106
-5.09354677,5.05282449,0.01725098,0.16244690,0.01452858,3.46543099,1.63327293,0.20104027,1.44855130,0.82153200
-5.08754377,5.02960344,0.01783743,0.15933690,0.01478907,3.45461599,1.64345895,0.19367655,1.46206048,0.81423942
-5.08154077,5.01974575,0.01868876,0.15630354,0.01511925,3.45417830,1.65585953,0.18813057,1.47964529,0.80761375
-5.07553777,5.02341629,0.01979691,0.15333974,0.01550840,3.46420442,1.67047834,0.18438153,1.50105024,0.80175009
-5.06953477,5.04088988,0.02115251,0.15044709,0.01594642,3.48484360,1.68737772,0.18240529,1.52605102,0.79676474
-5.06353177,5.07252358,0.02274493,0.14763512,0.01642402,3.51629024,1.70667574,0.18217327,1.55445370,0.79278985
-5.05752876,5.11871629,0.02456224,0.14492038,0.01693290,3.55875726,1.72853854,0.18365064,1.58609011,0.78996657
-5.05152576,5.17985774,0.02659116,0.14232502,0.01746585,3.61244215,1.75316817,0.18679423,1.62080971,0.78843702
-5.04552276,5.25627005,0.02881689,0.13987518,0.01801675,3.67748740,1.78078654,0.19155008,1.65846852,0.78833545
-5.03951976,5.34814512,0.03122305,0.13759926,0.01858057,3.75393785,1.81161625,0.19785112,1.69891605,0.78977924
-5.03351676,5.45548175,0.03379154,0.13552611,0.01915325,3.84169750,1.84585929,0.20561492,1.74198097,0.79285999
-5.02751376,5.57802631,0.03650240,0.13368336,0.01973158,3.94048849,1.88367476,0.21474200,1.78745647,0.79763543
-5.02151076,5.71522085,0.03933382,0.13209580,0.02031304,4.04981504,1.92515681,0.22511469,1.83508645,0.80412249
-5.01550775,5.86616211,0.04226205,0.13078412,0.02089556,4.16893473,1.97031401,0.23659678,1.88455333,0.81229198
-5.00950475,6.02957463,0.04526153,0.12976389,0.02147738,4.29683965,2.01905141,0.24903416,1.93546850,0.82206527
-5.00350175,6.20380020,0.04830497,0.12904494,0.02205679,4.43224887,2.07115645,0.26225637,1.98736623,0.83331319
-4.99749875,6.38680550,0.05136363,0.12863107,0.02263199,4.57361381,2.12628956,0.27607918,2.03970159,0.84585728
-4.99149575,6.57620841,0.05440760,0.12852027,0.02320090,4.71913688,2.18398033,0.29030816,2.09185275,0.85947347
-4.98549275,6.76932286,0.05740625,0.12870516,0.02376104,4.86680345,2.24362964,0.30474306,2.14312816,0.87389808
-4.97948974,6.96322093,0.06032868,0.12917388,0.02430949,5.01442624,2.30451810,0.31918287,2.19277817,0.88883581
-4.97348674,7.15480990,0.06314433,0.12991122,0.02484278,5.15970077,2.36582054,0.33343144,2.24001116,0.90396963
-4.96748374,7.34092132,0.06582357,0.13089993,0.02535698,5.30026951,2.42662623,0.34730321,2.28401344,0.91897185
-4.96148074,7.51840815,0.06833835,0.13212217,0.02584770,5.43379238,2.48596415,0.36062894,2.32397227,0.93351611
-4.95547774,7.68424587,0.07066290,0.13356096,0.02631019,5.55802023,2.54283233,0.37326114,2.35910100,0.94728953
-4.94947474,7.83563271,0.07277432,0.13520152,0.02673948,5.67086825,2.59623000,0.38507879,2.38866532,0.96000459
-4.94347174,7.97008472,0.07465322,0.13703251,0.02713052,5.77048580,2.64519137,0.39599123,2.41200939,0.97141007
-4.93746873,8.08552092,0.07628420,0.13904688,0.02747833,5.85531954,2.68881950,0.40594095,2.42858071,0.98130058
-4.93146573,8.18033484,0.07765631,0.14124255,0.02777818,5.92416684,2.72631882,0.41490508,2.43795251,0.98952419
-4.92546273,8.25344899,0.07876334,0.14362256,0.02802573,5.97621706,2.75702497,0.42289553,2.43984255,0.99598770
-4.91945973,8.30434989,0.07960399,0.14619488,0.02821718,6.01107888,2.78043062,0.42995767,2.43412756,1.00065957
-4.91345673,8.33310217,0.08018187,0.14897184,0.02834938,6.02879234,2.79620619,0.43616773,2.42085240,1.00357005
-4.90745373,8.34034126,0.08050535,0.15196907,0.02841993,6.02982538,2.80421464,0.44162881,2.40023351,1.00480879
-4.90145073,8.32724525,0.08058730,0.15520420,0.02842724,6.01505495,2.80451962,0.44646588,2.37265655,1.00451991
-4.89544772,8.29548749,0.08044462,0.15869522,0.02837059,5.98573390,2.79738682,0.45081990,2.33866799,1.00289492
-4.88944472,8.24717236,0.08009764,0.16245869,0.02825007,5.94344527,2.78327823,0.45484137,2.29896119,1.00016380
-4.88344172,8.18475725,0.07956948,0.16650781,0.02806666,5.89004613,2.76283990,0.45868361,2.25435736,0.99658471
-4.87743872,8.11096445,0.07888522,0.17085053,0.02782208,5.82760357,2.73688333,0.46249602,2.20578223,0.99243280
-4.87143572,8.02868687,0.07807107,0.17548781,0.02751880,5.75832576,2.70636160,0.46641775,2.15423927,0.98798883
-4.86543272,7.94089160,0.07715352,0.18041208,0.02715995,5.68449086,2.67234079,0.47057204,2.10078065,0.98352784
-4.85942971,7.85052519,0.07615847,0.18560598,0.02674921,5.60837679,2.63596811,0.47506135,2.04647684,0.97930868
-4.85342671,7.76042428,0.07511041,0.19104156,0.02629074,5.53219433,2.59843764,0.47996368,1.99238627,0.97556459
-4.84742371,7.67323476,0.07403169,0.19667988,0.02578910,5.45802607,2.56095505,0.48533003,1.93952587,0.97249544
-4.84142071,7.59134196,0.07294185,0.20247115,0.02524913,5.38777302,2.52470241,0.49118327,1.88884380,0.97026159
-4.83541771,7.51681383,0.07185715,0.20835530,0.02467587,5.32311034,2.49080433,0.49751825,1.84119499,0.96897986
-4.82941471,7.45135828,0.07079018,0.21426314,0.02407451,5.26545322,2.46029640,0.50430319,1.79732050,0.96872147
-4.82341171,7.39629531,0.06974968,0.22011785,0.02345025,5.21593327,2.43409692,0.51148223,1.75783116,0.96951194
-4.81740870,7.35254367,0.06874052,0.22583700,0.02280828,5.17538547,2.41298276,0.51897897,1.72319576,0.97133294
-4.81140570,7.32062138,0.06776383,0.23133483,0.02215369,5.14434513,2.39756981,0.52670068,1.69373421,0.97412570
-4.80540270,7.30065886,0.06681731,0.23652479,0.02149142,5.12305412,2.38829857,0.53454319,1.66961540,0.97779586
-4.79939970,7.29242294,0.06589568,0.24132222,0.02082617,5.11147505,2.38542495,0.54239592,1.65085972,0.98221935
-4.79339670,7.29534988,0.06499124,0.24564712,0.02016240,5.10931230,2.38901649,0.55014698,1.63734573,0.98724906
-4.78739370,7.30858520,0.06409455,0.24942681,0.01950421,5.11603808,2.39895359,0.55768803,1.62882057,0.99272176
-4.78139070,7.33102801,0.06319506,0.25259847,0.01885538,5.13092225,2.41493563,0.56491866,1.62491339,0.99846523
-4.77538769,7.36137790,0.06228191,0.25511139,0.01821925,5.15306426,2.43649138,0.57175019,1.62515116,1.00430492
-4.76938469,7.39818210,0.06134460,0.25692892,0.01759875,5.18142572,2.46299318,0.57810855,1.62897606,1.01007023
-4.76338169,7.43988125,0.06037360,0.25802997,0.01699633,5.21486261,2.49367425,0.58393641,1.63576376,1.01559992
-4.75737869,7.48485231,0.05936090,0.25841008,0.01641393,5.25215578,2.52764841,0.58919424,1.64484190,1.02074665
-4.75137569,7.53144730,0.05830047,0.25808190,0.01585300,5.29203925,2.56393153,0.59386052,1.65550808,1.02538041
-4.74537269,7.57802732,0.05718845,0.25707526,0.01531445,5.33322558,2.60146424,0.59793097,1.66704691,1.02939092
-4.73936968,7.62299132,0.05602337,0.25543656,0.01479870,5.37442819,2.63913501,0.60141706,1.67874563,1.03268897
-4.73336668,7.66479959,0.05480604,0.25322773,0.01430561,5.41438055,2.67580338,0.60434380,1.68990807,1.03520676
-4.72736368,7.70199243,0.05353943,0.25052468,0.01383456,5.45185249,2.71032281,0.60674703,1.69986678,1.03689725
-4.72136068,7.73320444,0.05222833,0.24741533,0.01338445,5.48566399,2.74156283,0.60867043,1.70799330,1.03773292
-4.71535768,7.75717524,0.05087895,0.24399720,0.01295375,5.51469691,2.76843019,0.61016229,1.71370657,1.03770381
-4.70935468,7.77275752,0.04949845,0.24037482,0.01254056,5.53790532,2.78988902,0.61127240,1.71647973,1.03681524
-4.70335168,7.77892342,0.04809441,0.23665686,0.01214261,5.55432474,2.80497954,0.61204911,1.71584553,1.03508527
-4.69734867,7.77476981,0.04667434,0.23295320,0.01175743,5.56308108,2.81283552,0.61253674,1.71140045,1.03254209
-4.69134567,7.75952349,0.04524520,0.22937198,0.01138234,5.56339928,2.81270011,0.61277346,1.70280793,1.02922152
-4.68534267,7.73254662,0.04381299,0.22601677,0.01101461,5.55461215,2.80394007,0.61278973,1.68980083,1.02516475
-4.67933967,7.69334262,0.04238243,0.22298390,0.01065150,5.53616927,2.78605806,0.61260726,1.67218332,1.02041632
-4.67333667,7.64156270,0.04095680,0.22036015,0.01029040,5.50764584,2.75870290,0.61223868,1.64983228,1.01502253
-4.66733367,7.57701257,0.03953783,0.21822068,0.00992888,5.46875116,2.72167750,0.61168766,1.62269822,1.00903023
-4.66133067,7.49965897,0.03812580,0.21662750,0.00956484,5.41933629,2.67494406,0.61094963,1.59080573,1.00248597
-4.65532766,7.40963542,0.03671966,0.21562827,0.00919654,5.35940035,2.61862655,0.61001284,1.55425327,0.99543555
-4.64932466,7.30724634,0.03531733,0.21525572,0.00882269,5.28909487,2.55300987,0.60885985,1.51321225,0.98792384
-4.64332166,7.19296887,0.03391605,0.21552745,0.00844252,5.20872568,2.47853582,0.60746914,1.46792508,0.97999493
