energy_ev,total_up,total_down,As_p_up,As_p_down,As_d_up,As_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.91595798,1.39364536,-1.39364537,0.30519091,-0.30519091,0.00000000,-0.00000000,0.67395691,-0.67395692,0.28890201,-0.28890202,0.02663288,-0.02663288,0.52350943,-0.52350943
-5.90995498,1.46705857,-1.46705858,0.31659543,-0.31659543,0.00000000,-0.00000000,0.70058033,-0.70058033,0.30683548,-0.30683548,0.02884245,-0.02884245,0.55459243,-0.55459243
-5.90395198,1.54085292,-1.54085293,0.32768668,-0.32768668,0.00000000,-0.00000000,0.72573990,-0.72573990,0.32546293,-0.32546293,0.03112217,-0.03112217,0.58595969,-0.58595969
-5.89794897,1.61390681,-1.61390682,0.33829467,-0.33829467,0.00000000,-0.00000000,0.74895901,-0.74895901,0.34453158,-0.34453158,0.03346199,-0.03346199,0.61712953,-0.61712953
-5.89194597,1.68517079,-1.68517080,0.34828613,-0.34828613,0.00000000,-0.00000000,0.76983334,-0.76983335,0.36379064,-0.36379065,0.03585179,-0.03585179,0.64763217,-0.64763217
-5.88594297,1.75368705,-1.75368706,0.35756662,-0.35756662,0.00000000,-0.00000000,0.78803985,-0.78803985,0.38299570,-0.38299571,0.03828144,-0.03828144,0.67701904,-0.67701904
-5.87993997,1.81860627,-1.81860628,0.36608152,-0.36608152,0.00000000,-0.00000000,0.80334339,-0.80334339,0.40191294,-0.40191294,0.04074082,-0.04074082,0.70487154,-0.70487155
-5.87393697,1.87920156,-1.87920157,0.37381586,-0.37381587,0.00000000,-0.00000000,0.81560086,-0.81560086,0.42032314,-0.42032314,0.04321978,-0.04321978,0.73080901,-0.73080902
-5.86793397,1.93487900,-1.93487901,0.38079304,-0.38079304,0.00000000,-0.00000000,0.82476262,-0.82476262,0.43802545,-0.43802545,0.04570804,-0.04570804,0.75449560,-0.75449560
-5.86193097,1.98518457,-1.98518458,0.38707237,-0.38707237,0.00000000,-0.00000000,0.83087111,-0.83087111,0.45484064,-0.45484064,0.04819512,-0.04819512,0.77564592,-0.77564592
-5.85592796,2.02980722,-2.02980723,0.39274567,-0.39274567,0.00000000,-0.00000000,0.83405671,-0.83405671,0.47061398,-0.47061398,0.05067013,-0.05067013,0.79402933,-0.79402933
-5.84992496,2.06857803,-2.06857803,0.39793283,-0.39793283,0.00000000,-0.00000000,0.83453090,-0.83453090,0.48521749,-0.48521749,0.05312164,-0.05312164,0.80947263,-0.80947263
-5.84392196,2.10146553,-2.10146554,0.40277661,-0.40277661,0.00000000,-0.00000000,0.83257704,-0.83257704,0.49855160,-0.49855160,0.05553747,-0.05553747,0.82186127,-0.82186127
-5.83791896,2.12856738,-2.12856739,0.40743669,-0.40743669,0.00000000,-0.00000000,0.82853888,-0.82853888,0.51054609,-0.51054609,0.05790450,-0.05790450,0.83113899,-0.83113900
-5.83191596,2.15009857,-2.15009858,0.41208322,-0.41208322,0.00000000,-0.00000000,0.82280735,-0.82280735,0.52116029,-0.52116029,0.06020855,-0.06020855,0.83730601,-0.83730601
-5.82591296,2.16637666,-2.16637666,0.41688994,-0.41688994,0.00000000,-0.00000000,0.81580589,-0.81580589,0.53038254,-0.53038255,0.06243420,-0.06243420,0.84041573,-0.84041573
-5.81990995,2.17780438,-2.17780438,0.42202711,-0.42202711,0.00000000,-0.00000000,0.80797484,-0.80797484,0.53822885,-0.53822885,0.06456476,-0.06456476,0.84057039,-0.84057039
-5.81390695,2.18485027,-2.18485028,0.42765443,-0.42765443,0.00000000,-0.00000000,0.79975546,-0.79975546,0.54474079,-0.54474079,0.06658228,-0.06658228,0.83791551,-0.83791551
-5.80790395,2.18802786,-2.18802786,0.43391411,-0.43391411,0.00000000,-0.00000000,0.79157390,-0.79157390,0.54998269,-0.54998269,0.06846763,-0.06846763,0.83263364,-0.83263364
-5.80190095,2.18787402,-2.18787402,0.44092426,-0.44092426,0.00000000,-0.00000000,0.78382584,-0.78382584,0.55403821,-0.55403821,0.07020070,-0.07020070,0.82493739,-0.82493739
-5.79589795,2.18492729,-2.18492729,0.44877290,-0.44877290,0.00000000,-0.00000000,0.77686215,-0.77686215,0.55700626,-0.55700626,0.07176066,-0.07176066,0.81506224,-0.81506224
-5.78989495,2.17970674,-2.17970674,0.45751268,-0.45751268,0.00000000,-0.00000000,0.77097612,-0.77097612,0.55899660,-0.55899660,0.07312637,-0.07312637,0.80325905,-0.80325905
-5.78389195,2.17269219,-2.17269219,0.46715659,-0.46715659,0.00000000,-0.00000000,0.76639269,-0.76639268,0.56012511,-0.56012511,0.07427683,-0.07427683,0.78978677,-0.78978677
-5.77788894,2.16430635,-2.16430635,0.47767482,-0.47767482,0.00000000,-0.00000000,0.76326003,-0.76326003,0.56050887,-0.56050887,0.07519174,-0.07519174,0.77490541,-0.77490540
-5.77188594,2.15489954,-2.15489954,0.48899291,-0.48899291,0.00000000,-0.00000000,0.76164394,-0.76164394,0.56026138,-0.56026138,0.07585204,-0.07585204,0.75886946,-0.75886946
-5.76588294,2.14473756,-2.14473756,0.50099145,-0.50099145,0.00000000,-0.00000000,0.76152503,-0.76152503,0.55948796,-0.55948796,0.07624060,-0.07624060,0.74192201,-0.74192200
-5.75987994,2.13399319,-2.13399318,0.51350727,-0.51350727,0.00000000,-0.00000000,0.76279921,-0.76279921,0.55828153,-0.55828153,0.07634281,-0.07634281,0.72428951,-0.72428951
-5.75387694,2.12274157,-2.12274157,0.52633634,-0.52633634,0.00000000,-0.00000000,0.76528118,-0.76528118,0.55671904,-0.55671904,0.07614717,-0.07614717,0.70617756,-0.70617755
-5.74787394,2.11095977,-2.11095977,0.53923830,-0.53923830,0.00000000,-0.00000000,0.76871113,-0.76871113,0.55485852,-0.55485852,0.07564586,-0.07564586,0.68776747,-0.68776746
-5.74187094,2.09853049,-2.09853049,0.55194256,-0.55194256,0.00000000,-0.00000000,0.77276427,-0.77276427,0.55273711,-0.55273711,0.07483516,-0.07483516,0.66921391,-0.66921391
-5.73586793,2.08524988,-2.08524988,0.56415586,-0.56415586,0.00000000,-0.00000000,0.77706303,-0.77706302,0.55036989,-0.55036989,0.07371586,-0.07371586,0.65064350,-0.65064350
-5.72986493,2.07083909,-2.07083909,0.57557107,-0.57557107,0.00000000,-0.00000000,0.78119138,-0.78119138,0.54774985,-0.54774985,0.07229342,-0.07229342,0.63215432,-0.63215432
-5.72386193,2.05495920,-2.05495920,0.58587694,-0.58587694,0.00000000,-0.00000000,0.78471087,-0.78471087,0.54484879,-0.54484879,0.07057808,-0.07057808,0.61381645,-0.61381645
-5.71785893,2.03722883,-2.03722883,0.59476847,-0.59476847,0.00000000,-0.00000000,0.78717759,-0.78717759,0.54161918,-0.54161918,0.06858480,-0.06858480,0.59567325,-0.59567325
-5.71185593,2.01724380,-2.01724380,0.60195749,-0.60195749,0.00000000,-0.00000000,0.78815956,-0.78815956,0.53799705,-0.53799705,0.06633302,-0.06633301,0.57774349,-0.57774349
-5.70585293,1.99459794,-1.99459794,0.60718310,-0.60718310,0.00000000,-0.00000000,0.78725377,-0.78725376,0.53390552,-0.53390552,0.06384628,-0.06384628,0.56002411,-0.56002411
-5.69984992,1.96890420,-1.96890420,0.61022137,-0.61022137,0.00000000,-0.00000000,0.78410205,-0.78410205,0.52925912,-0.52925912,0.06115179,-0.06115179,0.54249354,-0.54249354
-5.69384692,1.93981518,-1.93981518,0.61089409,-0.61089409,0.00000000,-0.00000000,0.77840531,-0.77840531,0.52396843,-0.52396843,0.05827972,-0.05827972,0.52511544,-0.52511544
-5.68784392,1.90704214,-1.90704214,0.60907597,-0.60907597,0.00000000,-0.00000000,0.76993532,-0.76993532,0.51794513,-0.51794513,0.05526261,-0.05526261,0.50784271,-0.50784270
-5.68184092,1.87037171,-1.87037171,0.60470013,-0.60470013,0.00000000,-0.00000000,0.75854368,-0.75854367,0.51110697,-0.51110697,0.05213451,-0.05213451,0.49062165,-0.49062165
-5.67583792,1.82967956,-1.82967956,0.59776144,-0.59776144,0.00000000,-0.00000000,0.74416759,-0.74416759,0.50338258,-0.50338258,0.04893029,-0.04893029,0.47339615,-0.47339615
-5.66983492,1.78494050,-1.78494050,0.58831772,-0.58831771,0.00000000,-0.00000000,0.72683220,-0.72683220,0.49471596,-0.49471596,0.04568479,-0.04568479,0.45611164,-0.45611164
-5.66383192,1.73623450,-1.73623449,0.57648854,-0.57648853,0.00000000,-0.00000000,0.70664938,-0.70664938,0.48507025,-0.48507025,0.04243205,-0.04243205,0.43871891,-0.43871891
-5.65782891,1.68374847,-1.68374846,0.56245180,-0.56245180,0.00000000,-0.00000000,0.68381327,-0.68381327,0.47443083,-0.47443083,0.03920465,-0.03920465,0.42117744,-0.42117743
-5.65182591,1.62777377,-1.62777376,0.54643817,-0.54643817,0.00000000,-0.00000000,0.65859259,-0.65859258,0.46280741,-0.46280741,0.03603303,-0.03603303,0.40345824,-0.40345824
-5.64582291,1.56869952,-1.56869952,0.52872351,-0.52872351,0.00000000,-0.00000000,0.63132038,-0.63132038,0.45023518,-0.45023518,0.03294496,-0.03294496,0.38554619,-0.38554619
-5.63981991,1.50700213,-1.50700212,0.50961986,-0.50961986,0.00000000,-0.00000000,0.60238152,-0.60238152,0.43677479,-0.43677479,0.02996513,-0.02996513,0.36744168,-0.36744168
-5.63381691,1.44323140,-1.44323139,0.48946503,-0.48946503,0.00000000,-0.00000000,0.57219875,-0.57219875,0.42251136,-0.42251136,0.02711477,-0.02711477,0.34916157,-0.34916157
-5.62781391,1.37799406,-1.37799406,0.46861157,-0.46861156,0.00000000,-0.00000000,0.54121778,-0.54121778,0.40755234,-0.40755234,0.02441148,-0.02441148,0.33073953,-0.33073953
-5.62181091,1.31193530,-1.31193529,0.44741526,-0.44741526,0.00000000,-0.00000000,0.50989222,-0.50989221,0.39202446,-0.39202446,0.02186915,-0.02186915,0.31222566,-0.31222566
-5.61580790,1.24571907,-1.24571907,0.42622390,-0.42622390,0.00000000,-0.00000000,0.47866902,-0.47866902,0.37606992,-0.37606992,0.01949791,-0.01949791,0.29368556,-0.29368556
-5.60980490,1.18000829,-1.18000829,0.40536655,-0.40536654,0.00000000,-0.00000000,0.44797497,-0.44797497,0.35984192,-0.35984192,0.01730433,-0.01730433,0.27519882,-0.27519881
-5.60380190,1.11544546,-1.11544546,0.38514385,-0.38514385,0.00000000,-0.00000000,0.41820477,-0.41820476,0.34349971,-0.34349970,0.01529151,-0.01529151,0.25685711,-0.25685711
-5.59779890,1.05263478,-1.05263477,0.36581971,-0.36581970,0.00000000,-0.00000000,0.38971122,-0.38971122,0.32720358,-0.32720358,0.01345944,-0.01345944,0.23876194,-0.23876194
-5.59179590,0.99212630,-0.99212629,0.34761458,-0.34761458,0.00000000,-0.00000000,0.36279774,-0.36279774,0.31110985,-0.31110985,0.01180526,-0.01180526,0.22102225,-0.22102225
-5.58579290,0.93440298,-0.93440297,0.33070070,-0.33070070,0.00000000,-0.00000000,0.33771342,-0.33771342,0.29536613,-0.29536613,0.01032363,-0.01032363,0.20375188,-0.20375188
-5.57978989,0.87987086,-0.87987085,0.31519924,-0.31519924,0.00000000,-0.00000000,0.31465072,-0.31465072,0.28010717,-0.28010717,0.00900712,-0.00900712,0.18706721,-0.18706720
-5.57378689,0.82885299,-0.82885298,0.30117958,-0.30117957,0.00000000,-0.00000000,0.29374571,-0.29374571,0.26545140,-0.26545139,0.00784660,-0.00784660,0.17108492,-0.17108492
-5.56778389,0.78158708,-0.78158708,0.28866049,-0.28866049,0.00000000,-0.00000000,0.27508072,-0.27508072,0.25149834,-0.25149833,0.00683164,-0.00683164,0.15592010,-0.15592010
-5.56178089,0.73822701,-0.73822700,0.27761330,-0.27761330,0.00000000,-0.00000000,0.25868912,-0.25868912,0.23832705,-0.23832705,0.00595084,-0.00595084,0.14168471,-0.14168471
-5.55577789,0.69884790,-0.69884790,0.26796667,-0.26796667,0.00000000,-0.00000000,0.24456187,-0.24456186,0.22599559,-0.22599558,0.00519226,-0.00519226,0.12848646,-0.12848645
-5.54977489,0.66345458,-0.66345458,0.25961281,-0.25961281,0.00000000,-0.00000000,0.23265545,-0.23265545,0.21454152,-0.21454152,0.00454365,-0.00454365,0.11642821,-0.11642821
-5.54377189,0.63199271,-0.63199271,0.25241478,-0.25241478,0.00000000,-0.00000000,0.22290076,-0.22290076,0.20398345,-0.20398345,0.00399284,-0.00399284,0.10560776,-0.10560776
-5.53776888,0.60436215,-0.60436214,0.24621464,-0.24621464,0.00000000,-0.00000000,0.21521245,-0.21521245,0.19432339,-0.19432339,0.00352789,-0.00352789,0.09611804,-0.09611804
-5.53176588,0.58043167,-0.58043167,0.24084184,-0.24084184,0.00000000,-0.00000000,0.20949817,-0.20949817,0.18554988,-0.18554987,0.00313738,-0.00313738,0.08804761,-0.08804761
-5.52576288,0.56005434,-0.56005434,0.23612178,-0.23612178,0.00000000,-0.00000000,0.20566747,-0.20566747,0.17764157,-0.17764157,0.00281055,-0.00281055,0.08148140,-0.08148140
-5.51975988,0.54308257,-0.54308257,0.23188392,-0.23188392,0.00000000,-0.00000000,0.20363967,-0.20363967,0.17057118,-0.17057118,0.00253740,-0.00253740,0.07650149,-0.07650149
-5.51375688,0.52938217,-0.52938217,0.22796923,-0.22796923,0.00000000,-0.00000000,0.20335052,-0.20335052,0.16430941,-0.16430941,0.00230886,-0.00230886,0.07318783,-0.07318783
-5.50775388,0.51884446,-0.51884446,0.22423663,-0.22423663,0.00000000,-0.00000000,0.20475717,-0.20475717,0.15882869,-0.15882869,0.00211678,-0.00211678,0.07161878,-0.07161878
-5.50175088,0.51139591,-0.51139591,0.22056824,-0.22056824,0.00000000,-0.00000000,0.20784130,-0.20784130,0.15410650,-0.15410650,0.00195402,-0.00195402,0.07187123,-0.07187123
-5.49574787,0.50700456,-0.50700456,0.21687318,-0.21687318,0.00000000,-0.00000000,0.21261029,-0.21261029,0.15012808,-0.15012808,0.00181438,-0.00181438,0.07402030,-0.07402030
-5.48974487,0.50568300,-0.50568300,0.21308978,-0.21308978,0.00000000,-0.00000000,0.21909610,-0.21909610,0.14688831,-0.14688831,0.00169268,-0.00169268,0.07813833,-0.07813833
-5.48374187,0.50748749,-0.50748749,0.20918635,-0.20918635,0.00000000,-0.00000000,0.22735225,-0.22735225,0.14439268,-0.14439268,0.00158463,-0.00158463,0.08429334,-0.08429334
-5.47773887,0.51251336,-0.51251336,0.20516026,-0.20516026,0.00000000,-0.00000000,0.23744869,-0.23744869,0.14265735,-0.14265735,0.00148684,-0.00148684,0.09254666,-0.09254666
-5.47173587,0.52088679,-0.52088679,0.20103573,-0.20103573,0.00000000,-0.00000000,0.24946494,-0.24946494,0.14170813,-0.14170813,0.00139675,-0.00139675,0.10294997,-0.10294997
-5.46573287,0.53275335,-0.53275335,0.19686023,-0.19686023,0.00000000,-0.00000000,0.26348176,-0.26348176,0.14157868,-0.14157868,0.00131255,-0.00131255,0.11554164,-0.11554165
-5.45972986,0.54826395,-0.54826395,0.19269994,-0.19269994,0.00000000,-0.00000000,0.27957176,-0.27957177,0.14230782,-0.14230782,0.00123312,-0.00123312,0.13034269,-0.13034270
-5.45372686,0.56755885,-0.56755885,0.18863445,-0.18863445,0.00000000,-0.00000000,0.29778935,-0.29778935,0.14393622,-0.14393623,0.00115799,-0.00115799,0.14735236,-0.14735236
-5.44772386,0.59075074,-0.59075075,0.18475093,-0.18475093,0.00000000,-0.00000000,0.31816059,-0.31816060,0.14650272,-0.14650272,0.00108726,-0.00108726,0.16654367,-0.16654367
-5.44172086,0.61790776,-0.61790777,0.18113825,-0.18113825,0.00000000,-0.00000000,0.34067350,-0.34067350,0.15004041,-0.15004041,0.00102157,-0.00102157,0.18785916,-0.18785916
-5.43571786,0.64903759,-0.64903759,0.17788120,-0.17788120,0.00000000,-0.00000000,0.36526927,-0.36526927,0.15457285,-0.15457285,0.00096208,-0.00096208,0.21120717,-0.21120717
-5.42971486,0.68407357,-0.68407357,0.17505520,-0.17505520,0.00000000,-0.00000000,0.39183510,-0.39183511,0.16011056,-0.16011056,0.00091042,-0.00091042,0.23645894,-0.23645894
-5.42371186,0.72286392,-0.72286393,0.17272178,-0.17272178,0.00000000,-0.00000000,0.42019897,-0.42019898,0.16664821,-0.16664821,0.00086874,-0.00086874,0.26344683,-0.26344684
-5.41770885,0.76516479,-0.76516480,0.17092496,-0.17092496,0.00000000,-0.00000000,0.45012689,-0.45012689,0.17416254,-0.17416255,0.00083971,-0.00083971,0.29196402,-0.29196402
-5.41170585,0.81063798,-0.81063799,0.16968876,-0.16968876,0.00000000,-0.00000000,0.48132288,-0.48132289,0.18261138,-0.18261138,0.00082655,-0.00082655,0.32176581,-0.32176581
-5.40570285,0.85885366,-0.85885367,0.16901599,-0.16901599,0.00000000,-0.00000000,0.51343202,-0.51343203,0.19193375,-0.19193375,0.00083311,-0.00083311,0.35257286,-0.35257286
-5.39969985,0.90929849,-0.90929850,0.16888823,-0.16888823,0.00000000,-0.00000000,0.54604645,-0.54604646,0.20205130,-0.20205130,0.00086392,-0.00086392,0.38407628,-0.38407628
-5.39369685,0.96138894,-0.96138895,0.16926712,-0.16926712,0.00000000,-0.00000000,0.57871443,-0.57871444,0.21287091,-0.21287092,0.00092429,-0.00092429,0.41594469,-0.41594470
-5.38769385,1.01448955,-1.01448956,0.17009680,-0.17009680,0.00000000,-0.00000000,0.61095212,-0.61095212,0.22428853,-0.22428853,0.00102042,-0.00102042,0.44783304,-0.44783305
-5.38169085,1.06793543,-1.06793544,0.17130734,-0.17130734,0.00000000,-0.00000000,0.64225771,-0.64225772,0.23619397,-0.23619397,0.00115946,-0.00115946,0.47939297,-0.47939298
-5.37568784,1.12105815,-1.12105816,0.17281902,-0.17281902,0.00000000,-0.00000000,0.67212747,-0.67212747,0.24847663,-0.24847664,0.00134961,-0.00134961,0.51028437,-0.51028437
-5.36968484,1.17321375,-1.17321376,0.17454723,-0.17454723,0.00000000,-0.00000000,0.70007288,-0.70007288,0.26103172,-0.26103172,0.00160019,-0.00160019,0.54018760,-0.54018761
-5.36368184,1.22381157,-1.22381158,0.17640760,-0.17640760,0.00000000,-0.00000000,0.72563834,-0.72563835,0.27376659,-0.27376660,0.00192173,-0.00192173,0.56881589,-0.56881590
-5.35767884,1.27234243,-1.27234244,0.17832133,-0.17832133,0.00000000,-0.00000000,0.74841846,-0.74841846,0.28660710,-0.28660711,0.00232593,-0.00232593,0.59592725,-0.59592726
-5.35167584,1.31840452,-1.31840453,0.18022017,-0.18022017,0.00000000,-0.00000000,0.76807418,-0.76807419,0.29950324,-0.29950324,0.00282564,-0.00282564,0.62133519,-0.62133519
-5.34567284,1.36172544,-1.36172545,0.18205092,-0.18205093,0.00000000,-0.00000000,0.78434696,-0.78434697,0.31243390,-0.31243390,0.00343481,-0.00343481,0.64491774,-0.64491774
-5.33966983,1.40217917,-1.40217918,0.18377929,-0.18377929,0.00000000,-0.00000000,0.79707022,-0.79707022,0.32541031,-0.32541031,0.00416828,-0.00416828,0.66662399,-0.66662400
-5.33366683,1.43979647,-1.43979648,0.18539262,-0.18539262,0.00000000,-0.00000000,0.80617745,-0.80617745,0.33847786,-0.33847786,0.00504162,-0.00504162,0.68647782,-0.68647782
-5.32766383,1.47476797,-1.47476798,0.18690168,-0.18690168,0.00000000,-0.00000000,0.81170651,-0.81170651,0.35171601,-0.35171601,0.00607076,-0.00607076,0.70457818,-0.70457819
-5.32166083,1.50743931,-1.50743932,0.18834109,-0.18834109,0.00000000,-0.00000000,0.81379973,-0.81379973,0.36523618,-0.36523619,0.00727160,-0.00727160,0.72109600,-0.72109601
-5.31565783,1.53829808,-1.53829809,0.18976847,-0.18976848,0.00000000,-0.00000000,0.81269977,-0.81269977,0.37917757,-0.37917758,0.00865961,-0.00865961,0.73626735,-0.73626735
-5.30965483,1.56795292,-1.56795292,0.19126242,-0.19126242,0.00000000,-0.00000000,0.80874130,-0.80874130,0.39370089,-0.39370090,0.01024915,-0.01024915,0.75038318,-0.75038318
-5.30365183,1.59710527,-1.59710528,0.19291908,-0.19291908,0.00000000,-0.00000000,0.80233874,-0.80233874,0.40898032,-0.40898032,0.01205298,-0.01205298,0.76377597,-0.76377598
-5.29764882,1.62651517,-1.62651517,0.19484783,-0.19484783,0.00000000,-0.00000000,0.79397057,-0.79397057,0.42519382,-0.42519382,0.01408151,-0.01408151,0.77680372,-0.77680372
-5.29164582,1.65696225,-1.65696226,0.19716596,-0.19716596,0.00000000,-0.00000000,0.78416096,-0.78416096,0.44251241,-0.44251242,0.01634212,-0.01634212,0.78983197,-0.78983198
-5.28564282,1.68920403,-1.68920404,0.19999270,-0.19999270,0.00000000,-0.00000000,0.77345926,-0.77345925,0.46108873,-0.46108874,0.01883851,-0.01883851,0.80321487,-0.80321488
-5.27963982,1.72393327,-1.72393328,0.20344293,-0.20344293,0.00000000,-0.00000000,0.76241855,-0.76241855,0.48104551,-0.48104551,0.02157001,-0.02157001,0.81727592,-0.81727592
-5.27363682,1.76173675,-1.76173676,0.20762073,-0.20762073,0.00000000,-0.00000000,0.75157397,-0.75157397,0.50246460,-0.50246461,0.02453100,-0.02453100,0.83228958,-0.83228958
-5.26763382,1.80305743,-1.80305744,0.21261323,-0.21261323,0.00000000,-0.00000000,0.74142190,-0.74142190,0.52537717,-0.52537718,0.02771046,-0.02771046,0.84846464,-0.84846465
-5.26163082,1.84816217,-1.84816218,0.21848497,-0.21848497,0.00000000,-0.00000000,0.73240078,-0.73240078,0.54975554,-0.54975554,0.03109163,-0.03109163,0.86593018,-0.86593018
-5.25562781,1.89711669,-1.89711670,0.22527313,-0.22527313,0.00000000,-0.00000000,0.72487463,-0.72487463,0.57550732,-0.57550733,0.03465187,-0.03465187,0.88472490,-0.88472490
-5.24962481,1.94976930,-1.94976931,0.23298384,-0.23298385,0.00000000,-0.00000000,0.71911964,-0.71911964,0.60247223,-0.60247224,0.03836273,-0.03836273,0.90479055,-0.90479055
-5.24362181,2.00574439,-2.00574440,0.24158988,-0.24158988,0.00000000,-0.00000000,0.71531472,-0.71531472,0.63042183,-0.63042184,0.04219026,-0.04219026,0.92596967,-0.92596967
-5.23761881,2.06444626,-2.06444627,0.25102972,-0.25102972,0.00000000,-0.00000000,0.71353605,-0.71353605,0.65906244,-0.65906245,0.04609553,-0.04609553,0.94800797,-0.94800797
-5.23161581,2.12507329,-2.12507330,0.26120833,-0.26120833,0.00000000,-0.00000000,0.71375607,-0.71375607,0.68804114,-0.68804115,0.05003546,-0.05003546,0.97056119,-0.97056120
-5.22561281,2.18664190,-2.18664191,0.27199937,-0.27199937,0.00000000,-0.00000000,0.71584663,-0.71584663,0.71695477,-0.71695477,0.05396379,-0.05396379,0.99320623,-0.99320623
-5.21960980,2.24801929,-2.24801930,0.28324902,-0.28324902,0.00000000,-0.00000000,0.71958621,-0.71958621,0.74536148,-0.74536149,0.05783233,-0.05783233,1.01545590,-1.01545590
-5.21360680,2.30796343,-2.30796344,0.29478110,-0.29478110,0.00000000,-0.00000000,0.72467080,-0.72467080,0.77279453,-0.77279453,0.06159232,-0.06159232,1.03677675,-1.03677675
-5.20760380,2.36516844,-2.36516845,0.30640334,-0.30640334,0.00000000,-0.00000000,0.73072774,-0.73072774,0.79877750,-0.79877750,0.06519591,-0.06519591,1.05660896,-1.05660896
-5.20160080,2.41831312,-2.41831313,0.31791445,-0.31791445,0.00000000,-0.00000000,0.73733201,-0.73733201,0.82284043,-0.82284043,0.06859769,-0.06859769,1.07438745,-1.07438746
-5.19559780,2.46611045,-2.46611046,0.32911168,-0.32911168,0.00000000,-0.00000000,0.74402405,-0.74402405,0.84453602,-0.84453602,0.07175616,-0.07175616,1.08956316,-1.08956316
-5.18959480,2.50735546,-2.50735547,0.33979855,-0.33979855,0.00000000,-0.00000000,0.75032838,-0.75032838,0.86345514,-0.86345514,0.07463513,-0.07463513,1.10162343,-1.10162344
-5.18359180,2.54096943,-2.54096943,0.34979215,-0.34979216,0.00000000,-0.00000000,0.75577216,-0.75577216,0.87924091,-0.87924091,0.07720491,-0.07720491,1.11011080,-1.11011080
-5.17758879,2.56603826,-2.56603827,0.35892993,-0.35892993,0.00000000,-0.00000000,0.75990293,-0.75990293,0.89160075,-0.89160075,0.07944326,-0.07944326,1.11463908,-1.11463907
-5.17158579,2.58184331,-2.58184331,0.36707528,-0.36707528,0.00000000,-0.00000000,0.76230482,-0.76230482,0.90031568,-0.90031568,0.08133609,-0.08133609,1.11490633,-1.11490633
-5.16558279,2.58788341,-2.58788341,0.37412197,-0.37412197,0.00000000,-0.00000000,0.76261258,-0.76261258,0.90524669,-0.90524669,0.08287770,-0.08287770,1.11070418,-1.11070418
