energy_ev,total_up,As_p_up,As_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.72986493,1.14337276,0.03318430,0.00000000,0.23885115,0.73972781,0.39047198,0.00000000
-5.72386193,1.18192442,0.03444791,0.00000000,0.25744768,0.75842322,0.40730167,0.00000000
-5.71785893,1.22025190,0.03577720,0.00000000,0.27759467,0.77614804,0.42425221,0.00000000
-5.71185593,1.25785886,0.03715459,0.00000000,0.29917910,0.79258922,0.44118370,0.00000000
-5.70585293,1.29429696,0.03856170,0.00000000,0.32206240,0.80748272,0.45796745,0.00000000
-5.69984992,1.32916985,0.03997953,0.00000000,0.34607778,0.82061875,0.47448385,0.00000000
-5.69384692,1.36213423,0.04138859,0.00000000,0.37102810,0.83184443,0.49061950,0.00000000
-5.68784392,1.39289834,0.04276910,0.00000000,0.39668461,0.84106405,0.50626409,0.00000000
-5.68184092,1.42121819,0.04410099,0.00000000,0.42278679,0.84823676,0.52130721,0.00000000
-5.67583792,1.44689214,0.04536413,0.00000000,0.44904342,0.85337226,0.53563543,0.00000000
-5.66983492,1.46975448,0.04653838,0.00000000,0.47513517,0.85652466,0.54912999,0.00000000
-5.66383192,1.48966851,0.04760381,0.00000000,0.50071880,0.85778504,0.56166525,0.00000000
-5.65782891,1.50651995,0.04854089,0.00000000,0.52543282,0.85727314,0.57310827,0.00000000
-5.65182591,1.52021110,0.04933078,0.00000000,0.54890467,0.85512861,0.58331945,0.00000000
-5.64582291,1.53065617,0.04995564,0.00000000,0.57075920,0.85150248,0.59215451,0.00000000
-5.63981991,1.53777823,0.05039901,0.00000000,0.59062816,0.84654895,0.59946750,0.00000000
-5.63381691,1.54150785,0.05064624,0.00000000,0.60816022,0.84041819,0.60511486,0.00000000
-5.62781391,1.54178328,0.05068492,0.00000000,0.62303134,0.83325012,0.60896033,0.00000000
-5.62181091,1.53855231,0.05050531,0.00000000,0.63495472,0.82516956,0.61088027,0.00000000
-5.61580790,1.53177527,0.05010079,0.00000000,0.64369014,0.81628276,0.61076920,0.00000000
-5.60980490,1.52142890,0.04946821,0.00000000,0.64905189,0.80667528,0.60854510,0.00000000
-5.60380190,1.50751068,0.04860815,0.00000000,0.65091527,0.79641138,0.60415425,0.00000000
-5.59779890,1.49004321,0.04752518,0.00000000,0.64922095,0.78553449,0.59757511,0.00000000
-5.59179590,1.46907817,0.04622784,0.00000000,0.64397717,0.77406895,0.58882120,0.00000000
-5.58579290,1.44469959,0.04472865,0.00000000,0.63525965,0.76202265,0.57794266,0.00000000
-5.57978989,1.41702621,0.04304386,0.00000000,0.62320907,0.74939043,0.56502633,0.00000000
-5.57378689,1.38621269,0.04119312,0.00000000,0.60802642,0.73615813,0.55019462,0.00000000
-5.56778389,1.35244968,0.03919903,0.00000000,0.58996630,0.72230698,0.53360282,0.00000000
-5.56178089,1.31596286,0.03708652,0.00000000,0.56932868,0.70781827,0.51543549,0.00000000
-5.55577789,1.27701091,0.03488226,0.00000000,0.54644936,0.69267804,0.49590168,0.00000000
-5.54977489,1.23588268,0.03261387,0.00000000,0.52168970,0.67688169,0.47522962,0.00000000
-5.54377189,1.19289382,0.03030927,0.00000000,0.49542604,0.66043821,0.45366092,0.00000000
-5.53776888,1.14838286,0.02799586,0.00000000,0.46803933,0.64337410,0.43144463,0.00000000
-5.53176588,1.10270710,0.02569994,0.00000000,0.43990531,0.62573652,0.40883154,0.00000000
-5.52576288,1.05623838,0.02344601,0.00000000,0.41138570,0.60759580,0.38606878,0.00000000
-5.51975988,1.00935882,0.02125628,0.00000000,0.38282064,0.58904698,0.36339498,0.00000000
-5.51375688,0.96245654,0.01915026,0.00000000,0.35452249,0.57021043,0.34103621,0.00000000
-5.50775388,0.91592151,0.01714444,0.00000000,0.32677133,0.55123129,0.31920264,0.00000000
-5.50175088,0.87014140,0.01525216,0.00000000,0.29981191,0.53227794,0.29808610,0.00000000
-5.49574787,0.82549741,0.01348350,0.00000000,0.27385217,0.51353936,0.27785836,0.00000000
-5.48974487,0.78236029,0.01184540,0.00000000,0.24906316,0.49522144,0.25867029,0.00000000
-5.48374187,0.74108625,0.01034177,0.00000000,0.22558018,0.47754265,0.24065164,0.00000000
-5.47773887,0.70201320,0.00897379,0.00000000,0.20350487,0.46072897,0.22391151,0.00000000
-5.47173587,0.66545711,0.00774018,0.00000000,0.18290814,0.44500853,0.20853927,0.00000000
-5.46573287,0.63170887,0.00663757,0.00000000,0.16383364,0.43060630,0.19460600,0.00000000
-5.45972986,0.60103180,0.00566091,0.00000000,0.14630158,0.41773896,0.18216627,0.00000000
-5.45372686,0.57365991,0.00480383,0.00000000,0.13031263,0.40661061,0.17126020,0.00000000
-5.44772386,0.54979730,0.00405907,0.00000000,0.11585188,0.39740925,0.16191575,0.00000000
-5.44172086,0.52961866,0.00341882,0.00000000,0.10289257,0.39030458,0.15415126,0.00000000
-5.43571786,0.51327125,0.00287509,0.00000000,0.09139957,0.38544724,0.14797805,0.00000000
-5.42971486,0.50087816,0.00241999,0.00000000,0.08133248,0.38296947,0.14340311,0.00000000
-5.42371186,0.49254292,0.00204599,0.00000000,0.07264839,0.38298732,0.14043181,0.00000000
-5.41770885,0.48835527,0.00174616,0.00000000,0.06530409,0.38560426,0.13907051,0.00000000
-5.41170585,0.48839782,0.00151432,0.00000000,0.05925789,0.39091585,0.13932907,0.00000000
-5.40570285,0.49275309,0.00134516,0.00000000,0.05447095,0.39901526,0.14122297,0.00000000
-5.39969985,0.50151064,0.00123432,0.00000000,0.05090812,0.40999910,0.14477515,0.00000000
-5.39369685,0.51477346,0.00117847,0.00000000,0.04853838,0.42397307,0.15001720,0.00000000
-5.38769385,0.53266325,0.00117524,0.00000000,0.04733475,0.44105689,0.15698999,0.00000000
-5.38169085,0.55532385,0.00122325,0.00000000,0.04727382,0.46138797,0.16574344,0.00000000
-5.37568784,0.58292231,0.00132201,0.00000000,0.04833493,0.48512324,0.17633545,0.00000000
-5.36968484,0.61564709,0.00147185,0.00000000,0.05049890,0.51243880,0.18882988,0.00000000
-5.36368184,0.65370316,0.00167377,0.00000000,0.05374651,0.54352691,0.20329351,0.00000000
-5.35767884,0.69730371,0.00192933,0.00000000,0.05805673,0.57859026,0.21979211,0.00000000
-5.35167584,0.74665862,0.00224045,0.00000000,0.06340474,0.61783347,0.23838560,0.00000000
-5.34567284,0.80195987,0.00260925,0.00000000,0.06975989,0.66145183,0.25912252,0.00000000
-5.33966983,0.86336440,0.00303785,0.00000000,0.07708365,0.70961788,0.28203402,0.00000000
-5.33366683,0.93097515,0.00352811,0.00000000,0.08532769,0.76246612,0.30712750,0.00000000
-5.32766383,1.00482102,0.00408147,0.00000000,0.09443212,0.82007666,0.33438037,0.00000000
-5.32166083,1.08483692,0.00469872,0.00000000,0.10432417,0.88245855,0.36373420,0.00000000
-5.31565783,1.17084495,0.00537976,0.00000000,0.11491719,0.94953376,0.39508951,0.00000000
-5.30965483,1.26253778,0.00612342,0.00000000,0.12611025,1.02112275,0.42830171,0.00000000
-5.30365183,1.35946552,0.00692730,0.00000000,0.13778826,1.09693243,0.46317826,0.00000000
-5.29764882,1.46102693,0.00778761,0.00000000,0.14982284,1.17654756,0.49947760,0.00000000
-5.29164582,1.56646589,0.00869911,0.00000000,0.16207369,1.25942622,0.53690974,0.00000000
-5.28564282,1.67487377,0.00965501,0.00000000,0.17439073,1.34489991,0.57513880,0.00000000
-5.27963982,1.78519801,0.01064703,0.00000000,0.18661677,1.43217874,0.61378752,0.00000000
-5.27363682,1.89625702,0.01166545,0.00000000,0.19859064,1.52036166,0.65244351,0.00000000
-5.26763382,2.00676107,0.01269926,0.00000000,0.21015076,1.60845180,0.69066723,0.00000000
-5.26163082,2.11533870,0.01373636,0.00000000,0.22113895,1.69537636,0.72800134,0.00000000
-5.25562781,2.22056762,0.01476383,0.00000000,0.23140424,1.78001051,0.76398105,0.00000000
-5.24962481,2.32100924,0.01576825,0.00000000,0.24080676,1.86120443,0.79814517,0.00000000
-5.24362181,2.41524520,0.01673608,0.00000000,0.24922118,1.93781247,0.83004731,0.00000000
-5.23761881,2.50191475,0.01765404,0.00000000,0.25653990,2.00872332,0.85926689,0.00000000
-5.23161581,2.57975132,0.01850959,0.00000000,0.26267564,2.07288995,0.88541937,0.00000000
-5.22561281,2.64761686,0.01929128,0.00000000,0.26756334,2.12935821,0.90816550,0.00000000
-5.21960980,2.70453265,0.01998925,0.00000000,0.27116140,2.17729288,0.92721903,0.00000000
-5.21360680,2.74970521,0.02059555,0.00000000,0.27345206,2.21600019,0.94235280,0.00000000
-5.20760380,2.78254663,0.02110448,0.00000000,0.27444108,2.24494602,0.95340293,0.00000000
-5.20160080,2.80268833,0.02151286,0.00000000,0.27415668,2.26376902,0.96027101,0.00000000
-5.19559780,2.80998799,0.02182023,0.00000000,0.27264774,2.27228842,0.96292440,0.00000000
-5.18959480,2.80452963,0.02202891,0.00000000,0.26998156,2.27050621,0.96139460,0.00000000
-5.18359180,2.78661687,0.02214397,0.00000000,0.26624106,2.25860378,0.95577402,0.00000000
-5.17758879,2.75675991,0.02217319,0.00000000,0.26152179,2.23693346,0.94621122,0.00000000
-5.17158579,2.71565701,0.02212676,0.00000000,0.25592872,2.20600522,0.93290502,0.00000000
-5.16558279,2.66417116,0.02201701,0.00000000,0.24957302,2.16646937,0.91609777,0.00000000
-5.15957979,2.60330322,0.02185800,0.00000000,0.24256896,2.11909588,0.89606801,0.00000000
-5.15357679,2.53416224,0.02166507,0.00000000,0.23503103,2.06475136,0.87312287,0.00000000
-5.14757379,2.45793449,0.02145423,0.00000000,0.22707137,2.00437423,0.84759053,0.00000000
-5.14157079,2.37585190,0.02124168,0.00000000,0.21879749,1.93894943,0.81981285,0.00000000
-5.13556778,2.28916110,0.02104313,0.00000000,0.21031052,1.86948297,0.79013844,0.00000000
-5.12956478,2.19909401,0.02087327,0.00000000,0.20170371,1.79697757,0.75891627,0.00000000
-5.12356178,2.10684052,0.02074519,0.00000000,0.19306146,1.72240972,0.72648995,0.00000000
-5.11755878,2.01352421,0.02066983,0.00000000,0.18445863,1.64670893,0.69319266,0.00000000
-5.11155578,1.92018132,0.02065557,0.00000000,0.17596021,1.57073948,0.65934281,0.00000000
-5.10555278,1.82774358,0.02070785,0.00000000,0.16762126,1.49528527,0.62524040,0.00000000
-5.09954977,1.73702496,0.02082891,0.00000000,0.15948711,1.42103772,0.59116399,0.00000000
-5.09354677,1.64871249,0.02101765,0.00000000,0.15159369,1.34858709,0.55736836,0.00000000
-5.08754377,1.56336125,0.02126958,0.00000000,0.14396803,1.27841721,0.52408273,0.00000000
-5.08154077,1.48139326,0.02157700,0.00000000,0.13662890,1.21090348,0.49150951,0.00000000
-5.07553777,1.40310023,0.02192914,0.00000000,0.12958746,1.14631417,0.45982361,0.00000000
-5.06953477,1.32864975,0.02231259,0.00000000,0.12284806,1.08481466,0.42917223,0.00000000
-5.06353177,1.25809464,0.02271170,0.00000000,0.11640899,1.02647446,0.39967510,0.00000000
-5.05752876,1.19138507,0.02310919,0.00000000,0.11026335,0.97127657,0.37142519,0.00000000
-5.05152576,1.12838278,0.02348672,0.00000000,0.10439989,0.91912878,0.34448993,0.00000000
-5.04552276,1.06887703,0.02382561,0.00000000,0.09880394,0.86987648,0.31891268,0.00000000
-5.03951976,1.01260160,0.02410749,0.00000000,0.09345827,0.82331646,0.29471474,0.00000000
-5.03351676,0.95925219,0.02431499,0.00000000,0.08834403,0.77921120,0.27189759,0.00000000
-5.02751376,0.90850371,0.02443240,0.00000000,0.08344163,0.73730302,0.25044537,0.00000000
-5.02151076,0.86002671,0.02444623,0.00000000,0.07873157,0.69732777,0.23032766,0.00000000
-5.01550775,0.81350253,0.02434570,0.00000000,0.07419528,0.65902733,0.21150223,0.00000000
-5.00950475,0.76863652,0.02412313,0.00000000,0.06981578,0.62216075,0.19391790,0.00000000
-5.00350175,0.72516912,0.02377418,0.00000000,0.06557836,0.58651347,0.17751732,0.00000000
-4.99749875,0.68288434,0.02329800,0.00000000,0.06147096,0.55190451,0.16223954,0.00000000
-4.99149575,0.64161548,0.02269720,0.00000000,0.05748463,0.51819139,0.14802242,0.00000000
-4.98549275,0.60124824,0.02197773,0.00000000,0.05361365,0.48527285,0.13480472,0.00000000
-4.97948974,0.56172105,0.02114857,0.00000000,0.04985560,0.45308921,0.12252789,0.00000000
-4.97348674,0.52302303,0.02022146,0.00000000,0.04621128,0.42162084,0.11113748,0.00000000
-4.96748374,0.48518986,0.01921037,0.00000000,0.04268453,0.39088477,0.10058428,0.00000000
-4.96148074,0.44829791,0.01813106,0.00000000,0.03928185,0.36092983,0.09082507,0.00000000
-4.95547774,0.41245725,0.01700051,0.00000000,0.03601209,0.33183080,0.08182315,0.00000000
-4.94947474,0.37780392,0.01583641,0.00000000,0.03288601,0.30368180,0.07354869,0.00000000
-4.94347174,0.34449199,0.01465663,0.00000000,0.02991586,0.27658948,0.06597882,0.00000000
-4.93746873,0.31268601,0.01347876,0.00000000,0.02711499,0.25066640,0.05909782,0.00000000
-4.93146573,0.28255411,0.01231970,0.00000000,0.02449752,0.22602478,0.05289711,0.00000000
-4.92546273,0.25426223,0.01119532,0.00000000,0.02207813,0.20277111,0.04737545,0.00000000
-4.91945973,0.22796967,0.01012021,0.00000000,0.01987189,0.18100177,0.04253917,0.00000000
-4.91345673,0.20382610,0.00910755,0.00000000,0.01789423,0.16079970,0.03840251,0.00000000
-4.90745373,0.18197018,0.00816903,0.00000000,0.01616105,0.14223237,0.03498819,0.00000000
-4.90145073,0.16252952,0.00731484,0.00000000,0.01468891,0.12535084,0.03232797,0.00000000
-4.89544772,0.14562204,0.00655381,0.00000000,0.01349529,0.11018995,0.03046342,0.00000000
-4.88944472,0.13135835,0.00589355,0.00000000,0.01259890,0.09676950,0.02944663,0.00000000
-4.88344172,0.11984482,0.00534058,0.00000000,0.01202008,0.08509610,0.02934090,0.00000000
-4.87743872,0.11118709,0.00490064,0.00000000,0.01178107,0.07516566,0.03022123,0.00000000
-4.87143572,0.10549348,0.00457882,0.00000000,0.01190633,0.06696610,0.03217459,0.00000000
-4.86543272,0.10287799,0.00437983,0.00000000,0.01242264,0.06048015,0.03529968,0.00000000
-4.85942971,0.10346248,0.00430810,0.00000000,0.01335911,0.05568801,0.03970629,0.00000000
-4.85342671,0.10737759,0.00436798,0.00000000,0.01474702,0.05256961,0.04551385,0.00000000
-4.84742371,0.11476228,0.00456373,0.00000000,0.01661930,0.05110630,0.05284939,0.00000000
-4.84142071,0.12576151,0.00489953,0.00000000,0.01900988,0.05128188,0.06184451,0.00000000
-4.83541771,0.14052211,0.00537942,0.00000000,0.02195270,0.05308285,0.07263159,0.00000000
-4.82941471,0.15918677,0.00600707,0.00000000,0.02548046,0.05649781,0.08533904,0.00000000
-4.82341171,0.18188607,0.00678562,0.00000000,0.02962306,0.06151604,0.10008572,0.00000000
-4.81740870,0.20872898,0.00771730,0.00000000,0.03440592,0.06812530,0.11697471,0.00000000
-4.81140570,0.23979187,0.00880314,0.00000000,0.03984800,0.07630902,0.13608638,0.00000000
-4.80540270,0.27510673,0.01004252,0.00000000,0.04595978,0.08604285,0.15747128,0.00000000
-4.79939970,0.31464889,0.01143285,0.00000000,0.05274124,0.09729096,0.18114286,0.00000000
-4.79339670,0.35832505,0.01296910,0.00000000,0.06017984,0.11000221,0.20707053,0.00000000
-4.78739370,0.40596220,0.01464354,0.00000000,0.06824880,0.12410634,0.23517339,0.00000000
-4.78139070,0.45729823,0.01644543,0.00000000,0.07690559,0.13951064,0.26531497,0.00000000
-4.77538769,0.51197484,0.01836083,0.00000000,0.08609095,0.15609716,0.29729947,0.00000000
-4.76938469,0.56953366,0.02037260,0.00000000,0.09572834,0.17372084,0.33086978,0.00000000
-4.76338169,0.62941594,0.02246047,0.00000000,0.10572410,0.19220867,0.36570767,0.00000000
-4.75737869,0.69096645,0.02460128,0.00000000,0.11596833,0.21136015,0.40143639,0.00000000
-4.75137569,0.75344186,0.02676947,0.00000000,0.12633644,0.23094916,0.43762583,0.00000000
-4.74537269,0.81602371,0.02893759,0.00000000,0.13669156,0.25072727,0.47380032,0.00000000
-4.73936968,0.87783586,0.03107714,0.00000000,0.14688760,0.27042855,0.50944891,0.00000000
-4.73336668,0.93796609,0.03315946,0.00000000,0.15677306,0.28977581,0.54403805,0.00000000
-4.72736368,0.99549123,0.03515674,0.00000000,0.16619537,0.30848804,0.57702616,0.00000000
-4.72136068,1.04950505,0.03704316,0.00000000,0.17500557,0.32628892,0.60787971,0.00000000
-4.71535768,1.09914782,0.03879604,0.00000000,0.18306342,0.34291612,0.63609019,0.00000000
-4.70935468,1.14363649,0.04039695,0.00000000,0.19024234,0.35813094,0.66119132,0.00000000
-4.70335168,1.18229409,0.04183289,0.00000000,0.19643430,0.37172800,0.68277562,0.00000000
-4.69734867,1.21457715,0.04309713,0.00000000,0.20155431,0.38354457,0.70050987,0.00000000
-4.69134567,1.24009976,0.04419014,0.00000000,0.20554420,0.39346902,0.71414842,0.00000000
-4.68534267,1.25865325,0.04512007,0.00000000,0.20837575,0.40144817,0.72354393,0.00000000
-4.67933967,1.27022022,0.04590309,0.00000000,0.21005269,0.40749296,0.72865484,0.00000000
-4.67333667,1.27498237,0.04656345,0.00000000,0.21061172,0.41168242,0.72954920,0.00000000
-4.66733367,1.27332144,0.04713310,0.00000000,0.21012229,0.41416534,0.72640459,0.00000000
-4.66133067,1.26581309,0.04765109,0.00000000,0.20868522,0.41515984,0.71950397,0.00000000
-4.65532766,1.25321376,0.04816258,0.00000000,0.20643013,0.41495053,0.70922767,0.00000000
-4.64932466,1.23644085,0.04871754,0.00000000,0.20351176,0.41388343,0.69604172,0.00000000
-4.64332166,1.21654700,0.04936918,0.00000000,0.20010535,0.41235867,0.68048293,0.00000000
-4.63731866,1.19468928,0.05017212,0.00000000,0.19640121,0.41082122,0.66314139,0.00000000
-4.63131566,1.17209445,0.05118040,0.00000000,0.19259874,0.40974996,0.64464103,0.00000000
-4.62531266,1.15002161,0.05244534,0.00000000,0.18890001,0.40964523,0.62561905,0.00000000
-4.61930965,1.12972356,0.05401341,0.00000000,0.18550338,0.41101554,0.60670501,0.00000000
-4.61330665,1.11240828,0.05592408,0.00000000,0.18259708,0.41436353,0.58850051,0.00000000
-4.60730365,1.09920194,0.05820785,0.00000000,0.18035331,0.42017179,0.57156013,0.00000000
-4.60130065,1.09111461,0.06088450,0.00000000,0.17892286,0.42888877,0.55637437,0.00000000
-4.59529765,1.08900993,0.06396157,0.00000000,0.17843055,0.44091540,0.54335537,0.00000000
-4.58929465,1.09357955,0.06743328,0.00000000,0.17897158,0.45659249,0.53282567,0.00000000
-4.58329165,1.10532317,0.07127984,0.00000000,0.18060894,0.47618947,0.52501050,0.00000000
-4.57728864,1.12453468,0.07546727,0.00000000,0.18337198,0.49989456,0.52003381,0.00000000
-4.57128564,1.15129458,0.07994767,0.00000000,0.18725604,0.52780673,0.51791798,0.00000000
-4.56528264,1.18546881,0.08466008,0.00000000,0.19222327,0.55992962,0.51858716,0.00000000
-4.55927964,1.22671381,0.08953179,0.00000000,0.19820441,0.59616748,0.52187393,0.00000000
-4.55327664,1.27448737,0.09448020,0.00000000,0.20510161,0.63632335,0.52752896,0.00000000
-4.54727364,1.32806471,0.09941497,0.00000000,0.21279190,0.68009952,0.53523306,0.00000000
-4.54127064,1.38655925,0.10424068,0.00000000,0.22113147,0.72710022,0.54461116,0.00000000
-4.53526763,1.44894713,0.10885961,0.00000000,0.22996022,0.77683675,0.55524747,0.00000000
-4.52926463,1.51409474,0.11317476,0.00000000,0.23910671,0.82873478,0.56670137,0.00000000
-4.52326163,1.58078829,0.11709284,0.00000000,0.24839313,0.88214394,0.57852309,0.00000000
-4.51725863,1.64776474,0.12052722,0.00000000,0.25764018,0.93634955,0.59026891,0.00000000
-4.51125563,1.71374300,0.12340066,0.00000000,0.26667173,0.99058624,0.60151511,0.00000000
-4.50525263,1.77745486,0.12564776,0.00000000,0.27531910,1.04405350,0.61187035,0.00000000
-4.49924962,1.83767474,0.12721695,0.00000000,0.28342483,1.09593257,0.62098604,0.00000000
-4.49324662,1.89324784,0.12807208,0.00000000,0.29084600,1.14540476,0.62856463,0.00000000
-4.48724362,1.94311595,0.12819336,0.00000000,0.29745688,1.19167043,0.63436543,0.00000000
-4.48124062,1.98634055,0.12757790,0.00000000,0.30315105,1.23396848,0.63820827,0.00000000
-4.47523762,2.02212289,0.12623945,0.00000000,0.30784292,1.27159574,0.63997485,0.00000000
-4.46923462,2.04982059,0.12420783,0.00000000,0.31146878,1.30392571,0.63960803,0.00000000
-4.46323162,2.06896067,0.12152761,0.00000000,0.31398727,1.33042609,0.63710943,0.00000000
-4.45722861,2.07924868,0.11825651,0.00000000,0.31537953,1.35067453,0.63253535,0.00000000
-4.45122561,2.08057389,0.11446333,0.00000000,0.31564886,1.36437200,0.62599168,0.00000000
-4.44522261,2.07301044,0.11022565,0.00000000,0.31482015,1.37135319,0.61762777,0.00000000
-4.43921961,2.05681427,0.10562727,0.00000000,0.31293898,1.37159349,0.60762982,0.00000000
-4.43321661,2.03241605,0.10075563,0.00000000,0.31007040,1.36521216,0.59621386,0.00000000
-4.42721361,2.00040999,0.09569923,0.00000000,0.30629753,1.35247135,0.58361873,0.00000000
-4.42121061,1.96153876,0.09054511,0.00000000,0.30171982,1.33377082,0.57009901,0.00000000
-4.41520760,1.91667473,0.08537657,0.00000000,0.29645110,1.30963844,0.55591826,0.00000000
-4.40920460,1.86679784,0.08027107,0.00000000,0.29061729,1.28071656,0.54134247,0.00000000
-4.40320160,1.81297056,0.07529848,0.00000000,0.28435382,1.24774453,0.52663385,0.00000000
-4.39719860,1.75631045,0.07051971,0.00000000,0.27780278,1.21153808,0.51204504,0.00000000
-4.39119560,1.69796101,0.06598559,0.00000000,0.27110975,1.17296586,0.49781367,0.00000000
-4.38519260,1.63906151,0.06173625,0.00000000,0.26442038,1.13292426,0.48415731,0.00000000
-4.37918959,1.58071671,0.05780080,0.00000000,0.25787680,1.09231110,0.47126893,0.00000000
-4.37318659,1.52396732,0.05419739,0.00000000,0.25161389,1.05199916,0.45931273,0.00000000
-4.36718359,1.46976204,0.05093360,0.00000000,0.24575557,1.01281057,0.44842066,0.00000000
-4.36118059,1.41893233,0.04800709,0.00000000,0.24041109,0.97549291,0.43868949,0.00000000
-4.35517759,1.37217046,0.04540660,0.00000000,0.23567175,0.94069775,0.43017862,0.00000000
-4.34917459,1.33001183,0.04311306,0.00000000,0.23160777,0.90896269,0.42290876,0.00000000
-4.34317159,1.29282219,0.04110088,0.00000000,0.22826590,0.88069719,0.41686151,0.00000000
-4.33716858,1.26079018,0.03933942,0.00000000,0.22566752,0.85617295,0.41197997,0.00000000
-4.33116558,1.23392554,0.03779440,0.00000000,0.22380758,0.83551899,0.40817045,0.00000000
-4.32516258,1.21206316,0.03642941,0.00000000,0.22265438,0.81872164,0.40530520,0.00000000
-4.31915958,1.19487281,0.03520736,0.00000000,0.22215024,0.80562943,0.40322628,0.00000000
-4.31315658,1.18187423,0.03409178,0.00000000,0.22221310,0.79596254,0.40175048,0.00000000
-4.30715358,1.17245713,0.03304809,0.00000000,0.22273902,0.78932657,0.40067503,0.00000000
