energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93996998,0.65785445,-0.75636959,0.00706020,-0.00760893,0.16445299,-0.20999105,0.16345390,-0.20497536,0.22822496,-0.16252832,0.02527437,-0.02184617,0.10704848,-0.16123710
-5.93396698,0.60437338,-0.73464664,0.00658571,-0.00790078,0.15150046,-0.20608471,0.15106328,-0.20158351,0.21051718,-0.16130598,0.02316669,-0.02150105,0.09795023,-0.15362649
-5.92796398,0.55495333,-0.72065868,0.00615530,-0.00825088,0.13951831,-0.20421124,0.13969781,-0.20006792,0.19431990,-0.16167340,0.02118395,-0.02139466,0.08956821,-0.14781273
-5.92196098,0.51019177,-0.71423109,0.00577593,-0.00865421,0.12865675,-0.20431027,0.12950636,-0.20035717,0.17985747,-0.16358562,0.01934946,-0.02152358,0.08199724,-0.14377415
-5.91595798,0.47060300,-0.71505901,0.00545370,-0.00910447,0.11904621,-0.20628464,0.12061771,-0.20234376,0.16732586,-0.16697012,0.01768359,-0.02188062,0.07531737,-0.14146204
-5.90995498,0.43661441,-0.72272280,0.00519380,-0.00959418,0.11079613,-0.21000466,0.11313913,-0.20588848,0.15689110,-0.17172972,0.01620368,-0.02245513,0.06959351,-0.14080405
-5.90395198,0.40856461,-0.73670426,0.00500042,-0.01011488,0.10399412,-0.21531259,0.10715530,-0.21082528,0.14868826,-0.17774578,0.01492393,-0.02323336,0.06487547,-0.14170771
-5.89794897,0.38670291,-0.75640304,0.00487665,-0.01065730,0.09870558,-0.22202742,0.10272774,-0.21696629,0.14282079,-0.18488147,0.01385541,-0.02419883,0.06119813,-0.14406368
-5.89194597,0.37118999,-0.78115267,0.00482445,-0.01121156,0.09497357,-0.22994960,0.09989445,-0.22410700,0.13936014,-0.19298503,0.01300611,-0.02533264,0.05858186,-0.14774888
-5.88594297,0.36209919,-0.81023576,0.00484459,-0.01176743,0.09281886,-0.23886562,0.09866984,-0.23203131,0.13834553,-0.20189297,0.01238101,-0.02661381,0.05703300,-0.15262919
-5.87993997,0.35941830,-0.84289808,0.00493665,-0.01231449,0.09224030,-0.24855247,0.09904495,-0.24051640,0.13978382,-0.21143308,0.01198218,-0.02801961,0.05654431,-0.15856189
-5.87393697,0.36305172,-0.87836128,0.00509893,-0.01284239,0.09321516,-0.25878177,0.10098792,-0.24933733,0.14364950,-0.22142728,0.01180887,-0.02952583,0.05709556,-0.16539758
-5.86793397,0.37282274,-0.91583422,0.00532853,-0.01334108,0.09569977,-0.26932350,0.10444474,-0.25827123,0.14988464,-0.23169419,0.01185760,-0.03110706,0.05865394,-0.17298179
-5.86193097,0.38847618,-0.95452295,0.00562134,-0.01380097,0.09963026,-0.27994947,0.10934024,-0.26710108,0.15839910,-0.24205148,0.01212223,-0.03273695,0.06117458,-0.18115632
-5.85592796,0.40968146,-0.99363946,0.00597207,-0.01421317,0.10492342,-0.29043642,0.11557956,-0.27561908,0.16907083,-0.25231805,0.01259405,-0.03438846,0.06460099,-0.18976018
-5.84992496,0.43603627,-1.03240945,0.00637435,-0.01456960,0.11147796,-0.30056874,0.12304991,-0.28362956,0.18174662,-0.26231596,0.01326186,-0.03603411,0.06886564,-0.19863051
-5.84392196,0.46707118,-1.07007945,0.00682082,-0.01486322,0.11917589,-0.31014100,0.13162283,-0.29095146,0.19624320,-0.27187232,0.01411200,-0.03764631,0.07389060,-0.20760344
-5.83791896,0.50225549,-1.10592343,0.00730327,-0.01508810,0.12788440,-0.31896014,0.14115696,-0.29742042,0.21234901,-0.28082106,0.01512847,-0.03919758,0.07958829,-0.21651488
-5.83191596,0.54100443,-1.13924936,0.00781281,-0.01523954,0.13745802,-0.32684761,0.15150126,-0.30289054,0.22982672,-0.28900464,0.01629306,-0.04066096,0.08586257,-0.22520165
-5.82591296,0.58268822,-1.16940586,0.00834006,-0.01531415,0.14774133,-0.33364124,0.16249879,-0.30723579,0.24841649,-0.29627586,0.01758545,-0.04201029,0.09260995,-0.23350271
-5.81990995,0.62664269,-1.19578916,0.00887536,-0.01530990,0.15857194,-0.33919712,0.17399081,-0.31035116,0.26784019,-0.30249965,0.01898349,-0.04322068,0.09972120,-0.24126072
-5.81390695,0.67218188,-1.21785038,0.00940906,-0.01522612,0.16978406,-0.34339124,0.18582137,-0.31215356,0.28780647,-0.30755494,0.02046340,-0.04426886,0.10708318,-0.24832400
-5.80790395,0.71861217,-1.23510327,0.00993172,-0.01506351,0.18121223,-0.34612122,0.19784198,-0.31258251,0.30801660,-0.31133657,0.02200017,-0.04513365,0.11458105,-0.25454871
-5.80190095,0.76524764,-1.24713204,0.01043442,-0.01482412,0.19269541,-0.34730776,0.20991637,-0.31160060,0.32817110,-0.31375718,0.02356791,-0.04579643,0.12210066,-0.25980140
-5.79589795,0.81142645,-1.25359932,0.01090897,-0.01451127,0.20408109,-0.34689598,0.22192500,-0.30919372,0.34797676,-0.31474911,0.02514034,-0.04624150,0.12953110,-0.26396172
-5.78989495,0.85652730,-1.25425372,0.01134821,-0.01412950,0.21522938,-0.34485657,0.23376928,-0.30537110,0.36715394,-0.31426613,0.02669132,-0.04645655,0.13676750,-0.26692525
-5.78389195,0.89998550,-1.24893665,0.01174614,-0.01368442,0.22601676,-0.34118660,0.24537497,-0.30016504,0.38544379,-0.31228495,0.02819538,-0.04643302,0.14371359,-0.26860636
-5.77788894,0.94130781,-1.23758812,0.01209817,-0.01318266,0.23633945,-0.33590994,0.25669482,-0.29363037,0.40261508,-0.30880644,0.02962831,-0.04616632,0.15028437,-0.26894080
-5.77188594,0.98008518,-1.22025085,0.01240116,-0.01263167,0.24611605,-0.32907735,0.26771000,-0.28584368,0.41847026,-0.30385648,0.03096773,-0.04565611,0.15640829,-0.26788807
-5.76588294,1.01600276,-1.19707248,0.01265355,-0.01203963,0.25528942,-0.32076590,0.27843031,-0.27690208,0.43285049,-0.29748626,0.03219359,-0.04490637,0.16202922,-0.26543333
-5.75987994,1.04884646,-1.16830548,0.01285529,-0.01141527,0.26382746,-0.31107799,0.28889291,-0.26692180,0.44563922,-0.28977209,0.03328869,-0.04392536,0.16710783,-0.26158863
-5.75387694,1.07850549,-1.13430458,0.01300781,-0.01076772,0.27172290,-0.30013977,0.29915969,-0.25603630,0.45676425,-0.28081456,0.03423904,-0.04272552,0.17162238,-0.25639355
-5.74787394,1.10497068,-1.09552154,0.01311390,-0.01010636,0.27899193,-0.28809891,0.30931316,-0.24439421,0.46619801,-0.27073712,0.03503417,-0.04132323,0.17556885,-0.24991505
-5.74187094,1.12832841,-1.05249731,0.01317748,-0.00944065,0.28567163,-0.27512196,0.31945101,-0.23215688,0.47395596,-0.25968403,0.03566724,-0.03973838,0.17896045,-0.24224652
-5.73586793,1.14875031,-1.00585180,0.01320340,-0.00878003,0.29181649,-0.26139120,0.32967964,-0.21949578,0.48009331,-0.24781780,0.03613514,-0.03799393,0.18182634,-0.23350607
-5.72986493,1.16647924,-0.95627152,0.01319717,-0.00813375,0.29749391,-0.24710112,0.34010678,-0.20658978,0.48470006,-0.23531604,0.03643832,-0.03611533,0.18420982,-0.22383408
-5.72386193,1.18181215,-0.90449540,0.01316465,-0.00751078,0.30277914,-0.23245459,0.35083375,-0.19362225,0.48789464,-0.22236805,0.03658059,-0.03412990,0.18616596,-0.21339015
-5.71785893,1.19508061,-0.85129953,0.01311178,-0.00691968,0.30774968,-0.21765897,0.36194752,-0.18077826,0.48981656,-0.20917103,0.03656874,-0.03206613,0.18775879,-0.20234955
-5.71185593,1.20663033,-0.79748106,0.01304430,-0.00636858,0.31247967,-0.20292210,0.37351322,-0.16824184,0.49061841,-0.19592615,0.03641210,-0.02995298,0.18905825,-0.19089924
-5.70585293,1.21680046,-0.74384213,0.01296749,-0.00586502,0.31703439,-0.18844850,0.38556736,-0.15619339,0.49045766,-0.18283466,0.03612199,-0.02781921,0.19013714,-0.17923383
-5.69984992,1.22590413,-0.69117417,0.01288597,-0.00541601,0.32146530,-0.17443568,0.39811228,-0.14480727,0.48948875,-0.17009401,0.03571115,-0.02569270,0.19106802,-0.16755138
-5.69384692,1.23421118,-0.64024321,0.01280357,-0.00502791,0.32580588,-0.16107086,0.41111214,-0.13424978,0.48785590,-0.15789421,0.03519312,-0.02359986,0.19192051,-0.15604945
-5.68784392,1.24193424,-0.59177657,0.01272323,-0.00470643,0.33006851,-0.14852803,0.42449072,-0.12467726,0.48568713,-0.14641453,0.03458171,-0.02156511,0.19275900,-0.14492135
-5.68184092,1.24921881,-0.54645129,0.01264698,-0.00445663,0.33424264,-0.13696549,0.43813129,-0.11623463,0.48308962,-0.13582047,0.03389042,-0.01961043,0.19364088,-0.13435281
-5.67583792,1.25613807,-0.50488449,0.01257605,-0.00428286,0.33829431,-0.12652382,0.45187857,-0.10905416,0.48014694,-0.12626125,0.03313203,-0.01775503,0.19461546,-0.12451917
-5.66983492,1.26269263,-0.46762582,0.01251089,-0.00418878,0.34216711,-0.11732439,0.46554280,-0.10325450,0.47691798,-0.11786770,0.03231818,-0.01601512,0.19572363,-0.11558304
-5.66383192,1.26881526,-0.43515200,0.01245148,-0.00417731,0.34578451,-0.10946828,0.47890570,-0.09893992,0.47343785,-0.11075055,0.03145913,-0.01440381,0.19699821,-0.10769256
-5.65782891,1.27438017,-0.40786320,0.01239741,-0.00425062,0.34905356,-0.10303565,0.49172823,-0.09619976,0.46972044,-0.10499921,0.03056365,-0.01293102,0.19846489,-0.10098021
-5.65182591,1.27921633,-0.38608139,0.01234825,-0.00441005,0.35186952,-0.09808549,0.50375957,-0.09510794,0.46576255,-0.10068096,0.02963892,-0.01160361,0.20014387,-0.09556207
-5.64582291,1.28312388,-0.37005007,0.01230374,-0.00465610,0.35412147,-0.09465568,0.51474708,-0.09572264,0.46154919,-0.09784049,0.02869065,-0.01042550,0.20205172,-0.09153754
-5.63981991,1.28589260,-0.35993544,0.01226405,-0.00498834,0.35569827,-0.09276338,0.52444660,-0.09808593,0.45705965,-0.09649981,0.02772321,-0.00939787,0.20420369,-0.08898943
-5.63381691,1.28732117,-0.35582854,0.01223000,-0.00540539,0.35649485,-0.09240557,0.53263272,-0.10222343,0.45227401,-0.09665848,0.02673988,-0.00851945,0.20661583,-0.08798423
-5.62781391,1.28723595,-0.35774821,0.01220326,-0.00590481,0.35641824,-0.09355991,0.53910833,-0.10814404,0.44717941,-0.09829416,0.02574311,-0.00778682,0.20930715,-0.08857255
-5.62181091,1.28550821,-0.36564469,0.01218645,-0.00648309,0.35539304,-0.09618568,0.54371317,-0.11583962,0.44177588,-0.10136343,0.02473482,-0.00719472,0.21230117,-0.09078972
-5.61580790,1.28206840,-0.37940361,0.01218317,-0.00713560,0.35336620,-0.10022500,0.54633070,-0.12528473,0.43608106,-0.10580297,0.02371672,-0.00673644,0.21562715,-0.09465624
-5.60980490,1.27691673,-0.39885038,0.01219801,-0.00785656,0.35031065,-0.10560410,0.54689318,-0.13643651,0.43013367,-0.11153103,0.02269056,-0.00640413,0.21932036,-0.10017822
-5.60380190,1.27012925,-0.42375479,0.01223638,-0.00863907,0.34622761,-0.11223494,0.54538464,-0.14923458,0.42399541,-0.11844916,0.02165840,-0.00618917,0.22342176,-0.10734774
-5.59779890,1.26185907,-0.45383599,0.01230437,-0.00947514,0.34114767,-0.12001692,0.54184146,-0.16360129,0.41775104,-0.12644441,0.02062279,-0.00608251,0.22797659,-0.11614301
-5.59179590,1.25233245,-0.48876768,0.01240848,-0.01035580,0.33513029,-0.12883884,0.53635083,-0.17944208,0.41150676,-0.13539177,0.01958689,-0.00607499,0.23303229,-0.12652846
-5.58579290,1.24184014,-0.52818363,0.01255528,-0.01127120,0.32826204,-0.13858110,0.52904696,-0.19664618,0.40538693,-0.14515699,0.01855450,-0.00615762,0.23863553,-0.13845464
-5.57978989,1.23072441,-0.57168361,0.01275105,-0.01221077,0.32065350,-0.14911812,0.52010542,-0.21508774,0.39952921,-0.15559968,0.01753013,-0.00632191,0.24482862,-0.15185814
-5.57378689,1.21936246,-0.61883962,0.01300142,-0.01316348,0.31243516,-0.16032095,0.50973581,-0.23462716,0.39407865,-0.16657673,0.01651884,-0.00656007,0.25164552,-0.16666141
-5.56778389,1.20814739,-0.66920250,0.01331094,-0.01411802,0.30375245,-0.17205999,0.49817325,-0.25511290,0.38918081,-0.17794588,0.01552618,-0.00686529,0.25910757,-0.18277266
-5.56178089,1.19746774,-0.72230877,0.01368276,-0.01506309,0.29476023,-0.18420787,0.48566917,-0.27638355,0.38497460,-0.18956934,0.01455805,-0.00723190,0.26721938,-0.20008583
-5.55577789,1.18768707,-0.77768763,0.01411826,-0.01598772,0.28561709,-0.19664221,0.47248175,-0.29827018,0.38158519,-0.20131746,0.01362048,-0.00765553,0.27596501,-0.21848072
-5.54977489,1.17912467,-0.83486799,0.01461678,-0.01688150,0.27647963,-0.20924839,0.45886663,-0.32059899,0.37911741,-0.21307213,0.01271948,-0.00813326,0.28530489,-0.23782333
-5.54377189,1.17203875,-0.89338517,0.01517550,-0.01773490,0.26749724,-0.22192203,0.44506832,-0.34319389,0.37765016,-0.22472993,0.01186087,-0.00866366,0.29517365,-0.25796639
-5.53776888,1.16661322,-0.95278716,0.01578925,-0.01853953,0.25880744,-0.23457105,0.43131267,-0.36587929,0.37723218,-0.23620471,0.01105014,-0.00924680,0.30547914,-0.27875030
-5.53176588,1.16294893,-1.01264019,0.01645062,-0.01928833,0.25053208,-0.24711740,0.41780088,-0.38848265,0.37787950,-0.24742954,0.01029229,-0.00988424,0.31610281,-0.30000420
-5.52576288,1.16105999,-1.07253321,0.01715001,-0.01997577,0.24277468,-0.25949808,0.40470512,-0.41083689,0.37957467,-0.25835791,0.00959184,-0.01057890,0.32690166,-0.32154745
-5.51975988,1.16087561,-1.13208117,0.01787591,-0.02059796,0.23561878,-0.27166547,0.39216612,-0.43278250,0.38226810,-0.26896394,0.00895273,-0.01133491,0.33771163,-0.34319136
-5.51375688,1.16224730,-1.19092694,0.01861521,-0.02115270,0.22912759,-0.28358706,0.38029261,-0.45416917,0.38588121,-0.27924173,0.00837838,-0.01215730,0.34835256,-0.36474117
-5.50775388,1.16496140,-1.24874162,0.01935362,-0.02163943,0.22334470,-0.29524421,0.36916274,-0.47485712,0.39031142,-0.28920358,0.00787176,-0.01305177,0.35863448,-0.38599824
-5.50175088,1.16875606,-1.30522334,0.02007616,-0.02205919,0.21829589,-0.30663030,0.35882715,-0.49471782,0.39543868,-0.29887735,0.00743553,-0.01402424,0.36836510,-0.40676247
-5.49574787,1.17334196,-1.36009461,0.02076771,-0.02241439,0.21399178,-0.31774813,0.34931360,-0.51363431,0.40113318,-0.30830287,0.00707212,-0.01508048,0.37735809,-0.42683481
-5.48974487,1.17842553,-1.41309827,0.02141357,-0.02270865,0.21043119,-0.32860667,0.34063279,-0.53150108,0.40726375,-0.31752757,0.00678402,-0.01622554,0.38544194,-0.44601986
-5.48374187,1.18373349,-1.46399252,0.02200004,-0.02294650,0.20760493,-0.33921749,0.33278495,-0.54822356,0.41370661,-0.32660158,0.00657388,-0.01746333,0.39246890,-0.46412855
-5.47773887,1.18903724,-1.51254526,0.02251493,-0.02313305,0.20549975,-0.34959077,0.32576696,-0.56371737,0.42035370,-0.33557248,0.00644476,-0.01879604,0.39832367,-0.48098075
-5.47173587,1.19417567,-1.55852820,0.02294803,-0.02327372,0.20410215,-0.35973137,0.31957937,-0.57790745,0.42712037,-0.34447992,0.00640031,-0.02022367,0.40293128,-0.49640792
-5.46573287,1.19907524,-1.60171131,0.02329155,-0.02337385,0.20340195,-0.36963499,0.31423313,-0.59072718,0.43395169,-0.35335052,0.00644494,-0.02174357,0.40626395,-0.51025561
-5.45972986,1.20376593,-1.64185815,0.02354040,-0.02343840,0.20339512,-0.37928486,0.30975552,-0.60211767,0.44082716,-0.36219326,0.00658396,-0.02335005,0.40834636,-0.52238591
-5.45372686,1.20839211,-1.67872250,0.02369238,-0.02347170,0.20408596,-0.38864890,0.30619496,-0.61202733,0.44776338,-0.37099559,0.00682369,-0.02503406,0.40925923,-0.53267983
-5.44772386,1.21321775,-1.71204685,0.02374825,-0.02347715,0.20548832,-0.39767792,0.30362451,-0.62041191,0.45481453,-0.37972064,0.00717145,-0.02678310,0.40914080,-0.54103943
-5.44172086,1.21862530,-1.74156313,0.02371166,-0.02345709,0.20762584,-0.40630471,0.30214387,-0.62723504,0.46207055,-0.38830571,0.00763561,-0.02858109,0.40818620,-0.54738994
-5.43571786,1.22510842,-1.76699605,0.02358903,-0.02341268,0.21053117,-0.41444433,0.30187962,-0.63246944,0.46965308,-0.39666207,0.00822546,-0.03040860,0.40664456,-0.55168167
-5.42971486,1.23325838,-1.78806895,0.02338919,-0.02334387,0.21424427,-0.42199564,0.30298389,-0.63609867,0.47770934,-0.40467638,0.00895106,-0.03224310,0.40481401,-0.55389177
-5.42371186,1.24374506,-1.80451249,0.02312306,-0.02324943,0.21880982,-0.42884401,0.30563129,-0.63811955,0.48640423,-0.41221352,0.00982301,-0.03405946,0.40303454,-0.55402573
-5.41770885,1.25729300,-1.81607567,0.02280317,-0.02312712,0.22427394,-0.43486527,0.31001438,-0.63854515,0.49591108,-0.41912096,0.01085220,-0.03583060,0.40167910,-0.55211879
-5.41170585,1.27465359,-1.82253904,0.02244316,-0.02297383,0.23068045,-0.43993059,0.31633774,-0.63740808,0.50640144,-0.42523436,0.01204939,-0.03752826,0.40114305,-0.54823696
-5.40570285,1.29657466,-1.82372950,0.02205726,-0.02278591,0.23806676,-0.44391226,0.32481096,-0.63476414,0.51803457,-0.43038432,0.01342483,-0.03912394,0.40183246,-0.54247786
-5.39969985,1.32376854,-1.81953595,0.02165972,-0.02255940,0.24645979,-0.44669007,0.33564066,-0.63069594,0.53094700,-0.43440388,0.01498780,-0.04058991,0.40415140,-0.53497103
-5.39369685,1.35688001,-1.80992520,0.02126432,-0.02229046,0.25587200,-0.44815796,0.34902206,-0.62531627,0.54524287,-0.43713653,0.01674606,-0.04190027,0.40848890,-0.52587805
-5.38769385,1.39645534,-1.79495706,0.02088388,-0.02197565,0.26629788,-0.44823061,0.36513013,-0.61877111,0.56098529,-0.43844433,0.01870539,-0.04303201,0.41520569,-0.51539199
-5.38169085,1.44291365,-1.77479800,0.02052986,-0.02161235,0.27771093,-0.44684972,0.38411082,-0.61124179,0.57818941,-0.43821574,0.02086902,-0.04396607,0.42462138,-0.50373645
-5.37568784,1.49652159,-1.74973229,0.02021198,-0.02119907,0.29006144,-0.44398961,0.40607259,-0.60294630,0.59681727,-0.43637279,0.02323711,-0.04468825,0.43700228,-0.49116398
-5.36968484,1.55737235,-1.72017002,0.01993799,-0.02073580,0.30327513,-0.43966175,0.43107850,-0.59413932,0.61677486,-0.43287728,0.02580625,-0.04519003,0.45255035,-0.47795393
-5.36368184,1.62536960,-1.68665136,0.01971346,-0.02022420,0.31725258,-0.43391812,0.45913919,-0.58511097,0.63791127,-0.42773572,0.02856906,-0.04546921,0.47139354,-0.46440965
-5.35767884,1.70021703,-1.64984637,0.01954172,-0.01966786,0.33186975,-0.42685311,0.49020692,-0.57618411,0.66002018,-0.42100262,0.03151380,-0.04553036,0.49357796,-0.45085505
-5.35167584,1.78141383,-1.61055039,0.01942380,-0.01907241,0.34697924,-0.41860379,0.52417096,-0.56771003,0.68284346,-0.41278215,0.03462410,-0.04538494,0.51906200,-0.43763054
-5.34567284,1.86825623,-1.56967451,0.01935852,-0.01844557,0.36241253,-0.40934856,0.56085452,-0.56006281,0.70607663,-0.40322796,0.03787882,-0.04505133,0.54771278,-0.42508848
-5.33966983,1.95984526,-1.52823163,0.01934263,-0.01779712,0.37798289,-0.39930417,0.60001336,-0.55363216,0.72937612,-0.39254117,0.04125203,-0.04455445,0.57930501,-0.41358799
-5.33366683,2.05510048,-1.48731807,0.01937096,-0.01713877,0.39348901,-0.38872115,0.64133622,-0.54881512,0.75236790,-0.38096660,0.04471319,-0.04392526,0.61352254,-0.40348940
-5.32766383,2.15277948,-1.44809148,0.01943669,-0.01648403,0.40871908,-0.37787791,0.68444725,-0.54600672,0.77465713,-0.36878738,0.04822740,-0.04319991,0.64996255,-0.39514828
-5.32166083,2.25150282,-1.41174554,0.01953157,-0.01584790,0.42345532,-0.36707361,0.72891044,-0.54558997,0.79583862,-0.35631811,0.05175590,-0.04241883,0.68814249,-0.38890930
-5.31565783,2.34978373,-1.37948227,0.01964625,-0.01524657,0.43747879,-0.35662016,0.77423610,-0.54792544,0.81550758,-0.34389688,0.05525675,-0.04162551,0.72750970,-0.38509983
-5.30965483,2.44606215,-1.35248273,0.01977058,-0.01469704,0.45057427,-0.34683355,0.81988930,-0.55334076,0.83327050,-0.33187635,0.05868562,-0.04086528,0.76745362,-0.38402359
-5.30365183,2.53874226,-1.33187715,0.01989391,-0.01421671,0.46253526,-0.33802490,0.86530033,-0.56212051,0.84875580,-0.32061430,0.06199679,-0.04018390,0.80732023,-0.38595436
-5.29764882,2.62623259,-1.31871517,0.02000541,-0.01382290,0.47316880,-0.33049150,0.90987681,-0.57449675,0.86162390,-0.31046380,0.06514422,-0.03962619,0.84642865,-0.39112983
-5.29164582,2.70698788,-1.31393721,0.02009441,-0.01353241,0.48230015,-0.32450815,0.95301740,-0.59064048,0.87157668,-0.30176345,0.06808280,-0.03923468,0.88408923,-0.39974582
-5.28564282,2.77955149,-1.31834771,0.02015066,-0.01336100,0.48977716,-0.32031901,0.99412666,-0.61065455,0.87836585,-0.29482792,0.07076962,-0.03904824,0.91962290,-0.41195095
-5.27963982,2.84259722,-1.33259101,0.02016469,-0.01332293,0.49547429,-0.31813033,1.03263078,-0.63456803,0.88180027,-0.28993898,0.07316523,-0.03910090,0.95238092,-0.42784183
-5.27363682,2.89496931,-1.35713054,0.02012798,-0.01343047,0.49929610,-0.31810418,1.06799374,-0.66233240,0.88175198,-0.28733738,0.07523496,-0.03942074,0.98176472,-0.44745894
-5.26763382,2.93571927,-1.39223192,0.02003329,-0.01369347,0.50118021,-0.32035338,1.09973323,-0.69381978,0.87816075,-0.28721568,0.07695008,-0.04002898,1.00724486,-0.47078340
-5.26163082,2.96413833,-1.43795046,0.01987482,-0.01411896,0.50109962,-0.32493767,1.12743610,-0.72882313,0.87103709,-0.28971222,0.07828890,-0.04093931,1.02837859,-0.49773465
-5.25562781,2.97978415,-1.49412347,0.01964841,-0.01471074,0.49906433,-0.33186143,1.15077253,-0.76705863,0.86046359,-0.29490644,0.07923765,-0.04215731,1.04482522,-0.52816926
-5.24962481,2.98250076,-1.56036786,0.01935165,-0.01546918,0.49512205,-0.34107278,1.16950841,-0.80817024,0.84659452,-0.30281560,0.07979115,-0.04368026,1.05635882,-0.56188105
-5.24362181,2.97243064,-1.63608307,0.01898399,-0.01639090,0.48935820,-0.35246416,1.18351560,-0.85173627,0.82965363,-0.31339306,0.07995323,-0.04549707,1.06287740,-0.59860259
-5.23761881,2.95001825,-1.72045970,0.01854672,-0.01746870,0.48189489,-0.36587449,1.19277934,-0.89727796,0.80993013,-0.32652820,0.07973685,-0.04758850,1.06440847,-0.63800819
-5.23161581,2.91600455,-1.81249376,0.01804300,-0.01869153,0.47288899,-0.38109271,1.19740262,-0.94426983,0.78777287,-0.34204793,0.07916398,-0.04992764,1.06111035,-0.67971857
-5.22561281,2.87141226,-1.91100659,0.01747774,-0.02004452,0.46252929,-0.39786274,1.19760713,-0.99215162,0.76358286,-0.35972001,0.07826506,-0.05248055,1.05326925,-0.72330714
-5.21960980,2.81752214,-2.01467007,0.01685747,-0.02150921,0.45103276,-0.41588974,1.19373067,-1.04034150,0.73780413,-0.37925803,0.07707830,-0.05520721,1.04129206,-0.76830790
-5.21360680,2.75584077,-2.12203681,0.01619014,-0.02306383,0.43863992,-0.43484747,1.18622089,-1.08825022,0.71091337,-0.40032798,0.07564859,-0.05806257,1.02569506,-0.81422493
-5.20760380,2.68806086,-2.23157470,0.01548489,-0.02468374,0.42560959,-0.45438673,1.17562559,-1.13529578,0.68340830,-0.42255645,0.07402626,-0.06099779,1.00708887,-0.86054327
-5.20160080,2.61601517,-2.34170492,0.01475176,-0.02634194,0.41221293,-0.47414456,1.16257976,-1.18091827,0.65579545,-0.44554017,0.07226558,-0.06396166,0.98616017,-0.90674080
-5.19559780,2.54162572,-2.45084246,0.01400139,-0.02800975,0.39872715,-0.49375393,1.14778962,-1.22459423,0.62857737,-0.46885676,0.07042323,-0.06690201,0.96365085,-0.95230102
-5.18959480,2.46685007,-2.55743786,0.01324466,-0.02965748,0.38542894,-0.51285382,1.13201434,-1.26585022,0.60224002,-0.49207631,0.06855652,-0.06976721,0.94033540,-0.99672609
-5.18359180,2.39362643,-2.66001879,0.01249240,-0.03125529,0.37258790,-0.53109915,1.11604592,-1.30427498,0.57724050,-0.51477360,0.06672183,-0.07250768,0.91699725,-1.03954967
-5.17758879,2.32381974,-2.75722990,0.01175503,-0.03277393,0.36046020,-0.54817049,1.10068785,-1.33952974,0.55399578,-0.53654037,0.06497285,-0.07507726,0.89440511,-1.08034915
-5.17158579,2.25917069,-2.84786950,0.01104229,-0.03418565,0.34928263,-0.56378293,1.08673340,-1.37135621,0.53287262,-0.55699738,0.06335915,-0.07743456,0.87329007,-1.11875654
-5.16558279,2.20124933,-2.93092140,0.01036291,-0.03546501,0.33926727,-0.57769413,1.07494412,-1.39958198,0.51417936,-0.57580574,0.06192480,-0.07954406,0.85432430,-1.15446761
